verse_number,english_verse,translation_verse
10,An ax is ready to cut the trees down at their roots. Any tree that doesn't produce good fruit will be chopped down and thrown into a fire.,Pampaŋŋɔ ka Naawunni nin namsi tumbeeri dima hoo nira ŋɔn maali u leefu siri ni u ŋma tiseaa kan bu wanni suŋŋasuŋŋa seem. U nin ŋma ka n‑lusi n‑zaŋŋi ka n‑lɔsi bugum ni.”
12,"His threshing fork is in his hand, and he is ready to separate the wheat from the husks. He will store the wheat in a barn and burn the husks in a fire that never goes out. The Baptism of Jesus (Mark","U kyɛnni na; ka pun maali u neema siri ni u pii u kabuubu tampii maa ka ka niŋi kasikasi. Ka u nin yeeli u kyi maa n‑yiisi wuurigu la ka kyɛ kabeelim. Kasuma maa ka u nin la'asi n‑su kusɔkku maa ni, ka naayi zaŋŋi wuurigu maa zaa n‑vaai m‑basi bugunseebu bun ka kpiisigu puuni.”"
14,"But John kept objecting and said, “I ought to be baptized by you. Why have you come to me?”","Amaa Gyɔni daa bu sakki, ka yɛli u, “Mani n da naa n‑kyɛ ka nyini su ma koom, ka nyin laa n‑kyɛnni n saani na, bee?”"
15,"Jesus answered, “For now this is how it should be, because we must do all God wants us to do.” Then John agreed.","Ka Yisa daa gyɛrigi n‑yɛli u, ni, “Kur kyɛ ka di niŋi lala pampaŋŋɔa. Dama di sumsi ni ti tumni bunseelli kam zaa la Naawunni ŋɔn zaali n‑ti ti seem maa.” Ka di saha maa ka Gyɔni daa sakki ka daa su u koom maa."
16,"So Jesus was baptized. And as soon as he came out of the water, the sky opened, and he saw the Spirit of God coming down on him like a dove.","Ka Yisa ŋɔn daa ti deaai Naawunni kɔsuubu n‑naai ka daa ti yi koom maa ni na, di saha maa ka sangbana daa yoaai ka u daa nya ka Naawunni Sii daa sigri u zugu na; Sii maa mun daa ŋmani la hoo naŋmanni ŋɔn nyɛ seem."
17,"Then a voice from heaven said, “This is my own dear Son, and I am pleased with him.”","Ka ba daa wum Naawunni kukɔri saazugu na, n‑yɛtti, ni, “M bii nŋɔa, ka n wuri u ni pam. N nini n tigi u.”"
12,"When Jesus heard that John had been put in prison, he went to Galilee.","Ka Yisa ŋɔn daa ti wum, ni, ba gbaai Gyɔni n‑kpari, u daa bakki n‑kyaŋŋi m‑paai Galilii tingbaŋŋu ni."
13,"But instead of staying in Nazareth, Jesus moved to Capernaum. This town was beside Lake Galilee in the territory of Zebulun and Naphtali.","U daa bu kpalim Nazarɛti tiŋŋa, amaa u daa kyaŋŋi nti bɛ Kapirinyum tiŋŋa ni, tinseaa kan zɛ mɔ'ari gbiriŋŋu ni, Zɛbulɔn ni Naftaali tingbana ziiya."
3,"Then the devil came to him and said, “If you are God's Son, tell these stones to turn into bread.”","Ka Sintaani, yɔmsigu daana, daa kyɛ u saani na n‑yɛli u, ni, “I yi siri nyɛ la Naawunni biiya, i ku kyɛ ka kuga wa leebi bundira?”"
7,"Jesus answered, “The Scriptures also say, ‘Don't try to test the Lord your God!’ ”","Ka Yisa daa yɛli u, ni, “Ka di laa n‑sɔbi m‑paasi, ni, nyin di zamsi i Dugma Naawunni!”"
8,"Finally, the devil took Jesus up on a very high mountain and showed him all the kingdoms on earth and their power.","Di nyaaŋŋa ka Sintaani daa zaŋŋi u n‑kyaŋŋi n‑duusi n‑tɔm zɔwa'alli saazugu m‑bulisi u duniya puuni tinsi zaasa, ni a gyirima maa."
9,"The devil said to him, “I will give all this to you, if you will bow down and worship me.”","Ka yɛli u, ni, “I yi ti gbaani tiŋŋa n‑gyeem ma Naawunni gyeeŋŋu, n nin zaŋŋi anŋɔ zaa n‑ti i.”"
10,"Jesus answered, “Go away Satan! The Scriptures say: ‘Worship the Lord your God and serve only him.’ ”","Ka Yisa yɛli u, ni, “Kyɛma sa, Sintaani! Di pun sɔbi n‑dɔya, ni#:- ‘Naawunni yinni kɔkɔa, Ŋɔn nyɛ ya Dugma la, Ŋɔn sumsi gbaanigu ni gyeeŋŋu.’ ”"
14,"So God's promise came true, just as the prophet Isaiah had said,","Dinŋɔ daa kyɛ ka anabi Aizaaya ŋɔn daa yɛli seem la niŋi yɛlimaŋni, ni#:-"
15,"“Listen, lands of Zebulun and Naphtali, lands along the road to the sea and across the Jordan. Listen Galilee, land of the Gentiles!","“Zɛbulɔn tingbaŋŋu, wumma! Naftaali tingbaŋŋu, wumma! Yan bɛ teeku la soori maa, Yan bɛ Gyɔdin mɔ'ari ya'ari sa: Yan bɛ Galilii, saamma tiŋŋa la ni, gba, wumma!#:-"
20,Right then the two brothers dropped their nets and went with him.,Ka ba daa basi ba laama maa yoomyooma ka dɔli u.
18,"While Jesus was walking along the shore of Lake Galilee, he saw two brothers. One was Simon, also known as Peter, and the other was Andrew. They were fishermen, and they were casting their net into the lake.","Ka Yisa daa kyɛnni n‑dɔli la Galilii mɔ'ari duuri la nti nya niriba ayi, Saimoon ni u tunzɔ Anduru, ka ba daa lɔbri ba laama mɔ'ari maa ni, dama ba daa tumni la zingbaariba tuma."
21,"Jesus walked on until he saw James and John, the sons of Zebedee. They were in a boat with their father, mending their nets. Jesus asked them to come with him.","Ŋɔn daa yi bɛni n‑kyaŋŋi tooni, u daa nya niriba ayi yaasa m‑paasi, Gyeemsi, Zɛbidii biiya, ni u tunzɔ Gyɔni; ka ban ni ba ba Zɛbidii daa bɛ nyariŋŋu ni m‑maanni ba laama. Ka Yisa daa booli ba ni ba dɔli u na."
22,"At once they left the boat and their father and went with Jesus. Jesus Teaches, Preaches, and Heals (Luke","Di saha ka ba daa bakki ka kyɛ nyariŋŋu maa, halli n‑kyɛ ba ba Zɛbidii gba, ka kyaŋŋi n‑dɔli Yisa nyaaŋŋa."
23,"Jesus went all over Galilee, teaching in their synagogues and preaching the good news about God's kingdom. He also healed every kind of disease and sickness.","Ka u daa gyiligi Galilii tinsi zaa n‑kpeeri ba la'aŋŋu duri ni n‑wulisiri ka moonni lahabasuŋŋu zaŋŋi n‑kyaŋŋi Arizana naam yɛla, ka tibri niriba ban daa beeri zaa bɛni ka dooru balimbalim m mari ba, bee, ban kɔŋŋni yaa ni alaafɛa."
24,"News about him spread all over Syria, and people with every kind of sickness or disease were brought to him. Some of them had a lot of demons in them, others were thought to be crazy, and still others could not walk. But Jesus healed them all.","Tɔ; ka lahabaari zaŋŋi n‑kyaŋŋi u yɛla daa paai halli Siriiya tingbaŋŋu ni sa, ka niriba daa mari ba baaridima zaa n‑kyɛ u saani na, dooru ni beerim kam zaa ŋɔn mari seeba la, ni arizimbeeri ŋɔn daa kpɛ seeba, ni kpisinkpiiri ŋɔn daa gbaai seeba, ni ban nuusi bee ban gbaya n daa kpi la. Ka Yisa daa tibi ba zaa."
25,"Large crowds followed Jesus from Galilee and the region around the ten cities known as Decapolis. They also came from Jerusalem, Judea, and from across the Jordan River.","Ka Galilii dima daadam pam daa yi na n‑dɔli u, ni Tinsi Piiya tingbaŋŋu dima, ni Gyɛrusalɛm tiŋŋa, ni Gyuudii tingbaŋŋu dima, ni tingbanseaa zaa an bɛ Gyɔdin mɔ'ari ya'ari wa sa."
1,"When Jesus saw the crowds, he went up on the side of a mountain and sat down. Blessings (Luke","Tɔ. Yisa ŋɔn daa nya niriba maa, u daa kyaŋŋi nti du zoori la ni. U daa zinni bɛni ka u nyaandɔliba daa kyɛ u saani na."
20,"You must obey God's commands better than the Pharisees and the teachers of the Law obey them. If you don't, I promise you will never get into the kingdom of heaven. Anger","Dama man ya n‑yɛli ya wa, ni, di yi ti pa la ya dɔli Naawunni soori suŋŋa n‑gaari zaaligu karimbadima ban dɔli seem maa, ni Farisidima ŋɔn dɔli seem maa, ya ku nya sɔseaa yan nin zaŋŋi n‑kpɛ Arizana naam ziiya.”"
23,"So if you are about to place your gift on the altar and remember that someone is angry with you,","Dizugu i yi ti mari i piini n‑kyaŋŋi nti paai maaligu ziiya, di yi pa seem ka bɛni ka i ti teaai, ni, i niŋi i mabisɔ taalli."
2,and he taught them:,"Ka u daa gbaai ba wulisigu n‑yɛli, ni#:-"
3,God blesses those people who depend only on him. They belong to the kingdom of heaven!,"“Zugsuŋŋu bɛ ni n‑ti ninvugseeba ban nyɛ faradima ba sufu ni, dama Arizana naam nyɛ la ba dinni."
4,God blesses those people who grieve. They will find comfort!,"Zugsuŋŋu bɛ ni n‑ti ninvugseeba ban sufu n sa'amna, dama Naawunni nin kyɛ ka ba sufu maai."
5,God blesses those people who are humble. The earth will belong to them!,"Zugsuŋŋu bɛ ni n‑ti ninvugseeba ban sigsi ba mansi, dama ba nin di faari n‑su duniya wa."
7,God blesses those people who are merciful. They will be treated with mercy!,Zugsuŋŋu bɛ ni n‑ti ninvugseeba ban zɔri niriba namboo dama Naawunni nin zɔ ba gba namboo.
8,God blesses those people whose hearts are pure. They will see him!,"Zugsuŋŋu bɛ ni n‑ti ninvugseeba ban mari sufu yinni, dama ba nin ti nya Naawunni."
14,"You are the light for the whole world. A city built on top of a hill cannot be hidden,","Yaasa, ya ŋmanni la neesim, ni duniya zaa ti neaai suŋŋa. Tinseaa yi mɛ n‑zɛ zoori zugu, ka ku toaai n‑laa n‑sɔ'ai."
34,"But I tell you not to swear by anything when you make a promise! Heaven is God's throne, so don't swear by heaven.","Amaa man yɛtti ya wa, ni, yan di pɔ noori halli beela. Di pɔ arizana, dama Naawunni naam zizii nla."
35,"The earth is God's footstool, so don't swear by the earth. Jerusalem is the city of the great king, so don't swear by it.","Mun di pɔ tingbaŋŋu, dama Naawunni napɔntɔmnigu nla. Di laa m‑pɔ Gyɛrusalɛm, dama Naaba Yiikodaana maa tiŋŋa nla."
13,"You are the salt for everyone on earth. But if salt no longer tastes like salt, how can it make food salty? All it is good for is to be thrown out and walked on.","Ni, “Ya ŋmanni la yaarim, ni duniya zaa ti nya'asa. Amaa yaarim nya'asim yi ti yi ka kyɛ di, di laa n‑ya n‑niŋi la wula ka di nya'asim maa labi na yaasa? Di saha maa di laa n‑ka anfaani, ka ba yi zaŋŋi di ni m‑basi samanni ni, ka niriba yi kyɛnni n‑noori di."
15,"and no one lights a lamp and puts it under a clay pot. Instead, it is placed on a lampstand, where it can give light to everyone in the house.","Sɔ na zi n‑nyoaai firila n‑zaŋŋi ka n‑sɔ'ai luginseaa, bee n‑zaŋŋi kuriba m‑pili ka; see ka u na'a yi zaŋŋi ka ni, n‑tɔm bunseelli zugu ni ban kam zaa bɛ duu maa ni nin nya kan neaai seem maa."
17,"Don't suppose I came to do away with the Law and the Prophets. I did not come to do away with them, but to give them their full meaning.","Ka Yisa daa laa n‑yɛli, “Ya di teesi, ni, n kyɛnni na ni n ti sa'am Musa zaaligu ni anabidima la bulisigu yɛla. Ay! N bu kyɛ na ni n ti sa'am a ni, amaa ni n ti kyɛ ka a niŋi yɛlimaŋni."
21,"You know our ancestors were told, “Do not murder” and “A murderer must be brought to trial.”","Ka Yisa daa laa n‑yɛli ba, ni, “Tɔ; ya pun wum, ni, ba daa yɛli ti yaadima, ni, ‘Di ku ninsaala.’, ka sɔ ŋɔn ku nin ti bɛ sariya karibu yɛttɔ'a ni."
22,"But I promise you if you are angry with someone, you will have to stand trial. If you call someone a fool, you will be taken to court. And if you say that someone is worthless, you will be in danger of the fires of hell.","Amaa man yɛtti ya wa, ni, ŋɔn suuri yisigi n‑niŋi u mabiiya, u bɛ la sariya karibu ni. Ka ŋɔn mun ti laa n‑yɛli u mabiiya, ‘Nyin bunkyɔ'aŋŋu wa!’, ba nin boosi u boosa gyintooriba duu maa ni. Ka ŋɔn mun ti laa n‑yɛli u mabiiya, ‘Nyin gyɛrigu wa!’, u nin di wahala bugum ni."
24,"leave your gift there in front of the altar. Make peace with that person, then come back and offer your gift to God.","Di yi bɛ lala, see ka i kyɛ i piini maa n‑dooli maaligu zii la ni ka kyaŋŋi m‑maali yɛttɔ'a maa ka nyin ni i mabii maa nya nangbanyinni pɔi, ka naayi labi na n‑tisi."
25,"Before you are dragged into court, make friends with the person who has accused you of doing wrong. If you don't, you will be handed over to the judge and then to the officer who will put you in jail.","M‑paasi, nyin ni sɔ yi mari sariya karibu yɛttɔ'a ka nyin ni ŋɔn ti bɛ soori ni n‑kyɛnni sariya karibu ziiya, kur kpaŋŋma i maŋŋa n‑kyɛ ka ya maali yɛttɔ'a maa yooma, lala saha maa; di yi pa lala u nin zaŋŋi i n‑niŋi sarikatta nuu ni, ka ŋɔn mun nin zaŋŋi i n‑niŋi pirinsi nuu ni, ka ba nin kpari i dansarika duu ni."
26,I promise you will not get out until you have paid the last cent you owe. Marriage,"Yɛlimaŋni ka n yɛtti i wa, i ku laa n‑yi bɛni na see ka i ti yɔ i samni maa zaa n‑naai, halli ka kɔbɔ yinni bu kpalim gba.”"
31,You have been taught that a man who divorces his wife must write out divorce papers for her.,"Ka Yisa daa laa n‑yɛli, ni, “Ba daa yɛli, ni, ‘Dɔsɔ yi ya n‑kari u pɔ'a, see ka u sɔbi pɔ'akaribu gbaŋŋu n‑ti u.’"
33,"You know our ancestors were told, “Don't use the Lord's name to make a promise unless you are going to keep it.”","Ka Yisa daa laa n‑yɛli ba, ni, “M‑paasi yaasa, ya pun wum, ni, ba daa yɛli ti yaadima, ni, ‘Di pɔ noori ka yi di nyaaŋŋa; i yi ti pɔ, ni, i zaŋŋi bunseelli n‑ti Naawunni, see ka i siri zaŋŋi n‑tisi.’"
37,"When you make a promise, say only “Yes” or “No.” Anything else comes from the devil. Revenge (Luke","Kur tɔ'asiri n‑yɛtti ‘Ii, ii!’, bee, ‘Ay, ay!’, dama din paasi lala zugu yi la Yɛlibeeri Daana la saani na.”"
39,"But I tell you not to try to get even with a person who has done something to you. When someone slaps your right cheek, turn and let that person slap your other cheek.","Amaa man yɛtti ya wa, ni, yan di zabi ni ya ta'ai ya taalli daana tuma; faasee ka sɔ yi lɔbi i tampɛkka, nyin ŋmaligma kanla gba m‑paasi u."
40,"If someone sues you for your shirt, give up your coat as well.","Sɔ yi ti ya taasi i kootu ni n‑deaai i bunyeerigu, ka laa m‑boori i kyinkyinni m‑paasi, nyin di mɔŋŋi u."
41,"If a soldier forces you to carry his pack one kilometer, carry it two kilometers.","Ka sɔ yi ya mugsi i, ni, i zi u neema n‑kyaŋŋi maalli yinni, nyin ziima a n‑kyaŋŋi abayi n‑ti u."
42,"When people ask you for something, give it to them. When they want to borrow money, lend it to them. Love (Luke","Ninvugsɔ yi ti susi bunni i saani, zaŋŋma n‑ti u. Sɔ mun boori ni i pɛŋŋi u bunseelli, nyin di mɔŋŋi u.”"
43,"You have heard people say, “Love your neighbors and hate your enemies.”","Ka Yisa daa laa n‑yɛli ba, ni, “Tɔ; ya pun wum, ni, ba daa yɛli, ni, i wuri i zɔ ka yaai i dindaana."
44,But I tell you to love your enemies and pray for anyone who mistreats you.,"Amaa man yɛtti ya, ni, ya wura ya dindaandima, ka susiri Naawunni n‑tiri ban namsiri ya."
45,Then you will be acting like your Father in heaven. He makes the sun rise on both good and bad people. And he sends rain for the ones who do right and for the ones who do wrong.,Lala ka ya nin ti leebi bisuma n‑ti ya Ba ŋɔn bɛ arizana ni. Ŋɔna n nyɛ sɔ ŋɔn kyɛ ka wuntaŋŋa pusiri n‑neaari ninvugbeeri m‑paasi ninvugsuma zugu; ka laa n‑kyɛ ka saa miiri n‑niŋni ban deaari u yɛla ni ban za'asiri u yɛla m‑paasi.
46,"If you love only those people who love you, will God reward you for this? Even tax collectors love their friends.","Ya yi wuri la ban wuri ya, ya nin nya laara di zugu? Ay! Halli lampodeaariba gba niŋni la lala - bee, m ma'ari ni?"
47,"If you greet only your friends, what's so great about this? Don't even unbelievers do that?","Ka ya yi puusiri la ya mabiisi kɔkɔa, tunsuŋŋu bɔ ka ya tumna? Halli ban pa Izraɛli dima gba niŋni lala, bee, m ma'ari ni?"
5,"When you pray, don't be like those show-offs who love to stand up and pray in the synagogues and on the street corners. They do this just to look good. I can assure you that they already have their reward.","I yi ya puusi Naawunni, di niŋi hoo birikɔnsi dima: ba boori ba zɛ saazugu m‑puusiri gyeeŋŋu duri ni, ni sɔkyira ni, ni niriba ti nya ba. Yɛlimaŋni ka n yɛtti ya wa, ba pun deaai ba laara zaa n‑naai."
