verse_number,english_verse,translation_verse
9,The wise men listened to what the king said and then left. And the star they had seen in the east went on ahead of them until it stopped over the place where the child was.,"Ba maa nu Owura mʋ asɛ lʋwɛ nɩɩ ba maa sʋ bee kpee mʋ, opula tɔ nɩɩ ba bwii wu kikyikpebi mʋ nɩɩ ba daa wu kyɔwɛ kɩlɩɩ mʋ, nɩɩ kɩ gyankpaa bamʋ kpee naa yɩlɛ opula mʋ nɩɩ kebii mʋ bʋ mʋ sʋsʋ kyɛɛkyɛɛ."
10,They were thrilled and excited to see the star.,"Saŋa mʋ nɩɩ ba wu kikyikpebi mʋ, bamʋ ansi i gyii naa kyʋn sʋ."
11,"When the men went into the house and saw the child with Mary, his mother, they knelt down and worshiped him. They took out their gifts of gold, frankincense, and myrrh and gave them to him.","Ba maa loo kɩkpaara mʋ sʋ mʋ, ba wu kebii mʋ maa mu‐nyi Mɛɛrɩ, nɩɩ ba kyʋn muŋa sun mʋ. Nɩɩ ba saŋɛ bamʋ ɩsʋla nɩɩ ba lɛɛ suwa yɛ tulale mʋ nɩɩ bɛɛ tɩɩ yɛ firanki‐ɩnsɛnsɩ yɛ tulale mʋ nɩɩ bɛɛ tɩɩ yɛ mɩɩrɛ kɛɛ mʋ."
12,"Later they were warned in a dream not to return to Herod, and they went back home by another road. The Escape to Egypt","Kamaa tɔ mʋ Ɩbwaarɛ da bamʋ amu tɔ idee tɔ yɛ ba man bɩla bwii kpee Owura Herodi asɛ, ɩmʋ sʋ ba bɔla ɔkpa pʋpwɛ sʋ bwii kpee bamʋ ɔsʋwʋlɛ sʋ. Ba taa Yesu Sɩlɛ Kpe Egyipiti"
13,"After the wise men had gone, an angel from the Lord appeared to Joseph in a dream and said, “Get up! Hurry and take the child and his mother to Egypt! Stay there until I tell you to return, because Herod is looking for the child and wants to kill him.”","Ba maa kyʋn kamaa mʋ, Ɔnyɩrɩpɛ Ɩbwaarɛ kabɔɔ ba lɛɛ mʋ n‐yɩɩ kaapʋ Gyosefu idee tɔ tɔwɛ mʋ yɛ, “Kʋsʋ taa kebii mʋ maa mu‐nyi sɩlɛ kpee Egyipiti naa kyɩna tʋtɔ naa fʋʋ saŋa mʋ nɩɩ n biti n tɔwɛ fanɛ yɛ fan lɩɩ tʋtɔ. Lɩɩ fɛɛ Herodi ɩɩ kɩɩ ee biti kebii mʋ ɔ mɔɔ.”"
14,"That night, Joseph got up and took his wife and the child to Egypt,",Ɩmʋ sʋ ɔ kʋsʋ taa kebii mʋ maa mu‐nyi kagyanbwɛ nɩɩ ba sɩlɛ kpee Egyipiti.
15,"where they stayed until Herod died. So the Lord's promise came true, just as the prophet had said, “I called my son out of Egypt.” The Killing of the Children","Tʋtɔ nɩɩ ba kyɩna naa fʋʋ saŋa mʋ nɩɩ Herodi wu. Ɩnɩmʋ ɩ yɛgɛ nɩɩ asɩn mʋ nɩɩ Ɔnyɩrɩpɛ Ɩbwaarɛ bɔla mʋ ɔtɔwɛpʋ sʋ tɔwɛ mʋ ba tɔ. Ɩmʋ ɩ gyɛ yɛ, “Lɩɩ Egyipiti tɔ nɩɩ n tɩɩ Mi‐bii.”"
16,"When Herod found out that the wise men from the east had tricked him, he was very angry. He gave orders for his men to kill all the boys who lived in or near Bethlehem and were two years old and younger. This was based on what he had learned from the wise men.","Owura Herodi maa bɩɩ fɛɛ anyaasɩnpʋ mʋ ba pɩna mʋ mʋ, ɔ nyɛ agbʋ gaa. Nɩɩ ɔ sa kɔnɔ yɛ ba mɔɔ nbii‐nyɩnsa‐bii mʋ nɩɩ ba man pɩɩta kyʋn nsu nnyɔ sʋ, nɩɩ ba bʋ Betilehem yɛ ndɛ mʋ nɩɩ ɩ kyaabɔɔ kɩmʋ mʋ kpini. Ɔ yɛgɛ nɩɩ ba waa kanɩn nɩn lɩɩ fɛɛ saŋa mʋ nɩɩ anyaasɩnpʋ mʋ ba tɔwɛ mʋ yɛ ba wu kikyikpebi mʋ, ii biti ɩ waa fɛɛ nsu nnyɔ."
17,"So the Lord's promise came true, just as the prophet Jeremiah had said,","Ɩmʋ sʋ asɩn mʋ nɩɩ Ɔnyɩrɩpɛ Ɩbwaarɛ bɔla mʋ ɔtɔwɛpʋ Gyeremiya sʋ tɔwɛ mʋ ba tɔ. Ɩmʋ ɩ gyɛ yɛ,"
18,"“In Ramah a voice was heard crying and weeping loudly. Rachel was mourning for her children, and she refused to be comforted, because they were dead.” The Return from Egypt","“Ba nu kusu ɩlʋn kʋ lɩɩ Rama kadɛ tɔ, ɩɩ saawʋ yɛgɛ ɩ sʋ kʋwɛɛ, Raheli ɛɛ sawʋ ee su mu‐bii ana sʋ. Asa ba tɔwɛ yuula mʋ kɔkɔlɔ kpɩnɛ, lɩɩ fɛɛ mu‐bii ana ba wu.” Ba Taa Yesu Bwii Kpe Nasareti"
19,"After King Herod died, an angel from the Lord appeared in a dream to Joseph while he was still in Egypt.","Owura Herodi kelewu kamaa mʋ, Ɔnyɩrɩpɛ Ɩbwaarɛ kabɔɔ lɛɛ mʋ n‐yɩɩ kaapʋ Gyosefu idee tɔ Egyipiti ɔsʋwʋlɛ sʋ,"
20,"The angel said, “Get up and take the child and his mother back to Israel. The people who wanted to kill him are now dead.”","nɩɩ ɔ tɔwɛ mʋ yɛ, “Kʋsʋ taa kebii mʋ maa mu‐nyi bwii kpee Ɩsɩrayɩ ɔsʋwʋlɛ sʋ, lɩɩ fɛɛ bamʋ nɩɩ ba daa bee biti ba mɔɔ kebii mʋ ba wu.”"
21,Joseph got up and left with them for Israel.,Ɩmʋ sʋ ɔ kʋsʋ taa kebii mʋ maa mu‐nyi kpee Ɩsɩrayɩ ɔsʋwʋlɛ sʋ.
22,"But when he heard that Herod's son Archelaus was now ruler of Judea, he was afraid to go there. Then in a dream he was told to go to Galilee,","Amaa maa nu yɛ Akelasi i yii mʋ‐sɛ Herodi ayaa tɔ ee gyii kuwura Gyudeya mʋ, kufuu kɩ kɩtaa mʋ yɛ tʋtɔ kikpe. Ɩbwaarɛ maa da mu kumu tɔ idee tɔ sʋ mʋ, o kpeli kpee Galile kɩbaafʋn."
23,"and they went to live there in the town of Nazareth. So the Lord's promise came true, just as the prophet had said, “He will be called a Nazarene.”","Nɩɩ ɔ naa kyɩna Nasareti kadɛ mʋ tɔ. Ɩnɩmʋ ɩ yɛgɛ nɩɩ asɩn mʋ nɩɩ Ɩbwaarɛ ɔtɔwɛpʋ tɔwɛ lɩɩ kebii mʋ sʋ mʋ ba tɔ. Asɩn mʋ ɩ gyɛ yɛ, “Bee biti ba tɩɩ mʋ yɛ Kanasareti‐nyɩn.”"
8,Do something to show you have really given up your sins.,Fan waa atɔ mʋ nɩɩ ɩ dagaa kɛ ɩɩ kaapʋ fɛɛ fan yɛgɛ alibi kɩwaa.
2,"He said, “Turn back to God! The kingdom of heaven will soon be here.”","yɛ, “Fan yɛgɛ alibi kɩwaa, lɩɩ fɛɛ Ɩbwaarɛ kuwura‐gyii mʋ ki tiri tɔ.”"
4,John wore clothes made of camel's hair. He had a leather strap around his waist and ate grasshoppers and wild honey.,"Nyɔɔma ifuu nɩɩ ba taa waa Gyɔn atɔ bunsa, nɩɩ kʋtɔbwaaya ɔwʋlɛ kɩrɩsʋ i ŋmina mʋ kasɩyɛ tɔ. Mʋ agyitɔ‐gyisa mɔɔ ɩ gyɛ ntuntunbi yɛ ŋmasan."
5,From Jerusalem and all Judea and from the Jordan River Valley crowds of people went to John.,Asa ba lɩɩ Gyerusalem kadɛ tɔ yɛ Gyudeya ɩsʋwʋlɛ sʋ yɛ Gyɔdan kabaafʋn kpini ba mʋ asɛ.
6,"They told how sorry they were for their sins, and he baptized them in the river.","Ba lɛɛ bamʋ alibi tɔwɛ, nɩɩ o gyee bamʋ Ɩbwaarɛ kekyugyee Gyɔdan ɔbʋn mʋ tɔ."
7,Many Pharisees and Sadducees also came to be baptized. But John said to them: You bunch of snakes! Who warned you to run from the coming judgment?,"Gyɔn maa wu Farasii yɛ Sadusi abi gaalaagaa ba maa ba mʋ asɛ, kɛ o gyee bamʋ kekyugyee mʋ, ɔ taasɛ bamʋ yɛ, “Fanɛ anansɛ banɩmʋ, anɩmʋ ɩ tɔwɛ waa fanɛ yɛ fan sɩlɛ lɩɩ Ɩbwaarɛ agbʋ mʋ nɩɩ ɩɩ ba asa sʋ mʋ tɔ?"
10,An ax is ready to cut the trees down at their roots. Any tree that doesn't produce good fruit will be chopped down and thrown into a fire.,"Nbɩɩnbɩɩ bɩrɛ, Ɩbwaarɛ wʋla taa kpanfa yɩla iyu mʋ ilin tɔ o gyoo. Nɩɩ oyu kʋmaa mʋ nɩɩ kɩ mɛɛ sɔyɩ abi mʋ, bee biti ba ŋɛ kɩmʋ tʋʋ kɛ ba taa waa fʋlɔn tɔ."
12,"His threshing fork is in his hand, and he is ready to separate the wheat from the husks. He will store the wheat in a barn and burn the husks in a fire that never goes out. The Baptism of Jesus (Mark","Ɔ sʋ mʋ kʋtɔ kyaalɛsa mʋ kɩbaa tɔ, kɛ ɔ kyaalɛ ayubi mʋ lɛɛ afʋnfʋntɛɛ mʋ tɔ waa kikyunkun tɔ. Ee biti ɔ taa afʋnfʋntɛɛ mʋ waa fʋlɔn mʋ nɩɩ i mee dun mʋ tɔ.” Yesu Kekyugyee (Maki"
13,Jesus left Galilee and went to the Jordan River to be baptized by John.,"Tʋtɔ nɩɩ Yesu lɩɩ Galile ɔsʋwʋlɛ sʋ ba Gyɔdan ɔbʋn mʋ tɔ Gyɔn asɛ, kɛ o gyee mʋ Ɩbwaarɛ kekyugyee."
14,"But John kept objecting and said, “I ought to be baptized by you. Why have you come to me?”","Amaa Gyɔn kpan mʋ n‐yɩɩ kɛ ɔ kyɛɛgɛ Yesu nfɛɛrɛ, nɩɩ ɔ tɔwɛ mʋ yɛ, “Fɛɛ fʋ ɩ dagaa fɛɛ fu gyee mɛ kekyugyee, nɩɩ fʋ ɩ ba mɛ asɛ yɛ n gyee fʋ?”"
15,"Jesus answered, “For now this is how it should be, because we must do all God wants us to do.” Then John agreed.","Nɩɩ Yesu lɛɛ kɔnɔ yɛ, “Yɛgɛ ɩ waa kanɩn nbɩɩnbɩɩ nɩmʋ, lɩɩ fɛɛ ɔkpa nɩmʋ sʋ nɩɩ ɩ dagaa a maa waa ɩmʋ nɩɩ Ɩbwaarɛ biti mʋ kpini.” Nɩɩ Gyɔn kyula gyee Yesu Ɩbwaarɛ kekyugyee."
16,"So Jesus was baptized. And as soon as he came out of the water, the sky opened, and he saw the Spirit of God coming down on him like a dove.","Gyɔn maa dan gyee Yesu Ɩbwaarɛ kekyugyee lʋwɛ mʋ, Yesu lɩɩ ɔbʋn mʋ tɔ. Opula maŋa tɔ nɩɩ sʋsʋ bugi tɔ, nɩɩ o wu Ɩbwaarɛ Kayaayu Kyɩrɛkyɩrɛ maa kpɩlɩgɛ fɛɛ kuwura‐lɔpɔ ba gyɔŋɔ mʋ sʋ."
17,"Then a voice from heaven said, “This is my own dear Son, and I am pleased with him.”","Nɩɩ ɔbʋlɛ kʋ lɩɩ sʋsʋ tɔwɛ yɛ, “Ɔnɩmʋ ɩ gyɛ mɛ kɔkɔlɔ tɔ obii‐bitisa, nɩɩ mʋ ɩ bɔla mi ansi.”"
12,"When Jesus heard that John had been put in prison, he went to Galilee.","Yesu maa nu yɛ ba kɩtaa Gyɔn tii obu mʋ, o bwii kpee Galile."
13,"But instead of staying in Nazareth, Jesus moved to Capernaum. This town was beside Lake Galilee in the territory of Zebulun and Naphtali.","Nɩɩ ɔ lɩɩ Nasareti kpee Kapanum kadɛ tɔ naa kyɩna. Kadɛ maŋa bʋ Galile ɔbʋn lala ɔkaa, Sebulun maa Nafitali kabaafʋn mʋ."
2,After Jesus had gone without eating for,"Maa waa noŋmina nkɛ adɩna kakyʋwapɛ yɛ kagyanbwɛ mʋ, akʋn ɩɩ mɔɔ mʋ."
3,"Then the devil came to him and said, “If you are God's Son, tell these stones to turn into bread.”","Nɩɩ Sɩtaanɛ ba mʋ asɛ ba tɔwɛ mʋ yɛ, “Nɩɩ fʋ kan fʋ gyɛ Ɩbwaarɛ Mu‐Bii mʋ, tɔwɛ abuu nɩmʋ kɛ i biliŋi agyitɔ.”"
7,"Jesus answered, “The Scriptures also say, ‘Don't try to test the Lord your God!’ ”","Yesu bwii lɛɛ kɔnɔ yɛ, “Ba bɩla kyʋrɔɔ waa Asɩnkyan yɩlasa mʋ tɔ yɛ, ‘Man tʋʋ fʋ‐Nyɩrɩpɛ Ɩbwaarɛ tɔ kɩɩ.’ ”"
8,"Finally, the devil took Jesus up on a very high mountain and showed him all the kingdoms on earth and their power.","Sɩtaanɛ bɩla taa mʋ kpee kɩbɩɩ lala kʋ sʋ, nɩɩ ɔ kaapʋ mu kuwura‐gyii kʋmaa mʋ nɩɩ kɩ bʋ dulinyaa nɩmʋ tɔ yɛ ɩmʋ bʋnyaa mʋ."
9,"The devil said to him, “I will give all this to you, if you will bow down and worship me.”","Nɩɩ ɔ tɔwɛ yɛ, “Nɩɩ fʋ kan muŋa sun mɛ mʋ, n biti n taa ɩnɩmʋ kpini sa fʋ.”"
10,"Jesus answered, “Go away Satan! The Scriptures say: ‘Worship the Lord your God and serve only him.’ ”","Nɩɩ Yesu tɔwɛ mʋ yɛ, “Sɩtaanɛ, natɛ lɩɩ mɛ asɛ. Lɩɩ fɛɛ ba kyʋrɔɔ waa Asɩnkyan yɩlasa mʋ tɔ yɛ, ‘Muŋa sun fʋ‐Nyɩrɩpɛ Ɩbwaarɛ, nɩɩ mʋ nkʋn nɩɩ fu sun.’ ”"
15,"“Listen, lands of Zebulun and Naphtali, lands along the road to the sea and across the Jordan. Listen Galilee, land of the Gentiles!","“Sebulun ɔsʋwʋlɛ yɛ Nafitali ɔsʋwʋlɛ, ndɛ mʋ nɩɩ ɩ bʋ ɔkpa mʋ nɩɩ kii kpee ɔpʋ asɛ, ndɛ mʋ nɩɩ ɩ bʋ Gyɔdan benbe mʋ, bamʋ nɩɩ ba man gyɛ Gyiwu abi nɩɩ ba bʋ Galile,"
20,Right then the two brothers dropped their nets and went with him.,"Nɩɩ opula maŋa tɔ ba yɛgɛ bamʋ asawu mʋ, nɩɩ ba buu mʋ."
18,"While Jesus was walking along the shore of Lake Galilee, he saw two brothers. One was Simon, also known as Peter, and the other was Andrew. They were fishermen, and they were casting their net into the lake.","Yesu maa kyɩna ɔ naa Galile ɔpʋ sʋ mʋ, o wu ɩkɩn akɩtapʋ anyɔ, Simon mʋ nɩɩ ba bɩla bɛɛ tɩɩ mʋ yɛ Pita yɛ mu‐supu Andiruwu yɛgɛ bɛɛ tʋʋ kɩsawu ɔpʋ mʋ tɔ bɛɛ kɩtaa ɩkɩn."
21,"Jesus walked on until he saw James and John, the sons of Zebedee. They were in a boat with their father, mending their nets. Jesus asked them to come with him.","Maa kyaga sʋ ee kpee mʋ, nɩɩ ɔ naa wu ɔkʋ maa mu‐supu, bamʋ ɩ gyɛ Gyemisi maa Gyɔn, Sebedi mu‐bii ana. Ba maa bamʋ‐sɛ Sebedi ba bʋ ɔkʋlɩ tɔ bɛɛ lɔŋɔ bamʋ asawu. Nɩɩ Yesu tɩɩ bamʋ."
22,"At once they left the boat and their father and went with Jesus. Jesus Teaches, Preaches, and Heals (Luke",Opula maŋa tɔ ba yɛgɛ ɔkʋlɩ mʋ yɛ bamʋ‐sɛ nɩɩ ba buu mʋ. Yesu Kyɛ Alɔpʋ (Luka
23,"Jesus went all over Galilee, teaching in their synagogues and preaching the good news about God's kingdom. He also healed every kind of disease and sickness.",Nɩɩ Yesu natɛ kyaabɔɔ Galile ɔsʋwʋlɛ sʋ ɛɛ kaapʋ asa asɩn danbɩrasa mʋ lɩɩ Ɩbwaarɛ kuwura‐gyii mʋ sʋ kabwaarɛ‐kʋlɛ ɔgyaŋɛkpa kʋmaa nɩmʋ tɔ yɛgɛ ɛɛ kyɛ alɔ kʋmaa nɩmʋ.
24,"News about him spread all over Syria, and people with every kind of sickness or disease were brought to him. Some of them had a lot of demons in them, others were thought to be crazy, and still others could not walk. But Jesus healed them all.","Mʋ kɩtɩɩ ɩ yaasɛ loo Siriya ɔsʋwʋlɛ sʋ kpini, nɩɩ asa ba taa alɔpʋ mʋ nɩɩ ba sʋ alɔ yiri‐yiri bɩya mʋ. Akʋ bamʋ n‐yɩɩ tɔ ɩɩ kɔ bamʋ gaa, nɩɩ akʋ mɔɔ nbwɩɩ libi bɛɛ tɔɔrɔɔ bamʋ, akʋ bɛɛ lɔ kigbingbin, nɩɩ akʋ mɔɔ ba gyɛ amʋgʋlɛ‐mʋgʋlɛ, nɩɩ Yesu kyɛ bamʋ kpini."
25,"Large crowds followed Jesus from Galilee and the region around the ten cities known as Decapolis. They also came from Jerusalem, Judea, and from across the Jordan River.",Asa damantɛ ba lɩɩ Galile yɛ Dekapoli yɛ Gyerusalem yɛ Gyudeya yɛ Gyɔdan benbe kpini ba buu mʋ.
1,"When Jesus saw the crowds, he went up on the side of a mountain and sat down. Blessings (Luke","Yesu maa wu sakyɔ mʋ, o dii kpee kɩbɩɩ‐bi kʋ sʋ naa kyɩna kɩmʋ sʋ, nɩɩ mʋ abɩɩlapʋ ba ba mʋ asɛ tʋtɔ."
20,"You must obey God's commands better than the Pharisees and the teachers of the Law obey them. If you don't, I promise you will never get into the kingdom of heaven. Anger","Ɩmʋ sʋ n tɔwɛ fanɛ fɛɛ, nɩɩ fanɛ ɩkpa ɩ man kyiigi ɩ kyɔ nbara akaapʋpʋ yɛ Farasii abi mʋ, fan mɛɛ yɛ fan nyɛ loo Ɩbwaarɛ kuwura‐gyii mʋ tɔ kakaakʋ.” Yesu Asɩn Kaapʋsa Lɩɩ Agbʋ Sʋ"
23,"So if you are about to place your gift on the altar and remember that someone is angry with you,","“Ɩmʋ sʋ, nɩɩ fʋ kan bɩya fʋ saraga kɛ fʋ ba lɛɛ Ɩbwaarɛ kaswɩɩ sʋ, nɩɩ fu nyiŋi fɛɛ fʋ waa fʋ bɩrɩsa alibi kʋ mʋ,"
3,God blesses those people who depend only on him. They belong to the kingdom of heaven!,"“Kusee ɩ gyɛ sa bamʋ nɩɩ ba taa bamʋ n‐yɩɩ tʋʋ Ɩbwaarɛ nkʋn sʋ, lɩɩ fɛɛ sʋsʋ kuwura‐gyii mʋ kɩ gyɛ bamʋ lɛɛ."
4,God blesses those people who grieve. They will find comfort!,"Kusee ɩ gyɛ sa bamʋ nɩɩ bɛɛ bɔɔta tɔ, lɩɩ fɛɛ bamʋ nɩɩ Ɩbwaarɛ ii biti o yuula bamʋ nkɔlɔ."
5,God blesses those people who are humble. The earth will belong to them!,"Kusee ɩ gyɛ sa bamʋ nɩɩ bɛɛ bɩya bamʋ n‐yɩɩ kasɛ, lɩɩ fɛɛ bamʋ ii biti ba gyii kasɛ mʋ fɛɛ bamʋ kapatɩyɛ."
7,God blesses those people who are merciful. They will be treated with mercy!,"Kusee ɩ gyɛ sa bamʋ nɩɩ bee wu bamʋ bɩrɩsa ana kʋwɛɛ, lɩɩ fɛɛ bamʋ nɩɩ Ɩbwaarɛ ii biti o wu kʋwɛɛ."
8,God blesses those people whose hearts are pure. They will see him!,"Kusee ɩ gyɛ sa bamʋ nɩɩ ineesi kʋ man bʋ bamʋ kɔkɔlɔ tɔ, lɩɩ fɛɛ bamʋ ii biti ba wu Ɩbwaarɛ."
14,"You are the light for the whole world. A city built on top of a hill cannot be hidden,",“Fan du nɩn fɛɛ ɩŋmaŋɛsa sa asa dulinyaa tɔ. Kadɛ lala mʋ nɩɩ kɩ gyan kɩbɩɩ sʋ mʋ mɛɛ taalɛ baala.
34,"But I tell you not to swear by anything when you make a promise! Heaven is God's throne, so don't swear by heaven.","Amaa nbɩɩnbɩɩ mɛ ɩ tɔwɛ fanɛ yɛ, fan man bɔ ntan kpini‐kpini. Fan man taa sʋsʋ bɔ ntan, lɩɩ fɛɛ tʋtɔ ɩ gyɛ Ɩbwaarɛ kuwura‐gya."
