text,ref,Unnamed: 2,translated,source_zip_file,chrf_sentence,corpus_bleu,corpus_chrf
This help the brain to have enough rest and energy to perform its task correctly.,Wei bɛboa ama adwene no anya ahoɔden a ɛhia de adi ne dwuma nyinaa.,,Eyi boa adwene no ma ɛnya ahomegyeɛ ne ahoɔden a ɛdɔɔso ma ɛyɛ nʼadwuma no yiye.,run1,44.0539716941108,28.977907494497103,6.052454606590451
The Majority in Parliament believes that the President will turn to the International Monetary Fund (IMF) for assistance in order to alleviate the government's financial burden and ease the pressure on citizens.,Yɛgye di sɛ ɔbɛsane akasa afa Wiase nyinaa Sika Fotoɔ a wɔpɛ sɛ wɔkɔpɛ mu mmoa de bɛboa ɔman no sikasɛm ne nhyehyɛeɛ a aban no ayɛ sɛ ɔde bɛko atia ɔman no sikasɛm a akɔ fam no ho.,,Bebreyisɔfo a wɔwɔ Asɔfohyiam no gyidi sɛ Ɔmanhyɛfo no bɛdan n'ani akɔ International Monetary Fund (IMF) nkyɛn akɔsrɛ mmoa na ama ɔman no ho sika mu ahyɛso no atew na ama ɛhaw a ɛda ɔmanfo so no so atew.,run1,26.524471124888983,28.977907494497103,6.052454606590451
It is shown that the storage time of this carbon by plants is shorter than that of some seasonal weed species and slightly longer than that of annual trees.,"Wᴐkyerε sε, berε a mfifideε de kaabᴐn yi sie no yε adeε a nsesan ne nwura ahodoᴐ binom a wᴐnyini wᴐ mmerε binom mu deε no yε tia, εna nnua a afe biara wᴐnyini no nso deε ware kakra.",,"Wɔada no adi sɛ bere a afifide yi de sɛso yi sie no sua sen wura nnwiwii bi a ɛyɛ bere-mu ade de, na ɛware kakra sen nnua a ɛfifi afe biara mu de.",run1,29.857083506800297,28.977907494497103,6.052454606590451
"Apart from that, there is another wine which they refer to as 'doka.'","Ɛno da nkyɛn a, wɔwɔ nsa bi a wɔfrɛ no doka.",,"Eyi akyi no, nsã foforɔ bi wɔ hɔ a wɔfrɛ no 'doka.'",run1,33.06336839779716,28.977907494497103,6.052454606590451
It can prevent male or female reproduction.,Ɛtumi si ɔbaarima anaa ɔbaa awoɔ ho kwan.,,Ɛtumi bɔ mmarima anaa mmaa wo ho ban.,run1,40.58692042389696,28.977907494497103,6.052454606590451
"it is true, everyone know that communication in marriages and dating are not easy.","Ɛyɛ ampa, obiara nim sɛ awadeɛ anaa mpenatweɛ mu nkitahodie nna fam saa.",,"ɛyɛ nokorɛ, obiara nim sɛ nkɔmmɔbɔ wɔ aware ne mpena mu nyɛ mmerɛ.",run1,30.567588111194123,28.977907494497103,6.052454606590451
This sad incidence occurred at Shaiman Lebanon Zone 2A in the Greater Accra region.,Asɛm yi sii wɔ shaiman Lebanon Zone 2A wɔ Nkran mantam mu,,Asɛm a ɛyɛ awerɛhoɔ yi sii Shaiman Lebanon Zone 2A a ɛwɔ Greater Accra mantam mu.,run1,57.341802860810276,28.977907494497103,6.052454606590451
Indigenous agriculture has had a profound impact on human society today.,Abɛɛfo kuayɔ anya nsunsuansoɔ kɛseɛ pa ara wɔ nnipa astenam ɛnnɛ.,,Ɔman mu mfuadeɛ ayɛ adwuma kɛseɛ wɔ nnipa kuo mu asetena mu ɛnnɛ yi.,run1,28.493296847162924,28.977907494497103,6.052454606590451
"Once they have passed the examination given by the Ghana Bar Training and Academy, and the results of their examination have been successful, the GLC holds an annual statutory meeting for lawyers The Alloy Society of Ghana.","Sɛ wɔwie wɔn sɔhwɛ a Ghana Alɔyafoɔ Nteteeɛ ne Adesuabea de ma wɔn no na wɔdi nkunim, na sɛ wɔn sɔhwɛ no so nsunsuansoɔ ba ma wɔnya wɔn abasobɔdeɛ awie a, GLC yɛ nhyiamu a mmara ma ho kwan wɔ afe biara mu fa alɔyafoɔ a no kɔ Alɔyafoɔ Kuo a ɛwɔ Ghana no mu.",,"Wɔn a wɔtwam saa nhwɛso a Ghana Bar Training and Academy de ma no so, na wɔn nhwɛso no aba nkɔso a, GLC hyia afe biara sɛ mmara mu nhyiam a mmara hyɛ ma Nnipa a Wɔbɔ Mmara ho Dwuma Kuo a ɛwɔ Ghana no.",run1,30.99312345086559,28.977907494497103,6.052454606590451
"I have emphasized a lot on language; however, what is the language I am talking about?","Masi kasa so pii wɔ soro hɔ, na sɛ yɛhwɛ a, ɛdeɛn kasa na mereka ho asɛm?",,"Meka so pii wɔ kasa ho; nanso, kasa bɛn na mereka ho asɛm?",run1,45.0229138251113,28.977907494497103,6.052454606590451
Agriculture is not just about crops and food.,Kuayɔ nyɛ nnɔbaeɛ ne nnuane ho nsɛm nko ara.,,Kuadwuma a wɔyɛ wɔ afuo so nnyɛ nnɔbae ne aduane nko na ɛfa.,run1,36.44516248425938,28.977907494497103,6.052454606590451
"Accra -Bolga GHȼ 270, Accra-Navrongo GHȼ 280, Accra-Bawku GHȼ 285, Nkran-Wa GHȼ 260, Accra-Buipe GHȼ 215, Accra-Garu GHȼ 295, Accra-Nandom GHȼ 270, Accra-Hamile GHȼ 275, Kumasi-Tamale GHȼ 140, Kumasi-Bawku GHȼ 180, Kumasi-Garu GHȼ 190.","Nkran-Bolga GHȼ 270, Nkran-Navrongo GHȼ 280, Nkran-Bawku GHȼ 285, Nkran-Wa GHȼ 260, Nkran-BuipeGHȼ 215, Nkran-Garu GHȼ 295, Nkran-Nandom GHȼ 270, Nkran-HamileGHȼ 275, Kumase-Tamale GHȼ 140, Kumase-Bawku GHȼ 180, Kumase-Garu GHȼ 190.",,"Nkran-Bolga GHȼ 270, Nkran-Navrongo GHȼ 280, Nkran-Bawku GHȼ 285, Nkran-Wa GHȼ 260, Nkran-Buipe GHȼ 215, Nkran-Garu GHȼ 295, Nkran-Nandom GHȼ 270, Nkran-Hamile GHȼ 275, Kumasi-Tamale GHȼ 140, Kumasi-Bawku GHȼ 180, Kumasi-Garu GHȼ 190.",run1,94.71446878186548,28.977907494497103,6.052454606590451
A person can raise their hand to show interest in expressing their views on an issue or place the palm on the ear as a warning to slap someone.,"Obi tumi pagya ne nsa kyerɛ sɛ ɔrepɛ kwan akyerɛ n’adwene wɔ asɛm bi ho, anaa bae ne nsam de kyerɛ n’asom kasa kyerɛ obi sɛ ɔbɛbɔ n’asom.",,Onipa betumi asɔ ne nsa akyerɛ sɛ ɔpɛ sɛ ɔka n'adwene fa asɛm bi ho anaa ɔde ne nsam bɛto n'aso so akyerɛ sɛ ɔrebɔ obi asom.,run1,40.215832830423516,28.977907494497103,6.052454606590451
The following are the various signs that will indicate that one has a low blood pressure.,Nsɛnkyerɛnneɛ ahodoɔ a ɛbɛda adi ama obi ahunu sɛ ne mogya so ate bi na ɛdidi soɔ yi.,,Eyinom ne nsɛnkyerɛnne ahorow a ɛbɛkyerɛ sɛ obi mogya mmirika ate fam.,run1,30.08595864285704,28.977907494497103,6.052454606590451
"In Akan land, every sacred day comes after forty days. On the sacred days, Akans do not work.","Akanman mu no, da bɔne biara tɔ adaduanan akyi. Ɛduru da bɔne a, Akanfoɔ nyɛ adwuma.",,"Wɔ Akanman mu no, nnabone biara ba adaduanan biara akyi. Nnabone no mu no, Akanfoɔ nyɛ adwuma.",run1,59.40053603097052,28.977907494497103,6.052454606590451
If a person is infected with small organisms that cause disease,Sԑ mmoawa nketewa a wᴐma nyarewa ba onipa bi mu a,,Sɛ obi ka nneɛma nketewa a ɛde yareɛ ba no a,run1,30.606466671229178,28.977907494497103,6.052454606590451
"The names of these kings are as follows: Chief Destroyer Tutu I, Chief Opoku Ware I, Chief Kusi Boadum, Chief Destroyer Kwadwo, Chief Destroyer Kwame Panin, Chief Opoku Fofie, Chief Kwame Bonsu. Mighty Monkey Chief. The Almighty Yaw Destruction Akoto, The Almighty Kwaku Tree I, The Almighty Kofi Kakari, The Almighty Mensa Monsu, The Almighty Kwaku Tree Print I, The Almighty Printer II (Nana Kwame Kyeretwie),The Almighty Opoku Ware II, The Almighty Destruction Tutu II","Ahemfo yinom din na ɛdidi soɔ yi: Otumfoɔ Ɔsɛe Tutu I, Otumfoɔ Opoku Ware I, Otumfoɔ Kusi Boadum, Otumfoɔ Ɔsɛe Kwadwo, Otumfoɔ Ɔsɛe Kwame Panin, Otumfoɔ Opoku Fofie, Otumfoɔ Kwame Bonsu. Otumfoɔ Bonsu Panin. Otumfoɔ Yaw Ɔsɛe Akoto, Otumfoɔ Kwaku Dua I, Otumfoɔ Kofi Kakari, Otumfoɔ Mɛnsa Bonsu, Otumfoɔ Kwaku Dua Prɛmpɛ I, Otumfoɔ Prɛmpɛ II (Nana Kwame Kyeretwie),Otumfoɔ Opoku Ware II, Otumfoɔ Ɔsɛe Tutu II",,"Ahemfo yi din ni: Ɔsadeɛ Tutu I, Ɔpoku Ware I, Kusi Boadum, Ɔsadeɛ Kwadwo, Ɔsadeɛ Kwame Panin, Opoku Fofie, Kwame Bonsu. Ɔkɔtɔkɔ Ɔhene. Ɔsadeɛ Yaw Akoto, Ɔsadeɛ Kwaku Dua I, Ɔsadeɛ Kofi Kakari, Ɔsadeɛ Mensa Bonsu, Ɔsadeɛ Kwaku Dua Kuma I, Ɔsadeɛ Prempeh II (Nana Kwame Kyeretwie), Ɔsadeɛ Opoku Ware II, Ɔsadeɛ Tutu II",run1,41.30117617760245,28.977907494497103,6.052454606590451
Let’s also note that women don’t have the same amount of blood as men.,Momma yɛnhyɛ no nso sɛ mogya dodoɔ a ɛwɔ mmaa mu no ne mmarima deɛ nyɛ pɛ.,,Momma yɛn nhu nso sɛ mmaa nni mogya dodow koro no ara a mmarima wɔ.,run1,44.62221325661836,28.977907494497103,6.052454606590451
It was also stated that the alleged murderer is currently in the police police custody.,Amanneɛbɔ no san kyerɛe sɛ mprempren nea wosusuw sɛ ɔyɛ sa awudisɛm no wɔ polisifo nsem.,,Wɔkaa bio sɛ deɛ wɔbɔ no awudifoɔ kwan no wɔ apolisifoɔ nsam seesei.,run1,24.844534776160753,28.977907494497103,6.052454606590451
He said the government couldn't fulfill their  various promises on finance from other countries and some communities.,Ɔkaa sɛ aban no antumi anni wɔn bɔhyɛ ahorow ho dwuma no fi amanaman ntam ne mpɔtam hɔ sikasɛm mu nsɛm.,,Ɔkaa sɛ ɔman no aban no antumi anyi wɔn bɔhyɛ ahorow a wɔhyɛɛ wɔ sika a ɛfiri amanaman foforɔ ne nkuraa bi mu no mu.,run1,51.271651700320696,28.977907494497103,6.052454606590451
"This headache will usually stop on his chest, causing his head to swell.","Saa tipaeɛ yi taa bɛgyina ne moma so, na ɛma ne ti dwa no.",,"Saa tiprɛ yi taa gyina ne kokom so, ma ne ti furu.",run1,39.92665178213429,28.977907494497103,6.052454606590451
Then clean and tidy your room regularly.,Afei pra wo dan mu berɛ biara na siesie hɔ.,,Na hohoro wo dan na hwehwɛ mu yɛ no fɛ bere biara.,run1,25.461561815281097,28.977907494497103,6.052454606590451
"What happened made Nkrumah very self-conscious that, he began to form an army to protect him at all times.","Deɛ ɛsiiɛ maa Nkrumah ani baa ne ho so pa ara nti, ɔfirii aseɛ hyehyɛɛ asraafoɔ a na wɔbɛbɔ ne ho ban berɛ biara.",,"Deɛ ɛsiiɛ no maa Nkrumah huu ne ho so yiye, nti ɔhyɛɛ aseɛ yɛɛ asraafoɔ kuo bi a wɔbɛbɔ ne ho ban berɛ nyinaa.",run1,54.52583080615062,28.977907494497103,6.052454606590451
"All of this can help young people involved in agriculture to learn that, no matter what happens in life, they have to fight forward because, they will realize that things will not always go the way we want them to.","Yeinom nyinaa tumi boa mmabunu a wɔde wɔn ho hyɛ kuadwuma mu no ma wɔsua sɛ, sɛdeɛ nneɛma bɛkɔ wɔ asetenam biara no, ɛsɛ sɛ wɔko kɔ wɔn anim ɛfiri, wɔbɛhunu sɛ ɛnyɛ daa nyinaa na nneɛma bɛkɔ sɛdeɛ yɛpɛ.",,"Eyinom nyinaa betumi aboa mmerante ne mmabaa a wɔyɛ adwuma wɔ kuadwuma mu sɛ wɔbɛsua sɛ, asɛm biara a ɛbɛba wɔ asetena mu no, ɛsɛ sɛ wɔko kɔ wɔn anim efisɛ, wɔbɛhunu sɛ nneɛma remfa ɛkwan a yɛpɛ so daa.",run1,50.87007213380931,28.977907494497103,6.052454606590451
"Even though it can be treated, this kind of constipation returns to the body after a short period.","Saa ayamtim yi tumi kɔ deɛ, nanso ɛnkyɛ biara na asane abɛtena nipa no so.",,"Ɛwom sɛ wɔbɛtumi asa no, nanso saa ayamtuo no san ba nipadua no mu bere tiawa akyi.",run1,34.04419315582381,28.977907494497103,6.052454606590451
This is one reason why most people prefer to listen to music when exercising.,Ɛno nti na mpɛn pii no wɔn a wɔtenetene wɔn apɔ mu taa de nnwom bata ho no.,,Eyi ne nea enti a nnipa pii pɛ sɛ wɔtie nnwom bere a wɔreyɛ ahoɔden mu adwumayɛ.,run1,26.59960639089253,28.977907494497103,6.052454606590451
"In the past, the ways our ancestors lived were very different from the way life is today.","Tete no, akwan ahodoɔ a yɛn nananom faa so bɔɔ wɔn bra no yɛ sononko koraa firi sɛdeɛ asetena teɛ ɛnnɛ no ho.",,"Tete no, ɛkwan a yɛn nananom te aseɛ no yɛ soronko paa fi sɛnea ɛnnɛ asetena teɛ.",run1,43.502111557417244,28.977907494497103,6.052454606590451
"Therefore, the Akans do not overlook this traditional naming culture at all.","Ɛno nti, Akanfoɔ ntoto abadintoɔ amammerɛ yi ase koraa.",,"Enti, Akanfoɔ mfa wɔn abadinto amammrɛ yi nkyerɛ biribiara mu koraa.",run1,49.590636560846974,28.977907494497103,6.052454606590451
Akua is a female born on Wednesday.,Akua yε ᴐbaa a wᴐwoo no Wukuada.,,Akua yɛ ɔbaa a wɔwoo no Wukuada.,run1,64.7099458512502,28.977907494497103,6.052454606590451
"In Akans calendar, they have six sacred days.","Akanfoɔ nnabuo mu no, wɔwɔ nnapɔnna anaa nna bɔne ahodoɔ nsia.",,"Wɔ Akanfoɔ adaduanan no mu no, wɔwɔ nnapɔnna asia.",run1,52.800344829804814,28.977907494497103,6.052454606590451
One earthquake that spread throughout the country was that in a city called Gilan.,Asasewosoɔ baako a ɛbɛgyee ntrɛha wɔ ɔman no mu ne deɛ ɛsii wɔ kuro baako a wɔfrɛ no Gilan mu no.,,Asase wosow bi a etee kɔɔ ɔman no nyinaa mu ne deɛ ɛsii kuropɔn bi a wɔfrɛ no Gilan mu.,run1,50.06186994901222,28.977907494497103,6.052454606590451
They just like to dress with it.,Wɔde siesie wɔn ho kɛkɛ.,,Wɔpɛ sɛ wɔde hyɛ wɔn ho nkutoo.,run1,23.286227797431806,28.977907494497103,6.052454606590451
They just steal because they can’t control the feeling of this stealing.,Wɔbɔ korɔno no kɛkɛ ɛnam sɛ wɔntumi nhyɛ saa korɔnobɔ yi atenka so.,,Wɔwia kɛkɛ efiri sɛ wɔntumi nkontrol saa wiase no mu ahotew yi.,run1,29.515087583443396,28.977907494497103,6.052454606590451
"For this reason, we are going to look at some of the ancient customs and traditions that we have abandoned today, and the benefits they derived from them.","Yei nti, yɛrebɛhwɛ tete amammerɛ ne amanneɛ binom a yɛayi wɔn akwa ɛnnɛ, ne mfasoɔ a na wɔnya firi so.",,"Saa nti, yɛrebɛhwɛ amammere ne amammerɛ dedaw bi a yɛagyae mu nnɛ, ne mfaso a wɔnyaa wɔ mu no.",run1,45.55441949162031,28.977907494497103,6.052454606590451
"the fire service unit is still reminding us, and they repeatedly says that we should not let the gas cylinder get closer to the things that can easily absorb fire.","Dumgya adwumayԑkuo no gu so rebᴐ yԑn wei ho kᴐkᴐ, na wᴐka de to so sԑ, ԑnni kwan sԑ yԑde mframagya konkuraa no bԑn nneԑma a egya sᴐ mu ntԑm ne nneԑma a yԑtumi de sᴐ gya ho.",,"ogya unit no da so ara ɛre kaekae yɛn, na wɔ ka no mpɛn pii sɛ yɛ mma gas cylinder no nnbɛn nneɛma a ɛbɛ tumi agye ogya ntɛm no.",run1,17.54757011928269,28.977907494497103,6.052454606590451
Today even some hunters put chemicals into fruits for the animals to eat before getting meat to sell to us.,Ɛnnε abᴐfoᴐ binom mpo de nnuro gu nnuaba so ma mmoa di ansa na wᴐanya nam abεtᴐn ama yεn.,,Nnɛ mpo abɔfoɔ bi de aduro gu aduaba mu ma mmoa di ansa na wɔakum wɔn ama wɔn nam atɔn ama yɛn.,run1,36.663581824924705,28.977907494497103,6.052454606590451
"because naming ceremony is special culture, they have things that they use for the custom.","Ɛsiane sɛ abadintoɔ yɛ amammerɛ sononko nti, wɔwɔ nneɛma ahodoɔ bi a wɔde yɛ ɛmu amanneɛ no nyinaa",,"ɛfiri sɛ abadinto yɛ amammrɛ titire, wɔwɔ nneɛma a wɔde di no ho amanneɛ.",run1,42.03476658726085,28.977907494497103,6.052454606590451
"Let us see how the song goes! Akyinkyinakyinkyin ama mahu Akyinkyinakyinkyin ama mahu nneɛma, Akyinkyinakyinkyin ama mate nsɛm nnɛ, Asante Bonwire Kentenwene deɛ, Menhunuu bi da o, Asante Bonwire Kentenwene deɛ, Mentee bi da o, Kwame nim adeɛ yɔ, Ne kentenwene na abɔ me gyɛ, Ne nsa; ne nan, ne nsadua sɛ ɛregyegye nie: Kro, kro, kro, kro, Hi, hi, hi, hi,Krohikro hi krokrokro,Hi, hi, hi, hi,Krohikro,Na ɛyɛ me dɛ o,Na ɛyɛ me dɛ o,Na abɔ me gye koraa,Na ɛyɛ me dɛ o,Na abɔ me gye koraa.","Momma yɛnhwɛ sɛdeɛ dwom no kɔ ɛ! Akyinkyinakyinkyin ama mahu Akyinkyinakyinkyin ama mahu nneɛma, Akyinkyinakyinkyin ama mate nsɛm nnɛ, Asante Bonwire Kentenwene deɛ, Menhunuu bi da o, Asante Bonwire Kentenwene deɛ, Mentee bi da o, Kwame nim adeɛ yɔ, Ne kentenwene na abɔ me gyɛ, Ne nsa; ne nan, ne nsadua sɛ ɛregyegye nie: Kro, kro, kro, kro, Hi, hi, hi, hi,Krohikro hi krokrokro,Hi, hi, hi, hi,Krohikro,Na ɛyɛ me dɛ o,Na ɛyɛ me dɛ o,Na abɔ me gye koraa,Na ɛyɛ me dɛ o,Na abɔ me gye koraa.",,"Ma yɛnhwɛ sɛnea dwom no kɔ! Akyinkyinakyinkyin ama mahu Akyinkyinakyinkyin ama mahu nneɛma, Akyinkyinakyinkyin ama mate nsɛm nnɛ, Asante Bonwire Kentenwene deɛ, Menhunuu bi da o, Asante Bonwire Kentenwene deɛ, Mentee bi da o, Kwame nim adeɛ yɔ, Ne kentenwene na abɔ me gyɛ, Ne nsa; ne nan, ne nsadua sɛ ɛregyegye nie: Kro, kro, kro, kro, Hi, hi, hi, hi, Krohikro hi krokrokro, Hi, hi, hi, hi, Krohikro, Na ɛyɛ me dɛ o, Na ɛyɛ me dɛ o, Na abɔ me gye koraa, Na ɛyɛ me dɛ o, Na abɔ me gye koraa.",run1,97.0268811690439,28.977907494497103,6.052454606590451
"These antibodies are present in the body and can fight certain diseases such as heart disease, cancer and diabetes.","Saa ahoɔdennuro yi wɔ nipadua no mu a, ɛtumi ko tia nyarewa binom tete sɛ akomayareɛ, kokoram ne asikyireyareɛ.",,"Saa antibodies yi wɔ nipadua no mu na ebetumi ako ɔyare bi te sɛ koma yare, kansa ne asikire yare.",run1,42.73168086784177,28.977907494497103,6.052454606590451
"He explained that, the country has enough gold to trade for oil in order to reduce the hike in the price of oil.","Ↄkyerɛ mu a, ɔman no asie sika kɔkɔɔ pii a wɔbɛtumi de adi nsesa agye fangoo sɛdeɛ ɛbɛyɛ a fangoo boɔ a ahuri kɔ soro no so bɛte.",,"Ɔkyerɛɛ mu sɛ, ɔman no wɔ sika kɔkɔɔ a ɛbɛso ama wɔde adɛ ngo ama ɛbɛtumi atew ngo bo a ɛrekɔ soro no so.",run1,37.30797415074982,28.977907494497103,6.052454606590451
there is whitish water color coming from their vagina.,Nsuo fitaa bi firi wɔn ase ba.,,nsuo fitaa bi firi wɔn twɛ mu ba.,run1,70.22064925877652,28.977907494497103,6.052454606590451
Say good things about yourself every day.,Ka nsɛm pa fa wo ho dabiara.,,Ka nsɛm pa fa wo ho wu ho da biara.,run1,90.6106357654313,28.977907494497103,6.052454606590451
"When we see others going through difficult times, a kind and needed word to their ears is a word of encouragement.","Mpanimfoɔ se, 'Akyea na ɛmmuiɛ, ɛsene abɛbuo nyinaa dɛ.' Tɛkyerɛma dɛ, kasadɛ anaa nkuranhyɛsɛm tumi sesa obi adwene firi di a ɔbɛdi ne ho awuo anaa nsusuiɛ bɔne bi ho.",,"Sɛ yɛhu sɛ afoforɔ rekɔ mu ɔhaw mu a, asɛm pa ne asɛm a ɛho hia wɔn aso mu ne nkuranhydie asɛm.",run1,16.507298136506396,28.977907494497103,6.052454606590451
"When it comes to rape and such relationships, most of us think about eye contact or bedtime, and we don’t think about how we can enjoy our relationship with our loved ones when bedtime doesn’t happen in.","Sԑ yԑbᴐ mpenatweԑ ne ayᴐnkofa a ԑtete saa so a, deԑ yԑn mu pii no ara dwene ho ne anisoᴐ anaa mpa mu agodie, na yԑn adwene nkᴐ so sԑ yԑne yԑn adᴐfo ani bԑtumi agye wᴐ yԑn ayᴐnkofa no mu wᴐ berԑ a mpa mu agodie mpue mu.",,"Sɛ ɛba ɔbaa ne ɔbarima apam mu ntɔkwa ne saa ayɔnkofa no ho a, yɛn mu pii dwene sɛ aniwa ne aniwa hyia anaa mpa so nkutaho ho na yɛnnwene sɛnea yɛbɛtumi adi yɛn ayɔnkofa ne yɛn adɔfoɔ no ho ahurusi sɛ mpa so nkutaho nni mu a.",run1,27.949568705990146,28.977907494497103,6.052454606590451
The Association of Government Workers stated at a meeting held to discuss the salary increment proposal that they firmly stand their ground.,"Aban Adwumayɛfoɔ Nkabomkuo no kaa no Wukuada no wɔ nhyiamu bi a na wɔde reka akatua ntomu yi ho asɛm ase sɛ, wɔgyina deɛ wɔgyina no ara.",,Aban Adwumayɛfoɔ Kuo no ka kyerɛɛ sɛ wɔgyina wɔn anan so denneennen wɔ nhyiam a wɔyɛɛ de bɔɔ akatua mpontuo ho nhyehyɛe no ho nkɔmmɔ no mu.,run1,38.236081047783124,28.977907494497103,6.052454606590451
"If these people get married, with all the four children they will produce, two of them will have AS genotype ( half defect), and the other two will be SS ( full defect).","Sɛ saa nnipa baanu yi bu wɔn ani gu wei so ware a, mmɔfra baanan a wɔbɛwo biara mu no, ɛmu baanu gyɛnotaopo bɛyɛ AS (deɛ ɛho ate kyema kakra), na baanu a aka no nso deɛ ayɛ SS (deɛ ate kyema pa ara).",,"Sɛ saa nnipa yi ware a, wɔn mma baanan a wɔbɛwo no mu, baanu bɛyɛ AS genotype (fa a ɛyɛ ɔhaw), na baanu a aka no nso bɛyɛ SS (ɔhaw no nyinaa).",run1,39.70886249183071,28.977907494497103,6.052454606590451
"These depict the kind of chief/king that is, the clan, the town, or whatever he wishes to put across to his people.","Wɔnam wei so da ɔhene ko, abusua ko a ɔfiri mu, kuro ko, anaa deɛ ɔhene no pɛ sɛ ɔde to ne manfoɔ anim adi.",,"Eyinom kyerɛ ɔhene no su, abusua no, kuro no, anaa biribiara a ɔpɛ sɛ ɔde to ne nkurɔfo anim.",run1,40.10227253021827,28.977907494497103,6.052454606590451
