text,ref,Unnamed: 2,translated,source_zip_file,chrf_sentence,corpus_bleu,corpus_chrf
This sad incidence occurred at Shaiman Lebanon Zone 2A in the Greater Accra region.,Asɛm yi sii wɔ shaiman Lebanon Zone 2A wɔ Nkran mantam mu,,Saa asɛm a ɛyɛ awerɛhoɔ yi siiɛ wɔ Shaiman Lebanon Zone 2A wɔ Nkran punpuni mantam mu.,run1,67.91180420545717,12.5848347939092,5.98404255319149
Indigenous agriculture has had a profound impact on human society today.,Abɛɛfo kuayɔ anya nsunsuansoɔ kɛseɛ pa ara wɔ nnipa astenam ɛnnɛ.,,Amammerɛ mu kuadwuma anya nkɛntɛnsoɔ kɛseɛ wɔ nnipa asetena so nnɛ.,run1,41.80492234226178,12.5848347939092,5.98404255319149
"Once they have passed the examination given by the Ghana Bar Training and Academy, and the results of their examination have been successful, the GLC holds an annual statutory meeting for lawyers The Alloy Society of Ghana.","Sɛ wɔwie wɔn sɔhwɛ a Ghana Alɔyafoɔ Nteteeɛ ne Adesuabea de ma wɔn no na wɔdi nkunim, na sɛ wɔn sɔhwɛ no so nsunsuansoɔ ba ma wɔnya wɔn abasobɔdeɛ awie a, GLC yɛ nhyiamu a mmara ma ho kwan wɔ afe biara mu fa alɔyafoɔ a no kɔ Alɔyafoɔ Kuo a ɛwɔ Ghana no mu.",,"Sɛ wɔtwa nsɔhwɛ a Ghana Bar Training and Academy de ma no, na wɔn nsɔhwɛ no mu nsunsuansoɔ no ayɛ yie a, GLC no yɛ afe afe mmara nhyiamu ma Ghana mmaranimfoɔ no.",run1,32.731033471916064,12.5848347939092,5.98404255319149
"I have emphasized a lot on language; however, what is the language I am talking about?","Masi kasa so pii wɔ soro hɔ, na sɛ yɛhwɛ a, ɛdeɛn kasa na mereka ho asɛm?",,"Mesi kasa so dua paa, nanso kasa bɛn na mereka ho asɛm no?",run1,42.16160762786996,12.5848347939092,5.98404255319149
Agriculture is not just about crops and food.,Kuayɔ nyɛ nnɔbaeɛ ne nnuane ho nsɛm nko ara.,,Kuadwuma nyɛ nnɔbaeɛ ne aduane nkoaa.,run1,44.407147844185765,12.5848347939092,5.98404255319149
"Accra -Bolga GHȼ 270, Accra-Navrongo GHȼ 280, Accra-Bawku GHȼ 285, Nkran-Wa GHȼ 260, Accra-Buipe GHȼ 215, Accra-Garu GHȼ 295, Accra-Nandom GHȼ 270, Accra-Hamile GHȼ 275, Kumasi-Tamale GHȼ 140, Kumasi-Bawku GHȼ 180, Kumasi-Garu GHȼ 190.","Nkran-Bolga GHȼ 270, Nkran-Navrongo GHȼ 280, Nkran-Bawku GHȼ 285, Nkran-Wa GHȼ 260, Nkran-BuipeGHȼ 215, Nkran-Garu GHȼ 295, Nkran-Nandom GHȼ 270, Nkran-HamileGHȼ 275, Kumase-Tamale GHȼ 140, Kumase-Bawku GHȼ 180, Kumase-Garu GHȼ 190.",,"Nkran-Bolga GHȼ 270, Nkran-Navrongo GHȼ 280, Nkran-Bawku GHȼ 285, Nkran-Wa GHȼ 260, Nkran-Buipe GHȼ 215, Nkran-Garu GHȼ 295, Nkran-Nandom GHȼ 270, Nkran-Hamile GHȼ 275, Kumasi-Tamale GHȼ 140, Kumasi-Bawku GHȼ 180, Kumasi-Garu GHȼ 190.",run1,94.71446878186548,12.5848347939092,5.98404255319149
A person can raise their hand to show interest in expressing their views on an issue or place the palm on the ear as a warning to slap someone.,"Obi tumi pagya ne nsa kyerɛ sɛ ɔrepɛ kwan akyerɛ n’adwene wɔ asɛm bi ho, anaa bae ne nsam de kyerɛ n’asom kasa kyerɛ obi sɛ ɔbɛbɔ n’asom.",,"Onipa betumi ama ne nsa so de akyerɛ sɛ ɔpɛ sɛ ɔka n'adwene wɔ asɛm bi ho, anaa ɔde ne nsam ato n'aso so sɛ kɔkɔbɔ sɛ ɔrebɛbɔ obi aso.",run1,44.59093140629821,12.5848347939092,5.98404255319149
The following are the various signs that will indicate that one has a low blood pressure.,Nsɛnkyerɛnneɛ ahodoɔ a ɛbɛda adi ama obi ahunu sɛ ne mogya so ate bi na ɛdidi soɔ yi.,,Nsɛnkyerɛnne a edidi so yi na ɛkyerɛ sɛ obi mogya mmorosoɔ aba fam.,run1,35.23854375483592,12.5848347939092,5.98404255319149
"In Akan land, every sacred day comes after forty days. On the sacred days, Akans do not work.","Akanman mu no, da bɔne biara tɔ adaduanan akyi. Ɛduru da bɔne a, Akanfoɔ nyɛ adwuma.",,"Akanman mu no, da kronkron ba nna aduanan biara akyi. Nna kronkron no so, Akannifoɔ nyɛ adwuma.",run1,51.415490763288496,12.5848347939092,5.98404255319149
If a person is infected with small organisms that cause disease,Sԑ mmoawa nketewa a wᴐma nyarewa ba onipa bi mu a,,Sɛ onipa bi nya mmoawa nketenkete a ɛde yareɛ ba,run1,43.535987847133356,12.5848347939092,5.98404255319149
"The names of these kings are as follows: Chief Destroyer Tutu I, Chief Opoku Ware I, Chief Kusi Boadum, Chief Destroyer Kwadwo, Chief Destroyer Kwame Panin, Chief Opoku Fofie, Chief Kwame Bonsu. Mighty Monkey Chief. The Almighty Yaw Destruction Akoto, The Almighty Kwaku Tree I, The Almighty Kofi Kakari, The Almighty Mensa Monsu, The Almighty Kwaku Tree Print I, The Almighty Printer II (Nana Kwame Kyeretwie),The Almighty Opoku Ware II, The Almighty Destruction Tutu II","Ahemfo yinom din na ɛdidi soɔ yi: Otumfoɔ Ɔsɛe Tutu I, Otumfoɔ Opoku Ware I, Otumfoɔ Kusi Boadum, Otumfoɔ Ɔsɛe Kwadwo, Otumfoɔ Ɔsɛe Kwame Panin, Otumfoɔ Opoku Fofie, Otumfoɔ Kwame Bonsu. Otumfoɔ Bonsu Panin. Otumfoɔ Yaw Ɔsɛe Akoto, Otumfoɔ Kwaku Dua I, Otumfoɔ Kofi Kakari, Otumfoɔ Mɛnsa Bonsu, Otumfoɔ Kwaku Dua Prɛmpɛ I, Otumfoɔ Prɛmpɛ II (Nana Kwame Kyeretwie),Otumfoɔ Opoku Ware II, Otumfoɔ Ɔsɛe Tutu II",,"Saa ahenfo yi din ne sɛdeɛ ɛdidi soɔ yi: Nana Ɔsɛe Tutu I, Nana Opoku Ware I, Nana Kusi Boadum, Nana Ɔsɛe Kwadwo, Nana Ɔsɛe Kwame Panin, Nana Opoku Fofie, Nana Kwame Bonsu. Ɔhene Adɔɔ Otumfoɔ. Otumfoɔ Ɔsɛe Yaw Akoto, Otumfoɔ Kwaku Dua I, Otumfoɔ Kofi Karikari, Otumfoɔ Mensa Bonsu, Otumfoɔ Prempeh I, Otumfoɔ Prempeh II (Nana Kwame Kyeretwie), Otumfoɔ Opoku Ware II, Otumfoɔ Ɔsɛe Tutu II",run1,64.7140673703148,12.5848347939092,5.98404255319149
Let’s also note that women don’t have the same amount of blood as men.,Momma yɛnhyɛ no nso sɛ mogya dodoɔ a ɛwɔ mmaa mu no ne mmarima deɛ nyɛ pɛ.,,Momma yɛnhyɛ no nso sɛ mmea ne mmarima nni mogya dodow a ɛyɛ pɛ.,run1,61.76487399325633,12.5848347939092,5.98404255319149
It was also stated that the alleged murderer is currently in the police police custody.,Amanneɛbɔ no san kyerɛe sɛ mprempren nea wosusuw sɛ ɔyɛ sa awudisɛm no wɔ polisifo nsem.,,Wɔkaa nso sɛ onipa a wɔkyerɛ sɛ odii awu no seeseiara wɔ polisifoɔ nsam.,run1,28.034563758179694,12.5848347939092,5.98404255319149
He said the government couldn't fulfill their  various promises on finance from other countries and some communities.,Ɔkaa sɛ aban no antumi anni wɔn bɔhyɛ ahorow ho dwuma no fi amanaman ntam ne mpɔtam hɔ sikasɛm mu nsɛm.,,Ɔkaa sɛ aban no antumi anni wɔn bɔhyɛ ahodoɔ a ɛfa sika a na wɔbɛnya afiri aman foforɔ ne nkurofoɔ bi hɔ no so.,run1,50.20311077080064,12.5848347939092,5.98404255319149
"This headache will usually stop on his chest, causing his head to swell.","Saa tipaeɛ yi taa bɛgyina ne moma so, na ɛma ne ti dwa no.",,"Tipaeɛ yi taa si ne koko so, na ɛma ne tiri huro.",run1,44.946714823074444,12.5848347939092,5.98404255319149
Then clean and tidy your room regularly.,Afei pra wo dan mu berɛ biara na siesie hɔ.,,Afei siesie wo dan mu daa.,run1,34.16139550816194,12.5848347939092,5.98404255319149
"What happened made Nkrumah very self-conscious that, he began to form an army to protect him at all times.","Deɛ ɛsiiɛ maa Nkrumah ani baa ne ho so pa ara nti, ɔfirii aseɛ hyehyɛɛ asraafoɔ a na wɔbɛbɔ ne ho ban berɛ biara.",,Nea ɛsiiɛ no maa Nkrumah huu ne ho araa ma ɔhyɛɛ aseɛ boaboaa asraafodɔm ano sɛ wɔbɛbɔ ne ho ban daa nyinaa.,run1,42.93946981488781,12.5848347939092,5.98404255319149
"All of this can help young people involved in agriculture to learn that, no matter what happens in life, they have to fight forward because, they will realize that things will not always go the way we want them to.","Yeinom nyinaa tumi boa mmabunu a wɔde wɔn ho hyɛ kuadwuma mu no ma wɔsua sɛ, sɛdeɛ nneɛma bɛkɔ wɔ asetenam biara no, ɛsɛ sɛ wɔko kɔ wɔn anim ɛfiri, wɔbɛhunu sɛ ɛnyɛ daa nyinaa na nneɛma bɛkɔ sɛdeɛ yɛpɛ.",,"Wei nyinaa bɛtumi aboa mmabunu a wɔyɛ kuadwuma no ma wɔasua sɛ, nea ɛbɛsi biara wɔ asetena mu no, ɛsɛ sɛ wɔko kɔ wɔn anim, efirisɛ wɔbɛhunu sɛ nneɛma nyɛ bere nyinaa na ɛkɔ sɛnea yɛpɛ no.",run1,57.23027755536477,12.5848347939092,5.98404255319149
"Even though it can be treated, this kind of constipation returns to the body after a short period.","Saa ayamtim yi tumi kɔ deɛ, nanso ɛnkyɛ biara na asane abɛtena nipa no so.",,"Sɛ wɔsa mpo a, yamtim a ɛte sei no nkyɛ na ɛsan ba.",run1,20.624960737747642,12.5848347939092,5.98404255319149
This is one reason why most people prefer to listen to music when exercising.,Ɛno nti na mpɛn pii no wɔn a wɔtenetene wɔn apɔ mu taa de nnwom bata ho no.,,Eyi yɛ ntira no mu baako nti a nnipa dodoɔ no ara pɛ sɛ wɔtie nnwom berɛ a wɔretenetene wɔn apɔ mu.,run1,44.206674201087566,12.5848347939092,5.98404255319149
"In the past, the ways our ancestors lived were very different from the way life is today.","Tete no, akwan ahodoɔ a yɛn nananom faa so bɔɔ wɔn bra no yɛ sononko koraa firi sɛdeɛ asetena teɛ ɛnnɛ no ho.",,"Tete no, na ɔkwan a yɛn nananom faa so tenaa aseɛ no yɛ soronko koraa firi sɛnea abrabɔ te nnɛ.",run1,53.066516783749904,12.5848347939092,5.98404255319149
"Therefore, the Akans do not overlook this traditional naming culture at all.","Ɛno nti, Akanfoɔ ntoto abadintoɔ amammerɛ yi ase koraa.",,Enti Akanfoɔ mmu wɔn ani ngu din toɔ amammerɛ yi so koraa.,run1,52.237163059721844,12.5848347939092,5.98404255319149
Akua is a female born on Wednesday.,Akua yε ᴐbaa a wᴐwoo no Wukuada.,,Akua yɛ ɔbaa a wɔwoo no Wukuada,run1,60.94243176066656,12.5848347939092,5.98404255319149
"In Akans calendar, they have six sacred days.","Akanfoɔ nnabuo mu no, wɔwɔ nnapɔnna anaa nna bɔne ahodoɔ nsia.",,"Wɔ Akanfoɔ nnapɔn mu no, wɔwɔ nna kronkron nsia.",run1,49.08843698317581,12.5848347939092,5.98404255319149
One earthquake that spread throughout the country was that in a city called Gilan.,Asasewosoɔ baako a ɛbɛgyee ntrɛha wɔ ɔman no mu ne deɛ ɛsii wɔ kuro baako a wɔfrɛ no Gilan mu no.,,Asase wosow baako a ɛtrɛw ɔman no nyinaa mu no sii kuro bi a wɔfrɛ no Gilan mu.,run1,48.26647587361941,12.5848347939092,5.98404255319149
They just like to dress with it.,Wɔde siesie wɔn ho kɛkɛ.,,Wɔpɛ sɛ wɔde hyɛ kɛkɛ.,run1,25.087385451468663,12.5848347939092,5.98404255319149
They just steal because they can’t control the feeling of this stealing.,Wɔbɔ korɔno no kɛkɛ ɛnam sɛ wɔntumi nhyɛ saa korɔnobɔ yi atenka so.,,Wɔwia adeɛ ara ɛfiri sɛ wɔntumi nni ɔwia atenka no so.,run1,29.288037933379307,12.5848347939092,5.98404255319149
"For this reason, we are going to look at some of the ancient customs and traditions that we have abandoned today, and the benefits they derived from them.","Yei nti, yɛrebɛhwɛ tete amammerɛ ne amanneɛ binom a yɛayi wɔn akwa ɛnnɛ, ne mfasoɔ a na wɔnya firi so.",,"Eyi nti, yɛbɛhwɛ tete amammere ne amanneɛ a yɛagyae di so nnɛ no bi, ne mfasoɔ a na wɔnya firi mu no.",run1,62.019459569565846,12.5848347939092,5.98404255319149
"the fire service unit is still reminding us, and they repeatedly says that we should not let the gas cylinder get closer to the things that can easily absorb fire.","Dumgya adwumayԑkuo no gu so rebᴐ yԑn wei ho kᴐkᴐ, na wᴐka de to so sԑ, ԑnni kwan sԑ yԑde mframagya konkuraa no bԑn nneԑma a egya sᴐ mu ntԑm ne nneԑma a yԑtumi de sᴐ gya ho.",,"Ogya adumfoɔ no da so ara rekae yɛn, na wɔkɔ so ka mpɛn pii sɛ yɛmma gass silinda no mmɛn nneɛma a ogya tumi sɔ mu ntɛmntɛm.",run1,17.987977221787407,12.5848347939092,5.98404255319149
Today even some hunters put chemicals into fruits for the animals to eat before getting meat to sell to us.,Ɛnnε abᴐfoᴐ binom mpo de nnuro gu nnuaba so ma mmoa di ansa na wᴐanya nam abεtᴐn ama yεn.,,ɛnnɛ abɔmmɔfoɔ bi mpo de nnuro gu nnɔbaa mu ma mmoa no di ansa na wɔanya nam atɔn ama yɛn.,run1,48.91147452324628,12.5848347939092,5.98404255319149
"because naming ceremony is special culture, they have things that they use for the custom.","Ɛsiane sɛ abadintoɔ yɛ amammerɛ sononko nti, wɔwɔ nneɛma ahodoɔ bi a wɔde yɛ ɛmu amanneɛ no nyinaa",,"Efirisɛ abadintoɔ yɛ amamerɛ soronko nti, wɔwɔ nneɛma a wɔde yɛ amanneɛ no.",run1,60.51942078226805,12.5848347939092,5.98404255319149
"Let us see how the song goes! Akyinkyinakyinkyin ama mahu Akyinkyinakyinkyin ama mahu nneɛma, Akyinkyinakyinkyin ama mate nsɛm nnɛ, Asante Bonwire Kentenwene deɛ, Menhunuu bi da o, Asante Bonwire Kentenwene deɛ, Mentee bi da o, Kwame nim adeɛ yɔ, Ne kentenwene na abɔ me gyɛ, Ne nsa; ne nan, ne nsadua sɛ ɛregyegye nie: Kro, kro, kro, kro, Hi, hi, hi, hi,Krohikro hi krokrokro,Hi, hi, hi, hi,Krohikro,Na ɛyɛ me dɛ o,Na ɛyɛ me dɛ o,Na abɔ me gye koraa,Na ɛyɛ me dɛ o,Na abɔ me gye koraa.","Momma yɛnhwɛ sɛdeɛ dwom no kɔ ɛ! Akyinkyinakyinkyin ama mahu Akyinkyinakyinkyin ama mahu nneɛma, Akyinkyinakyinkyin ama mate nsɛm nnɛ, Asante Bonwire Kentenwene deɛ, Menhunuu bi da o, Asante Bonwire Kentenwene deɛ, Mentee bi da o, Kwame nim adeɛ yɔ, Ne kentenwene na abɔ me gyɛ, Ne nsa; ne nan, ne nsadua sɛ ɛregyegye nie: Kro, kro, kro, kro, Hi, hi, hi, hi,Krohikro hi krokrokro,Hi, hi, hi, hi,Krohikro,Na ɛyɛ me dɛ o,Na ɛyɛ me dɛ o,Na abɔ me gye koraa,Na ɛyɛ me dɛ o,Na abɔ me gye koraa.",,"Ma yɛnhwɛ sɛdeɛ dwom no teɛ! Akyinkyinakyinkyin ama mahu Akyinkyinakyinkyin ama mahu nneɛma, Akyinkyinakyinkyin ama mate nsɛm nnɛ, Asante Bonwire Kentenwene deɛ, Menhunuu bi da o, Asante Bonwire Kentenwene deɛ, Mentee bi da o, Kwame nim adeɛ yɔ, Ne kentenwene na abɔ me gyɛ, Ne nsa; ne nan, ne nsadua sɛ ɛregyegye nie: Kro, kro, kro, kro, Hi, hi, hi, hi,Krohikro hi krokrokro,Hi, hi, hi, hi,Krohikro,Na ɛyɛ me dɛ o,Na ɛyɛ me dɛ o,Na abɔ me gye koraa,Na ɛyɛ me dɛ o,Na abɔ me gye koraa.",run1,98.06406438361776,12.5848347939092,5.98404255319149
"These antibodies are present in the body and can fight certain diseases such as heart disease, cancer and diabetes.","Saa ahoɔdennuro yi wɔ nipadua no mu a, ɛtumi ko tia nyarewa binom tete sɛ akomayareɛ, kokoram ne asikyireyareɛ.",,"Saa nneɛma a ɛko tia nyarewa yi wɔ nipadua no mu, na ɛtumi si nyarewa ahodoɔ bi te sɛ akoma yareɛ, kɔkɔɔ, ne asikyire yareɛ ano.",run1,61.145080394585484,12.5848347939092,5.98404255319149
"He explained that, the country has enough gold to trade for oil in order to reduce the hike in the price of oil.","Ↄkyerɛ mu a, ɔman no asie sika kɔkɔɔ pii a wɔbɛtumi de adi nsesa agye fangoo sɛdeɛ ɛbɛyɛ a fangoo boɔ a ahuri kɔ soro no so bɛte.",,"Ɔkyerɛkyerɛɛ mu sɛ, ɔman no wɔ sika kɔkɔɔ a ɛdɔɔso a wɔde bɛsesa ngo de ate ngo boɔ a ɛkɔ soro no so.",run1,36.4946213883044,12.5848347939092,5.98404255319149
there is whitish water color coming from their vagina.,Nsuo fitaa bi firi wɔn ase ba.,,Nsuo fitaa fitaa firi ne twɛ mu ba.,run1,43.252607235536466,12.5848347939092,5.98404255319149
Say good things about yourself every day.,Ka nsɛm pa fa wo ho dabiara.,,Ka nneɛma pa fa wo ho da biara.,run1,74.47380560809597,12.5848347939092,5.98404255319149
"When we see others going through difficult times, a kind and needed word to their ears is a word of encouragement.","Mpanimfoɔ se, 'Akyea na ɛmmuiɛ, ɛsene abɛbuo nyinaa dɛ.' Tɛkyerɛma dɛ, kasadɛ anaa nkuranhyɛsɛm tumi sesa obi adwene firi di a ɔbɛdi ne ho awuo anaa nsusuiɛ bɔne bi ho.",,"Sɛ yɛhunu sɛ afoforo refa amanehunu mu a, asɛm pa a ɛho hia a yɛka kyerɛ wɔn ne nkuranhyɛsɛm.",run1,19.993340650640658,12.5848347939092,5.98404255319149
"When it comes to rape and such relationships, most of us think about eye contact or bedtime, and we don’t think about how we can enjoy our relationship with our loved ones when bedtime doesn’t happen in.","Sԑ yԑbᴐ mpenatweԑ ne ayᴐnkofa a ԑtete saa so a, deԑ yԑn mu pii no ara dwene ho ne anisoᴐ anaa mpa mu agodie, na yԑn adwene nkᴐ so sԑ yԑne yԑn adᴐfo ani bԑtumi agye wᴐ yԑn ayᴐnkofa no mu wᴐ berԑ a mpa mu agodie mpue mu.",,"Sɛ ɛba ɔdɔ ne abusuabɔ a ɛte saa so a, yɛn mu dodoɔ no ara dwene ani a yɛde hwɛ yɛn ho anaa mpa so asɛm ho, na yɛnnsusu sɛnea yebetumi ne yɛn adɔfoɔ anya anigye wɔ yɛn abusuabɔ no mu bere a mpa so asɛm biara nni mu no ho.",run1,28.697753844926368,12.5848347939092,5.98404255319149
The Association of Government Workers stated at a meeting held to discuss the salary increment proposal that they firmly stand their ground.,"Aban Adwumayɛfoɔ Nkabomkuo no kaa no Wukuada no wɔ nhyiamu bi a na wɔde reka akatua ntomu yi ho asɛm ase sɛ, wɔgyina deɛ wɔgyina no ara.",,"Wɔ nhyiamu a wɔyɛ de susuu akatua nkɔanim ho nyansahyɛ no ase no, Aban Adwumayɛfoɔ Fekuo no kaa sɛ wɔgyina pintinn wɔ wɔn gyinabea so.",run1,43.844509875447095,12.5848347939092,5.98404255319149
"If these people get married, with all the four children they will produce, two of them will have AS genotype ( half defect), and the other two will be SS ( full defect).","Sɛ saa nnipa baanu yi bu wɔn ani gu wei so ware a, mmɔfra baanan a wɔbɛwo biara mu no, ɛmu baanu gyɛnotaopo bɛyɛ AS (deɛ ɛho ate kyema kakra), na baanu a aka no nso deɛ ayɛ SS (deɛ ate kyema pa ara).",,"Sɛ saa nnipa yi ware a, mma baanan a wɔbɛwoɔ no, wɔn mu baanu bɛyɛ AS (ɔhaw no fa), na baanu a aka no nso bɛyɛ SS (ɔhaw no mũ no nyinaa).",run1,41.993158843319385,12.5848347939092,5.98404255319149
"These depict the kind of chief/king that is, the clan, the town, or whatever he wishes to put across to his people.","Wɔnam wei so da ɔhene ko, abusua ko a ɔfiri mu, kuro ko, anaa deɛ ɔhene no pɛ sɛ ɔde to ne manfoɔ anim adi.",,"Yeinom kyerɛ ɔhene no su, n'abusua, ne kurow, anaa asɛm biara a ɔpɛ sɛ ɔde to n'amanfoɔ anim.",run1,41.50021383645441,12.5848347939092,5.98404255319149
