text,ref,Unnamed: 2,translated,source_zip_file,chrf_sentence,corpus_bleu,corpus_chrf
This help the brain to have enough rest and energy to perform its task correctly.,Wei bɛboa ama adwene no anya ahoɔden a ɛhia de adi ne dwuma nyinaa.,,Eyi boa ɔbrain no sɛ ɔnya ahomegyee a ɛso ne ahoɔden a ɛso sɛ ɔyɛ n'adwuma no yiye.,run1,33.97901773261961,12.42416606498705,5.714285714285714
The Majority in Parliament believes that the President will turn to the International Monetary Fund (IMF) for assistance in order to alleviate the government's financial burden and ease the pressure on citizens.,Yɛgye di sɛ ɔbɛsane akasa afa Wiase nyinaa Sika Fotoɔ a wɔpɛ sɛ wɔkɔpɛ mu mmoa de bɛboa ɔman no sikasɛm ne nhyehyɛeɛ a aban no ayɛ sɛ ɔde bɛko atia ɔman no sikasɛm a akɔ fam no ho.,,"Abranteɛ a wɔwɔ Asanteman Nhyiamu no gye di sɛ Ɔhempɔn no bɛdan ne ho akɔ International Monetary Fund (IMF) nkyɛn ase mmoa hwehwɛ, na ɛno bɛboa sɛ wɔbɛhaw aban no sika haw no so na ɛbɛhaw nnipa no so mpo.",run1,27.476250912675905,12.42416606498705,5.714285714285714
It is shown that the storage time of this carbon by plants is shorter than that of some seasonal weed species and slightly longer than that of annual trees.,"Wᴐkyerε sε, berε a mfifideε de kaabᴐn yi sie no yε adeε a nsesan ne nwura ahodoᴐ binom a wᴐnyini wᴐ mmerε binom mu deε no yε tia, εna nnua a afe biara wᴐnyini no nso deε ware kakra.",,"Ɛyɛ adanse sɛ mmea no kora kabɔn no ɛberɛ yɛ tia sen mmea mmoawa bi a wɔwoo wɔn wɔ ɔpɛ biara mu, na ɛyɛ kakra sen afe-afe nnua no.",run1,19.1402052504978,12.42416606498705,5.714285714285714
"Apart from that, there is another wine which they refer to as 'doka.'","Ɛno da nkyɛn a, wɔwɔ nsa bi a wɔfrɛ no doka.",,"Gye saa, na ɛwɔ nsa foforɔ bi a wɔfrɛ no 'doka.'",run1,42.78347084602989,12.42416606498705,5.714285714285714
It can prevent male or female reproduction.,Ɛtumi si ɔbaarima anaa ɔbaa awoɔ ho kwan.,,Ɛtumi tware mmarima anaa mmea a wɔn ho adwuma ne awoo.,run1,36.27063552630142,12.42416606498705,5.714285714285714
"it is true, everyone know that communication in marriages and dating are not easy.","Ɛyɛ ampa, obiara nim sɛ awadeɛ anaa mpenatweɛ mu nkitahodie nna fam saa.",,"Ɛyɛ nokore, obiara nim sɛ nkitahodi wɔ aware ne aware pɛ mu yɛ den.",run1,38.255822671410904,12.42416606498705,5.714285714285714
This sad incidence occurred at Shaiman Lebanon Zone 2A in the Greater Accra region.,Asɛm yi sii wɔ shaiman Lebanon Zone 2A wɔ Nkran mantam mu,,Aniwusɛm a ehia yi twaa so wɔ Shaiman Lebanon Zone 2A wɔ Greater Accra mantam no mu.,run1,53.73162116310108,12.42416606498705,5.714285714285714
Indigenous agriculture has had a profound impact on human society today.,Abɛɛfo kuayɔ anya nsunsuansoɔ kɛseɛ pa ara wɔ nnipa astenam ɛnnɛ.,,"Aborɔfoɔ a wɔte asase yi dea wɔyɛɛ afuom adwuma ansa-na Yurɔpifoɔ aba ha no, ɔde ɔhaw kɛse aba onipa nyinaa mu ɛnnɛ.",run1,25.145061431379208,12.42416606498705,5.714285714285714
"Once they have passed the examination given by the Ghana Bar Training and Academy, and the results of their examination have been successful, the GLC holds an annual statutory meeting for lawyers The Alloy Society of Ghana.","Sɛ wɔwie wɔn sɔhwɛ a Ghana Alɔyafoɔ Nteteeɛ ne Adesuabea de ma wɔn no na wɔdi nkunim, na sɛ wɔn sɔhwɛ no so nsunsuansoɔ ba ma wɔnya wɔn abasobɔdeɛ awie a, GLC yɛ nhyiamu a mmara ma ho kwan wɔ afe biara mu fa alɔyafoɔ a no kɔ Alɔyafoɔ Kuo a ɛwɔ Ghana no mu.",,"Saa ara wɔ atwam wɔn nhwɛso a Ghana Bar Training and Academy de ama wɔn no, na wɔn nhwɛso nneɛma aye yie no, GLC di mfyɛ biara mfyɛ nhyiamu a ɛho hia mmara ho ma lawyers The Alloy Society of Ghana.",run1,27.891388217393466,12.42416606498705,5.714285714285714
"I have emphasized a lot on language; however, what is the language I am talking about?","Masi kasa so pii wɔ soro hɔ, na sɛ yɛhwɛ a, ɛdeɛn kasa na mereka ho asɛm?",,Mede kasa ho asɛm hyɛ mu yie paa; nanso kasa bɛn na meka ho asɛm no?,run1,30.32350369114234,12.42416606498705,5.714285714285714
Agriculture is not just about crops and food.,Kuayɔ nyɛ nnɔbaeɛ ne nnuane ho nsɛm nko ara.,,Agyidie nyinaa nni ho fa nnɔbae ne aduane ho nko aar.,run1,34.27078727937582,12.42416606498705,5.714285714285714
"Accra -Bolga GHȼ 270, Accra-Navrongo GHȼ 280, Accra-Bawku GHȼ 285, Nkran-Wa GHȼ 260, Accra-Buipe GHȼ 215, Accra-Garu GHȼ 295, Accra-Nandom GHȼ 270, Accra-Hamile GHȼ 275, Kumasi-Tamale GHȼ 140, Kumasi-Bawku GHȼ 180, Kumasi-Garu GHȼ 190.","Nkran-Bolga GHȼ 270, Nkran-Navrongo GHȼ 280, Nkran-Bawku GHȼ 285, Nkran-Wa GHȼ 260, Nkran-BuipeGHȼ 215, Nkran-Garu GHȼ 295, Nkran-Nandom GHȼ 270, Nkran-HamileGHȼ 275, Kumase-Tamale GHȼ 140, Kumase-Bawku GHȼ 180, Kumase-Garu GHȼ 190.",,"Accra-Bolga GHȼ 270, Accra-Navrongo GHȼ 280, Accra-Bawku GHȼ 285, Nkran-Wa GHȼ 260, Accra-Buipe GHȼ 215, Accra-Garu GHȼ 295, Accra-Nandom GHȼ 270, Accra-Hamile GHȼ 275, Kumasi-Tamale GHȼ 140, Kumasi-Bawku GHȼ 180, Kumasi-Garu GHȼ 190.",run1,71.34154678611114,12.42416606498705,5.714285714285714
A person can raise their hand to show interest in expressing their views on an issue or place the palm on the ear as a warning to slap someone.,"Obi tumi pagya ne nsa kyerɛ sɛ ɔrepɛ kwan akyerɛ n’adwene wɔ asɛm bi ho, anaa bae ne nsam de kyerɛ n’asom kasa kyerɛ obi sɛ ɔbɛbɔ n’asom.",,"Onipa bi tumi fa ne nsa so sɔre ama obiahu sɛ ɔpɛ sɛ ɔka ne nsɛm ho asɛm, anaasɛ ɔtumi de ne nsam to ne aso so sɛ ɔrebɔ obi kɔto.",run1,28.5975014672762,12.42416606498705,5.714285714285714
The following are the various signs that will indicate that one has a low blood pressure.,Nsɛnkyerɛnneɛ ahodoɔ a ɛbɛda adi ama obi ahunu sɛ ne mogya so ate bi na ɛdidi soɔ yi.,,Nea edi hia no ne nsɛnkyerɛnne ahorow a ɛbɛkyerɛ sɛ obi wɔ mogya tumi ketewa.,run1,30.20121832031958,12.42416606498705,5.714285714285714
"In Akan land, every sacred day comes after forty days. On the sacred days, Akans do not work.","Akanman mu no, da bɔne biara tɔ adaduanan akyi. Ɛduru da bɔne a, Akanfoɔ nyɛ adwuma.",,"Wɔ Akanman mu, da kronkron biara ba da apataa aduanan akyi. Da kronkron no so, Akanfoɔ nni adwuma.",run1,48.410249948235034,12.42416606498705,5.714285714285714
If a person is infected with small organisms that cause disease,Sԑ mmoawa nketewa a wᴐma nyarewa ba onipa bi mu a,,Sɛ onipa bi wɔ mmoawa ketewa a ɛma yare no mu,run1,42.83907984816315,12.42416606498705,5.714285714285714
"The names of these kings are as follows: Chief Destroyer Tutu I, Chief Opoku Ware I, Chief Kusi Boadum, Chief Destroyer Kwadwo, Chief Destroyer Kwame Panin, Chief Opoku Fofie, Chief Kwame Bonsu. Mighty Monkey Chief. The Almighty Yaw Destruction Akoto, The Almighty Kwaku Tree I, The Almighty Kofi Kakari, The Almighty Mensa Monsu, The Almighty Kwaku Tree Print I, The Almighty Printer II (Nana Kwame Kyeretwie),The Almighty Opoku Ware II, The Almighty Destruction Tutu II","Ahemfo yinom din na ɛdidi soɔ yi: Otumfoɔ Ɔsɛe Tutu I, Otumfoɔ Opoku Ware I, Otumfoɔ Kusi Boadum, Otumfoɔ Ɔsɛe Kwadwo, Otumfoɔ Ɔsɛe Kwame Panin, Otumfoɔ Opoku Fofie, Otumfoɔ Kwame Bonsu. Otumfoɔ Bonsu Panin. Otumfoɔ Yaw Ɔsɛe Akoto, Otumfoɔ Kwaku Dua I, Otumfoɔ Kofi Kakari, Otumfoɔ Mɛnsa Bonsu, Otumfoɔ Kwaku Dua Prɛmpɛ I, Otumfoɔ Prɛmpɛ II (Nana Kwame Kyeretwie),Otumfoɔ Opoku Ware II, Otumfoɔ Ɔsɛe Tutu II",,"Nnipa a wɔyɛ ahene no din yɛ saa: Ohene Katakyie Osei Tutu I, Ohene Opoku Ware I, Ohene Kusi Boadum, Ohene Katakyie Kwadwo, Ohene Katakyie Kwame Panin, Ohene Opoku Fofie, Ohene Kwame Bonsu. Ohene Katakyie Akwasi Brantuo. Asantehene Yaw Katakyie Akoto, Asantehene Kwaku Dua I, Asantehene Kofi Kakari, Asantehene Mensa Bonsu, Asantehene Kwaku Dua Panin I, Asantehene Kwaku Dua II (Nana Kwame Kyeretwie), Asantehene Opoku Ware II, Asantehene Osei Tutu II",run1,40.63389982809621,12.42416606498705,5.714285714285714
Let’s also note that women don’t have the same amount of blood as men.,Momma yɛnhyɛ no nso sɛ mogya dodoɔ a ɛwɔ mmaa mu no ne mmarima deɛ nyɛ pɛ.,,Momma yen kae bio sɛ mmea wɔ mogya a ɛnyɛ pɛ sɛ mmarima dea.,run1,37.79686852296071,12.42416606498705,5.714285714285714
It was also stated that the alleged murderer is currently in the police police custody.,Amanneɛbɔ no san kyerɛe sɛ mprempren nea wosusuw sɛ ɔyɛ sa awudisɛm no wɔ polisifo nsem.,,"Wɔkaa bio sɛ ɔkwankyerɛ no, onipa a wɔka kyerɛ no sɛ ɔkum onipa no da apolisi apolisi nsam wɔ seesei.",run1,25.289443758526687,12.42416606498705,5.714285714285714
He said the government couldn't fulfill their  various promises on finance from other countries and some communities.,Ɔkaa sɛ aban no antumi anni wɔn bɔhyɛ ahorow ho dwuma no fi amanaman ntam ne mpɔtam hɔ sikasɛm mu nsɛm.,,Ɔkae sɛ ɔmanpanyin no antumi anyi wɔn ahyɛdeɛ a wɔhyɛɛ no ho nna wɔ sika a ɛba afikyire ne nnipa a wɔte mmɛ bi mu no ho.,run1,32.51831030840472,12.42416606498705,5.714285714285714
"This headache will usually stop on his chest, causing his head to swell.","Saa tipaeɛ yi taa bɛgyina ne moma so, na ɛma ne ti dwa no.",,"Eyaw ti yi de3 ɛbɛsɛ sɛ ɛbɛgyina ne yam so, na ɛma ne ti abɔ mu.",run1,43.279965364797334,12.42416606498705,5.714285714285714
Then clean and tidy your room regularly.,Afei pra wo dan mu berɛ biara na siesie hɔ.,,"Na afei, hohoro na si wo dan mu foforo daa.",run1,25.52060386631479,12.42416606498705,5.714285714285714
"What happened made Nkrumah very self-conscious that, he began to form an army to protect him at all times.","Deɛ ɛsiiɛ maa Nkrumah ani baa ne ho so pa ara nti, ɔfirii aseɛ hyehyɛɛ asraafoɔ a na wɔbɛbɔ ne ho ban berɛ biara.",,"Biribi a esii no maa Nkrumah huu ne ho pii, enti ɔhyɛɛ n'ani so sɛ ɔbɛboaboa asraafo ano ka ho na wɔbɛhwɛ no daakye nyinaa.",run1,35.164917467059105,12.42416606498705,5.714285714285714
"All of this can help young people involved in agriculture to learn that, no matter what happens in life, they have to fight forward because, they will realize that things will not always go the way we want them to.","Yeinom nyinaa tumi boa mmabunu a wɔde wɔn ho hyɛ kuadwuma mu no ma wɔsua sɛ, sɛdeɛ nneɛma bɛkɔ wɔ asetenam biara no, ɛsɛ sɛ wɔko kɔ wɔn anim ɛfiri, wɔbɛhunu sɛ ɛnyɛ daa nyinaa na nneɛma bɛkɔ sɛdeɛ yɛpɛ.",,"Eyi nyinaa tumi boa mmofra a wɔyɛ adwuma wɔ aguabɔ mu sɛ wɔnhu sɛ, biribiara a ɛba wɔ ɔman mu, wɔhia sɛ wɔko kan wɔ anim, efisɛ, wɔbɛhu sɛ ɛnyɛ bere nyinaa na adeɛ bɛkɔ sɛdeɛ yɛpɛ sɛ ɛkɔ no.",run1,43.18807706416126,12.42416606498705,5.714285714285714
"Even though it can be treated, this kind of constipation returns to the body after a short period.","Saa ayamtim yi tumi kɔ deɛ, nanso ɛnkyɛ biara na asane abɛtena nipa no so.",,"Ɛwom sɛ wotumi sua no, na constipation yi san ba onipa honam mu akyire tiawa bi akyi.",run1,21.76780938720478,12.42416606498705,5.714285714285714
This is one reason why most people prefer to listen to music when exercising.,Ɛno nti na mpɛn pii no wɔn a wɔtenetene wɔn apɔ mu taa de nnwom bata ho no.,,Yei ne kwan baako nti na nnipa bebree pɛ sɛ wɔtie nnwom bere a wɔreyɛ agyimɔ.,run1,25.156889275472206,12.42416606498705,5.714285714285714
"In the past, the ways our ancestors lived were very different from the way life is today.","Tete no, akwan ahodoɔ a yɛn nananom faa so bɔɔ wɔn bra no yɛ sononko koraa firi sɛdeɛ asetena teɛ ɛnnɛ no ho.",,"Ɛberɛ a ɛtwaa so no, yɛn nananom daa ase ɛkwan a ɛyɛ sɛ ɛho nhia sɛ ɛbɛyɛ saa ɛberɛ yi.",run1,25.819997717065206,12.42416606498705,5.714285714285714
"Therefore, the Akans do not overlook this traditional naming culture at all.","Ɛno nti, Akanfoɔ ntoto abadintoɔ amammerɛ yi ase koraa.",,"Enti, Akanfoɔ no nhwɛ saa amammerɛ din-tow amammerɛ yi ho kwa koraa.",run1,50.60753267343363,12.42416606498705,5.714285714285714
Akua is a female born on Wednesday.,Akua yε ᴐbaa a wᴐwoo no Wukuada.,,Akua yɛ ɔbaa a wɔwoo no Wukuada.,run1,64.7099458512502,12.42416606498705,5.714285714285714
"In Akans calendar, they have six sacred days.","Akanfoɔ nnabuo mu no, wɔwɔ nnapɔnna anaa nna bɔne ahodoɔ nsia.",,"Akan kalenda mu no, wɔwɔ nnawotwe kronkron asia.",run1,30.836951798346167,12.42416606498705,5.714285714285714
One earthquake that spread throughout the country was that in a city called Gilan.,Asasewosoɔ baako a ɛbɛgyee ntrɛha wɔ ɔman no mu ne deɛ ɛsii wɔ kuro baako a wɔfrɛ no Gilan mu no.,,Asɛm bi a ɛfa asase wosowoso ho a ɛterɛw wiase nyinaa mu ne deɛ ɛbaa kurow bi a wɔfrɛ no Gilan no mu.,run1,44.67938046259968,12.42416606498705,5.714285714285714
They just like to dress with it.,Wɔde siesie wɔn ho kɛkɛ.,,Wɔpɛ saa na wɔhyɛ ntade.,run1,12.63157894736842,12.42416606498705,5.714285714285714
They just steal because they can’t control the feeling of this stealing.,Wɔbɔ korɔno no kɛkɛ ɛnam sɛ wɔntumi nhyɛ saa korɔnobɔ yi atenka so.,,Wɔn ara na wɔkɔgoru efisɛ wɔntumi nsa wɔn ho wɔ aniha a wɔwɔ no mu.,run1,26.276562536747218,12.42416606498705,5.714285714285714
"For this reason, we are going to look at some of the ancient customs and traditions that we have abandoned today, and the benefits they derived from them.","Yei nti, yɛrebɛhwɛ tete amammerɛ ne amanneɛ binom a yɛayi wɔn akwa ɛnnɛ, ne mfasoɔ a na wɔnya firi so.",,"Enti yɛbɛhwɛ nnwontoho bi a ɛfa amanne na amammerɛ dada bi ho a yɛaagyae wɔ nnɛ yi, ne mfasoɔ a wɔnyaa fii mu no.",run1,40.19317374739695,12.42416606498705,5.714285714285714
"the fire service unit is still reminding us, and they repeatedly says that we should not let the gas cylinder get closer to the things that can easily absorb fire.","Dumgya adwumayԑkuo no gu so rebᴐ yԑn wei ho kᴐkᴐ, na wᴐka de to so sԑ, ԑnni kwan sԑ yԑde mframagya konkuraa no bԑn nneԑma a egya sᴐ mu ntԑm ne nneԑma a yԑtumi de sᴐ gya ho.",,"Ogya mu adwumayɛ kuo no kyerɛ yɛn daa, na wɔka kyerɛ yɛn kɛkɛ sɛ yɛnni ma gas cylinder no bɛn nea ɛtumi hyew ntɛm ntɛm.",run1,19.288640360413975,12.42416606498705,5.714285714285714
Today even some hunters put chemicals into fruits for the animals to eat before getting meat to sell to us.,Ɛnnε abᴐfoᴐ binom mpo de nnuro gu nnuaba so ma mmoa di ansa na wᴐanya nam abεtᴐn ama yεn.,,Nnɛ hunters bi nso de chemicals gu nnuaba mu ma mmoa no nni ansa na wɔatwe won ayaase agu atɔn nam mma yɛn.,run1,33.13280588465536,12.42416606498705,5.714285714285714
"because naming ceremony is special culture, they have things that they use for the custom.","Ɛsiane sɛ abadintoɔ yɛ amammerɛ sononko nti, wɔwɔ nneɛma ahodoɔ bi a wɔde yɛ ɛmu amanneɛ no nyinaa",,"ɛfiri sɛ adintoɔ afahyɛ yɛ ɔpɛsɛmpɛ amammui, wɔwɔ nneɛma a wɔde di dwuma wɔ amammerɛ no mu.",run1,38.852057246408066,12.42416606498705,5.714285714285714
"Let us see how the song goes! Akyinkyinakyinkyin ama mahu Akyinkyinakyinkyin ama mahu nneɛma, Akyinkyinakyinkyin ama mate nsɛm nnɛ, Asante Bonwire Kentenwene deɛ, Menhunuu bi da o, Asante Bonwire Kentenwene deɛ, Mentee bi da o, Kwame nim adeɛ yɔ, Ne kentenwene na abɔ me gyɛ, Ne nsa; ne nan, ne nsadua sɛ ɛregyegye nie: Kro, kro, kro, kro, Hi, hi, hi, hi,Krohikro hi krokrokro,Hi, hi, hi, hi,Krohikro,Na ɛyɛ me dɛ o,Na ɛyɛ me dɛ o,Na abɔ me gye koraa,Na ɛyɛ me dɛ o,Na abɔ me gye koraa.","Momma yɛnhwɛ sɛdeɛ dwom no kɔ ɛ! Akyinkyinakyinkyin ama mahu Akyinkyinakyinkyin ama mahu nneɛma, Akyinkyinakyinkyin ama mate nsɛm nnɛ, Asante Bonwire Kentenwene deɛ, Menhunuu bi da o, Asante Bonwire Kentenwene deɛ, Mentee bi da o, Kwame nim adeɛ yɔ, Ne kentenwene na abɔ me gyɛ, Ne nsa; ne nan, ne nsadua sɛ ɛregyegye nie: Kro, kro, kro, kro, Hi, hi, hi, hi,Krohikro hi krokrokro,Hi, hi, hi, hi,Krohikro,Na ɛyɛ me dɛ o,Na ɛyɛ me dɛ o,Na abɔ me gye koraa,Na ɛyɛ me dɛ o,Na abɔ me gye koraa.",,"Momma yenhu sɛ nnwom no kɔ sɛn! Akyinkyinakyinkyin ama mahu Akyinkyinakyinkyin ama mahu nneɛma, Akyinkyinakyinkyin ama mate nsɛm nnɛ, Asante Bonwire Kentenwene deɛ, Menhunuu bi da o, Asante Bonwire Kentenwene deɛ, Mentee bi da o, Kwame nim adeɛ yɔ, Ne kentenwene na abɔ me gyɛ, Ne nsa; ne nan, ne nsadua sɛ ɛregyegye nie: Kro, kro, kro, kro, Hi, hi, hi, hi, Krohikro hi krokrokro, Hi, hi, hi, hi, Krohikro, Na ɛyɛ me dɛ o, Na ɛyɛ me dɛ o, Na abɔ me gye koraa, Na ɛyɛ me dɛ o, Na abɔ me gye koraa.",run1,96.17213294742108,12.42416606498705,5.714285714285714
"These antibodies are present in the body and can fight certain diseases such as heart disease, cancer and diabetes.","Saa ahoɔdennuro yi wɔ nipadua no mu a, ɛtumi ko tia nyarewa binom tete sɛ akomayareɛ, kokoram ne asikyireyareɛ.",,"Ahoden yi wɔ ho wɔ onipa honam mu na ɛtumi ko맞 yareɛ bi so te sɛ akoma yareɛ, kanser ne asukɔ yareɛ.",run1,38.93622870531576,12.42416606498705,5.714285714285714
"He explained that, the country has enough gold to trade for oil in order to reduce the hike in the price of oil.","Ↄkyerɛ mu a, ɔman no asie sika kɔkɔɔ pii a wɔbɛtumi de adi nsesa agye fangoo sɛdeɛ ɛbɛyɛ a fangoo boɔ a ahuri kɔ soro no so bɛte.",,"Ɔkyerɛɛ se, ɔman no wɔ sika-kɔkɔɔ a ɛso dɔɔso a wɔbɛtumi de atɔn maa adiɛ ngo de ayi ngo tentenmu so.",run1,31.9799806821651,12.42416606498705,5.714285714285714
there is whitish water color coming from their vagina.,Nsuo fitaa bi firi wɔn ase ba.,,wɔn abonten mu firi hɔ na nsu fitaa bi reba,run1,38.61695176195835,12.42416606498705,5.714285714285714
Say good things about yourself every day.,Ka nsɛm pa fa wo ho dabiara.,,Ka nsem pa fa wo ho bob da biara.,run1,66.41035565681608,12.42416606498705,5.714285714285714
"When we see others going through difficult times, a kind and needed word to their ears is a word of encouragement.","Mpanimfoɔ se, 'Akyea na ɛmmuiɛ, ɛsene abɛbuo nyinaa dɛ.' Tɛkyerɛma dɛ, kasadɛ anaa nkuranhyɛsɛm tumi sesa obi adwene firi di a ɔbɛdi ne ho awuo anaa nsusuiɛ bɔne bi ho.",,"Sɛ yehunu afoforɔ rebɔ ohaw a, asɛm pa a ɛhia wɔn aso ne asɛm a ɛma wɔn ahoɔden.",run1,11.748716836733701,12.42416606498705,5.714285714285714
"When it comes to rape and such relationships, most of us think about eye contact or bedtime, and we don’t think about how we can enjoy our relationship with our loved ones when bedtime doesn’t happen in.","Sԑ yԑbᴐ mpenatweԑ ne ayᴐnkofa a ԑtete saa so a, deԑ yԑn mu pii no ara dwene ho ne anisoᴐ anaa mpa mu agodie, na yԑn adwene nkᴐ so sԑ yԑne yԑn adᴐfo ani bԑtumi agye wᴐ yԑn ayᴐnkofa no mu wᴐ berԑ a mpa mu agodie mpue mu.",,"Sɛ ɛba rape ne nsusowii a ɛte saa ho a, yɛn mu pii dwene fa ani hyia anaa mpa so berɛ ho, na yɛn dwene nkɔ so sɛ yɛbɛtumi de ahofama bɛdi yɛn dɔfo ho dwuma sɛ mpa so berɛ nni mu a.",run1,24.81180664340952,12.42416606498705,5.714285714285714
The Association of Government Workers stated at a meeting held to discuss the salary increment proposal that they firmly stand their ground.,"Aban Adwumayɛfoɔ Nkabomkuo no kaa no Wukuada no wɔ nhyiamu bi a na wɔde reka akatua ntomu yi ho asɛm ase sɛ, wɔgyina deɛ wɔgyina no ara.",,Agyapaade Adwumayɛfoɔ Kuw no kyerɛɛ ɔkɔm a wɔyɛɛ no sɛ wɔbɛkasa fa sɛdeɛ wɔbɛma wɔn akɔnnɔ so no ho no mu sɛ wɔgyina wɔn nsam den.,run1,29.858272851213897,12.42416606498705,5.714285714285714
"If these people get married, with all the four children they will produce, two of them will have AS genotype ( half defect), and the other two will be SS ( full defect).","Sɛ saa nnipa baanu yi bu wɔn ani gu wei so ware a, mmɔfra baanan a wɔbɛwo biara mu no, ɛmu baanu gyɛnotaopo bɛyɛ AS (deɛ ɛho ate kyema kakra), na baanu a aka no nso deɛ ayɛ SS (deɛ ate kyema pa ara).",,"Sɛ nnipa yi bɛware a, wɔn mma baanan a wɔbɛwo no mu, abɔfra baanu bɛwɔ AS genotype (ahoɔden mu fɔ fa), na baanu foforɔ no bɛyɛ SS (ahoɔden mu fɔ nyinaa).",run1,34.150510138769306,12.42416606498705,5.714285714285714
