text,ref,Unnamed: 2,translated,source_zip_file,chrf_sentence,corpus_bleu,corpus_chrf
The Majority in Parliament believes that the President will turn to the International Monetary Fund (IMF) for assistance in order to alleviate the government's financial burden and ease the pressure on citizens.,Yɛgye di sɛ ɔbɛsane akasa afa Wiase nyinaa Sika Fotoɔ a wɔpɛ sɛ wɔkɔpɛ mu mmoa de bɛboa ɔman no sikasɛm ne nhyehyɛeɛ a aban no ayɛ sɛ ɔde bɛko atia ɔman no sikasɛm a akɔ fam no ho.,,Mmarahyɛ Bagua no mu dodow no ara gye di sɛ Ɔmampanyin no bɛdan akɔ Amanaman Ntam Sikakorabea (IMF) nkyɛn akɔhwehwɛ mmoa sɛnea ɛbɛyɛ a ɔbɛtew aban no sikasɛm mu adesoa so na wɔatew nhyɛso a ɛwɔ ɔmanfo so no so.,run1,32.259967690924555,10.640850690356462,5.96816976127321
It is shown that the storage time of this carbon by plants is shorter than that of some seasonal weed species and slightly longer than that of annual trees.,"Wᴐkyerε sε, berε a mfifideε de kaabᴐn yi sie no yε adeε a nsesan ne nwura ahodoᴐ binom a wᴐnyini wᴐ mmerε binom mu deε no yε tia, εna nnua a afe biara wᴐnyini no nso deε ware kakra.",,Wɔakyerɛ sɛ bere a afifide de sie saa carbon yi no yɛ tiaa sen nwura ahorow bi a ɛwɔ bere bi mu de na ɛware kakra sen nnua a ɛba afe afe de no.,run1,28.8520903680764,10.640850690356462,5.96816976127321
"Apart from that, there is another wine which they refer to as 'doka.'","Ɛno da nkyɛn a, wɔwɔ nsa bi a wɔfrɛ no doka.",,"Sɛ ɛno da nkyɛn a, bobesa foforo bi wɔ hɔ a wɔfrɛ no ‘doka.’",run1,52.84368158095221,10.640850690356462,5.96816976127321
It can prevent male or female reproduction.,Ɛtumi si ɔbaarima anaa ɔbaa awoɔ ho kwan.,,Ebetumi asiw ɔbarima anaa ɔbea awo ano.,run1,44.59841603519145,10.640850690356462,5.96816976127321
"it is true, everyone know that communication in marriages and dating are not easy.","Ɛyɛ ampa, obiara nim sɛ awadeɛ anaa mpenatweɛ mu nkitahodie nna fam saa.",,"ɛyɛ nokware, obiara nim sɛ nkitahodi wɔ aware ne ayɔnkofa mu nyɛ mmerɛw.",run1,38.02285459899505,10.640850690356462,5.96816976127321
This sad incidence occurred at Shaiman Lebanon Zone 2A in the Greater Accra region.,Asɛm yi sii wɔ shaiman Lebanon Zone 2A wɔ Nkran mantam mu,,Saa awerɛhosɛm yi sii wɔ Shaiman Lebanon Zone 2A wɔ Greater Accra mantam mu.,run1,68.21279557635621,10.640850690356462,5.96816976127321
Indigenous agriculture has had a profound impact on human society today.,Abɛɛfo kuayɔ anya nsunsuansoɔ kɛseɛ pa ara wɔ nnipa astenam ɛnnɛ.,,Abibifo kuayɛ anya adesamma asetra so nkɛntɛnso kɛse nnɛ.,run1,27.117532823137598,10.640850690356462,5.96816976127321
"Once they have passed the examination given by the Ghana Bar Training and Academy, and the results of their examination have been successful, the GLC holds an annual statutory meeting for lawyers The Alloy Society of Ghana.","Sɛ wɔwie wɔn sɔhwɛ a Ghana Alɔyafoɔ Nteteeɛ ne Adesuabea de ma wɔn no na wɔdi nkunim, na sɛ wɔn sɔhwɛ no so nsunsuansoɔ ba ma wɔnya wɔn abasobɔdeɛ awie a, GLC yɛ nhyiamu a mmara ma ho kwan wɔ afe biara mu fa alɔyafoɔ a no kɔ Alɔyafoɔ Kuo a ɛwɔ Ghana no mu.",,"Sɛ wɔtwa sɔhwɛ a Ghana Bar Training and Academy de ma no, na wɔn sɔhwɛ no mu aba no di nkonim a, GLC yɛ afe afe mmara nhyiamu ma mmaranimfoɔ The Alloy Society of Ghana.",run1,29.858816809125656,10.640850690356462,5.96816976127321
"I have emphasized a lot on language; however, what is the language I am talking about?","Masi kasa so pii wɔ soro hɔ, na sɛ yɛhwɛ a, ɛdeɛn kasa na mereka ho asɛm?",,"Masi kasa so dua pii; nanso, kasa bɛn na mereka ho asɛm no?",run1,45.51335246054992,10.640850690356462,5.96816976127321
Agriculture is not just about crops and food.,Kuayɔ nyɛ nnɔbaeɛ ne nnuane ho nsɛm nko ara.,,Kuayɛ nyɛ nnɔbae ne aduan kɛkɛ.,run1,33.91042476533745,10.640850690356462,5.96816976127321
"Accra -Bolga GHȼ 270, Accra-Navrongo GHȼ 280, Accra-Bawku GHȼ 285, Nkran-Wa GHȼ 260, Accra-Buipe GHȼ 215, Accra-Garu GHȼ 295, Accra-Nandom GHȼ 270, Accra-Hamile GHȼ 275, Kumasi-Tamale GHȼ 140, Kumasi-Bawku GHȼ 180, Kumasi-Garu GHȼ 190.","Nkran-Bolga GHȼ 270, Nkran-Navrongo GHȼ 280, Nkran-Bawku GHȼ 285, Nkran-Wa GHȼ 260, Nkran-BuipeGHȼ 215, Nkran-Garu GHȼ 295, Nkran-Nandom GHȼ 270, Nkran-HamileGHȼ 275, Kumase-Tamale GHȼ 140, Kumase-Bawku GHȼ 180, Kumase-Garu GHȼ 190.",,"270, Accra-Navrongo GHȼ 280, Accra-Bawku GHȼ 285, Nkran-Wa GHȼ 260, Accra-Buipe GHȼ 215, Accra-Garu GHȼ 295, Accra-Nandom GHȼ 270, Accra-Hamile GHȼ 275, Kumasi-Tamale GHȼ 140, Kumasi-Bawku GHȼ 180, Kumasi-Garu GHȼ 190. Ɔde ne nsa kyerɛɛ ne so, na ɔde ne nsa kyerɛɛ ne so bio.",run1,66.06864601213016,10.640850690356462,5.96816976127321
A person can raise their hand to show interest in expressing their views on an issue or place the palm on the ear as a warning to slap someone.,"Obi tumi pagya ne nsa kyerɛ sɛ ɔrepɛ kwan akyerɛ n’adwene wɔ asɛm bi ho, anaa bae ne nsam de kyerɛ n’asom kasa kyerɛ obi sɛ ɔbɛbɔ n’asom.",,Obi betumi ama ne nsa so de akyerɛ sɛ n’ani gye ho sɛ ɔbɛda n’adwene adi wɔ asɛm bi ho anaasɛ ɔde ne nsateaa bɛto aso mu sɛ kɔkɔbɔ sɛ ɔbɛbɔ obi akuturuku.,run1,41.33425072822296,10.640850690356462,5.96816976127321
The following are the various signs that will indicate that one has a low blood pressure.,Nsɛnkyerɛnneɛ ahodoɔ a ɛbɛda adi ama obi ahunu sɛ ne mogya so ate bi na ɛdidi soɔ yi.,,Nea edidi so yi yɛ nsɛnkyerɛnne ahorow a ɛbɛkyerɛ sɛ obi mogya so atew.,run1,39.939618581104,10.640850690356462,5.96816976127321
"In Akan land, every sacred day comes after forty days. On the sacred days, Akans do not work.","Akanman mu no, da bɔne biara tɔ adaduanan akyi. Ɛduru da bɔne a, Akanfoɔ nyɛ adwuma.",,"Akan asaase so no, da kronkron biara ba wɔ nnafua aduanan akyi. Nna kronkron mu no, Akanfoɔ nnyɛ adwuma.",run1,49.15812942398976,10.640850690356462,5.96816976127321
If a person is infected with small organisms that cause disease,Sԑ mmoawa nketewa a wᴐma nyarewa ba onipa bi mu a,,Sɛ obi anya mmoawa nketenkete a ɛde nyarewa ba a,run1,46.82203730965341,10.640850690356462,5.96816976127321
"The names of these kings are as follows: Chief Destroyer Tutu I, Chief Opoku Ware I, Chief Kusi Boadum, Chief Destroyer Kwadwo, Chief Destroyer Kwame Panin, Chief Opoku Fofie, Chief Kwame Bonsu. Mighty Monkey Chief. The Almighty Yaw Destruction Akoto, The Almighty Kwaku Tree I, The Almighty Kofi Kakari, The Almighty Mensa Monsu, The Almighty Kwaku Tree Print I, The Almighty Printer II (Nana Kwame Kyeretwie),The Almighty Opoku Ware II, The Almighty Destruction Tutu II","Ahemfo yinom din na ɛdidi soɔ yi: Otumfoɔ Ɔsɛe Tutu I, Otumfoɔ Opoku Ware I, Otumfoɔ Kusi Boadum, Otumfoɔ Ɔsɛe Kwadwo, Otumfoɔ Ɔsɛe Kwame Panin, Otumfoɔ Opoku Fofie, Otumfoɔ Kwame Bonsu. Otumfoɔ Bonsu Panin. Otumfoɔ Yaw Ɔsɛe Akoto, Otumfoɔ Kwaku Dua I, Otumfoɔ Kofi Kakari, Otumfoɔ Mɛnsa Bonsu, Otumfoɔ Kwaku Dua Prɛmpɛ I, Otumfoɔ Prɛmpɛ II (Nana Kwame Kyeretwie),Otumfoɔ Opoku Ware II, Otumfoɔ Ɔsɛe Tutu II",,"Saa ahemfo yi din te sɛ nea edidi so yi: Ɔsɛefo Panyin Tutu I, Ɔpanyin Opoku Ware I, Ɔpanyin Kusi Boadum, Ɔsɛefo Panyin Kwadwo, Ɔsɛefo Panyin Kwame Panin, Ɔsɛefo Panyin Opoku Fofie, Ɔpanyin Kwame Bonsu. Bonsu Panyin a Ɔyɛ Tumi. Otumfo Yaw Ɔsɛe Akoto, Ade Nyinaa so Tumfoɔ Kwaku Dua I, Ade Nyinaa so Tumfoɔ Kofi Kakari, Ade Nyinaa so Tumfoɔ Mensa Monsu, Ade Nyinaa so Tumfoɔ Kwaku Dua Print I, Ade Nyinaa so Tumfoɔ Printer II (Nana Kwame Kyeretwie),Ade Nyinaa so Tumfoɔ Opoku Ware II, Ade Nyinaa so Tumfoɔ Ɔsɛe Tutu II",run1,53.426713946871395,10.640850690356462,5.96816976127321
Let’s also note that women don’t have the same amount of blood as men.,Momma yɛnhyɛ no nso sɛ mogya dodoɔ a ɛwɔ mmaa mu no ne mmarima deɛ nyɛ pɛ.,,Momma yɛnhyɛ no nsow nso sɛ mmea nni mogya dodow te sɛ mmarima.,run1,53.15922255771428,10.640850690356462,5.96816976127321
It was also stated that the alleged murderer is currently in the police police custody.,Amanneɛbɔ no san kyerɛe sɛ mprempren nea wosusuw sɛ ɔyɛ sa awudisɛm no wɔ polisifo nsem.,,Wɔsan kae sɛ mprempren owudifo a wɔkyerɛ sɛ wakum no no wɔ polisifo polisifo afiase.,run1,41.51460503478931,10.640850690356462,5.96816976127321
He said the government couldn't fulfill their  various promises on finance from other countries and some communities.,Ɔkaa sɛ aban no antumi anni wɔn bɔhyɛ ahorow ho dwuma no fi amanaman ntam ne mpɔtam hɔ sikasɛm mu nsɛm.,,Ɔkaa sɛ aban no ntumi nni wɔn bɔhyɛ ahodoɔ a ɛfa sikasɛm a ɛfiri aman foforɔ ne mpɔtam bi hɔ no ho dwuma.,run1,53.64706586755763,10.640850690356462,5.96816976127321
"This headache will usually stop on his chest, causing his head to swell.","Saa tipaeɛ yi taa bɛgyina ne moma so, na ɛma ne ti dwa no.",,"Mpɛn pii no, saa tiyɛ yi begyae ne moma so, na ama ne ti ahonhon.",run1,39.97597769174902,10.640850690356462,5.96816976127321
Then clean and tidy your room regularly.,Afei pra wo dan mu berɛ biara na siesie hɔ.,,Afei siesie wo dan mu na siesie wo ho daa.,run1,39.490694197514884,10.640850690356462,5.96816976127321
"What happened made Nkrumah very self-conscious that, he began to form an army to protect him at all times.","Deɛ ɛsiiɛ maa Nkrumah ani baa ne ho so pa ara nti, ɔfirii aseɛ hyehyɛɛ asraafoɔ a na wɔbɛbɔ ne ho ban berɛ biara.",,"Nea esii no maa Nkrumah yɛɛ ne ho yiye paa sɛ, ofii ase hyehyɛɛ asraafo dɔm a wɔbɛbɔ ne ho ban bere nyinaa.",run1,49.95496691860317,10.640850690356462,5.96816976127321
"All of this can help young people involved in agriculture to learn that, no matter what happens in life, they have to fight forward because, they will realize that things will not always go the way we want them to.","Yeinom nyinaa tumi boa mmabunu a wɔde wɔn ho hyɛ kuadwuma mu no ma wɔsua sɛ, sɛdeɛ nneɛma bɛkɔ wɔ asetenam biara no, ɛsɛ sɛ wɔko kɔ wɔn anim ɛfiri, wɔbɛhunu sɛ ɛnyɛ daa nyinaa na nneɛma bɛkɔ sɛdeɛ yɛpɛ.",,"Eyi nyinaa betumi aboa mmerante ne mmabaa a wɔde wɔn ho hyɛ kuayɛ mu ma wɔasua sɛ, ɛmfa ho nea ɛbɛba wɔ asetra mu no, ɛsɛ sɛ wɔko kɔ wɔn anim efisɛ, wobehu sɛ ɛnyɛ bere nyinaa na nneɛma bɛkɔ sɛnea yɛpɛ.",run1,53.403275053875085,10.640850690356462,5.96816976127321
"Even though it can be treated, this kind of constipation returns to the body after a short period.","Saa ayamtim yi tumi kɔ deɛ, nanso ɛnkyɛ biara na asane abɛtena nipa no so.",,"Ɛwom mpo sɛ wobetumi asa de, nanso akisikuru a ɛte sɛɛ san ba nipadua no mu bere tiaa bi akyi.",run1,28.179010933317432,10.640850690356462,5.96816976127321
This is one reason why most people prefer to listen to music when exercising.,Ɛno nti na mpɛn pii no wɔn a wɔtenetene wɔn apɔ mu taa de nnwom bata ho no.,,Eyi yɛ ade biako nti a nnipa dodow no ara pɛ sɛ wotie nnwom bere a wɔreteɛteɛ wɔn apɔw mu no.,run1,29.77910194828941,10.640850690356462,5.96816976127321
"In the past, the ways our ancestors lived were very different from the way life is today.","Tete no, akwan ahodoɔ a yɛn nananom faa so bɔɔ wɔn bra no yɛ sononko koraa firi sɛdeɛ asetena teɛ ɛnnɛ no ho.",,"Bere bi a atwam no, na ɔkwan a yɛn nananom faa so traa ase no yɛ soronko koraa wɔ sɛnea asetra te nnɛ no ho.",run1,46.871094996944606,10.640850690356462,5.96816976127321
"Therefore, the Akans do not overlook this traditional naming culture at all.","Ɛno nti, Akanfoɔ ntoto abadintoɔ amammerɛ yi ase koraa.",,"Enti, Akanfo mmu wɔn ani ngu saa atetesɛm mu din a wɔde to gua yi so koraa.",run1,34.40954282807379,10.640850690356462,5.96816976127321
Akua is a female born on Wednesday.,Akua yε ᴐbaa a wᴐwoo no Wukuada.,,Akua yɛ ɔbaa a wɔwoo no Dwoda.,run1,35.005698174565694,10.640850690356462,5.96816976127321
"In Akans calendar, they have six sacred days.","Akanfoɔ nnabuo mu no, wɔwɔ nnapɔnna anaa nna bɔne ahodoɔ nsia.",,"Wɔ Akans kalenda mu no, wɔwɔ nna kronkron nsia.",run1,32.51832103671057,10.640850690356462,5.96816976127321
One earthquake that spread throughout the country was that in a city called Gilan.,Asasewosoɔ baako a ɛbɛgyee ntrɛha wɔ ɔman no mu ne deɛ ɛsii wɔ kuro baako a wɔfrɛ no Gilan mu no.,,Asasewosow biako a ɛtrɛwee wɔ ɔman no mu nyinaa ne nea esii wɔ kurow bi a wɔfrɛ no Gilan mu no.,run1,57.66114050027805,10.640850690356462,5.96816976127321
They just like to dress with it.,Wɔde siesie wɔn ho kɛkɛ.,,Wɔpɛ sɛ wɔde siesie wɔn ho ara kwa.,run1,64.56629673473525,10.640850690356462,5.96816976127321
They just steal because they can’t control the feeling of this stealing.,Wɔbɔ korɔno no kɛkɛ ɛnam sɛ wɔntumi nhyɛ saa korɔnobɔ yi atenka so.,,Wowia ade ara kwa efisɛ wontumi nni saa korɔnbɔ yi ho nkate so.,run1,31.210013575951724,10.640850690356462,5.96816976127321
"For this reason, we are going to look at some of the ancient customs and traditions that we have abandoned today, and the benefits they derived from them.","Yei nti, yɛrebɛhwɛ tete amammerɛ ne amanneɛ binom a yɛayi wɔn akwa ɛnnɛ, ne mfasoɔ a na wɔnya firi so.",,"Eyi nti, yɛrebɛhwɛ tete amanne ne atetesɛm a yɛagyae nnɛ no bi, ne mfaso a wonya fii mu no.",run1,47.61270792634047,10.640850690356462,5.96816976127321
"the fire service unit is still reminding us, and they repeatedly says that we should not let the gas cylinder get closer to the things that can easily absorb fire.","Dumgya adwumayԑkuo no gu so rebᴐ yԑn wei ho kᴐkᴐ, na wᴐka de to so sԑ, ԑnni kwan sԑ yԑde mframagya konkuraa no bԑn nneԑma a egya sᴐ mu ntԑm ne nneԑma a yԑtumi de sᴐ gya ho.",,"odumgyafo kuw no da so ara kae yɛn, na wɔka mpɛn pii sɛ ɛnsɛ sɛ yɛma gas cylinder no bɛn nneɛma a ɛnyɛ den sɛ ɛbɛtwe ogya no.",run1,17.320299504632946,10.640850690356462,5.96816976127321
Today even some hunters put chemicals into fruits for the animals to eat before getting meat to sell to us.,Ɛnnε abᴐfoᴐ binom mpo de nnuro gu nnuaba so ma mmoa di ansa na wᴐanya nam abεtᴐn ama yεn.,,Ɛnnɛ abɔmmɔfo binom mpo de nnuru gu nnuaba mu ma mmoa no di ansa na wɔanya nam atɔn ama yɛn.,run1,54.452035246283984,10.640850690356462,5.96816976127321
"because naming ceremony is special culture, they have things that they use for the custom.","Ɛsiane sɛ abadintoɔ yɛ amammerɛ sononko nti, wɔwɔ nneɛma ahodoɔ bi a wɔde yɛ ɛmu amanneɛ no nyinaa",,"esiane sɛ edin a wɔde to gua yɛ amammerɛ soronko nti, wɔwɔ nneɛma a wɔde di dwuma ma amanne no.",run1,51.905817169514634,10.640850690356462,5.96816976127321
"Let us see how the song goes! Akyinkyinakyinkyin ama mahu Akyinkyinakyinkyin ama mahu nneɛma, Akyinkyinakyinkyin ama mate nsɛm nnɛ, Asante Bonwire Kentenwene deɛ, Menhunuu bi da o, Asante Bonwire Kentenwene deɛ, Mentee bi da o, Kwame nim adeɛ yɔ, Ne kentenwene na abɔ me gyɛ, Ne nsa; ne nan, ne nsadua sɛ ɛregyegye nie: Kro, kro, kro, kro, Hi, hi, hi, hi,Krohikro hi krokrokro,Hi, hi, hi, hi,Krohikro,Na ɛyɛ me dɛ o,Na ɛyɛ me dɛ o,Na abɔ me gye koraa,Na ɛyɛ me dɛ o,Na abɔ me gye koraa.","Momma yɛnhwɛ sɛdeɛ dwom no kɔ ɛ! Akyinkyinakyinkyin ama mahu Akyinkyinakyinkyin ama mahu nneɛma, Akyinkyinakyinkyin ama mate nsɛm nnɛ, Asante Bonwire Kentenwene deɛ, Menhunuu bi da o, Asante Bonwire Kentenwene deɛ, Mentee bi da o, Kwame nim adeɛ yɔ, Ne kentenwene na abɔ me gyɛ, Ne nsa; ne nan, ne nsadua sɛ ɛregyegye nie: Kro, kro, kro, kro, Hi, hi, hi, hi,Krohikro hi krokrokro,Hi, hi, hi, hi,Krohikro,Na ɛyɛ me dɛ o,Na ɛyɛ me dɛ o,Na abɔ me gye koraa,Na ɛyɛ me dɛ o,Na abɔ me gye koraa.",,"Ma yɛnhwɛ sɛnea dwom no kɔ! Akyinkyinakyinkyin ama mahu Akyinkyinakyinkyin ama mahu nna, Akyinkyinakyinkyin ama mate nko, Asante Bonwire Kentenwene dee, Menhunuu bi da o, Asante Bonwire Kentenwene de, Mentee bi da o, Kwame nim adee yɔ, Ne kentenwene na me gyɛ, Ne nsa; ne nan, ne nsadua sɛgyegye nie: Kro, kro, kro, kro, Hi, hi, hi, hi,Krohikro hi krokrokro,Hi, hi, hi, hi, hi,Krohikro,Na kwan me dɛ o,Na kwan dɛ me dɛ o,Na me gye koraa,Na me dɛ o,Na gye me dɛ koraa.",run1,81.64321377533913,10.640850690356462,5.96816976127321
"These antibodies are present in the body and can fight certain diseases such as heart disease, cancer and diabetes.","Saa ahoɔdennuro yi wɔ nipadua no mu a, ɛtumi ko tia nyarewa binom tete sɛ akomayareɛ, kokoram ne asikyireyareɛ.",,"Saa antibodies yi wɔ nipadua no mu na ɛtumi ko tia nyarewa bi te sɛ komayareɛ, kokoram ne asikreyareɛ.",run1,67.03936549330716,10.640850690356462,5.96816976127321
"He explained that, the country has enough gold to trade for oil in order to reduce the hike in the price of oil.","Ↄkyerɛ mu a, ɔman no asie sika kɔkɔɔ pii a wɔbɛtumi de adi nsesa agye fangoo sɛdeɛ ɛbɛyɛ a fangoo boɔ a ahuri kɔ soro no so bɛte.",,"Ɔkyerɛkyerɛɛ mu sɛ, ɔman no wɔ sika kɔkɔɔ a ɛdɔɔso a wɔde bɛdi gua de agye ngo sɛnea ɛbɛyɛ a wɔbɛtew ngo bo a ɛkɔ soro no so.",run1,40.79506677518554,10.640850690356462,5.96816976127321
there is whitish water color coming from their vagina.,Nsuo fitaa bi firi wɔn ase ba.,,nsu kɔla fitaa bi fi wɔn awotwaa mu ba.,run1,44.443751626072,10.640850690356462,5.96816976127321
Say good things about yourself every day.,Ka nsɛm pa fa wo ho dabiara.,,Ka nsɛm pa fa wo ho da biara da.,run1,94.4362998843676,10.640850690356462,5.96816976127321
"When we see others going through difficult times, a kind and needed word to their ears is a word of encouragement.","Mpanimfoɔ se, 'Akyea na ɛmmuiɛ, ɛsene abɛbuo nyinaa dɛ.' Tɛkyerɛma dɛ, kasadɛ anaa nkuranhyɛsɛm tumi sesa obi adwene firi di a ɔbɛdi ne ho awuo anaa nsusuiɛ bɔne bi ho.",,"Sɛ yehu sɛ afoforo refa mmere a emu yɛ den mu a, asɛm a ɛyɛ ayamye na wohia wɔ wɔn aso mu no yɛ nkuranhyɛ asɛm.",run1,17.506276967562435,10.640850690356462,5.96816976127321
"When it comes to rape and such relationships, most of us think about eye contact or bedtime, and we don’t think about how we can enjoy our relationship with our loved ones when bedtime doesn’t happen in.","Sԑ yԑbᴐ mpenatweԑ ne ayᴐnkofa a ԑtete saa so a, deԑ yԑn mu pii no ara dwene ho ne anisoᴐ anaa mpa mu agodie, na yԑn adwene nkᴐ so sԑ yԑne yԑn adᴐfo ani bԑtumi agye wᴐ yԑn ayᴐnkofa no mu wᴐ berԑ a mpa mu agodie mpue mu.",,"Sɛ ɛba mmonnaato ne abusuabɔ a ɛtete saa so a, yɛn mu dodow no ara susuw yɛn ani a yɛde bɛhwɛ anaa ansa na yɛada ho, na yennwen sɛnea yebetumi anya yɛne yɛn adɔfo ntam abusuabɔ mu anigye bere a ansa na yɛada no nsi wɔ mu no ho.",run1,25.366449474242316,10.640850690356462,5.96816976127321
The Association of Government Workers stated at a meeting held to discuss the salary increment proposal that they firmly stand their ground.,"Aban Adwumayɛfoɔ Nkabomkuo no kaa no Wukuada no wɔ nhyiamu bi a na wɔde reka akatua ntomu yi ho asɛm ase sɛ, wɔgyina deɛ wɔgyina no ara.",,Aban Adwumayɛfo Fekuw no kae wɔ nhyiam bi a wɔyɛe de susuw akatua a wɔbɛma akɔ soro ho nyansahyɛ no ho sɛ wogyina wɔn gyinabea pintinn.,run1,37.148406927484395,10.640850690356462,5.96816976127321
"If these people get married, with all the four children they will produce, two of them will have AS genotype ( half defect), and the other two will be SS ( full defect).","Sɛ saa nnipa baanu yi bu wɔn ani gu wei so ware a, mmɔfra baanan a wɔbɛwo biara mu no, ɛmu baanu gyɛnotaopo bɛyɛ AS (deɛ ɛho ate kyema kakra), na baanu a aka no nso deɛ ayɛ SS (deɛ ate kyema pa ara).",,"Sɛ saa nkurɔfo yi ware, a mmofra baanan a wɔbɛwo no nyinaa ka ho a, wɔn mu baanu benya AS genotype ( half defect), na baanu a aka no bɛyɛ SS ( full defect).",run1,36.42996400999608,10.640850690356462,5.96816976127321
