ref,text,translated,source_zip_file,similarity_score,chrf_sentence,corpus_bleu,corpus_chrf
"Abraham, you and all future members of your family must promise to obey me.","Ka Naawuni daa lan yɛli Ibrahimma, “Di simdi ni a min’ a zuliya maa gbibi n daalikauli maa bɛ ʒiɛmana zaa ni.","And God said to Abraham, ""This is the covenant that you must keep, you and your descendants after you.",output_JA-4,,28.169158641056296,6.896869224045711,5.098493626882966
"But he would not put out the branches when the weaker animals were mating. So Jacob got all of the healthy animals, and Laban got what was left.","Amaa o daa bi zaŋdi dari maa sɔŋdi biŋkɔb’ shɛb’ bɛn ka yaa la bɛn’ sani, ka di zuɣu daa chɛ ka Leeban biŋkɔbiri nyɛ zaɣ’ gbarima, ka Yaakubu dina nyɛ bɛn mali yaa,","But when he saw that the firstborn was not his, he made the second one also lie with him, and thus Leah's maidservant Zilpah bore Jacob a second son.",output_JA-4,,23.611743159267508,6.896869224045711,5.098493626882966
"When Jacob saw them, he said, “This is God's camp.” So he named the place Mahanaim.","ka o daa nya ba ka yɛli, “Naawuni sansani m-bɔŋɔ!” Dinzuɣu ka o daa boli nimaani yuli Mahanaim.","When he saw them from afar, he said, “God’s camp is here!” So he named that place Mahanaim.",output_JA-4,,57.2674459257571,6.896869224045711,5.098493626882966
So God created humans to be like himself; he made men and women.,"Naawuni daa nam ninsala ŋ-ŋmahindila omaŋa, ka o be kaman Naawuni ni be shɛm. O daa nam ba la doo mini paɣa.","God has given us grace and mercy, so we should thank God for that. He has given us children and good health.",onesimus_7C821E01_Dec 01 output,,19.095133425458275,6.896869224045711,5.098493626882966
and this is the story about him. Noah was the only person who lived right and obeyed God.,"Nuhu zuliya m-bɔŋɔ: Nuhu daa nyɛla wuntizɔra ŋun jɛmdi Naawuni, ka ka galimi o ʒiɛman’ ni.","The story of Nuhu: Nuhu was a righteous man in the sight of God, and he walked with God.",onesimus_7C821E01_Dec 01 output,,25.24775754882947,6.896869224045711,5.098493626882966
"Abraham, you and all future members of your family must promise to obey me.","Ka Naawuni daa lan yɛli Ibrahimma, “Di simdi ni a min’ a zuliya maa gbibi n daalikauli maa bɛ ʒiɛmana zaa ni.","And God said to Abraham, ""Keep my covenant, you and your descendants after you for the generations to come.""",onesimus_7C821E01_Dec 01 output,,27.640056518891072,6.896869224045711,5.098493626882966
"But he would not put out the branches when the weaker animals were mating. So Jacob got all of the healthy animals, and Laban got what was left.","Amaa o daa bi zaŋdi dari maa sɔŋdi biŋkɔb’ shɛb’ bɛn ka yaa la bɛn’ sani, ka di zuɣu daa chɛ ka Leeban biŋkɔbiri nyɛ zaɣ’ gbarima, ka Yaakubu dina nyɛ bɛn mali yaa,","But when he saw that the younger son was more prosperous than the older one, he became jealous and hated him, and he plotted to kill Laban's son, but Jacob was not aware of it.",onesimus_7C821E01_Dec 01 output,,27.339337990791385,6.896869224045711,5.098493626882966
"When Jacob saw them, he said, “This is God's camp.” So he named the place Mahanaim.","ka o daa nya ba ka yɛli, “Naawuni sansani m-bɔŋɔ!” Dinzuɣu ka o daa boli nimaani yuli Mahanaim.","When he saw them, he said, ""God's camp!"" So he named that place Mahanaim.",onesimus_7C821E01_Dec 01 output,,64.34743424263556,6.896869224045711,5.098493626882966
"Lamech said, “I'll name him Noah because he will give us comfort, as we struggle hard to make a living on this land that the Lord has put under a curse.”","m-bol’ o yuli Nuhu ka yɛli, “Bia ŋɔ ni sɔŋ ti ti tuun’ kpɛma tumbu ni, Yawɛ ni yɛli noli niŋ tiŋgban’ shɛli ŋɔ ni.”","When Noah saw him, he said, ""This child will not die until he sees the end of the world, and he will live to see the day of judgment.""",output_jonathan,0.46213254,21.735024822730015,6.896869224045711,5.098493626882966
"Then he said, “Friends, please don't do such a terrible thing!","“M mabihi, n suhiri ya, di tumiya tuumbiɛɣu ŋɔ.","My child, if you are patient, you will reap the benefits of your hard work.",output_jonathan,0.012431965,15.256183646491547,6.896869224045711,5.098493626882966
"Hagar stopped to rest at a spring in the desert on the road to Shur. While she was there, the angel of the Lord came to her",Ka Yawɛ malaika daa yi o zuɣu mɔɣu ni kulibɔn shɛli din daa be Shur soli polo,"And the angel said to them, ""Do not be afraid, for behold, I bring you good news of great joy that will be for all the people.",output_jonathan,0.4540829,21.18400577669222,6.896869224045711,5.098493626882966
"and he told them: Your father isn't as friendly with me as he used to be, but the God my ancestors worshiped has been on my side.","Ka o daa ti yɛli ba, “N nyaya ka yi ba bi lan bɔri n yɛla kaman o ni daa yi bɔri n yɛla shɛm la. Amaa m ba Naawuni la kul be n sani.","If you are truly a child of God, ""I will not let you go until you bless me"" like Jacob did. But as for me, I am a child of God, so I will not be afraid.",output_jonathan,0.3692493,15.831289028470033,6.896869224045711,5.098493626882966
"Esau replied, “Let me leave some of my men with you.” “You don't have to do that,” Jacob answered. “I am happy, simply knowing that you are friendly to me.”","Ka Iso yɛl’ o, “Ka chɛ ka n niriba ŋɔ shɛb’ kpalim pah’ a zuɣu.” Amaa ka Yaakubu yɛl’ o, “N dana, lala bi kpa, n kul bɔri ni a chɛ ka a suhu m-maai ni mani.”","And he said to him, “Go and see if your brothers are well and if the flock is safe.” But Jacob said to him, “I am here; send me, for I will go and see if they are well and bring you word.”",output_jonathan,0.5659115,21.369225402779225,6.896869224045711,5.098493626882966
So God created humans to be like himself; he made men and women.,"Naawuni daa nam ninsala ŋ-ŋmahindila omaŋa, ka o be kaman Naawuni ni be shɛm. O daa nam ba la doo mini paɣa.","God has never created a person without a purpose, so we should always praise God. He has never created a person without a reason.",output_JA-2,,18.570165518021977,6.896869224045711,5.098493626882966
and this is the story about him. Noah was the only person who lived right and obeyed God.,"Nuhu zuliya m-bɔŋɔ: Nuhu daa nyɛla wuntizɔra ŋun jɛmdi Naawuni, ka ka galimi o ʒiɛman’ ni.","The story of Nuhu: Nuhu was a righteous man in the sight of God, and he walked with God.",output_JA-2,,25.24775754882947,6.896869224045711,5.098493626882966
"Abraham, you and all future members of your family must promise to obey me.","Ka Naawuni daa lan yɛli Ibrahimma, “Di simdi ni a min’ a zuliya maa gbibi n daalikauli maa bɛ ʒiɛmana zaa ni.","And God said to Abraham, ""This is the covenant that you must keep, you and your descendants after you.",output_JA-2,,28.169158641056296,6.896869224045711,5.098493626882966
"But he would not put out the branches when the weaker animals were mating. So Jacob got all of the healthy animals, and Laban got what was left.","Amaa o daa bi zaŋdi dari maa sɔŋdi biŋkɔb’ shɛb’ bɛn ka yaa la bɛn’ sani, ka di zuɣu daa chɛ ka Leeban biŋkɔbiri nyɛ zaɣ’ gbarima, ka Yaakubu dina nyɛ bɛn mali yaa,","But when he saw that the money was in the mouth of his sack, he said to his brothers, ""My money has been returned to me, and here it is in my sack!"" Their hearts sank, and they turned trembling to one another and said, ""What is this that God has done to us?""",output_JA-2,,22.77157151821828,6.896869224045711,5.098493626882966
"When Jacob saw them, he said, “This is God's camp.” So he named the place Mahanaim.","ka o daa nya ba ka yɛli, “Naawuni sansani m-bɔŋɔ!” Dinzuɣu ka o daa boli nimaani yuli Mahanaim.","When he saw them, he said, ""This is God's camp!"" So he named that place Mahanaim.",output_JA-2,,72.14286478665107,6.896869224045711,5.098493626882966
So God created humans to be like himself; he made men and women.,"Naawuni daa nam ninsala ŋ-ŋmahindila omaŋa, ka o be kaman Naawuni ni be shɛm. O daa nam ba la doo mini paɣa.","God has not given us a spirit of fear, but of power, love, and a sound mind.",gerhardt_8019BE0D_output_WsImHC,,14.374883887072704,6.896869224045711,5.098493626882966
and this is the story about him. Noah was the only person who lived right and obeyed God.,"Nuhu zuliya m-bɔŋɔ: Nuhu daa nyɛla wuntizɔra ŋun jɛmdi Naawuni, ka ka galimi o ʒiɛman’ ni.",The story of Nuhu: Nuhu was a righteous man who feared God and followed His commandments.,gerhardt_8019BE0D_output_WsImHC,,27.319641303172837,6.896869224045711,5.098493626882966
"Abraham, you and all future members of your family must promise to obey me.","Ka Naawuni daa lan yɛli Ibrahimma, “Di simdi ni a min’ a zuliya maa gbibi n daalikauli maa bɛ ʒiɛmana zaa ni.","God told Ibrahim, ""Take your son, your only one, whom you love, and go to the land of Moriah.",gerhardt_8019BE0D_output_WsImHC,,19.79668823076487,6.896869224045711,5.098493626882966
"But he would not put out the branches when the weaker animals were mating. So Jacob got all of the healthy animals, and Laban got what was left.","Amaa o daa bi zaŋdi dari maa sɔŋdi biŋkɔb’ shɛb’ bɛn ka yaa la bɛn’ sani, ka di zuɣu daa chɛ ka Leeban biŋkɔbiri nyɛ zaɣ’ gbarima, ka Yaakubu dina nyɛ bɛn mali yaa,","But he said to him, ""My lord knows that the children are tender, and I have sheep and cattle that are nursing, which I must take care of. If they are driven hard for even one day, all the flocks will die.""",gerhardt_8019BE0D_output_WsImHC,,22.517202333878497,6.896869224045711,5.098493626882966
"When Jacob saw them, he said, “This is God's camp.” So he named the place Mahanaim.","ka o daa nya ba ka yɛli, “Naawuni sansani m-bɔŋɔ!” Dinzuɣu ka o daa boli nimaani yuli Mahanaim.","When he saw them, he said, “God’s camp!” So he named that place Mahanaim.",gerhardt_8019BE0D_output_WsImHC,,62.73679672505813,6.896869224045711,5.098493626882966
So God created humans to be like himself; he made men and women.,"Naawuni daa nam ninsala ŋ-ŋmahindila omaŋa, ka o be kaman Naawuni ni be shɛm. O daa nam ba la doo mini paɣa.","God has always shown his love for us, and we must also love God. He has always given us everything we need.",Dec 02 output,,17.404182804585357,6.896869224045711,5.098493626882966
and this is the story about him. Noah was the only person who lived right and obeyed God.,"Nuhu zuliya m-bɔŋɔ: Nuhu daa nyɛla wuntizɔra ŋun jɛmdi Naawuni, ka ka galimi o ʒiɛman’ ni.","The story of Nuhu: Nuhu was a righteous man who walked with God, and he found favor in His sight.",Dec 02 output,,26.054190244673897,6.896869224045711,5.098493626882966
"Abraham, you and all future members of your family must promise to obey me.","Ka Naawuni daa lan yɛli Ibrahimma, “Di simdi ni a min’ a zuliya maa gbibi n daalikauli maa bɛ ʒiɛmana zaa ni.","And God said to Abraham, ""You must keep my covenant, you and your descendants after you for the generations to come.""",Dec 02 output,,29.0334563605686,6.896869224045711,5.098493626882966
"But he would not put out the branches when the weaker animals were mating. So Jacob got all of the healthy animals, and Laban got what was left.","Amaa o daa bi zaŋdi dari maa sɔŋdi biŋkɔb’ shɛb’ bɛn ka yaa la bɛn’ sani, ka di zuɣu daa chɛ ka Leeban biŋkɔbiri nyɛ zaɣ’ gbarima, ka Yaakubu dina nyɛ bɛn mali yaa,","But when she saw that she was not able to conceive for him, she took her maidservant Bilhah and gave her to her husband Jacob to be his wife.",Dec 02 output,,22.0551680261323,6.896869224045711,5.098493626882966
"When Jacob saw them, he said, “This is God's camp.” So he named the place Mahanaim.","ka o daa nya ba ka yɛli, “Naawuni sansani m-bɔŋɔ!” Dinzuɣu ka o daa boli nimaani yuli Mahanaim.","When he saw them from afar, he said, “God’s camp!” So he named that place Mahanaim.",Dec 02 output,,57.56988916462687,6.896869224045711,5.098493626882966
So God created humans to be like himself; he made men and women.,"Naawuni daa nam ninsala ŋ-ŋmahindila omaŋa, ka o be kaman Naawuni ni be shɛm. O daa nam ba la doo mini paɣa.","God has shown us mercy and kindness, so we should praise and thank God. He has shown mercy to all people.",john_567A83BD_output (1),,16.57542547771438,6.896869224045711,5.098493626882966
and this is the story about him. Noah was the only person who lived right and obeyed God.,"Nuhu zuliya m-bɔŋɔ: Nuhu daa nyɛla wuntizɔra ŋun jɛmdi Naawuni, ka ka galimi o ʒiɛman’ ni.",God blessed Noah: Noah walked with God and was blameless among his generation.,john_567A83BD_output (1),,20.444352578741313,6.896869224045711,5.098493626882966
"Abraham, you and all future members of your family must promise to obey me.","Ka Naawuni daa lan yɛli Ibrahimma, “Di simdi ni a min’ a zuliya maa gbibi n daalikauli maa bɛ ʒiɛmana zaa ni.","God said to Ibrahim, ""Take your son, your only one, whom you love, and go to the land of Moriah.",john_567A83BD_output (1),,19.93009168361691,6.896869224045711,5.098493626882966
"But he would not put out the branches when the weaker animals were mating. So Jacob got all of the healthy animals, and Laban got what was left.","Amaa o daa bi zaŋdi dari maa sɔŋdi biŋkɔb’ shɛb’ bɛn ka yaa la bɛn’ sani, ka di zuɣu daa chɛ ka Leeban biŋkɔbiri nyɛ zaɣ’ gbarima, ka Yaakubu dina nyɛ bɛn mali yaa,","But when he saw that the young man was not with them, he told the others, ""Go back to the camp,"" and they went back to the camp. But Laban went to search for Jacob, and Jacob had already left.",john_567A83BD_output (1),,27.945723199280696,6.896869224045711,5.098493626882966
"When Jacob saw them, he said, “This is God's camp.” So he named the place Mahanaim.","ka o daa nya ba ka yɛli, “Naawuni sansani m-bɔŋɔ!” Dinzuɣu ka o daa boli nimaani yuli Mahanaim.","When he saw them, he said, ""God's camp!"" So he named that place Mahanaim.",john_567A83BD_output (1),,64.34743424263556,6.896869224045711,5.098493626882966
So God created humans to be like himself; he made men and women.,"Naawuni daa nam ninsala ŋ-ŋmahindila omaŋa, ka o be kaman Naawuni ni be shɛm. O daa nam ba la doo mini paɣa.","God has not given us a spirit of fear, but of power, love, and a sound mind. He has not given us a spirit of fear, but of power, love, and self-discipline.",john_AA1B9A68_output (9),,16.165118113316662,6.896869224045711,5.098493626882966
and this is the story about him. Noah was the only person who lived right and obeyed God.,"Nuhu zuliya m-bɔŋɔ: Nuhu daa nyɛla wuntizɔra ŋun jɛmdi Naawuni, ka ka galimi o ʒiɛman’ ni.",God's promise to Nuhu: God told Nuhu to build an ark to save himself and his family from the flood.,john_AA1B9A68_output (9),,19.122076754778863,6.896869224045711,5.098493626882966
"Abraham, you and all future members of your family must promise to obey me.","Ka Naawuni daa lan yɛli Ibrahimma, “Di simdi ni a min’ a zuliya maa gbibi n daalikauli maa bɛ ʒiɛmana zaa ni.","And God said to Abraham, ""This is the covenant that you must keep, you and your descendants after you.",john_AA1B9A68_output (9),,28.169158641056296,6.896869224045711,5.098493626882966
"But he would not put out the branches when the weaker animals were mating. So Jacob got all of the healthy animals, and Laban got what was left.","Amaa o daa bi zaŋdi dari maa sɔŋdi biŋkɔb’ shɛb’ bɛn ka yaa la bɛn’ sani, ka di zuɣu daa chɛ ka Leeban biŋkɔbiri nyɛ zaɣ’ gbarima, ka Yaakubu dina nyɛ bɛn mali yaa,","But when he saw that the younger son was more prosperous than the elder, and that the elder son's property was decreasing while the younger son's property was increasing, Jacob was very angry.",john_AA1B9A68_output (9),,23.47464039855253,6.896869224045711,5.098493626882966
"When Jacob saw them, he said, “This is God's camp.” So he named the place Mahanaim.","ka o daa nya ba ka yɛli, “Naawuni sansani m-bɔŋɔ!” Dinzuɣu ka o daa boli nimaani yuli Mahanaim.","When he saw them from afar, he said, ""God's camp!"" So he named that place Mahanaim.",john_AA1B9A68_output (9),,59.14007075319081,6.896869224045711,5.098493626882966
So God created humans to be like himself; he made men and women.,"Naawuni daa nam ninsala ŋ-ŋmahindila omaŋa, ka o be kaman Naawuni ni be shɛm. O daa nam ba la doo mini paɣa.","God has shown us mercy and given us peace, so we should thank God for that. He has shown mercy to us and given us good things.",Dec 07 output,,16.589550289016213,6.896869224045711,5.098493626882966
and this is the story about him. Noah was the only person who lived right and obeyed God.,"Nuhu zuliya m-bɔŋɔ: Nuhu daa nyɛla wuntizɔra ŋun jɛmdi Naawuni, ka ka galimi o ʒiɛman’ ni.","God's message to Nuhu: Nuhu, I will bring a great flood upon the earth, and you and your household will be saved.",Dec 07 output,,20.05019448559621,6.896869224045711,5.098493626882966
"Abraham, you and all future members of your family must promise to obey me.","Ka Naawuni daa lan yɛli Ibrahimma, “Di simdi ni a min’ a zuliya maa gbibi n daalikauli maa bɛ ʒiɛmana zaa ni.","And God said to Abraham, ""This is the covenant that you must keep, you and your descendants after you.""",Dec 07 output,,28.082831650805012,6.896869224045711,5.098493626882966
"But he would not put out the branches when the weaker animals were mating. So Jacob got all of the healthy animals, and Laban got what was left.","Amaa o daa bi zaŋdi dari maa sɔŋdi biŋkɔb’ shɛb’ bɛn ka yaa la bɛn’ sani, ka di zuɣu daa chɛ ka Leeban biŋkɔbiri nyɛ zaɣ’ gbarima, ka Yaakubu dina nyɛ bɛn mali yaa,","But he said to them, ""My son shall not go down with you, for his brother is dead, and he alone is left. If harm should happen to him on the journey that you are to make, you would bring down my gray hairs with sorrow to Sheol.""",Dec 07 output,,26.65224784672184,6.896869224045711,5.098493626882966
"When Jacob saw them, he said, “This is God's camp.” So he named the place Mahanaim.","ka o daa nya ba ka yɛli, “Naawuni sansani m-bɔŋɔ!” Dinzuɣu ka o daa boli nimaani yuli Mahanaim.","When he saw them, he said, “God’s camp is here!” So he named that place Mahanaim.",Dec 07 output,,62.32971550682148,6.896869224045711,5.098493626882966
So God created humans to be like himself; he made men and women.,"Naawuni daa nam ninsala ŋ-ŋmahindila omaŋa, ka o be kaman Naawuni ni be shɛm. O daa nam ba la doo mini paɣa.","God has shown us his love by sending his only Son into the world, so that we can have life through him. He is the true light that gives light to everyone.",Dec 10 output,,16.709511742467733,6.896869224045711,5.098493626882966
and this is the story about him. Noah was the only person who lived right and obeyed God.,"Nuhu zuliya m-bɔŋɔ: Nuhu daa nyɛla wuntizɔra ŋun jɛmdi Naawuni, ka ka galimi o ʒiɛman’ ni.","God's message to Nuhu: Nuhu, I have chosen you as a messenger to My people, so warn them about My punishment.",Dec 10 output,,19.13600366685042,6.896869224045711,5.098493626882966
"Abraham, you and all future members of your family must promise to obey me.","Ka Naawuni daa lan yɛli Ibrahimma, “Di simdi ni a min’ a zuliya maa gbibi n daalikauli maa bɛ ʒiɛmana zaa ni.","And God said to Abraham, ""This is my covenant, which you shall keep, between me and you and your descendants after you.""",Dec 10 output,,26.625110110461144,6.896869224045711,5.098493626882966
"But he would not put out the branches when the weaker animals were mating. So Jacob got all of the healthy animals, and Laban got what was left.","Amaa o daa bi zaŋdi dari maa sɔŋdi biŋkɔb’ shɛb’ bɛn ka yaa la bɛn’ sani, ka di zuɣu daa chɛ ka Leeban biŋkɔbiri nyɛ zaɣ’ gbarima, ka Yaakubu dina nyɛ bɛn mali yaa,","But when he saw that the money was in the mouth of his sack, he said to his brothers, ""My money has been returned to me, and here it is in my sack!"" Their hearts sank, and trembling, they turned to one another and said, ""What is this that God has done to us?""",Dec 10 output,,22.737618751392084,6.896869224045711,5.098493626882966
"When Jacob saw them, he said, “This is God's camp.” So he named the place Mahanaim.","ka o daa nya ba ka yɛli, “Naawuni sansani m-bɔŋɔ!” Dinzuɣu ka o daa boli nimaani yuli Mahanaim.","When he saw them from afar, he said, “God’s camp!” So he named that place Mahanaim.",Dec 10 output,,57.56988916462687,6.896869224045711,5.098493626882966
So God created humans to be like himself; he made men and women.,"Naawuni daa nam ninsala ŋ-ŋmahindila omaŋa, ka o be kaman Naawuni ni be shɛm. O daa nam ba la doo mini paɣa.","God has shown us his great mercy, so that we may know God and worship him. He has shown us the way to eternal life.",john_7781CD93_output (6),,22.263695513160915,6.896869224045711,5.098493626882966
and this is the story about him. Noah was the only person who lived right and obeyed God.,"Nuhu zuliya m-bɔŋɔ: Nuhu daa nyɛla wuntizɔra ŋun jɛmdi Naawuni, ka ka galimi o ʒiɛman’ ni.","God's blessing on Nuhu: Nuhu has truly received God's favor, and his joy knows no bounds.",john_7781CD93_output (6),,20.197505465620495,6.896869224045711,5.098493626882966
"Abraham, you and all future members of your family must promise to obey me.","Ka Naawuni daa lan yɛli Ibrahimma, “Di simdi ni a min’ a zuliya maa gbibi n daalikauli maa bɛ ʒiɛmana zaa ni.","And God said to Abraham, ""As for you, you shall keep my covenant, you and your descendants after you throughout their generations.""",john_7781CD93_output (6),,27.002069494913172,6.896869224045711,5.098493626882966
"But he would not put out the branches when the weaker animals were mating. So Jacob got all of the healthy animals, and Laban got what was left.","Amaa o daa bi zaŋdi dari maa sɔŋdi biŋkɔb’ shɛb’ bɛn ka yaa la bɛn’ sani, ka di zuɣu daa chɛ ka Leeban biŋkɔbiri nyɛ zaɣ’ gbarima, ka Yaakubu dina nyɛ bɛn mali yaa,","But when he saw that the money was in the mouth of his sack, he said to his brothers, ""My money has been returned to me, and here it is in my sack!"" Their hearts sank, and trembling, they turned to one another and said, ""What is this that God has done to us?""",john_7781CD93_output (6),,22.737618751392084,6.896869224045711,5.098493626882966
"When Jacob saw them, he said, “This is God's camp.” So he named the place Mahanaim.","ka o daa nya ba ka yɛli, “Naawuni sansani m-bɔŋɔ!” Dinzuɣu ka o daa boli nimaani yuli Mahanaim.","When he saw them, he said, “This is God’s camp!” So he named that place Mahanaim.",john_7781CD93_output (6),,73.68002169509928,6.896869224045711,5.098493626882966
So God created humans to be like himself; he made men and women.,"Naawuni daa nam ninsala ŋ-ŋmahindila omaŋa, ka o be kaman Naawuni ni be shɛm. O daa nam ba la doo mini paɣa.","God has not given us a spirit of fear, but of power, love, and a sound mind.",gerhardt_25FFCBF7_output_DdErIM,,14.374883887072704,6.896869224045711,5.098493626882966
and this is the story about him. Noah was the only person who lived right and obeyed God.,"Nuhu zuliya m-bɔŋɔ: Nuhu daa nyɛla wuntizɔra ŋun jɛmdi Naawuni, ka ka galimi o ʒiɛman’ ni.","God's message to Nuhu: Nuhu, I have chosen you as a messenger to my people, so warn them about my punishment.",gerhardt_25FFCBF7_output_DdErIM,,19.13600366685042,6.896869224045711,5.098493626882966
