ref,text,translated,source_zip_file,bleu_score,chrf_score,avg_score
"At Siddim Valley, the armies of the kings of Sodom, Gomorrah, Admah, Zeboiim, and Bela fought the armies of King Chedorlaomer of Elam, King Tidal of Goiim, King Amraphel of Babylonia, and King Arioch of Ellasar. The valley",ka bɛ mini Ɛlam Naa Chɛdolaoma ni Goiim Naa Tidal ni Shiina Naa Amirafɛl ni Ɛlasa Naa Ariok ti gbaai tab’ tuhibu. Nanima anahi mini nanima anu n-daa lu tab’ zuɣu maa.,"And they, with Chedorlaomer king of Elam, Tidal king of Goiim, Amraphel king of Shinar, and Arioch king of Ellasar, waged war.",output_proprietary_batch1,6.177280520720313,30.56939528560069,18.373337903160504
"that his nephew Lot had been taken away. Three hundred and eighteen of Abram's servants were fighting men, so he took them and followed the enemy as far north as the city of Dan.","Ibram ni daa wum ni bɛ tuhi gbaag’ o dɔɣim maa chaŋ maa, ka o daa zaŋ o tɔbbi’ shɛb’ bɛ ni daa dɔɣ’ o yiŋ’ puuni, ka bɛ nyɛ tɔbutuhiri’ biinsi la ninvuɣ’ kɔbisita ni pisaayika n-kari bɛ naba hal ti paai Dan.","Abram heard that his relative had been captured and taken away, so he took his trained men who were born in his house, and they pursued the young thieves and the people, chasing them all the",output_proprietary_batch1,10.08252795321211,35.92043872019234,23.001483336702222
"and said to Abram: “I bless you in the name of God Most High, Creator of heaven and earth.","ka suhi alibarika niŋ o ni ka yɛli, “Zallakudura Naa ŋun nam zuɣusaa mini dunia ŋɔ niŋm’ alibarika niŋ Ibram ni!","And he blessed him, saying, ""May God Most High, Creator of heaven and earth, bless Abram!",output_proprietary_batch1,38.09137041667079,57.657405978429324,47.87438819755006
"The Lord said to Abram, “I brought you here from Ur in Chaldea, and I gave you this land.”","Di saha ka o daa lan yɛli Ibram, “Mani n-nyɛ Yawɛ ŋun daa yih’ a Ur din be Kalidianim’ tiŋgbɔŋ ni na ni n ti zaŋ tiŋgbɔŋ ŋɔ ti a ka a su li.”","And it came to pass that he again said to Abram, ""I am Yahweh, who brought you out of Ur of the Chaldeans' land, to give you this land to inherit.",output_proprietary_batch1,11.342612980533955,47.9541152794434,29.64836412998868
"The angel said, “Go back to Sarai and be her slave.","Ka Yawɛ malaika maa yɛl’ o, “Labim’ a lan’ maa sani nti zaŋ amaŋ’ ti o.”","And the angel said to Yawɛ, ""Go back to your wife and take your share and give it to him.",output_proprietary_batch1,5.356850921756574,39.60033398113291,22.478592451444744
"Abraham, you and all future members of your family must promise to obey me.","Ka Naawuni daa lan yɛli Ibrahimma, “Di simdi ni a min’ a zuliya maa gbibi n daalikauli maa bɛ ʒiɛmana zaa ni.","And God said to Abraham, ""It is right that you and your descendants keep my covenant throughout their generations.",output_proprietary_batch1,5.618923497225256,24.659582554691124,15.13925302595819
"Abraham, from now on your wife's name will be Sarah instead of Sarai.","Ka Naawuni daa yɛli Ibrahimma, “Zaŋ chaŋ a paɣ’ Zarai mi polo, di lan bol’ o Zarai, amaa pumpɔŋɔ zaŋ chana bolim’ o la Zara.","And God said to Abraham, ""As for your wife Sarai, do not call her Sarai anymore, but from now on call her Sarah.",output_proprietary_batch1,7.23976807888871,43.59486959808224,25.417318838485475
"Let me get you some food to give you strength before you leave. I would be honored to serve you.” “Thank you very much,” they answered. “We accept your offer.”","ka n chɛ ka bɛ niŋ bindirigu tin ya na, yi ni ka mani yi dabili ŋɔ sani ŋɔ na zuɣu, di nyaaŋa ka yi naanyi gari.” Ka bɛ yɛl’ o, “Niŋm’ a ni yɛli shɛm maa.”","And I will let them prepare food for you, you will eat your fill, and after that, you will be very satisfied."" And they said to him, ""Do as you have said.",output_proprietary_batch1,1.7770904608889162,20.327199360358193,11.052144910623555
"and they asked, “Where's your wife Sarah?” “She is right there in the tent,” Abraham answered.","Di saha ka bɛ daa bɔh’ o, “Ka a paɣ’ Zara be ya?” Ka o yɛli ba, “O be tanti suɣili ŋɔ ni.”","Then they asked him, ""Where is your wife Zara?"" And he told them, ""She is in this room.",output_proprietary_batch1,5.356850921756574,36.56223679535054,20.95954385855356
"When God destroyed the cities of the valley where Lot lived, he remembered his promise to Abraham and saved Lot from the terrible destruction. Moab and Ammon","Naawuni ni daa saɣindi vinvamli ni tinsi maa saha shɛli maa, ka o daa teei Ibrahimma yɛla, ka yihi Lɔt o ni daa saɣindi tin’ shɛŋa din nyɛ Lɔt ni daa ʒi luɣ’ shɛl’ la n-tilig’ o. Mɔabnim’ mini Ammɔnnim’ Piligu","When God was destroying the cities and the land at that time, he remembered Abraham's situation, and he brought Lot out of the destruction of the places where Lot had settled, and saved him",output_proprietary_batch1,7.827380479731644,48.67439144263665,28.250885961184146
"The next day the older daughter said to her sister, “I slept with my father last night. We'll get him drunk again tonight, so you can sleep with him, and we can each have a child.”","Ka biɛɣu daa neei, ka bipuɣin’ kpɛm’ maa yɛli biasan’ la, “Nyama, Mam’ mini m ba sa dɔniya yuŋ la, dinzuɣu chɛ ka ti lan niŋ wain maa ti o yuŋ ŋɔ, ka a gba kpe o sani ka a min’ o ti dɔni, ka di chɛ ka ti nam zuliya o sani zali.”","And when evening came, the elder girl said to the younger one, ""Nyama, my father and I will sleep tonight, therefore let us give him wine again tonight, and you also",output_proprietary_batch1,5.9884685216427185,32.57727528343272,19.282871902537718
he told everyone that his wife Sarah was his sister. So King Abimelech of Gerar had Sarah brought to him.,Ka Ibrahimma daa ti yɛli ni o paɣ’ Zara nyɛla o tizɔpaɣa. Ka Gɛra Naa Abimilɛk daa tim ti zaŋ Zara na.,"And Abraham had said that his wife Sarah was his sister. And Abimelech, King of Gerar, had come and taken Sarah.",output_proprietary_batch1,32.998954725277905,52.849513267079985,42.92423399617894
"and when the boy was eight days old, Abraham circumcised him, just as God had commanded.",O bia Yisahaku maa daba anii dali ka ŋun’ Ibrahimma daa gun’ o kaman Naawuni ni daa zal’ o shɛm.,"His son Isaac was born on the day that Abraham circumcised him, just as God had commanded him.",output_proprietary_batch1,43.15229271655711,64.74435122095598,53.948321968756545
"One day, Sarah noticed Hagar's son Ishmael playing, and she said to Abraham, “Get rid of that Egyptian slave woman and her son! I don't want him to inherit anything. It should all go to my son.”","Ka Zara daa yɛli Ibrahimma, “Karim’ dab’ paɣ’ ŋɔ min’ o bia ŋɔ, dama dab’ paɣ’ maa bia maa mini m bia Yisahaku ku laɣim di fali.”","And Sarah said to Abraham, ""Drive out this slave woman and her son, because the son of this slave woman will not inherit with my son Isaac.",output_proprietary_batch1,14.989056788366426,36.20792589133811,25.598491339852266
"Early the next morning Abraham gave Hagar an animal skin full of water and some bread. Then he put the boy on her shoulder and sent them away. They wandered around in the desert near Beersheba,","Ka Ibrahimma daa ti daŋ yibu asibaasi m-bo bindirigu, ka niŋ kom niŋ kom koligu ni n-zaŋ li nyaɣili Haga, ka zaŋ bia maa pah’ o n-chɛ ka o chaŋ. Ka Haga daa chaŋ ti be Bɛrishiiba yɔɣu ni dari ginda.","And Abraham rose early in the morning and took bread and a skin of water, and gave them to Hagar, placing them on her shoulder, and sent the child with her, letting her go. And Hagar went and wandered in the wilderness of Beersheba.",output_proprietary_batch1,5.739995047374932,44.070089733525606,24.90504239045027
"Help him up and hold his hand, because I will make him the father of a great nation.”","Yiɣisim’ kpuɣi bia maa n-gbib’ o a nuu ni viɛnyɛliŋga, dama n ni chɛ ka o zuliya ti galisi pam.”","Yigisim's child held him/her firmly by the hand, because I will let his/her descendants greatly surpass ours.",output_proprietary_batch1,17.855149299161603,38.04604777057114,27.950598534866373
"One day, Abraham told Abimelech, “Some of your servants have taken over one of my wells.”",Di saha ka Ibrahimma daa yɛli Abimilɛk o tumtumdiba ni daa fa ŋun’ Ibrahimma kɔbil’ shɛl’ la yɛla.,It was then that Abraham spoke to Abimelech about the wells of Abraham that his servants had seized.,output_proprietary_batch1,3.0059825993305433,35.98977571002889,19.497879154679715
"Some years later God decided to test Abraham, so he spoke to him. Abraham answered, “Here I am, Lord.”","Dimbɔŋɔ nyaaŋa ka Naawuni daa ti yɛn zahim Ibrahimma ka bol’ o, “Ibrahimma!” Ka Ibrahimma garigi yɛli, “N-nyɛ ma.”","After some time, God came to test Abraham and called him, ""Abraham!"" And Abraham answered, ""Here I am.",output_proprietary_batch1,11.601529016234949,44.52430514743154,28.062917081833245
So Abraham got up early the next morning and chopped wood for the fire. He put a saddle on his donkey and set out with Isaac and two servants for the place where God had told him to go.,"Ka Ibrahimma daa ti daŋ yiɣisibu asibaasi m-pa o buŋ’ nyaampara, ka zaŋ o nachimba ayi min’ o bia Yisahaku pah’ omaŋ’ zuɣu, ka bo dari pahi ni o ti mali sara shɛli bɛ ni zaŋdi nyɔri buɣim la n-daa yi n-chaŋ katiŋa Naawuni ni daa wuh’ o luɣ’ shɛli maa.","And Abraham had saddled his donkey and taken his two young men and his son Isaac with him, and he split wood for the burnt offering, and then he set out for the place God",output_proprietary_batch1,9.629223616860878,41.424435441687436,25.526829529274156
"and I'll ask one of them for a drink. If she gives me a drink and then offers to get some water for my camels, I'll know she is the one you have chosen and that you have kept your promise to my master.","N yi ti yɛli bɛ ni paɣisar’ so, ‘N suhir’ a, suum’ a koyuli ŋɔ zali ka n nyu,’ ka o saɣi ka yɛli, ‘Nyuma, ka chɛ ka n tooi shɛl’ na ti ti a laakumnim’ ŋɔ gba ka bɛ nyu;’ nyin’ chɛ ka ŋuna n-nyɛ a ni bɔri ni so niŋ a dabili Yisahaku paɣ’ maa. Dina n-ni chɛ ka m baŋ ni a niŋ n dan’ maa nirilim maŋli.”","If I go and say to the girl, 'Please, give me this water from the pot to drink,' and she agrees and says, 'Drink, and let me also draw water to give to your camels too so they can drink;' then let her be the one you want to be the wife of your servant Isaac. That is what will make me know that you have shown true kindness.",output_proprietary_batch1,4.120992574346284,34.7648380588215,19.442915316583893
"After he had finished, she said, “Now I'll give your camels all the water they want.” She quickly poured out water for them, and she kept going back for more, until his camels had drunk all they wanted.","Ka o daa kpaai kom maa n-niŋ laakumnim’ maa kɔnyuribin’ ni yomyom, ka lan guui lab’ kɔbiliga maa ni ni o ti ŋɔŋ na yaha n-daa ŋɔŋ kom ti o laakumnim’ maa zaa.","And he then took the water and put a little bit into the guests' gourds, and then poured it back into the calabash so that he would give it again and then give water to all his guests.",output_proprietary_batch1,3.017977680934076,24.924884004872766,13.971430842903422
"Laban and Bethuel answered, “The Lord has done this. We have no choice in the matter.","Ka Leeban mini Bɛtuɛl daa yɛl’ o, “Yɛlli ŋɔ ni yila Yawɛ sani ŋɔ na, dindina ti ku tooi yɛl’ a din bie bee din viɛl’ zaŋ chaŋ di polo.","And Laban and Bethuel said to him, ""This matter has come from the Lord, therefore we cannot say to you anything bad or good concerning it.",output_proprietary_batch1,6.082055310628112,38.49808927983253,22.29007229523032
"But he said, “Don't make me stay any longer. The Lord has already helped me find a wife for my master's son. Now let us return.”","Amaa ka nachin’ kpɛm’ maa yɛli ba, “Yawɛ ni ti ma nasara shɛm ŋɔ zuɣu, di bi simdi ni yi chɛ ka n lan kpalim be kpe, timiya ma soli ka n labi n dan’ sani.”","But the old man told them, ""Because of the victory you have given me, it is not fitting that you let me remain here, send me back to my son.",output_proprietary_batch1,2.9867390496386634,18.396330602252807,10.691534825945736
"One evening he was walking out in the fields, when suddenly he saw a group of people approaching on camels. So he started toward them. Rebekah saw him coming; she got down from her camel, and asked, “Who is that man?” “He is my master Isaac,” the servant answered. Then Rebekah covered her face with her veil.","ka bɔhi Ibrahimma nachin’ kpɛm’ maa, “Ka ŋuni n-lee be kpe ha palo ni n-chani tuhiri ti soli ŋɔ na?” Ka nachin’ kpɛm’ maa yɛl’ o, “N dana m-bala.” Ka Ribɛka daa zaŋ sariga pa n-lims’ o ninni.","And asked Abraham's chief servant, ""Who is that in the field walking towards us on this path?"" And the chief servant told her, ""It is my master."" And Rebecca then took a veil and covered her face.",output_proprietary_batch1,4.723027917736938,30.71476682037362,17.718897369055277
"Isaac built an altar there and worshiped the Lord. Then he set up camp, and his servants started digging a well.","Ka Yisahaku daa me sara maligu bimbini zali nimaani jɛm Yawɛ, ka zaŋ o tanti suɣili kpa nimaani. Ka o tumtumdiba daa lan gbi kɔbil’ shɛli nimaani yaha. Yisahaku mini Abimilɛk lo tab’ alikauli","And Isaac dug another well there and called it Yawɛ, and he settled in a spacious place there. And his servants also dug a well there again. Isaac and Abimelech made a covenant.",output_proprietary_batch1,4.410877697328769,36.24733850605729,20.32910810169303
"While Jacob was kissing him, Isaac caught the smell of his clothes and said: “The smell of my son is like a field the Lord has blessed.","Ka o daa mir’ o ti mɔɣis’ o kpariŋ; ka Yisahaku wum o binyɛra ʒiɛɣu ka niŋ alibarika niŋ o ni ka yɛli, “Wummi m bia ʒiɛɣu, di ŋmanila Yawɛ ni niŋ alibarika niŋ mɔ’ shɛl’ ni ʒiɛɣu.","And he had waited to bless him; and Isaac smelled the smell of his clothes and blessed him and said, “Behold, the smell of my son, it is like the smell of a field which the Lord has blessed.",output_proprietary_batch1,27.498857084277255,57.55599747615824,42.52742728021775
"“My son,” Isaac answered, “I have made Jacob the ruler over you and your brothers, and all of you will be his servants. I have also promised him all the grain and grapes that he needs. There's nothing left that I can do for you.”","Ka Yisahaku daa garigi yɛli Iso, “M pun zaŋ o leeg’ a dana, ka zaŋ o mabihi zaa leeg’ o daba; ka zaŋ kawana mini wain ti o. M bia, ka bɔ ka n ni tooi lan niŋ ti a mi?”","And Isaac answered Esau, “Behold, I have made him your master, and all his relatives his servants; and with grain and wine I have sustained him. My son, what then can I do for you?",output_proprietary_batch1,7.558781177155077,37.7795417404033,22.66916145877919
and stay with him for a while. When Esau stops being angry,"nti be nimaani hal ka a biɛli suhuyiɣisili maa ti chɛ,",So they believed that that evil trouble would leave us.,output_proprietary_batch1,3.124719790499494,11.086540078545962,7.105629934522728
and that he had obeyed his father and mother.,Ka o daa lan nya ka Yaakubu deeg’ o ba min’ o ma noli ka shiri kuli Mɛsopoteemia.,And he then realized that Jacob had deceived his father and his mother's family and had truly gone to Mesopotamia.,output_proprietary_batch1,8.638804535733374,45.24892323686176,26.94386388629757
"he looked out in a field and saw a well where shepherds took their sheep for water. Three flocks of sheep were lying around the well, which was covered with a large rock.","Ka o daa ti lihi nya kɔbiliga ka di do mɔɣu ni, ka piɛri tiɣisi do ʒii buta gil’ li, dama kɔbiliga maa ni kom ka bɛ daa ŋɔŋdi nyuhiri ba, ka kuɣ’ yɛlinli daa pa di noli zuɣu.","And he then saw a well and it was deep, and he tried to look down into it, because that well had water and they used to drink from it, and a frog was on its",output_proprietary_batch1,4.744188024111083,22.68775803279747,13.715973028454275
"Laban said to him, “You shouldn't have to work without pay, just because you are a relative of mine. What do you want me to give you?”","Di saha ka Leeban daa bɔhi Yaakubu, “A ni nyɛ n dɔɣira maa zuɣu, a yɛn tumla tuma ti ma yoli? Yɛlim’ ma a ni bɔri ni n yo a shɛm?”","Then Laban asked Jacob, ""Because you are my relative, are you going to work for me for nothing? Tell me what you want me to pay you.",output_proprietary_batch1,11.66869436067704,37.27406495458798,24.47137965763251
"Laban had two daughters. Leah was older than Rachel, but her eyes didn't sparkle, while Rachel was beautiful and had a good figure.","Liya nina daa dii ka alaafee, amaa ka Reechɛl ŋun daa viɛli pam ka o ninni kul nyɛlisira.","Leah's mother was well, but Rachel, who was very beautiful, was not yet married.",output_proprietary_batch1,4.381543128590536,24.336596280305105,14.35906970444782
"The Lord knew that Jacob loved Rachel more than he did Leah, and so he gave children to Leah, but not to Rachel.","Yawɛ ni daa nya ka Yaakubu je Liya maa, ka o ti Liya nama, ka chɛ ka Reechɛl nyɛ paɣiŋoo.","And the Lord saw that Jacob hated Leah, and he gave Leah children, but Rachel was barren.",output_proprietary_batch1,9.757811197198254,42.8091106223496,26.28346090977393
"She had a second son and named him Simeon, because she said, “The Lord has heard that my husband doesn't love me.”","Ka o daa lan niŋ pua n-dɔɣi bidibiga ka yɛli, “Yawɛ ni baŋ ni bɛ je ma zuɣu ka o ti ma bidibiga ŋɔ gba;” ka daa bol’ o yuli Simiɔn.","And she again became pregnant and gave birth to a child and said, ""Surely God knows that they hate me, so he has given me this child too;"" and she called his name Simeon.",output_proprietary_batch1,2.8138321975217897,29.061246087591115,15.937539142556453
