text,ref,translated,source_zip_file,chrf_sentence,corpus_bleu,corpus_chrf
One can be disabled and still live a normal life like others.,Wo dometɔ ɖeka ate ŋu awɔ nu vevii eye wòakpɔtɔ anye ame bubuwo tɔ.,Ame ate ŋu anye nuwɔametɔ eye wòaganɔ agbe si sɔ abe ame bubuwo ene.,run1,38.03189018527948,17.609282679116177,5.51844321812373
We have examined the reign of 16 chiefs who ruled over the Asante Kingdom from its inception.,Míedzro fia 16 siwo ɖu Asante Fiaɖuƒea dzi tso eƒe gɔmedzedze la ƒe dziɖuɣi me.,Míedzro amegã 16 siwo ɖu Asante Fiaɖuƒea dzi tso eƒe gɔmedzedze la ƒe dziɖuɣi me.,run1,90.79414642945797,17.609282679116177,5.51844321812373
This is because in the process of puberty rites they do anoka.,"Esia le alea elabena le sɔhɛmenɔɣi ƒe kɔnuwɔwɔwo me la, wowɔa ɖᴐɖᴐe kpᴐkpᴐ.","Esia le alea elabena le sɔhɛmenɔɣi ƒe kɔnuwɔwɔwo me la, wowɔa anoka.",run1,82.31188822686089,17.609282679116177,5.51844321812373
"When someone is seen in this position, what it communicates is that the person is saddened.","Ne wokpɔ ame aɖe le nɔnɔme sia me la, nusi wòɖonae nye be amea léa blanui.","Ne wokpɔ ame aɖe le nɔnɔme sia me la, nusi wòɖonae nye be amea léa blanui.",run1,100.0,17.609282679116177,5.51844321812373
"Out of love for children and concern for their future, the price is so low that everyone can attend.","Le lɔlɔ̃ na ɖeviwo kple dzitsitsi ɖe woƒe etsɔme ŋu ta la, ga si woxena ɖe eta la bɔbɔ ale gbegbe be amesiame ate ŋu ade.","Le lɔlɔ̃ na ɖeviwo kple dzitsitsi ɖe woƒe etsɔme ŋu ta la, ga si woxena ɖe eta la bɔbɔ ale gbegbe be amesiame ate ŋu ade.",run1,100.0,17.609282679116177,5.51844321812373
"Godwin Edudzi Tamakloe, the Senator's counsel, pleaded for the dismissal of the charges and apologized that it was not the Senator's intention to contempt the court's procedure.","Godwin Edudzi Tamakloe, si nye Sewɔtakpekpe me tɔ la ƒe senyala, ɖe kuku be woaɖe asi le nya siwo wotsɔ ɖe eŋu la ŋu eye wòɖe kuku be menye Sewɔtakpekpe me tɔ la ƒe tameɖoɖoe nye be yeado vlo ʋɔnudrɔ̃ƒea ƒe ɖoɖoa o.","Godwin Edudzi Tamakloe, si nye Sewɔtakpekpe me tɔ la ƒe senyala, ɖe kuku be woaɖe asi le nya siwo wotsɔ ɖe eŋu la ŋu eye wòɖe kuku be menye Sewɔtakpekpe me tɔ la ƒe tameɖoɖoe nye be yeado vlo ʋɔnudrɔ̃ƒea ƒe ɖoɖoa o.",run1,100.0,17.609282679116177,5.51844321812373
"I believe that if we all support the Ministry of Food and Agriculture in Ghana and work diligently, we can ensure the availability of healthy food and quality meat, promoting a healthier citizens.","Mexɔe se be ne mí katã míedo alɔ Nuɖuɖu kple Agbledede Dɔwɔƒe si le Ghana eye míewɔ dɔ veviedodotɔe la, míate ŋu akpɔ egbɔ be nuɖuɖu siwo naa lãmesẽ kple lã nyuiwo li, si ado dukɔmevi siwo le lãmesẽ me ɖe ŋgɔ.","Mexɔe se be ne mí katã míedo alɔ Nuɖuɖu kple Agbledede Dɔwɔƒe si le Ghana eye míewɔ dɔ veviedodotɔe la, míate ŋu akpɔ egbɔ be nuɖuɖu siwo naa lãmesẽ kple lã nyuiwo li, si ado dukɔmevi siwo le lãmesẽ me ɖe ŋgɔ.",run1,100.0,17.609282679116177,5.51844321812373
"Since ancient times, agriculture has been one of the main occupations of the Akan people.","Tso blema ke la, agbledede nye Akantɔwo ƒe dɔ veviwo dometɔ ɖeka.","Tso blema ke la, agbledede nye Akantɔwo ƒe dɔ veviwo dometɔ ɖeka.",run1,100.0,17.609282679116177,5.51844321812373
She talked about her sibling on starting the conversation with the journalist.,Eɖo dze tso nɔvia ŋu esime wòva dze dze dze ɖoɖoa kple nyadzɔdzɔgbalẽŋlɔlaa.,Eƒo nu tso nɔvia ŋu le dzeɖoɖoa gɔmedzedze kple nyadzɔdzɔŋlɔla la me.,run1,53.71920642500795,17.609282679116177,5.51844321812373
Learning is the best part of life a child will miss in future.,Nusɔsrɔ̃ nye akpa nyuitɔ si le viwòa si le etsɔme.,Nusɔsrɔ̃e nye agbe ƒe akpa nyuitɔ kekeake si ɖevi ato le etsɔme.,run1,56.34419723329302,17.609282679116177,5.51844321812373
A healthy person is supposed to let out solid waste three or more times a week.,Ele be ame si le lãmesẽ me nade afɔdzi zi etɔ̃ alo zi geɖe wu le kwasiɖa ɖeka me.,Wobui be amesi le lãmesẽ me naɖe gbeɖuɖɔ sesẽwo ɖa zi etɔ̃ alo esi wu nenema le kwasiɖa me.,run1,54.51191722422226,17.609282679116177,5.51844321812373
Portuguese Catholic missionaries arrived on the coast in the fifteenth century.,Katolikotɔwo ƒe dutanyanyuigblɔlawo va ɖo ƒuta le ƒe alafa wuiatɔ̃lia me.,Portugal Katoliko mawunyadɔgbedelawo va ɖo ƒuta le ƒe alafa wuiatɔ̃lia me.,run1,66.14514035250424,17.609282679116177,5.51844321812373
"Mr. Edward Oduro Nsia, head of the National Disaster Management Organisation(NADMO)"" in the Southern Province, announced on Citi tv that Mr. Anane left school on Tuesday and went to his land where he makes this 'galamsey' at night to watch his workmen at their work.","Aƒetɔ Edward Oduro Nsia, si nye National Disaster Management Organisation (NADMO) ƒe tatɔ le Anyiehe Nutoa me, ɖe gbeƒãe le Citi tv dzi be Mr. Anane dzo le suku le Braɖa dzi yi eƒe agble dzi afisi wòwɔa 'galamsey' le zã me be yeakpɔ eƒe dɔwɔlawo le dɔ wɔm.","Aƒetɔ Edward Oduro Nsia, si nye National Disaster Management Organisation(NADMO)"" ƒe tatɔ le Southern Province, ɖe gbeƒã le Citi tv dzi be Aƒetɔ Anane do le suku le Kuɖagbe eye wòyi eƒe anyigba dzi afisi wòwɔa 'galamsey' sia le le zã me be yeakpɔ yeƒe dɔwɔlawo le woƒe dɔwɔwɔ me.",run1,74.54122738530099,17.609282679116177,5.51844321812373
"The Speaker further clarified that once the Adhoc committee completes its investigation, the findings will be presented to the entire house for a collective decision to be made on the matter.","Dukplɔla la gaɖe eme be ne Kpo kɔmitia wu eƒe numekukua nu ko la, woatsɔ nusiwo ŋu woke ɖo la aɖo aƒe bliboa ŋkume be woawɔ nyametsotso ɖekae le nya sia ŋu.","Dukplɔla la gaɖe eme be ne Adhoc kɔmitia wu eƒe numekukua nu ko la, woatsɔ nusiwo ŋu woke ɖo la aɖo aƒe bliboa ŋkume be woawɔ nyametsotso ɖekae le nya sia ŋu.",run1,95.31201405578591,17.609282679116177,5.51844321812373
The catholic church is celebrating one hundred years in the region.,Katoliko-ha la le ƒe alafa ɖeka ɖum le nutoa me.,Katoliko-ha la le ƒe alafa ɖeka ɖum le nutoa me.,run1,100.0,17.609282679116177,5.51844321812373
Money given to people by politicians should instead be used to improve community services.,Ke boŋ ele be woazã ga si dziɖuɖua nana amewo tsɔ wɔa nutoa me subɔsubɔdɔwo ɖe edzi.,Ele be woazã ga si dunyahelawo na amewo atsɔ ana nutoa me dɔwo nanyo ɖe edzi boŋ.,run1,49.08211936680395,17.609282679116177,5.51844321812373
"Whiles they are hitting and pulling him or her, such person will also be searching to get hold of them","Esi wole eƒom hele ehem la, ame ma tɔgbe hã anɔ didim be yealé wo","Esi wole eƒom hele ehem la, ame ma tɔgbe hã anɔ didim be yealé wo",run1,100.0,17.609282679116177,5.51844321812373
"The news stated that, the students were in their bus going to excursion at Afadjato in the Volta region.","Nyadzɔdzɔa gblɔ be, sukuviawo nɔ woƒe bɔs me yina tsaɖiɖi le Afadjato le Volta nutoa me.","Nyadzɔdzɔa gblɔ be, sukuviawo nɔ woƒe bɔs me yina tsaɖiɖi le Afadjato le Volta nutoa me.",run1,100.0,17.609282679116177,5.51844321812373
She spoke with one of our journalist about her new project.,Eƒo nu tso eƒe dɔ yeyea ŋu na míaƒe nyadzɔdzɔgbalẽŋlɔla aɖe dometɔ ɖeka.,Eƒo nu kple míaƒe nyadzɔdzɔŋlɔla ɖeka tso eƒe dɔ yeyea ŋu.,run1,56.705608225238734,17.609282679116177,5.51844321812373
He has always been lazy and avoids doing any work around the house.,Enyɔa ame ɣesiaɣi eye wògawɔa dɔ ɖekaɖeka le aƒea me o.,Enye kuviatɔ ɣesiaɣi eye wòƒoa asa na dɔ aɖeke wɔwɔ le aƒea me.,run1,47.958074193408756,17.609282679116177,5.51844321812373
"This kente represent family unity, the importance of family unity is the kentecloth.","Kete sia tsi tre ɖi na ƒome ɖekawɔwɔ, ƒome ɖekawɔwɔ ƒe vevienyenyee nye ketevɔ.","Kente sia tsi tre ɖi na ƒome ɖekawɔwɔ, ƒome ɖekawɔwɔ ƒe vevienyenyee nye kentecloth.",run1,89.33708317030995,17.609282679116177,5.51844321812373
The veterans said that they had been neglected for so long.,Aʋakalẽtɔawo gblɔ be wogblẽ yewo ɖi ɣeyiɣi didi aɖe.,Veviedonulawo gblɔ be woŋe aɖaba ƒu yewo dzi ɣeyiɣi didi nenema gbegbe.,run1,45.66482174690112,17.609282679116177,5.51844321812373
We need to teach our youth to be more ambitious. Ambition is not the sin many would like you think it is. Ambition is necessary for succes. We thus need to be extremely ambitious.,Ehiã be míafia míaƒe sɔhɛwo be woadi nu geɖe wu. Menye nuvɔ̃ si sɔhɛ geɖe abe wò ene susu be enye o. Didi vevie le vevie be ame nakpɔ dzidzedze. Eyata ele be míadi vevie be míawɔ geɖe.,Ele be míafia míaƒe sɔhɛwo be woadi vevie be yewoaxɔ ŋkɔ geɖe wu. Menye nuvɔ̃ si ame geɖe adi be nàsusu be eyae nye ɖoƒe kɔkɔ didi o. Didi vevie be yeaxɔ ŋkɔ hiã hafi woate ŋu akpɔ dzidzedze. Eyata ehiã be míadi vevie be yeaxɔ ŋkɔ si gbɔ eme.,run1,66.21074276319831,17.609282679116177,5.51844321812373
"The patient doctor took the time to explain the complex medical procedure to the worried patient. Moreso, he spoke in the local dialect, and was able to accurately translate the sometimes very difficult medical terms.","Ðɔkta dɔnɔa di ɣeyiɣi ɖe atikewɔwɔmɔnu sesẽa me na dɔnɔ si tsi dzimaɖi. Edoa nutoa me gbetagbe, eye wòte ŋu ɖe atikewɔwɔ me nya siwo sesẽna ŋutɔ ɣeaɖewoɣi la gɔme pɛpɛpɛ.","Ðɔkta dɔnɔa di ɣeyiɣi ɖe atikewɔwɔmɔnu sesẽa me na dɔnɔ si tsi dzimaɖi. Moreso, edoa nutoa me gbetagbe, eye wòte ŋu ɖe atikewɔwɔ me nya siwo sesẽna ŋutɔ ɣeaɖewoɣi la gɔme pɛpɛpɛ.",run1,96.45663298726473,17.609282679116177,5.51844321812373
"When a person wants to farm on a section of the family land where no one has been, they set up sticks there.","Ne ame aɖe di be yeade agble le ƒomea ƒe anyigba ƒe akpa aɖe si ame aɖeke meyi kpɔ o la, woɖoa atiwo ɖe afima.","Ne ame aɖe di be yeade agble le ƒomea ƒe anyigba ƒe akpa aɖe si ame aɖeke meyi kpɔ o la, woɖoa atiwo ɖe afima.",run1,100.0,17.609282679116177,5.51844321812373
"Kente comes in variety, every design has a particular idea behind it.","Kente ƒomevi vovovowoe li, eye susu aɖe koŋ le atsyã ɖesiaɖe ŋu.","Kente va le vovovo, aɖaŋu ɖesiaɖe kple susu tɔxɛ aɖe le megbe nɛ.",run1,34.52510251802705,17.609282679116177,5.51844321812373
"It does not hurt to be helpful to others. Whenever it is necessary, and you can afford to do so, do not hesitate to lend a helping hand to those around you. It might just be the boost someone needed to get back on track.","Ne ehiã, eye àte ŋu awɔe hã la, mègatsi dzi ɖe nàkpe ɖe ame siwo ƒo xlã wò la ŋu o, eye ɖewohĩ esia ate ŋu akpe ɖe ŋuwò be ame aɖe natrɔ ayi nu me o.","Mevea ame be woakpe ɖe ame bubuwo ŋu o. Ɣesiaɣi si wòhiã, eye wò ga ate ŋu awɔe la, mègahe ɖe megbe le kpekpeɖeŋu nana amesiwo dome nèle la me o. Ðewohĩ ɖeko wòanye ŋusẽdodo ame aɖe si wòhiã be wòagadze mɔ nyuitɔ dzi.",run1,41.11759599641127,17.609282679116177,5.51844321812373
The guards did not shoot at the crowd as were advised to save lives.,Dzɔlawo meda tu ameha la abe alesi woɖo aɖaŋu na wo be woaɖe amewo ƒe agbe ene o.,Dzɔlawo meda tu ameha la abe alesi woɖo aɖaŋu na wo be woaɖe amewo ƒe agbe ene o.,run1,100.0,17.609282679116177,5.51844321812373
"Don't wait for a blood pressure diagnosis, but make sure you have regular check-ups so that if there are any problems, you can be helped quickly.","Mègalala ʋusɔgbɔdɔléle naɖi o, ke boŋ kpɔ egbɔ be wowɔa dodokpɔwo na wò edziedzi ale be ne kuxi aɖe do mo ɖa la, woate ŋu akpe ɖe ŋuwò kaba.","Mèlala be woakpɔ ʋu ƒe sisi le ye ŋu o, gake kpɔ egbɔ be yeado ye kpɔ edziedzi ale be ne kuxi aɖewo do mo ɖa la, woate ŋu akpe ɖe ye ŋu kaba.",run1,53.568919701599945,17.609282679116177,5.51844321812373
"The saddest thing is that, the fear and respect youth shows to elders today are not the same as those days.s.","Nusi wɔ nublanui wue nye be, vɔvɔ̃ kple bubu si sɔhɛwo ɖena fiana hamemegãwo egbea la mesɔ kple ŋkeke mawo o.","Nublanuinya wue nye be, vɔvɔ̃ kple bubu si sɔhɛwo ɖena fiana hamemegãwo egbea la mesɔ kple ŋkeke mawo o.s.",run1,89.93311594861775,17.609282679116177,5.51844321812373
"Remember, it will be released on October 26, 2022 at the National Theater in Accra.","Ðo ŋku edzi be woaɖee ɖe go le Kele 26, 2022 dzi le Dukɔa ƒe Fefewɔƒe le Accra.","Ðo ŋku edzi be woaɖee ɖe go le October 26, 2022 dzi le Dukɔa ƒe Fefewɔƒe le Accra.",run1,88.36220947463912,17.609282679116177,5.51844321812373
"The fire, which started in the room of the night duty officer, gutted the police station for the first time.",Dzo si dze egɔme le kpovitɔ si nɔ dɔ wɔm le zã me ƒe xɔ me la fi kpovitɔwo ƒe dɔwɔƒea zi gbãtɔ.,Dzo si dze egɔme le kpovitɔ si nɔ dɔ wɔm le zã me ƒe xɔ me la fi kpovitɔwo ƒe dɔwɔƒea zi gbãtɔ.,run1,100.0,17.609282679116177,5.51844321812373
Children are being able to access quality education especially girls.,Ðeviwo tea ŋu srɔ̃a nu tso nɔnɔme nyuiwo ŋu vevietɔ nyɔnuviwo,Ðeviwo le hehe nyui xɔm vevietɔ nyɔnuviwo.,run1,43.891550805074935,17.609282679116177,5.51844321812373
We are still on the different blood test in which every boy or girl should perform before planning to get married.,Míegakpɔtɔ le ʋudodokpɔ vovovo si me wòle be ŋutsuvi alo nyɔnuvi ɖesiaɖe nawɔ hafi awɔ ɖoɖo be yeaɖe srɔ̃ la dzi.,Míegakpɔtɔ le ʋudodokpɔ vovovo si me wòle be ŋutsuvi alo nyɔnuvi ɖesiaɖe nawɔ hafi awɔ ɖoɖo be yeaɖe srɔ̃ la dzi.,run1,100.0,17.609282679116177,5.51844321812373
"Due to this people from all parts of Ghana, and over seas even came to measure money at his residence.","Le esia ta la, amewo tso Ghana ƒe akpa sia akpa, kple atsiaƒuwo dzi gɔ̃ hã va dzidze ga le eƒe nɔƒe.","Le esia ta la, amewo tso Ghana ƒe akpa sia akpa, kple atsiaƒuwo dzi gɔ̃ hã va dzidze ga le eƒe nɔƒe.",run1,100.0,17.609282679116177,5.51844321812373
The main objective of this exercise is to conduct research into the impact of the twenty years implementation of the Universal Primary Education Programme.,Taɖodzinu vevitɔ si le dɔ sia ŋue nye be woawɔ numekuku tso ŋusẽ si ƒe blaeve siwo wotsɔ wɔ Xexeame Katã ƒe Gɔmedzesukudede ƒe Ðoɖoa ŋudɔe ŋu.,Taɖodzinu vevitɔ si le dɔ sia ŋue nye be woawɔ numekuku tso ŋusẽ si ƒe blaeve siwo wotsɔ wɔ Xexeame Katã ƒe Gɔmedzesukudede ƒe Ðoɖoa ŋudɔe ŋu.,run1,100.0,17.609282679116177,5.51844321812373
The security men were engaged in promoting sanitation and hygiene within the area.,Dedienɔnɔdzikpɔlawo nɔ dzadzɛnyenye dodo ɖe ŋgɔ me le nutoa me.,Dedienɔnɔdzikpɔlawo nɔ dzadzɛnyenye kple dzadzɛnyenye dodo ɖe ŋgɔ me le nutoa me.,run1,94.1452815317313,17.609282679116177,5.51844321812373
There will be a teachers' training to enhance teaching of Physical Education in secondary schools.,Woana hehe nufialawo be woatsɔ ado Lãmesẽfefewo fiafia ɖe ŋgɔ le sekɛndrisukuwo me.,Nufialawo ƒe hehenana anɔ anyi be woatsɔ ado Lãmesẽfefewo fiafia ɖe ŋgɔ le sekɛndrisukuwo me.,run1,84.71397324484413,17.609282679116177,5.51844321812373
Mobile money is the easiest way of transferring money to people in far areas.,Ele bɔbɔe be amewo nazã ga na ame siwo le nuto siwo le didiƒe me la bɔbɔe.,Asitelefon dzi gae nye mɔ bɔbɔetɔ kekeake si dzi woato atsɔ ga ayi na ame siwo le nuto didiwo me.,run1,38.89600004534653,17.609282679116177,5.51844321812373
"One of these taboos is that, when a woman is pregnant, she is not to see disguised things.","Mɔxexeɖenu siawo dometɔ ɖekae nye be, ne nyɔnu fɔ fu la, mele be wòakpɔ nusiwo woɣla o.","Mɔxexeɖenu siawo dometɔ ɖekae nye be, ne nyɔnu fɔ fu la, mele be wòakpɔ nusiwo woɣla o.",run1,100.0,17.609282679116177,5.51844321812373
Part of the money collected from taxes contributes to the building of roads.,Ga si woxɔ le adzɔwo me la ƒe akpa aɖee nye mɔwo tutuna.,Ga si woxɔna tso adzɔxexe me ƒe akpa aɖe kpena ɖe mɔdodowo tutu ŋu.,run1,45.87039481991255,17.609282679116177,5.51844321812373
"When the citizens were gathered at Buckingham palace waiting for the news concerning the Queen's health, some bursted into tears when they heard the death of the Queen.","Esi dumeviawo ƒo ƒu ɖe Buckingham fiasã me nɔ nyadzɔdzɔ si ku ɖe Fianyɔnua ƒe lãmesẽ ŋu lalam la, wo dometɔ aɖewo fa avi esi wose Fianyɔnua ƒe ku.","Esi dumeviawo ƒo ƒu ɖe Buckingham fiasã me nɔ nyadzɔdzɔ si ku ɖe Fianyɔnua ƒe lãmesẽ ŋu lalam la, wo dometɔ aɖewo fa avi esi wose Fianyɔnua ƒe ku.",run1,100.0,17.609282679116177,5.51844321812373
Malaria testing kits are helping people living in rural remote areas in the absence of a doctor,Nugbagbevi suesuesue siwo wowɔ kpɔ la le kpekpem ɖe ame siwo le nuto siwo me kɔƒe didiwo me ne ɖɔkta aɖeke mele o la ŋu,Asrãdɔ dodokpɔ ƒe dɔwɔnuwo le kpekpem ɖe amesiwo le kɔƒenutowo me saɖeaganutowo me le ɖɔkta aɖeke manɔmee,run1,46.210255635938,17.609282679116177,5.51844321812373
The district has properly planned for the youths and their future.,Nutomea wɔ ɖoɖo nyuie ɖe sɔhɛawo kple woƒe etsɔme ŋu.,Nutomea wɔ ɖoɖo nyuie ɖe sɔhɛawo kple woƒe etsɔme ŋu.,run1,100.0,17.609282679116177,5.51844321812373
The support team helped her with her basic needs.,Kpekpeɖeŋunaha la kpe ɖe eŋu le eƒe nuhiahiã veviwo me.,Kpekpeɖeŋunaha la kpe ɖe eŋu le eƒe nuhiahiã veviwo me.,run1,100.0,17.609282679116177,5.51844321812373
The headteacher was sacked over alleged involvement in the last week strike.,Woɖe nufialagã la le dɔme le esi wogblɔ be ekpɔ gome le dɔmedzoedoname si wowɔ le kwasiɖa si va yi me ta.,Woɖe nufialagã la le dɔme le esi wogblɔ be ekpɔ gome le dɔmedzoedoname si wowɔ le kwasiɖa si va yi me ta.,run1,100.0,17.609282679116177,5.51844321812373
The pope is the chief pastor of the worldwide catholic church.,Popue nye nunɔla ga ne katoliko hame la le xexe blibo la katã me.,Papa lae nye xexeame katã ƒe katoliko-ha la ƒe sɔlemehakplɔla gãtɔ.,run1,35.47489875233654,17.609282679116177,5.51844321812373
Some poor people consume all their money with holding back any little for savings.,Ame dahe aɖewo ɖua woƒe gawo katã eye wometea ŋu ɖua ga o.,Ame dahe aɖewo zãa woƒe ga katã kple ga sue ɖesiaɖe léle ɖe asi hena ga si wodzra ɖo.,run1,39.540599793432555,17.609282679116177,5.51844321812373
The Mayor made sure all the roads in our town are properly constructed.,Dumegã la kpɔ egbɔ be wotu mɔ siwo katã le míaƒe dua me la nyuie.,Dumegã la kpɔ egbɔ be wotu mɔ siwo katã le míaƒe dua me la nyuie.,run1,100.0,17.609282679116177,5.51844321812373
The district will enforce environmental laws with an aim of conserving the environment.,Nutomea awɔ nu sia nu si wòate ŋui atsɔ akpɔ nutoa me ƒe dedienɔnɔ ta.,Nutomea awɔ nutome sewo dzi kple taɖodzinu be yeakpɔ nutome ta.,run1,35.73063241559257,17.609282679116177,5.51844321812373
We were educated about self-defense as people are always educated on how to protect children's rights in the community.,Wofia nu mí tso ɖokui taʋiʋli ŋu elabena wofiaa nu amewo ɣesiaɣi tso alesi woakpɔ ɖeviwo ƒe gomenɔamesiwo ta le nutoa me ŋu.,Wofia nu mí tso ɖokui taʋiʋli ŋu elabena wofiaa nu amewo ɣesiaɣi tso alesi woakpɔ ɖeviwo ƒe gomenɔamesiwo ta le nutoa me ŋu.,run1,100.0,17.609282679116177,5.51844321812373
Roads should be constructed in areas which are not linked with people's land.,Ele be woatu mɔwo ɖe nuto siwo me womate ŋu ado ƒome kple amewo ƒe anyigba o la me o.,Ele be woatu mɔwo le teƒe siwo medo ƒome kple amewo ƒe anyigba o.,run1,63.9770473381864,17.609282679116177,5.51844321812373
"She constantly strives for excellence in her work, and never settles for mediocrity.","Edzea agbagba ɣesiaɣi be yeawɔ nu nyui na yeƒe dɔwo, eye gbeɖegbeɖea koe.","Edzea agbagba ɣesiaɣi be yeawɔ nu nyuitɔ kekeake le yeƒe dɔa me, eye metsia dzi ɖe nusiwo mede ŋgɔ o ŋu gbeɖe o.",run1,62.08560413757507,17.609282679116177,5.51844321812373
"In severe cases, it can cause jaundice, seizures, coma, or death.","Ne ame aɖe sesẽ la, ate ŋu ahe ƒuƒlui, ame ƒe hoho, eƒe ɖiƒoƒo, eƒe ɖuɖu alo eƒe ku vɛ.","Le nɔnɔme sesẽwo me la, ate ŋu ana ame naxɔ aɖuɖɔtoe, alɔ̃madɔmadɔ, alɔ̃madɔmadɔ, alo aku.",run1,22.45110086890264,17.609282679116177,5.51844321812373
"Archaeological remains found in the coastal zone indicate that the area has been inhabited since the Bronze Age (ca. 2000 BC), but these societies, based on fishing in the extensive lagoons and rivers, have left few traces.","Nu gbagbeŋutinunyala siwo kpɔtɔ le ƒutanutoa me ɖee fia be tso Bronze Ƒe (ca.20000 BC) me la, nutoa me tɔwo nɔa nutoa me, gake habɔbɔ siawo nɔa tɔmelã siwo le tɔmelãwo me kple tɔsisiwo me la me.","Tomenukuƒe siwo wokpɔ le ƒuta nutoa me ɖee fia be amewo nɔ nutoa me tso Akɔbliɣeyiɣia me ke (ƒe 2000 D.M.Ŋ. lɔƒo), gake habɔbɔ siawo, siwo wotu ɖe tɔƒodede le tɔʋu kple tɔsisi gãwo me dzi la, megblẽ dzesi boo aɖeke ɖi o.",run1,44.82703952170899,17.609282679116177,5.51844321812373
