text,ref,translated,source_zip_file,chrf_sentence,corpus_bleu,corpus_chrf
"Out of love for children and concern for their future, the price is so low that everyone can attend.","Le lɔlɔ̃ na ɖeviwo kple dzitsitsi ɖe woƒe etsɔme ŋu ta la, ga si woxena ɖe eta la bɔbɔ ale gbegbe be amesiame ate ŋu ade.","Le lɔlɔ̃ na ɖeviwo kple dzimaɖitsitsi ɖe woƒe etsɔme ta la, ganya si míeɖo la le sue ale gbegbe be ame sia ame ate ŋu adze agbagba aɖe.",run1,69.81363344051533,10.91708860711953,0.2756499535747447
"Godwin Edudzi Tamakloe, the Senator's counsel, pleaded for the dismissal of the charges and apologized that it was not the Senator's intention to contempt the court's procedure.","Godwin Edudzi Tamakloe, si nye Sewɔtakpekpe me tɔ la ƒe senyala, ɖe kuku be woaɖe asi le nya siwo wotsɔ ɖe eŋu la ŋu eye wòɖe kuku be menye Sewɔtakpekpe me tɔ la ƒe tameɖoɖoe nye be yeado vlo ʋɔnudrɔ̃ƒea ƒe ɖoɖoa o.","Godwin Edudzi Tamakloe, si nye senyala na Senator la, bia be woaɖe fɔɖiɖi la ɖa eye wòɖe kuku be Senator la meɖoe be yeagbe kɔti ƒe ɖoɖowo o.",run1,39.54382414875185,10.91708860711953,0.2756499535747447
"I believe that if we all support the Ministry of Food and Agriculture in Ghana and work diligently, we can ensure the availability of healthy food and quality meat, promoting a healthier citizens.","Mexɔe se be ne mí katã míedo alɔ Nuɖuɖu kple Agbledede Dɔwɔƒe si le Ghana eye míewɔ dɔ veviedodotɔe la, míate ŋu akpɔ egbɔ be nuɖuɖu siwo naa lãmesẽ kple lã nyuiwo li, si ado dukɔmevi siwo le lãmesẽ me ɖe ŋgɔ.","Mexɔe se be ne míeɖo ŋu ɖe Nuɖuɖu kple Agbledede Dɔwɔƒe le Ghana ŋu eye míewɔ dɔ vevie la, míate ŋu akpɔe be nuɖuɖu siwo le dedie kple lã siwo le nyuie anɔ anyi, si ana dukɔmeviwo nanɔ lãmesẽ me.",run1,62.37300962055248,10.91708860711953,0.2756499535747447
"Since ancient times, agriculture has been one of the main occupations of the Akan people.","Tso blema ke la, agbledede nye Akantɔwo ƒe dɔ veviwo dometɔ ɖeka.","Tso blema ke la, agbledede nye dɔ siwo ŋu Akan-viwo ƒoa nu le vevie la dometɔ ɖeka.",run1,68.84276967326637,10.91708860711953,0.2756499535747447
She talked about her sibling on starting the conversation with the journalist.,Eɖo dze tso nɔvia ŋu esime wòva dze dze dze ɖoɖoa kple nyadzɔdzɔgbalẽŋlɔlaa.,Efo nu tso nɔvia ŋu le dzeɖoɖoa gɔme dzedze kple gbedasiɖola la ŋu.,run1,39.65430859014832,10.91708860711953,0.2756499535747447
Learning is the best part of life a child will miss in future.,Nusɔsrɔ̃ nye akpa nyuitɔ si le viwòa si le etsɔme.,Nusɔsrɔ̃e nye agbeme ƒe akpa nyuitɔ si ɖevi aɖe ava hiã le etsɔme.,run1,60.174332224753776,10.91708860711953,0.2756499535747447
A healthy person is supposed to let out solid waste three or more times a week.,Ele be ame si le lãmesẽ me nade afɔdzi zi etɔ̃ alo zi geɖe wu le kwasiɖa ɖeka me.,"Ame si le lãmesẽe la, ele be wòado nu le ŋutilã me zi etɔ̃ alo esi wu le kwasiɖa ɖeka me.",run1,57.147157940449986,10.91708860711953,0.2756499535747447
Portuguese Catholic missionaries arrived on the coast in the fifteenth century.,Katolikotɔwo ƒe dutanyanyuigblɔlawo va ɖo ƒuta le ƒe alafa wuiatɔ̃lia me.,Portugal ƒe Katoliko dɔlawo ɖo ƒuta le ƒe alafa wuiatɔ̃lia me.,run1,59.99911550789947,10.91708860711953,0.2756499535747447
"Mr. Edward Oduro Nsia, head of the National Disaster Management Organisation(NADMO)"" in the Southern Province, announced on Citi tv that Mr. Anane left school on Tuesday and went to his land where he makes this 'galamsey' at night to watch his workmen at their work.","Aƒetɔ Edward Oduro Nsia, si nye National Disaster Management Organisation (NADMO) ƒe tatɔ le Anyiehe Nutoa me, ɖe gbeƒãe le Citi tv dzi be Mr. Anane dzo le suku le Braɖa dzi yi eƒe agble dzi afisi wòwɔa 'galamsey' le zã me be yeakpɔ eƒe dɔwɔlawo le dɔ wɔm.","Aƒetɔ Edward Oduro Nsia, si nye ŋgɔnɔla na Nutome Dɔwɔƒe si kpɔa Afɔkuwo dzi (NADMO) le Anyiehe Nutome la, gblɔ le Citi tv dzi be Aƒetɔ Anane dzo le suku le Fiɖagbe eye wòyi eƒe anyigba si dzi wòwɔa 'galamsey' le la dzi le zã me be yeakpɔ yeƒe dɔwɔlawo le woƒe dɔwɔwɔ me.",run1,58.02322322815128,10.91708860711953,0.2756499535747447
"The Speaker further clarified that once the Adhoc committee completes its investigation, the findings will be presented to the entire house for a collective decision to be made on the matter.","Dukplɔla la gaɖe eme be ne Kpo kɔmitia wu eƒe numekukua nu ko la, woatsɔ nusiwo ŋu woke ɖo la aɖo aƒe bliboa ŋkume be woawɔ nyametsotso ɖekae le nya sia ŋu.","Dɔdzikpɔla la gblɔ kpee be ne Adhoc kɔmiti la wu woƒe dodokpɔ la nu vɔ la, woatsɔ nyatakaka siwo wodo kpɔ la aɖo ŋgɔ na xɔ bliboa katã be woawɔ ɖoɖo kple wo le nya la ŋu.",run1,35.88028335835276,10.91708860711953,0.2756499535747447
The catholic church is celebrating one hundred years in the region.,Katoliko-ha la le ƒe alafa ɖeka ɖum le nutoa me.,Katoliko sɔlemea le ƒe alafa ɖeka ƒe azã ɖum le nutoa me.,run1,72.92171181270575,10.91708860711953,0.2756499535747447
Money given to people by politicians should instead be used to improve community services.,Ke boŋ ele be woazã ga si dziɖuɖua nana amewo tsɔ wɔa nutoa me subɔsubɔdɔwo ɖe edzi.,"Ga si dunyahelawo tsɔna na amewo la, ele be woazãe ɖe nutome dɔwɔnawo nyonyome ɖe edzi boŋ.",run1,40.57457216436089,10.91708860711953,0.2756499535747447
"Whiles they are hitting and pulling him or her, such person will also be searching to get hold of them","Esi wole eƒom hele ehem la, ame ma tɔgbe hã anɔ didim be yealé wo","Le esime wonɔe ƒoƒom eye wonɔe hem la, ame ma ke hã adze agbagba be yealé wo.",run1,43.8954593244217,10.91708860711953,0.2756499535747447
"The news stated that, the students were in their bus going to excursion at Afadjato in the Volta region.","Nyadzɔdzɔa gblɔ be, sukuviawo nɔ woƒe bɔs me yina tsaɖiɖi le Afadjato le Volta nutoa me.","Gbedeƒoƒoa gblɔ be, sukuviawo le woƒe avutomo me yina mɔzɔzɔ dzi le Afadjato le Volta nutome.",run1,60.27333850421287,10.91708860711953,0.2756499535747447
She spoke with one of our journalist about her new project.,Eƒo nu tso eƒe dɔ yeyea ŋu na míaƒe nyadzɔdzɔgbalẽŋlɔla aɖe dometɔ ɖeka.,Èƒo nu kple míaƒe gbadɔŋutinunyala aɖe tso eƒe dɔ yeyea ŋu.,run1,41.88811852538643,10.91708860711953,0.2756499535747447
He has always been lazy and avoids doing any work around the house.,Enyɔa ame ɣesiaɣi eye wògawɔa dɔ ɖekaɖeka le aƒea me o.,Dɔwɔnu le eŋu tso gbe aɖe gbe ke eye wònyoa asi le dɔwɔwɔ le aƒea me ŋu.,run1,28.300834660683954,10.91708860711953,0.2756499535747447
