text,ref,translated,source_zip_file,chrf_sentence,corpus_bleu,corpus_chrf
One can be disabled and still live a normal life like others.,Wo dometɔ ɖeka ate ŋu awɔ nu vevii eye wòakpɔtɔ anye ame bubuwo tɔ.,"Ŋutɔ le se be woawɔ nane la, gake tso eŋu la, woate ŋu aŋlɔ dzidzi ɖe eŋu le agbe me abe aɖewo ene.",run1,21.04118308560962,7.129384882260374,5.042462845010616
We have examined the reign of 16 chiefs who ruled over the Asante Kingdom from its inception.,Míedzro fia 16 siwo ɖu Asante Fiaɖuƒea dzi tso eƒe gɔmedzedze la ƒe dziɖuɣi me.,Míle kpɔ dzidzɔ ŋu le axɔsulawo 16 si wòwo axɔsu le Asante Fiadufe dzi le etɔ ŋutɔ me.,run1,27.613657627740245,7.129384882260374,5.042462845010616
This is because in the process of puberty rites they do anoka.,"Esia le alea elabena le sɔhɛmenɔɣi ƒe kɔnuwɔwɔwo me la, wowɔa ɖᴐɖᴐe kpᴐkpᴐ.","Elabena nye esia, gbem ŋu sia si wòwɔ ɖe puberty rites ŋu la, wòwɔ anoka.",run1,18.46788077037094,7.129384882260374,5.042462845010616
"When someone is seen in this position, what it communicates is that the person is saddened.","Ne wokpɔ ame aɖe le nɔnɔme sia me la, nusi wòɖonae nye be amea léa blanui.","Egbe ame aɖe wɔ ɖoɖo sia la, eɖe nuti hã nyá ɖe mia ŋu ɖe ame sia ƒe aƒe ɖe nu.",run1,26.193101571906922,7.129384882260374,5.042462845010616
"Out of love for children and concern for their future, the price is so low that everyone can attend.","Le lɔlɔ̃ na ɖeviwo kple dzitsitsi ɖe woƒe etsɔme ŋu ta la, ga si woxena ɖe eta la bɔbɔ ale gbegbe be amesiame ate ŋu ade.","Ðe ŋutɔ dzidzɔ si le wò xɔ na ame nɔviwo kple ŋutinya si le wò ƒu na woaƒo ŋu le nugbɔgbɔ me, ɣeyiɣi la nyui hã, elabena ame bubu kate kate ate ŋu aɖo ŋu ayi.",run1,28.055991902931094,7.129384882260374,5.042462845010616
"Godwin Edudzi Tamakloe, the Senator's counsel, pleaded for the dismissal of the charges and apologized that it was not the Senator's intention to contempt the court's procedure.","Godwin Edudzi Tamakloe, si nye Sewɔtakpekpe me tɔ la ƒe senyala, ɖe kuku be woaɖe asi le nya siwo wotsɔ ɖe eŋu la ŋu eye wòɖe kuku be menye Sewɔtakpekpe me tɔ la ƒe tameɖoɖoe nye be yeado vlo ʋɔnudrɔ̃ƒea ƒe ɖoɖoa o.","Godwin Edudzi Tamakloe, ame si nye asisɔla la ƒe kpekpeɖeŋu ŋutsu la, ɖe alɔ aɖe ɖa be woawɔ nuwuwu siwo wozãe ɖe eŋu la ƒe ɖeɖe, eye wogblɔ susu be asisɔla la meli gbe be wanɔ ŋutinya ɖe kɔta la ƒe se ŋu o.",run1,38.20507169175022,7.129384882260374,5.042462845010616
"I believe that if we all support the Ministry of Food and Agriculture in Ghana and work diligently, we can ensure the availability of healthy food and quality meat, promoting a healthier citizens.","Mexɔe se be ne mí katã míedo alɔ Nuɖuɖu kple Agbledede Dɔwɔƒe si le Ghana eye míewɔ dɔ veviedodotɔe la, míate ŋu akpɔ egbɔ be nuɖuɖu siwo naa lãmesẽ kple lã nyuiwo li, si ado dukɔmevi siwo le lãmesẽ me ɖe ŋgɔ.","Maɖi nu le ŋuɖoɖo si nye esia dzi, ne miaɖo alɔ Tɔgbui Fiafia Xɔ si le Gana me, si ɖoa alɔ dɔwɔwɔ kple nusiwo woɖu kple nusiwo wole ŋu, eye miadzo dɔ le teƒe vovovowo me, miale ŋu akɔ nusiwo woɖu nyuie kple ŋutilã si le nyuie me, eye esia aɖo alɔ miaƒe ƒoƒo siwo le Gana me, abe ame siwo le ŋutilã nyuie me ene.",run1,27.3708748022772,7.129384882260374,5.042462845010616
"Since ancient times, agriculture has been one of the main occupations of the Akan people.","Tso blema ke la, agbledede nye Akantɔwo ƒe dɔ veviwo dometɔ ɖeka.","Fimɛ dzidzime me, agble wɔwɔ nyɔnu la ɖeka wòle Akan ŋutɔwo dɔwɔwɔ siwo le vevietɔ me.",run1,30.15496524844253,7.129384882260374,5.042462845010616
She talked about her sibling on starting the conversation with the journalist.,Eɖo dze tso nɔvia ŋu esime wòva dze dze dze ɖoɖoa kple nyadzɔdzɔgbalẽŋlɔlaa.,"Eɖe nu ɖo egɔme ŋutɔ ŋutɔ le ɣeyiɣi si eɖo gɔme kple jɔnalistɔ la me la, eɖe nu ɖo egɔme xɔlɔ ŋutɔ dzi.",run1,16.684135202861746,7.129384882260374,5.042462845010616
Learning is the best part of life a child will miss in future.,Nusɔsrɔ̃ nye akpa nyuitɔ si le viwòa si le etsɔme.,"Ɖeɖe nye nusiwo ɖe agbe si ŋutɔ na via, eye esia wò na ɖu ɖe eŋu le egbeme.",run1,17.441545575258218,7.129384882260374,5.042462845010616
A healthy person is supposed to let out solid waste three or more times a week.,Ele be ame si le lãmesẽ me nade afɔdzi zi etɔ̃ alo zi geɖe wu le kwasiɖa ɖeka me.,Ame si le agbe nyui me la sɔ na wò na ɖe tsi gblãgblã si kpɔ dzi vɔ la eme zã ɛtɔ̃ alo wu ɖeka ŋu le kɔsiɖa ɖeka me.,run1,37.927961431316135,7.129384882260374,5.042462845010616
Portuguese Catholic missionaries arrived on the coast in the fifteenth century.,Katolikotɔwo ƒe dutanyanyuigblɔlawo va ɖo ƒuta le ƒe alafa wuiatɔ̃lia me.,Misionaɖolawo Catholic Portugal tɔwo wòa ɖo ƒuƒoƒo ŋu le ƒe alafa enyi me.,run1,29.512443394976835,7.129384882260374,5.042462845010616
"Mr. Edward Oduro Nsia, head of the National Disaster Management Organisation(NADMO)"" in the Southern Province, announced on Citi tv that Mr. Anane left school on Tuesday and went to his land where he makes this 'galamsey' at night to watch his workmen at their work.","Aƒetɔ Edward Oduro Nsia, si nye National Disaster Management Organisation (NADMO) ƒe tatɔ le Anyiehe Nutoa me, ɖe gbeƒãe le Citi tv dzi be Mr. Anane dzo le suku le Braɖa dzi yi eƒe agble dzi afisi wòwɔa 'galamsey' le zã me be yeakpɔ eƒe dɔwɔlawo le dɔ wɔm.","Togbui Edward Oduro Nsia, ame si ɖo ŋu le National Disaster Management Organisation (NADMO) dome le Southern Province, gblɔ le Citi tv dzi be Togbui Anane yia suku ƒe ŋkume le Blaɖagbe kple zã ɖe eƒe anyigba si wòwɔ 'galamsey' ɖe eŋu le zã me be adi kpɔ eƒe dɔwɔlawo le wòwɔ dɔ me.",run1,57.69499745126181,7.129384882260374,5.042462845010616
"The Speaker further clarified that once the Adhoc committee completes its investigation, the findings will be presented to the entire house for a collective decision to be made on the matter.","Dukplɔla la gaɖe eme be ne Kpo kɔmitia wu eƒe numekukua nu ko la, woatsɔ nusiwo ŋu woke ɖo la aɖo aƒe bliboa ŋkume be woawɔ nyametsotso ɖekae le nya sia ŋu.","Ðe Speaker ɖoa gɔmedzedzé kpɔɖeŋu be emegbe Adhoc committee ŋu wɔ nusiwo wòle wɔm la, woaɖo nusiwo wòkpɔ la aɖe ŋutɔ ŋutɔ ƒe ʋɔnu ƒe ŋɔliwo dome, eyata woawɔ nu ŋutɔ ŋutɔ ƒe ŋɔli ƒe ŋkɔ si ŋu wòaɖe ɖoɖo aɖe ɖa ɖo ŋu.",run1,26.93057513006729,7.129384882260374,5.042462845010616
The catholic church is celebrating one hundred years in the region.,Katoliko-ha la le ƒe alafa ɖeka ɖum le nutoa me.,Eglɔ̃zia katolika ɖe ame nyuitɔ wui le ƒe alafa ɖeka ŋu le nutome la me.,run1,50.49635634388847,7.129384882260374,5.042462845010616
Money given to people by politicians should instead be used to improve community services.,Ke boŋ ele be woazã ga si dziɖuɖua nana amewo tsɔ wɔa nutoa me subɔsubɔdɔwo ɖe edzi.,"Ga si woɖo na ame siwo le politiki dzi ɖe eŋu la, ehia be woazã ɖe ŋutifafa tso kpodzi le xexeame dome.",run1,27.253725377242155,7.129384882260374,5.042462845010616
"Whiles they are hitting and pulling him or her, such person will also be searching to get hold of them","Esi wole eƒom hele ehem la, ame ma tɔgbe hã anɔ didim be yealé wo","Ɣesiawo le na ŋu be woawɔ atsoe kple ɖe eŋu la, ame ɔ si hã le siwo wɔna la xoxo",run1,22.0780799185274,7.129384882260374,5.042462845010616
"The news stated that, the students were in their bus going to excursion at Afadjato in the Volta region.","Nyadzɔdzɔa gblɔ be, sukuviawo nɔ woƒe bɔs me yina tsaɖiɖi le Afadjato le Volta nutoa me.","Xɔse la gblɔ be, wɔ̃tɔ̃wo le won bɔbɔe dzi yi excursion le Afadjato li Volta nutome.",run1,38.765755340052046,7.129384882260374,5.042462845010616
She spoke with one of our journalist about her new project.,Eƒo nu tso eƒe dɔ yeyea ŋu na míaƒe nyadzɔdzɔgbalẽŋlɔla aɖe dometɔ ɖeka.,É ɖɔ nu kple ɖekanyí le míawo ŋutiɖeɖe lá tso eƒe dɔwɔwɔ yeye ŋu.,run1,25.648786238035687,7.129384882260374,5.042462845010616
He has always been lazy and avoids doing any work around the house.,Enyɔa ame ɣesiaɣi eye wògawɔa dɔ ɖekaɖeka le aƒea me o.,Ɛle wòƒe ƒoƒo dzi le ɖoɖo kple wòƒe dɔwɔwɔ siwo le ʋu le ŋutifafa me.,run1,13.930702701928707,7.129384882260374,5.042462845010616
"This kente represent family unity, the importance of family unity is the kentecloth.","Kete sia tsi tre ɖi na ƒome ɖekawɔwɔ, ƒome ɖekawɔwɔ ƒe vevienyenyee nye ketevɔ.","Kente sia ŋu wòŋlɔ agbe dome nutifafa, agbe dome nutifafa nyuitɔ ɔ enye kente aʋa la.",run1,19.72895368367072,7.129384882260374,5.042462845010616
The veterans said that they had been neglected for so long.,Aʋakalẽtɔawo gblɔ be wogblẽ yewo ɖi ɣeyiɣi didi aɖe.,Amewo si wo le dɔ wòm le atike ŋu ɖo la ɗe be wòɖo wo ɖe ŋgɔ le ɣeyiɣi didi.,run1,29.868862194460714,7.129384882260374,5.042462845010616
We need to teach our youth to be more ambitious. Ambition is not the sin many would like you think it is. Ambition is necessary for succes. We thus need to be extremely ambitious.,Ehiã be míafia míaƒe sɔhɛwo be woadi nu geɖe wu. Menye nuvɔ̃ si sɔhɛ geɖe abe wò ene susu be enye o. Didi vevie le vevie be ame nakpɔ dzidzedze. Eyata ele be míadi vevie be míawɔ geɖe.,Mia hia ɖe wu be mia na kplɔ mia ƒe ɖaƒiɖiɖi aƒeɖeka siwo le agbedada me be woaɖo ŋutifafa wu. Ŋutifafa nyanya mɔ nye wɔwɔ vɔvɔ si gbɔ siwo dɔwɔlawo hia be woawɔ ame susu. Ŋutifafa nyanya hia na dɔwɔwɔ siwo wòa dze ŋu. Elabena mia hia be miaaɖo ŋutifafa nyanya wu teƒe.,run1,21.101673011684895,7.129384882260374,5.042462845010616
"The patient doctor took the time to explain the complex medical procedure to the worried patient. Moreso, he spoke in the local dialect, and was able to accurately translate the sometimes very difficult medical terms.","Ðɔkta dɔnɔa di ɣeyiɣi ɖe atikewɔwɔmɔnu sesẽa me na dɔnɔ si tsi dzimaɖi. Edoa nutoa me gbetagbe, eye wòte ŋu ɖe atikewɔwɔ me nya siwo sesẽna ŋutɔ ɣeaɖewoɣi la gɔme pɛpɛpɛ.","Dɔwɔla dɔktɔ la tsɔ ɣeyiɣi na ŋuɖoɖo vovovo la hã abe alesi woawɔ dɔ nyuie la ene na dɔwɔla ŋutinya la. Gɔmedzedze, eɖɔ gbe le gbe ƒe taɖoɖo si li afisia, eye wòtu wòaɖe nane le dɔktɔgbe nyuitɔwo ƒe nuŋlɔɖiwo si le vovovo ɖe ŋu la kpɔ nyuie.",run1,27.90692487841832,7.129384882260374,5.042462845010616
"When a person wants to farm on a section of the family land where no one has been, they set up sticks there.","Ne ame aɖe di be yeade agble le ƒomea ƒe anyigba ƒe akpa aɖe si ame aɖeke meyi kpɔ o la, woɖoa atiwo ɖe afima.","Egbe ame aɖe hia wɔ dzeƒe le family ƒe anyigba si ŋu ame vo meɖo gbɔ o la, eya ta ewɔ akpeti le eƒe ŋu.",run1,29.78081154822289,7.129384882260374,5.042462845010616
"Kente comes in variety, every design has a particular idea behind it.","Kente ƒomevi vovovowoe li, eye susu aɖe koŋ le atsyã ɖesiaɖe ŋu.","Kente le ɖoɖowo dome, nuɖoɖo siasia ŋu le nudodo bubuaɖe si le eŋu.",run1,24.409525319007603,7.129384882260374,5.042462845010616
"It does not hurt to be helpful to others. Whenever it is necessary, and you can afford to do so, do not hesitate to lend a helping hand to those around you. It might just be the boost someone needed to get back on track.","Ne ehiã, eye àte ŋu awɔe hã la, mègatsi dzi ɖe nàkpe ɖe ame siwo ƒo xlã wò la ŋu o, eye ɖewohĩ esia ate ŋu akpe ɖe ŋuwò be ame aɖe natrɔ ayi nu me o.","Ame siwo le ŋutɔ wòm hɛnam ame bubuwo me ɖe nu o. Esi wòhiã eya ɖe eŋu, eye né ènye nu si nàwɔ nàwɔ, mègblɔ ɖe ŋkume o be nàdze ŋuɖoɖo ɖe wò ŋutɔ wòm siwo le wò ŋkɔme. Esia ɔ le wɔwɔ be enye nu si ame abe ame ɖeka aɖe eƒe ŋuɖoɖo si eɖoa ɖe eŋu be eaɖo ɖe eme megbe.",run1,25.858669405567248,7.129384882260374,5.042462845010616
The guards did not shoot at the crowd as were advised to save lives.,Dzɔlawo meda tu ameha la abe alesi woɖo aɖaŋu na wo be woaɖe amewo ƒe agbe ene o.,"Ameŋutɔwo me ɖo agbalẽ o crowd dzi, abe woɖo gbɔ be woawɔ eya abe nusiwo ana ame nɔ gbɔ ene.",run1,26.92906499417275,7.129384882260374,5.042462845010616
"Don't wait for a blood pressure diagnosis, but make sure you have regular check-ups so that if there are any problems, you can be helped quickly.","Mègalala ʋusɔgbɔdɔléle naɖi o, ke boŋ kpɔ egbɔ be wowɔa dodokpɔwo na wò edziedzi ale be ne kuxi aɖe do mo ɖa la, woate ŋu akpe ɖe ŋuwò kaba.","Mègaɖo ɖe nyuie be wòana dɔ ɖe dzidzɔ ŋu be wolé wu ŋu ɖe fú ŋu wòa ŋlɔ ŋu, gake kpɔ ɖe wu be àwɔ dɔwɔwɔ siwo wòwɔ ɣesiaɣi ɣesiaɣi, eye ne vodada siwo le eme ɔ, woate ŋu aɖe kpekpeɖeŋu na wò zi ko.",run1,30.075685313068167,7.129384882260374,5.042462845010616
"The saddest thing is that, the fear and respect youth shows to elders today are not the same as those days.s.","Nusi wɔ nublanui wue nye be, vɔvɔ̃ kple bubu si sɔhɛwo ɖena fiana hamemegãwo egbea la mesɔ kple ŋkeke mawo o.","Nusiwo dzo wu ame nyuitɔ la enye eɖe, egbɔ kple susu si xolawo na woawo egbɔwo le egbe la megbe ɖe ŋgɔ siwo le ŋgɔ la o.",run1,26.357619560531703,7.129384882260374,5.042462845010616
"Remember, it will be released on October 26, 2022 at the National Theater in Accra.","Ðo ŋku edzi be woaɖee ɖe go le Kele 26, 2022 dzi le Dukɔa ƒe Fefewɔƒe le Accra.","Kpo, woaɖo na ƒuƒo le Ɔktober 26, 2022 le National Theater si le Accra.",run1,27.048494118470686,7.129384882260374,5.042462845010616
"The fire, which started in the room of the night duty officer, gutted the police station for the first time.",Dzo si dze egɔme le kpovitɔ si nɔ dɔ wɔm le zã me ƒe xɔ me la fi kpovitɔwo ƒe dɔwɔƒea zi gbãtɔ.,"Egbe si bɔ le zã-ŋdi dɔwɔla ƒe ago me ɖo gbã, ɖe Polis steshɔn ɖe edzi kple tɔ.",run1,18.98554871259823,7.129384882260374,5.042462845010616
Children are being able to access quality education especially girls.,Ðeviwo tea ŋu srɔ̃a nu tso nɔnɔme nyuiwo ŋu vevietɔ nyɔnuviwo,"Ame ƒoƒo wò le wòm be woaxɔ nunɔnɔm nyui le edukasio me, eye nyɔnuvi siwo le eme la wòle ŋutɔ ŋutɔ.",run1,27.904225953016425,7.129384882260374,5.042462845010616
We are still on the different blood test in which every boy or girl should perform before planning to get married.,Míegakpɔtɔ le ʋudodokpɔ vovovo si me wòle be ŋutsuvi alo nyɔnuvi ɖesiaɖe nawɔ hafi awɔ ɖoɖo be yeaɖe srɔ̃ la dzi.,"Míle kpɔ dɔ le dzesi ƒe wɔwɔ siawo ŋu, esi wòwɔna dzidzime ƒe nusiwo le atike ƒe ʋɔnu me, eye mɔfemɔfe ɖeka ɖeka le ame bubu ŋu, ame ɖeka ɖeka si le agbɔnu abe ɖevi abe ŋutsu alo nyɔnu ene, àwɔe afi si wòdi be wòa dze asi ŋu asi ŋu ɖo ŋkunye.",run1,26.940557060205535,7.129384882260374,5.042462845010616
"Due to this people from all parts of Ghana, and over seas even came to measure money at his residence.","Le esia ta la, amewo tso Ghana ƒe akpa sia akpa, kple atsiaƒuwo dzi gɔ̃ hã va dzidze ga le eƒe nɔƒe.","Le dzidzime sia me, ŋutɔwo le Ghana xɔxɔe katã kple ame siwo le avɔ ƒe ŋkɔme vawo aɖe le eƒe ʋu me be woana ga.",run1,26.143391562224068,7.129384882260374,5.042462845010616
The main objective of this exercise is to conduct research into the impact of the twenty years implementation of the Universal Primary Education Programme.,Taɖodzinu vevitɔ si le dɔ sia ŋue nye be woawɔ numekuku tso ŋusẽ si ƒe blaeve siwo wotsɔ wɔ Xexeame Katã ƒe Gɔmedzesukudede ƒe Ðoɖoa ŋudɔe ŋu.,Nuŋɔŋlɔ si le ŋutɔ ŋu le wɔwɔ sia me nye be woawɔ dɔwɔwɔ le Pogremu si ɖoa nudɔdɔ na ŋutilame katã ŋu ƒe ƒetɔ̃ blaeve wɔwɔ ƒe nyatefe ŋu.,run1,28.51066517538155,7.129384882260374,5.042462845010616
The security men were engaged in promoting sanitation and hygiene within the area.,Dedienɔnɔdzikpɔlawo nɔ dzadzɛnyenye dodo ɖe ŋgɔ me le nutoa me.,Amewo si le dɔwɔwɔ le ƒuƒoƒo kple blibo ŋgɔ wɔwɔ me le agbaxaxa ɔ me la ɖo ɖoɖo le nutifafa kple dzadzram wɔwɔ dzi le xá ɔ dome.,run1,25.34803131114767,7.129384882260374,5.042462845010616
There will be a teachers' training to enhance teaching of Physical Education in secondary schools.,Woana hehe nufialawo be woatsɔ ado Lãmesẽfefewo fiafia ɖe ŋgɔ le sekɛndrisukuwo me.,"Àƒe ŋu la, wòa wɔ aɖaŋɔŋlɔ haƒe tso Physical Education ŋuŋɔŋlɔ ƒe gɔmedzedzé dzi le secondary schools la me.",run1,15.895956194219393,7.129384882260374,5.042462845010616
Mobile money is the easiest way of transferring money to people in far areas.,Ele bɔbɔe be amewo nazã ga na ame siwo le nuto siwo le didiƒe me la bɔbɔe.,Mobile money nye ðe nyo wu afɔ bubuwo na dzi ɖe ŋu na xo ga na ame siwo le xɔme didi me.,run1,34.03833531486851,7.129384882260374,5.042462845010616
"One of these taboos is that, when a woman is pregnant, she is not to see disguised things.","Mɔxexeɖenu siawo dometɔ ɖekae nye be, ne nyɔnu fɔ fu la, mele be wòakpɔ nusiwo woɣla o.","Ɖe ame ɖeka le tabo siwo dome la, ŋuɖoɖo ka wɔ be, xɔse si le nyɔnu aƒe ŋu la, mele be wò ni kpɔ nuviwo si wò ɖo ɖa wo la o.",run1,39.47075142370761,7.129384882260374,5.042462845010616
Part of the money collected from taxes contributes to the building of roads.,Ga si woxɔ le adzɔwo me la ƒe akpa aɖee nye mɔwo tutuna.,Edzidzi le ga si wotsɔ le taxe dzi ŋu hã na ƒe ame aɖe le ʋɔnu wɔwɔ me.,run1,24.300144926461552,7.129384882260374,5.042462845010616
"When the citizens were gathered at Buckingham palace waiting for the news concerning the Queen's health, some bursted into tears when they heard the death of the Queen.","Esi dumeviawo ƒo ƒu ɖe Buckingham fiasã me nɔ nyadzɔdzɔ si ku ɖe Fianyɔnua ƒe lãmesẽ ŋu lalam la, wo dometɔ aɖewo fa avi esi wose Fianyɔnua ƒe ku.","Egbe ŋutɔ sia ŋutɔ wò kplɔ́ ɖo Buckingham palace dzi le ɣeyiɣi si wòle ɖoɖowo ƒe habɔbɔ si kpɔ ame ŋu la ŋu, aɖewo bɔ ŋu le ŋusẽ me gake egbe ŋutɔ sia ŋutɔ wòxɔ habɔbɔ si ɖe ame ŋu be hadzigbɔ ƒe dɔwɔla la wui.",run1,24.12088987240089,7.129384882260374,5.042462845010616
Malaria testing kits are helping people living in rural remote areas in the absence of a doctor,Nugbagbevi suesuesue siwo wowɔ kpɔ la le kpekpem ɖe ame siwo le nuto siwo me kɔƒe didiwo me ne ɖɔkta aɖeke mele o la ŋu,"Malaria testing kits ɖe wò d͡zɔ̃ ame siwo ɖe agble kpokpodzi ƒe ƒome me, eye woɖe susu na wo le dɔkta ŋu me ɣeyiɣi me",run1,25.059158993364367,7.129384882260374,5.042462845010616
The district has properly planned for the youths and their future.,Nutomea wɔ ɖoɖo nyuie ɖe sɔhɛawo kple woƒe etsɔme ŋu.,Dziɖoƒe la wɔ ɖoɖo nyuie na yuiyuiwo kple woaƒe gbɔgbɔ.,run1,40.81622588181135,7.129384882260374,5.042462845010616
The support team helped her with her basic needs.,Kpekpeɖeŋunaha la kpe ɖe eŋu le eƒe nuhiahiã veviwo me.,Ƒoƒo ƒe ƒuƒoƒo ƒe ƒuƒoƒo team fia de agbagba na eya kple eya ƒe nusiwo hia tɔxɔxɔ siwo le ete.,run1,17.888746857210908,7.129384882260374,5.042462845010616
The headteacher was sacked over alleged involvement in the last week strike.,Woɖe nufialagã la le dɔme le esi wogblɔ be ekpɔ gome le dɔmedzoedoname si wowɔ le kwasiɖa si va yi me ta.,Ðe headteacher la wɔ dɔwɔwɔ le eya ŋu le gomekpɔkpɔ si wɔ wɔm ɖe egbea ŋkeke adre si va yi la me.,run1,22.878273255886963,7.129384882260374,5.042462845010616
The pope is the chief pastor of the worldwide catholic church.,Popue nye nunɔla ga ne katoliko hame la le xexe blibo la katã me.,Pɔp la enye ɖoɖowɔla gã ƒe katɔlik kereke si le xɔme kple xɔme ɖe agbame.,run1,22.45016412000767,7.129384882260374,5.042462845010616
Some poor people consume all their money with holding back any little for savings.,Ame dahe aɖewo ɖua woƒe gawo katã eye wometea ŋu ɖua ga o.,"Dɔwɔlawo bubuwo ɖu sika katã le wòawo dome, eye wotsɔ aɖeke o dzi ɖe ŋutifafa ŋu.",run1,25.757182864085376,7.129384882260374,5.042462845010616
The Mayor made sure all the roads in our town are properly constructed.,Dumegã la kpɔ egbɔ be wotu mɔ siwo katã le míaƒe dua me la nyuie.,Ðe Mayor wɔ alesi na vɔ̃ be eɓe amewo ƒe xexlẽdzidzi dome ŋutinya kple ŋutinya le wòƒe dɔwɔƒe me.,run1,17.49603507721675,7.129384882260374,5.042462845010616
The district will enforce environmental laws with an aim of conserving the environment.,Nutomea awɔ nu sia nu si wòate ŋui atsɔ akpɔ nutoa me ƒe dedienɔnɔ ta.,Ƒeme la ga wɔ dɔ le agbagbadzesi wuiewui siwo kpɔa ƒe ŋu eye nɔnɔme si wɔ ɖe eme nye agbagba ƒe ŋutifafa.,run1,21.312288258862257,7.129384882260374,5.042462845010616
We were educated about self-defense as people are always educated on how to protect children's rights in the community.,Wofia nu mí tso ɖokui taʋiʋli ŋu elabena wofiaa nu amewo ɣesiaɣi tso alesi woakpɔ ɖeviwo ƒe gomenɔamesiwo ta le nutoa me ŋu.,"Wotsɔ ɖe nu kplɔ amesiwo ɖe núdzedzé ŋu, abe nusiwo wokplɔ ame ɖe ame nyuitɔ siwo le xɔme kple xɔmefiafia ŋu ene.",run1,25.233967192216188,7.129384882260374,5.042462845010616
