text,ref,translated,source_zip_file,chrf_sentence,corpus_bleu,corpus_chrf
One can be disabled and still live a normal life like others.,Wo dometɔ ɖeka ate ŋu awɔ nu vevii eye wòakpɔtɔ anye ame bubuwo tɔ.,Ame ate ŋu anye gbɔdzɔgbɔdzɔtɔ gake wòagakpɔ agbe si bɔbɔ abe ame bubuwo ene.,run1,35.15909191347014,15.619699684601276,5.74712643678161
We have examined the reign of 16 chiefs who ruled over the Asante Kingdom from its inception.,Míedzro fia 16 siwo ɖu Asante Fiaɖuƒea dzi tso eƒe gɔmedzedze la ƒe dziɖuɣi me.,Míedzro dziɖuɖu siwo amegã 16 ɖu le Asante Fiaɖuƒe la dzi tso eƒe gɔmedzedze.,run1,62.93885620561569,15.619699684601276,5.74712643678161
This is because in the process of puberty rites they do anoka.,"Esia le alea elabena le sɔhɛmenɔɣi ƒe kɔnuwɔwɔwo me la, wowɔa ɖᴐɖᴐe kpᴐkpᴐ.",Eyi nẽe ta le tsitsi kɔnuwo wɔwɔ me wowɔa anoka.,run1,18.61980670405797,15.619699684601276,5.74712643678161
"When someone is seen in this position, what it communicates is that the person is saddened.","Ne wokpɔ ame aɖe le nɔnɔme sia me la, nusi wòɖonae nye be amea léa blanui.","Ne wokpɔ ame aɖe le nɔnɔme sia me la, nu si wòɖe fia enye be ame ma ƒe dzi gbɔe.",run1,73.06314551539296,15.619699684601276,5.74712643678161
"Out of love for children and concern for their future, the price is so low that everyone can attend.","Le lɔlɔ̃ na ɖeviwo kple dzitsitsi ɖe woƒe etsɔme ŋu ta la, ga si woxena ɖe eta la bɔbɔ ale gbegbe be amesiame ate ŋu ade.","Le lɔlɔ̃ na ɖeviwo kple nu tsitsi ɖe woƒe etsɔme ŋu ta, asi gbɔdzɔ ale gbegbe be ame sia ame ate ŋu ava.",run1,67.24122974757466,15.619699684601276,5.74712643678161
"Godwin Edudzi Tamakloe, the Senator's counsel, pleaded for the dismissal of the charges and apologized that it was not the Senator's intention to contempt the court's procedure.","Godwin Edudzi Tamakloe, si nye Sewɔtakpekpe me tɔ la ƒe senyala, ɖe kuku be woaɖe asi le nya siwo wotsɔ ɖe eŋu la ŋu eye wòɖe kuku be menye Sewɔtakpekpe me tɔ la ƒe tameɖoɖoe nye be yeado vlo ʋɔnudrɔ̃ƒea ƒe ɖoɖoa o.","Godwin Edudzi Tamakloe, senatoa ƒe agbalẽŋlɔla, bia kuku be woaɖe nya siwo wotsɔ ɖe enu la ɖa, eye wòdo kuku be menye senatoa ƒe tame wòle o be wòagblẽ ʋɔnudrɔ̃ƒea ƒe ɖoɖowo.",run1,50.402037431988255,15.619699684601276,5.74712643678161
"I believe that if we all support the Ministry of Food and Agriculture in Ghana and work diligently, we can ensure the availability of healthy food and quality meat, promoting a healthier citizens.","Mexɔe se be ne mí katã míedo alɔ Nuɖuɖu kple Agbledede Dɔwɔƒe si le Ghana eye míewɔ dɔ veviedodotɔe la, míate ŋu akpɔ egbɔ be nuɖuɖu siwo naa lãmesẽ kple lã nyuiwo li, si ado dukɔmevi siwo le lãmesẽ me ɖe ŋgɔ.","Mexɔe se be ne mí katã mído alɔ Ghana ƒe Nuɖuɖu kple Agbledede Dɔwɔƒe la eye míawɔ dɔ vevievie la, míate ŋu akpɔ egbɔ be nuɖuɖu lãmesẽtɔwo kple lã nyuiwo anɔ anyi, si ana dukɔmeviwo ƒe lãmesẽ nanyo ɖe edzi.",run1,65.5815623223689,15.619699684601276,5.74712643678161
"Since ancient times, agriculture has been one of the main occupations of the Akan people.","Tso blema ke la, agbledede nye Akantɔwo ƒe dɔ veviwo dometɔ ɖeka.","Tso blema ke la, agblede enye Akan dukɔa ƒe dɔwɔna veviwo dometɔ ɖeka.",run1,75.77907979440839,15.619699684601276,5.74712643678161
She talked about her sibling on starting the conversation with the journalist.,Eɖo dze tso nɔvia ŋu esime wòva dze dze dze ɖoɖoa kple nyadzɔdzɔgbalẽŋlɔlaa.,Eya ƒo nu tso eƒe nɔvi ŋu esime wòdze dzeɖoɖoa gɔme kple nyadzɔdzɔŋlɔla la.,run1,52.95895197473273,15.619699684601276,5.74712643678161
Learning is the best part of life a child will miss in future.,Nusɔsrɔ̃ nye akpa nyuitɔ si le viwòa si le etsɔme.,Kikọ́ ẹ̀kọ́ ni apá tó dára jù lọ nínú ìgbésí ayé tí ọmọdé yóò pàdánù ní ọjọ́ iwájú.,run1,7.9790724432950935,15.619699684601276,5.74712643678161
A healthy person is supposed to let out solid waste three or more times a week.,Ele be ame si le lãmesẽ me nade afɔdzi zi etɔ̃ alo zi geɖe wu le kwasiɖa ɖeka me.,Ame lãmesẽtɔ ele be wòana gbɔŋu ɖe go zi etɔ̃ alo wu ema le kwasiɖa ɖeka me.,run1,49.04968926327256,15.619699684601276,5.74712643678161
Portuguese Catholic missionaries arrived on the coast in the fifteenth century.,Katolikotɔwo ƒe dutanyanyuigblɔlawo va ɖo ƒuta le ƒe alafa wuiatɔ̃lia me.,Asɔfo Katoliko Pɔtugal tɔwo ɖo ƒuta le ƒe alafa wuienelia me.,run1,47.493368460006,15.619699684601276,5.74712643678161
"Mr. Edward Oduro Nsia, head of the National Disaster Management Organisation(NADMO)"" in the Southern Province, announced on Citi tv that Mr. Anane left school on Tuesday and went to his land where he makes this 'galamsey' at night to watch his workmen at their work.","Aƒetɔ Edward Oduro Nsia, si nye National Disaster Management Organisation (NADMO) ƒe tatɔ le Anyiehe Nutoa me, ɖe gbeƒãe le Citi tv dzi be Mr. Anane dzo le suku le Braɖa dzi yi eƒe agble dzi afisi wòwɔa 'galamsey' le zã me be yeakpɔ eƒe dɔwɔlawo le dɔ wɔm.","Aƒetɔ Edward Oduro Nsia, si nye Dukɔa ƒe Afɔkuwo Gbɔkpɔha (NADMO) ƒe tatɔ le Anyiehe Nutome, gblɔ le Citi tv dzi be Aƒetɔ Anane ɖe suku le Braɖa eye wòyi eƒe anyigba dzi afisi wòwɔa 'galamsey' ma le zã me be yeakpɔ yeƒe dɔwɔlawo le woƒe dɔwɔwɔ me.",run1,61.44899243486338,15.619699684601276,5.74712643678161
"The Speaker further clarified that once the Adhoc committee completes its investigation, the findings will be presented to the entire house for a collective decision to be made on the matter.","Dukplɔla la gaɖe eme be ne Kpo kɔmitia wu eƒe numekukua nu ko la, woatsɔ nusiwo ŋu woke ɖo la aɖo aƒe bliboa ŋkume be woawɔ nyametsotso ɖekae le nya sia ŋu.","Dukplɔla gblɔ kpee be ne Adhoc kɔmiti la wu eƒe numekuku nu la, woatsɔ numekuku ƒe nyatakakawo aɖo aƒe blibo la ŋgɔ be woawɔ nyametsotso si wo katã woawɔ ɖekae le nya la ŋuti.",run1,58.11918239500642,15.619699684601276,5.74712643678161
The catholic church is celebrating one hundred years in the region.,Katoliko-ha la le ƒe alafa ɖeka ɖum le nutoa me.,Katoliko Hamea le ƒe alafa ɖeka ƒe ɖuɖu wɔm le nutoa me.,run1,68.8301850536831,15.619699684601276,5.74712643678161
Money given to people by politicians should instead be used to improve community services.,Ke boŋ ele be woazã ga si dziɖuɖua nana amewo tsɔ wɔa nutoa me subɔsubɔdɔwo ɖe edzi.,"Ga si politikiwɔlawo tsɔna naa amewo la, ele be woazãe boŋ tsɔ ɖe nuto me dɔwɔnawo dzi.",run1,37.716544289304636,15.619699684601276,5.74712643678161
"Whiles they are hitting and pulling him or her, such person will also be searching to get hold of them","Esi wole eƒom hele ehem la, ame ma tɔgbe hã anɔ didim be yealé wo","Esi wole tsitre eye wole ehee la, ame ma anɔ klãm hã be yealé wo.",run1,45.69042791337935,15.619699684601276,5.74712643678161
"The news stated that, the students were in their bus going to excursion at Afadjato in the Volta region.","Nyadzɔdzɔa gblɔ be, sukuviawo nɔ woƒe bɔs me yina tsaɖiɖi le Afadjato le Volta nutoa me.","Nyadzraɖoƒea gblɔ be, sukuviwo nɔ woƒe bɔs me yina modzakaɖeɖe le Afadjato le Volta nutome.",run1,69.36198047760531,15.619699684601276,5.74712643678161
She spoke with one of our journalist about her new project.,Eƒo nu tso eƒe dɔ yeyea ŋu na míaƒe nyadzɔdzɔgbalẽŋlɔla aɖe dometɔ ɖeka.,Eƒo nu kple míaƒe nyadzɔdzɔŋlɔlawo dometɔ ɖeka tso eƒe dɔ yeye ŋuti.,run1,60.45092043990002,15.619699684601276,5.74712643678161
He has always been lazy and avoids doing any work around the house.,Enyɔa ame ɣesiaɣi eye wògawɔa dɔ ɖekaɖeka le aƒea me o.,"Enye kluvi tso gbaɣi ke, eye wògbɔna dɔwɔwɔ ɖe sia ɖe le aƒe me.",run1,32.110079320724594,15.619699684601276,5.74712643678161
"This kente represent family unity, the importance of family unity is the kentecloth.","Kete sia tsi tre ɖi na ƒome ɖekawɔwɔ, ƒome ɖekawɔwɔ ƒe vevienyenyee nye ketevɔ.","Kente sia fia ƒomedekawɔwɔ, eye ƒomedekawɔwɔ ƒe vevienyenye la enye kentea.",run1,54.54826846737548,15.619699684601276,5.74712643678161
The veterans said that they had been neglected for so long.,Aʋakalẽtɔawo gblɔ be wogblẽ yewo ɖi ɣeyiɣi didi aɖe.,Asraafo dedaw no kaa sɛ wɔde wɔn agyae bere tenten saa.,run1,10.592983689270662,15.619699684601276,5.74712643678161
We need to teach our youth to be more ambitious. Ambition is not the sin many would like you think it is. Ambition is necessary for succes. We thus need to be extremely ambitious.,Ehiã be míafia míaƒe sɔhɛwo be woadi nu geɖe wu. Menye nuvɔ̃ si sɔhɛ geɖe abe wò ene susu be enye o. Didi vevie le vevie be ame nakpɔ dzidzedze. Eyata ele be míadi vevie be míawɔ geɖe.,Ele be míafia míaƒe sɔhɛwo be woadi nu gãwo geɖe wu. Nu gãwo didi menye nu vɔ̃ si ame geɖe di be nàbu eŋu o. Nu gãwo didi hiã be woakpɔ dzidzedze. Eya ta ele be míadi nu gãwo ŋutɔŋutɔ.,run1,53.87250558172734,15.619699684601276,5.74712643678161
"The patient doctor took the time to explain the complex medical procedure to the worried patient. Moreso, he spoke in the local dialect, and was able to accurately translate the sometimes very difficult medical terms.","Ðɔkta dɔnɔa di ɣeyiɣi ɖe atikewɔwɔmɔnu sesẽa me na dɔnɔ si tsi dzimaɖi. Edoa nutoa me gbetagbe, eye wòte ŋu ɖe atikewɔwɔ me nya siwo sesẽna ŋutɔ ɣeaɖewoɣi la gɔme pɛpɛpɛ.","ɖɔkta si gbɔdzɔa dzi la tsɔ ɣeyiɣi ɖe atikeŋutinunya ƒe atakpui si gbɔŋ la me na dɔnɔ si le dzimaɖi la. Gakpe ɖe eŋu la, eƒo nu le nutoa me gbe me, eye wòte ŋu gɔmee nyuie atikeŋutinunya ƒe nya sesẽ siwo doa go ɣeaɖewoɣi la.",run1,47.709238482509605,15.619699684601276,5.74712643678161
"When a person wants to farm on a section of the family land where no one has been, they set up sticks there.","Ne ame aɖe di be yeade agble le ƒomea ƒe anyigba ƒe akpa aɖe si ame aɖeke meyi kpɔ o la, woɖoa atiwo ɖe afima.","Ne ame aɖe di be yeade agble le ƒomea ƒe anyigba ƒe akpa aɖe dzi, afisi ame aɖeke menɔ kpɔ o la, woɖoa kpo ɖe afima.",run1,83.28532181684537,15.619699684601276,5.74712643678161
"Kente comes in variety, every design has a particular idea behind it.","Kente ƒomevi vovovowoe li, eye susu aɖe koŋ le atsyã ɖesiaɖe ŋu.","Kente le vovovowo me, eye susu tɔxɛ aɖe le nɔnɔme ɖe sia ɖe ŋu.",run1,47.77591837078411,15.619699684601276,5.74712643678161
"It does not hurt to be helpful to others. Whenever it is necessary, and you can afford to do so, do not hesitate to lend a helping hand to those around you. It might just be the boost someone needed to get back on track.","Ne ehiã, eye àte ŋu awɔe hã la, mègatsi dzi ɖe nàkpe ɖe ame siwo ƒo xlã wò la ŋu o, eye ɖewohĩ esia ate ŋu akpe ɖe ŋuwò be ame aɖe natrɔ ayi nu me o.","Minaa veve o be woakpe ɖe amewo ŋu. Gbe sia gbe si wòhiã, eye wòasi gbɔ, mègalé fu o be nàkpe ɖe ame siwo le gbɔwò ŋu. Ame aɖe ate ŋu ahiã kpekpeɖeŋu ma ko be wòagbugbɔ atrɔ ɖe mɔ dzi.",run1,39.650836239138876,15.619699684601276,5.74712643678161
The guards did not shoot at the crowd as were advised to save lives.,Dzɔlawo meda tu ameha la abe alesi woɖo aɖaŋu na wo be woaɖe amewo ƒe agbe ene o.,"Dzɔlawo mefe ɖe ameha la dzi o, abe ale si wode aɖaŋu na wo be woaxɔ agbe ene.",run1,60.317929796562154,15.619699684601276,5.74712643678161
"Don't wait for a blood pressure diagnosis, but make sure you have regular check-ups so that if there are any problems, you can be helped quickly.","Mègalala ʋusɔgbɔdɔléle naɖi o, ke boŋ kpɔ egbɔ be wowɔa dodokpɔwo na wò edziedzi ale be ne kuxi aɖe do mo ɖa la, woate ŋu akpe ɖe ŋuwò kaba.","Mègatsɔ ɣeyiɣi ɖi be woagblɔ na wò be ʋusɔgbɔdɔ le gbɔwò o, ke boŋ kpɔ egbɔ be wokpɔa wò edziedzi ale be ne kuxi aɖe do mo ɖa la, woate ŋu akpe ɖe wò ŋu kaba.",run1,69.05334695737837,15.619699684601276,5.74712643678161
"The saddest thing is that, the fear and respect youth shows to elders today are not the same as those days.s.","Nusi wɔ nublanui wue nye be, vɔvɔ̃ kple bubu si sɔhɛwo ɖena fiana hamemegãwo egbea la mesɔ kple ŋkeke mawo o.","Nu si wɔa nublanui wu enye be, vɔvɔ̃ kple bubu si sɔhɛwo fiaa ame tsitsiwo egbe menye abe tsã ene o.",run1,56.60960591193444,15.619699684601276,5.74712643678161
"Remember, it will be released on October 26, 2022 at the National Theater in Accra.","Ðo ŋku edzi be woaɖee ɖe go le Kele 26, 2022 dzi le Dukɔa ƒe Fefewɔƒe le Accra.","Ɖo ŋku edzi be, woaɖee go le Kele 26, 2022 dzi le Dukɔa ƒe Aɖaŋudɔwɔƒe le Accra.",run1,76.53156683584751,15.619699684601276,5.74712643678161
"The fire, which started in the room of the night duty officer, gutted the police station for the first time.",Dzo si dze egɔme le kpovitɔ si nɔ dɔ wɔm le zã me ƒe xɔ me la fi kpovitɔwo ƒe dɔwɔƒea zi gbãtɔ.,"Dzo la, si dze egɔme le zãgbe dɔwɔla ƒe xɔ me, ɖu kpovitɔwo ƒe dɔwɔƒe la katã zi gbãtɔ.",run1,54.84022268580132,15.619699684601276,5.74712643678161
Children are being able to access quality education especially girls.,Ðeviwo tea ŋu srɔ̃a nu tso nɔnɔme nyuiwo ŋu vevietɔ nyɔnuviwo,"Ðeviwo le mɔ kpɔm ɖe sukudede nyui ŋu, vevietɔ nyɔnuviwo.",run1,44.0304627699288,15.619699684601276,5.74712643678161
We are still on the different blood test in which every boy or girl should perform before planning to get married.,Míegakpɔtɔ le ʋudodokpɔ vovovo si me wòle be ŋutsuvi alo nyɔnuvi ɖesiaɖe nawɔ hafi awɔ ɖoɖo be yeaɖe srɔ̃ la dzi.,A gbẹ́ n tẹsiwaju pẹlu oríṣiríṣi idánwò ẹ̀jẹ̀ tí gbogbo ọmọkùnrin tàbí ọmọbìnrin yẹ kí wọ́n ṣe kí wọ́n tó gbèrò láti fẹ́ ara wọn.,run1,7.87088876463639,15.619699684601276,5.74712643678161
"Due to this people from all parts of Ghana, and over seas even came to measure money at his residence.","Le esia ta la, amewo tso Ghana ƒe akpa sia akpa, kple atsiaƒuwo dzi gɔ̃ hã va dzidze ga le eƒe nɔƒe.","Le esia ta, ame siwo tso Ghana ƒe akpa vovovowo katã, kple ame siwo tso ƒu tame gɔ̃ hã, va tsɔ ga ɖe agba le eƒe aƒe me.",run1,45.99835642825564,15.619699684601276,5.74712643678161
The main objective of this exercise is to conduct research into the impact of the twenty years implementation of the Universal Primary Education Programme.,Taɖodzinu vevitɔ si le dɔ sia ŋue nye be woawɔ numekuku tso ŋusẽ si ƒe blaeve siwo wotsɔ wɔ Xexeame Katã ƒe Gɔmedzesukudede ƒe Ðoɖoa ŋudɔe ŋu.,"Dɔwɔwɔ sia ƒe taɖoɖo vevitɔ enye be woawɔ numekuku le alesi Sukudede Gbãtɔ Katã ƒe Ðoɖo, si wowɔ ƒe blaeve sɔŋ, kpɔ edzi.",run1,44.515352495229706,15.619699684601276,5.74712643678161
The security men were engaged in promoting sanitation and hygiene within the area.,Dedienɔnɔdzikpɔlawo nɔ dzadzɛnyenye dodo ɖe ŋgɔ me le nutoa me.,Awofofo lawo wonɔ dzadzɛnyenye kple lãmesẽ dzem ɖe ŋgɔ le nuto la me.,run1,47.052262899951124,15.619699684601276,5.74712643678161
There will be a teachers' training to enhance teaching of Physical Education in secondary schools.,Woana hehe nufialawo be woatsɔ ado Lãmesẽfefewo fiafia ɖe ŋgɔ le sekɛndrisukuwo me.,Wɔbɛyɛ nteteeɛ ama akyerɛkyerɛfoɔ a ɛbɛhyɛ Agorɔ ho Adesua nkyerɛkyerɛ den wɔ ntoasoɔ sukuu ahorow mu.,run1,14.428162129168653,15.619699684601276,5.74712643678161
Mobile money is the easiest way of transferring money to people in far areas.,Ele bɔbɔe be amewo nazã ga na ame siwo le nuto siwo le didiƒe me la bɔbɔe.,Ka tɔŋŋ enye mɔ si bɔbɔ wu tsɔ ga na ame siwo le teƒe didiwo.,run1,34.768662495634516,15.619699684601276,5.74712643678161
"One of these taboos is that, when a woman is pregnant, she is not to see disguised things.","Mɔxexeɖenu siawo dometɔ ɖekae nye be, ne nyɔnu fɔ fu la, mele be wòakpɔ nusiwo woɣla o.","Tabu siawo dometɔ ɖeka enye be, ne nyɔnu aɖe fɔ fu la, megabɔŋ kpɔ nu siwo wotsyɔ nu o.",run1,65.10167753388914,15.619699684601276,5.74712643678161
Part of the money collected from taxes contributes to the building of roads.,Ga si woxɔ le adzɔwo me la ƒe akpa aɖee nye mɔwo tutuna.,Ga si wofɔna ƒu tso adzɔwo me la ƒe akpa aɖe kpena ɖe mɔwo tutu ŋu.,run1,64.05025976958761,15.619699684601276,5.74712643678161
"When the citizens were gathered at Buckingham palace waiting for the news concerning the Queen's health, some bursted into tears when they heard the death of the Queen.","Esi dumeviawo ƒo ƒu ɖe Buckingham fiasã me nɔ nyadzɔdzɔ si ku ɖe Fianyɔnua ƒe lãmesẽ ŋu lalam la, wo dometɔ aɖewo fa avi esi wose Fianyɔnua ƒe ku.","Esi dukɔmeviwo ƒo ƒu le Buckingham Palace gbɔ, le mɔ kpɔm na nyadzɔdzɔ si ku ɖe Fianyɔnua ƒe lãmesẽ ŋu, ame aɖewo do aɖatsi esi wose Fianyɔnua ƒe ku ƒe nya.",run1,63.68212540920402,15.619699684601276,5.74712643678161
Malaria testing kits are helping people living in rural remote areas in the absence of a doctor,Nugbagbevi suesuesue siwo wowɔ kpɔ la le kpekpem ɖe ame siwo le nuto siwo me kɔƒe didiwo me ne ɖɔkta aɖeke mele o la ŋu,"Malaria dodokpɔ nuwo le kpekpem ɖe amewo siwo le kɔƒenutowo kple teƒe didiwo me ŋu, le ɖɔkta ƒe anyimanɔmanɔ me.",run1,41.43988519189131,15.619699684601276,5.74712643678161
The district has properly planned for the youths and their future.,Nutomea wɔ ɖoɖo nyuie ɖe sɔhɛawo kple woƒe etsɔme ŋu.,Nutome ɖo ɖoɖo nyuie na sɔhɛwo kple woƒe etsɔme.,run1,62.8159167603924,15.619699684601276,5.74712643678161
The support team helped her with her basic needs.,Kpekpeɖeŋunaha la kpe ɖe eŋu le eƒe nuhiahiã veviwo me.,Kpekpeɖeŋuha la kpe ɖe e ŋu le eƒe gɔmedzenuwo gbɔ.,run1,56.50523074015121,15.619699684601276,5.74712643678161
