ref,text,translated,source_zip_file,similarity_score,chrf_sentence,corpus_bleu,corpus_chrf
You cannot be the slave of two masters! You will like one more than the other or be more loyal to one than the other. You cannot serve both God and money. Worry (Luke,"“Nɛra kan ta'am tuna bɔ'ɔra kpɛ'ɛnduma bayi', se'ere en sɔi la, a wan ba'afum yaaɛ ayima gee nɔŋɛ ayima, bii a ba' tuna bɔ'ɔra ayima gee bahera ayima. Ya kan ta'am dɛna yameŋa bo' Yinɛ la lɔgerɔ buyina. Da fabele ya","“The world is full of different kinds of people, some are good and some are bad. But we should always try to be good to everyone, because goodness is always better than badness. We should always try to help those in need, and we should never forget to be kind to each other. That is the way to make the world a better place.”",onesimus_7C821E01_Dec 01 output,,23.076623040143897,4.199111096615591,3.258763431389819
"If I use the power of Beelzebul to force out demons, whose power do your own followers use to force them out? Your followers are the ones who will judge you.","Bala, mam han tara Beelezebule sa'aha kulekpa'bɛ'ɛhi, gee yamam nɛreba la me tari la ani sa'aha kulekpa'bɛ'ɛhi? Bala zuo, ya mɛhi zahereba la en wan gakɛ ya.","Bala, mam, why did Beelzebub tell you to eat the forbidden fruit? Bala replied, ""I don't know, but he said it would make me like God.""",onesimus_7C821E01_Dec 01 output,,17.947790723617924,4.199111096615591,3.258763431389819
Many false prophets will come and fool a lot of people.,Ti nɔtɔgeheba pumparenduma zo'e zo'e wan wa'am na pa'ahɛ nɛreba zo'e zo'e ti ba.,"I don't understand what you're saying, please repeat.",onesimus_7C821E01_Dec 01 output,,13.74394858886393,4.199111096615591,3.258763431389819
"A little while later some people standing there walked over to Peter and said, “We know you are one of them. We can tell it because you talk like someone from Galilee.”","Ti la iŋɛ fii wa ti nɛreba la n ze' la paaɛ Pita zi'an yele en yeti, “Yelemɛŋerɛ fum dela ba ayima. Fum tugum n pa'alɛ.”","He went to the place where they were sitting and said to Peter, ""Get up, let us go. I have something to tell you.""",onesimus_7C821E01_Dec 01 output,,23.011772497587728,4.199111096615591,3.258763431389819
"That's what you are like. Outside you look good, but inside you are evil and only pretend to be good.","Bala mɛa ti ya yiŋa vom ani tuuntɔɔ nɛreba nɛŋan, gee ti ya puan la dɛna birekɔgenɛ la ŋmɛleŋɔ.","The child is crying because he wants to eat, and his mother is telling him to wait a little bit.",output_jonathan,-0.010016192,13.822081847152226,4.199111096615591,3.258763431389819
So keep on doing everything they did.,Yi kɔ'ɔm tum ya ya yaabeduma tuuma la ti la pirɛ.,I am going to the market to buy some food.,output_jonathan,0.04417346,17.381398933143508,4.199111096615591,3.258763431389819
"Jesus went to the home of Peter, where he found that Peter's mother-in-law was sick in bed with fever.","Yezu en kɛ̃ Pita yire la, a nyɛ ti Pita dɛɛmpɔka n gã' suŋɔ zuo gbi'ira la ɔɔrɔ,","Jesus said to Peter, ""Truly I say to you, you are a rock, and on this rock I will build my church, and the gates of Hades will not prevail against it.""",output_jonathan,0.3878884,21.008200909613283,4.199111096615591,3.258763431389819
"When they came to Jesus, they saw the man who had once been full of demons. He was sitting there with his clothes on and in his right mind, and they were terrified.","Ban wa'am na paaɛ Yezu zi'an la, ba nyɛ ti buraa la ti Kulekpa'bɛ'ɛhi dɔla en la, zi' mɛ, yɛ lɔgerɔ dɛna a mɛŋa. Buraa sɛka ti Kulekpa'bɛ'ɛhi tuha tuha dole ni ka, ti ba zoti ni ka la en bala.","When the Lord Jesus saw this, he was moved with compassion for them, because they were like sheep without a shepherd. So he began to teach them many things.",output_jonathan,0.5703919,30.72578832106802,4.199111096615591,3.258763431389819
"The master of the servant told him, “You are lazy and good-for-nothing! You know I harvest what I don't plant and gather crops where I haven't scattered seed.","Ti a daana la lerege en yeti, ‘Fum dela putɔya la zinyaka. Fum mi' ti mam kɛ̃'ɛ̃ri la zi'an ti n ka burɛ, gee buna zi'an ti n ka lobege bumbuura la, vaara ze'a ti en ka lobege","You should tell the young man, 'Go and work hard. If you want to be rich, don't be lazy, go and work hard. If you want to be a great man, go and work hard.'",output_jonathan,0.46749818,20.482268549522026,4.199111096615591,3.258763431389819
"When Herod found out that the wise men from the east had tricked him, he was very angry. He gave orders for his men to kill all the boys who lived in or near Bethlehem and were two years old and younger. This was based on what he had learned from the wise men.","Hɛrɔd n ta baŋɛ ti baŋereba la pã'ahɛ en mɛ la, a ukɛ mɛ kankaŋi, gee bo' nuurɛ ti ba doohe kɔrum bibudibeto sɛba woo n boi Bɛtelehɛm la ka kɔrɔmkɔrɔm za'a, kɔmsɛba n de yuuma ayi' bii sɛba n pun ka paaɛ bala, doohe la hansɛka ti a wum ti baŋereba duma la tɔgɛ bo' en la.",,output_JA-2,,,4.199111096615591,3.258763431389819
You cannot be the slave of two masters! You will like one more than the other or be more loyal to one than the other. You cannot serve both God and money. Worry (Luke,"“Nɛra kan ta'am tuna bɔ'ɔra kpɛ'ɛnduma bayi', se'ere en sɔi la, a wan ba'afum yaaɛ ayima gee nɔŋɛ ayima, bii a ba' tuna bɔ'ɔra ayima gee bahera ayima. Ya kan ta'am dɛna yameŋa bo' Yinɛ la lɔgerɔ buyina. Da fabele ya",,output_JA-2,,,4.199111096615591,3.258763431389819
"If I use the power of Beelzebul to force out demons, whose power do your own followers use to force them out? Your followers are the ones who will judge you.","Bala, mam han tara Beelezebule sa'aha kulekpa'bɛ'ɛhi, gee yamam nɛreba la me tari la ani sa'aha kulekpa'bɛ'ɛhi? Bala zuo, ya mɛhi zahereba la en wan gakɛ ya.",,output_JA-2,,,4.199111096615591,3.258763431389819
Many false prophets will come and fool a lot of people.,Ti nɔtɔgeheba pumparenduma zo'e zo'e wan wa'am na pa'ahɛ nɛreba zo'e zo'e ti ba.,,output_JA-2,,,4.199111096615591,3.258763431389819
"A little while later some people standing there walked over to Peter and said, “We know you are one of them. We can tell it because you talk like someone from Galilee.”","Ti la iŋɛ fii wa ti nɛreba la n ze' la paaɛ Pita zi'an yele en yeti, “Yelemɛŋerɛ fum dela ba ayima. Fum tugum n pa'alɛ.”",,output_JA-2,,,4.199111096615591,3.258763431389819
"When Herod found out that the wise men from the east had tricked him, he was very angry. He gave orders for his men to kill all the boys who lived in or near Bethlehem and were two years old and younger. This was based on what he had learned from the wise men.","Hɛrɔd n ta baŋɛ ti baŋereba la pã'ahɛ en mɛ la, a ukɛ mɛ kankaŋi, gee bo' nuurɛ ti ba doohe kɔrum bibudibeto sɛba woo n boi Bɛtelehɛm la ka kɔrɔmkɔrɔm za'a, kɔmsɛba n de yuuma ayi' bii sɛba n pun ka paaɛ bala, doohe la hansɛka ti a wum ti baŋereba duma la tɔgɛ bo' en la.","Herod, hearing this, was troubled, and all Jerusalem with him. And assembling all the chief priests and scribes of the people, he inquired of them where the Christ was to be born. They told him, “In Bethlehem of Judea, for so it is written by the prophet: ‘And you, Bethlehem, in the land of Judah, are by no means least among the rulers of Judah; for from you shall come a ruler who will shepherd my people Israel.’”",gerhardt_8019BE0D_output_WsImHC,,29.646551731667643,4.199111096615591,3.258763431389819
You cannot be the slave of two masters! You will like one more than the other or be more loyal to one than the other. You cannot serve both God and money. Worry (Luke,"“Nɛra kan ta'am tuna bɔ'ɔra kpɛ'ɛnduma bayi', se'ere en sɔi la, a wan ba'afum yaaɛ ayima gee nɔŋɛ ayima, bii a ba' tuna bɔ'ɔra ayima gee bahera ayima. Ya kan ta'am dɛna yameŋa bo' Yinɛ la lɔgerɔ buyina. Da fabele ya","“The world is full of good and bad people, but we should always strive to be good. If we are good, we will be rewarded, but if we are bad, we will be punished. We should always try to do what is right, even if it is difficult. This is the way to live a happy and fulfilling life.”",gerhardt_8019BE0D_output_WsImHC,,17.73461148824417,4.199111096615591,3.258763431389819
"If I use the power of Beelzebul to force out demons, whose power do your own followers use to force them out? Your followers are the ones who will judge you.","Bala, mam han tara Beelezebule sa'aha kulekpa'bɛ'ɛhi, gee yamam nɛreba la me tari la ani sa'aha kulekpa'bɛ'ɛhi? Bala zuo, ya mɛhi zahereba la en wan gakɛ ya.","Bala, my father, if Beelzebub has taken away my strength, how can I fight against him? Bala said, ""I will give you strength.""",gerhardt_8019BE0D_output_WsImHC,,16.362811709888867,4.199111096615591,3.258763431389819
Many false prophets will come and fool a lot of people.,Ti nɔtɔgeheba pumparenduma zo'e zo'e wan wa'am na pa'ahɛ nɛreba zo'e zo'e ti ba.,I will not go to the market today because I am tired.,gerhardt_8019BE0D_output_WsImHC,,15.1645325465634,4.199111096615591,3.258763431389819
"A little while later some people standing there walked over to Peter and said, “We know you are one of them. We can tell it because you talk like someone from Galilee.”","Ti la iŋɛ fii wa ti nɛreba la n ze' la paaɛ Pita zi'an yele en yeti, “Yelemɛŋerɛ fum dela ba ayima. Fum tugum n pa'alɛ.”","Peter said to them, ""I tell you the truth, I am not going to eat anything until I see the kingdom of God.""",gerhardt_8019BE0D_output_WsImHC,,17.506829256929457,4.199111096615591,3.258763431389819
"When Herod found out that the wise men from the east had tricked him, he was very angry. He gave orders for his men to kill all the boys who lived in or near Bethlehem and were two years old and younger. This was based on what he had learned from the wise men.","Hɛrɔd n ta baŋɛ ti baŋereba la pã'ahɛ en mɛ la, a ukɛ mɛ kankaŋi, gee bo' nuurɛ ti ba doohe kɔrum bibudibeto sɛba woo n boi Bɛtelehɛm la ka kɔrɔmkɔrɔm za'a, kɔmsɛba n de yuuma ayi' bii sɛba n pun ka paaɛ bala, doohe la hansɛka ti a wum ti baŋereba duma la tɔgɛ bo' en la.","Herod, hearing this, was troubled, and all Jerusalem with him. And assembling all the chief priests and scribes of the people, he inquired of them where the Christ was to be born. They told him, “In Bethlehem of Judea, for so it is written by the prophet: ‘And you, Bethlehem, in the land of Judah, are by no means least among the rulers of Judah; for from you shall come a ruler who will shepherd my people Israel.’”",Dec 02 output,,29.646551731667643,4.199111096615591,3.258763431389819
You cannot be the slave of two masters! You will like one more than the other or be more loyal to one than the other. You cannot serve both God and money. Worry (Luke,"“Nɛra kan ta'am tuna bɔ'ɔra kpɛ'ɛnduma bayi', se'ere en sɔi la, a wan ba'afum yaaɛ ayima gee nɔŋɛ ayima, bii a ba' tuna bɔ'ɔra ayima gee bahera ayima. Ya kan ta'am dɛna yameŋa bo' Yinɛ la lɔgerɔ buyina. Da fabele ya","“If you want to eat a delicious meal, you have to work hard for it. If you don’t work hard, you won’t have anything to eat. If you work hard, you will have plenty to eat. You can also share your food with others. This is how we should live.”",Dec 02 output,,22.448593688675654,4.199111096615591,3.258763431389819
"If I use the power of Beelzebul to force out demons, whose power do your own followers use to force them out? Your followers are the ones who will judge you.","Bala, mam han tara Beelezebule sa'aha kulekpa'bɛ'ɛhi, gee yamam nɛreba la me tari la ani sa'aha kulekpa'bɛ'ɛhi? Bala zuo, ya mɛhi zahereba la en wan gakɛ ya.","Bala, my father, why did Beelzebub come to take my soul? Bala said, ""I don't know why he came.""",Dec 02 output,,14.068724940072217,4.199111096615591,3.258763431389819
Many false prophets will come and fool a lot of people.,Ti nɔtɔgeheba pumparenduma zo'e zo'e wan wa'am na pa'ahɛ nɛreba zo'e zo'e ti ba.,"I will not tell anyone about this secret, no matter what.",Dec 02 output,,17.0546091088308,4.199111096615591,3.258763431389819
"A little while later some people standing there walked over to Peter and said, “We know you are one of them. We can tell it because you talk like someone from Galilee.”","Ti la iŋɛ fii wa ti nɛreba la n ze' la paaɛ Pita zi'an yele en yeti, “Yelemɛŋerɛ fum dela ba ayima. Fum tugum n pa'alɛ.”","Peter said to them, ""I tell you the truth, I am not going to eat anything until I see the kingdom of God.""",Dec 02 output,,17.506829256929457,4.199111096615591,3.258763431389819
"When Herod found out that the wise men from the east had tricked him, he was very angry. He gave orders for his men to kill all the boys who lived in or near Bethlehem and were two years old and younger. This was based on what he had learned from the wise men.","Hɛrɔd n ta baŋɛ ti baŋereba la pã'ahɛ en mɛ la, a ukɛ mɛ kankaŋi, gee bo' nuurɛ ti ba doohe kɔrum bibudibeto sɛba woo n boi Bɛtelehɛm la ka kɔrɔmkɔrɔm za'a, kɔmsɛba n de yuuma ayi' bii sɛba n pun ka paaɛ bala, doohe la hansɛka ti a wum ti baŋereba duma la tɔgɛ bo' en la.","Herod, hearing this, was troubled, and all Jerusalem with him. And assembling all the chief priests and scribes of the people, he inquired of them where the Christ was to be born. They told him, “In Bethlehem of Judea, for so it is written by the prophet: ‘And you, Bethlehem, in the land of Judah, are by no means least among the rulers of Judah; for from you shall come a ruler who will shepherd my people Israel.’”",john_567A83BD_output (1),,29.646551731667643,4.199111096615591,3.258763431389819
You cannot be the slave of two masters! You will like one more than the other or be more loyal to one than the other. You cannot serve both God and money. Worry (Luke,"“Nɛra kan ta'am tuna bɔ'ɔra kpɛ'ɛnduma bayi', se'ere en sɔi la, a wan ba'afum yaaɛ ayima gee nɔŋɛ ayima, bii a ba' tuna bɔ'ɔra ayima gee bahera ayima. Ya kan ta'am dɛna yameŋa bo' Yinɛ la lɔgerɔ buyina. Da fabele ya","“When a person wants to eat, they go to the market to buy food. If they have money, they buy the food they want, but if they don't have money, they buy what they can afford. A person can also go to the farm to get food. That is how people get food.”",john_567A83BD_output (1),,22.837700725607508,4.199111096615591,3.258763431389819
"If I use the power of Beelzebul to force out demons, whose power do your own followers use to force them out? Your followers are the ones who will judge you.","Bala, mam han tara Beelezebule sa'aha kulekpa'bɛ'ɛhi, gee yamam nɛreba la me tari la ani sa'aha kulekpa'bɛ'ɛhi? Bala zuo, ya mɛhi zahereba la en wan gakɛ ya.","Bala, my father, you said Beelzebub has the power to give us bread, is that true? Bala said, yes, he has the power to give us bread.",john_567A83BD_output (1),,21.383442228106304,4.199111096615591,3.258763431389819
Many false prophets will come and fool a lot of people.,Ti nɔtɔgeheba pumparenduma zo'e zo'e wan wa'am na pa'ahɛ nɛreba zo'e zo'e ti ba.,I don't understand what you're saying. Can you please repeat that?,john_567A83BD_output (1),,14.600725017986225,4.199111096615591,3.258763431389819
"A little while later some people standing there walked over to Peter and said, “We know you are one of them. We can tell it because you talk like someone from Galilee.”","Ti la iŋɛ fii wa ti nɛreba la n ze' la paaɛ Pita zi'an yele en yeti, “Yelemɛŋerɛ fum dela ba ayima. Fum tugum n pa'alɛ.”","He said to them, ""I am going to Jerusalem, and there I will suffer many things at the hands of the elders and chief priests and scribes, and they will kill me, and after three days I will rise.""",john_567A83BD_output (1),,22.35605973505249,4.199111096615591,3.258763431389819
"When Herod found out that the wise men from the east had tricked him, he was very angry. He gave orders for his men to kill all the boys who lived in or near Bethlehem and were two years old and younger. This was based on what he had learned from the wise men.","Hɛrɔd n ta baŋɛ ti baŋereba la pã'ahɛ en mɛ la, a ukɛ mɛ kankaŋi, gee bo' nuurɛ ti ba doohe kɔrum bibudibeto sɛba woo n boi Bɛtelehɛm la ka kɔrɔmkɔrɔm za'a, kɔmsɛba n de yuuma ayi' bii sɛba n pun ka paaɛ bala, doohe la hansɛka ti a wum ti baŋereba duma la tɔgɛ bo' en la.","Herod, hearing this, was troubled, and all Jerusalem with him. And assembling all the chief priests and scribes of the people, he inquired of them where the Christ was to be born. They told him, “In Bethlehem of Judea, for so it is written by the prophet.”",john_AA1B9A68_output (9),,27.084854182200385,4.199111096615591,3.258763431389819
You cannot be the slave of two masters! You will like one more than the other or be more loyal to one than the other. You cannot serve both God and money. Worry (Luke,"“Nɛra kan ta'am tuna bɔ'ɔra kpɛ'ɛnduma bayi', se'ere en sɔi la, a wan ba'afum yaaɛ ayima gee nɔŋɛ ayima, bii a ba' tuna bɔ'ɔra ayima gee bahera ayima. Ya kan ta'am dɛna yameŋa bo' Yinɛ la lɔgerɔ buyina. Da fabele ya","“When a person wants to eat fish, they go to the market to buy it. If they don't have money, they will ask someone to give them some money to buy it. When a person wants to eat meat, they go to the market to buy it. They will also ask someone to give them some money to buy it. When a person wants to eat something, they go to the market to buy it. They will also ask someone to give them some money to buy it.”",john_AA1B9A68_output (9),,21.599342435970996,4.199111096615591,3.258763431389819
