ref,text,translated,source_zip_file,bleu_score,chrf_score,avg_score
"Later, Cain and his wife had a son named Enoch. At the time Cain was building a town, and so he named it Enoch after his son.","Keen vale ɔ ye na ɔ ye wole ralɛ nrenya, bɛdonle ye Yinɔko. Keen kyekyele suakpole ko na ɔvale ɔ ra ne duma ɔdole zolɛ.","If someone does good and is not praised, it is like Yinɔko. If you plant a seed and do not care for it, it will not grow well.",output_proprietary_batch1,1.9508315563589544,16.546487385957196,9.248659471158074
Anyone who tries to get even with me will be punished ten times more than anyone who tries to get even with Cain.”,"Saa mɔɔ kɛhu Keen la bɛkɛli ye nzenralɛ fane nsuu a, ɛnee mɔɔ kɛhu medame Leemɛke la, bɛkɛli ye nzenralɛ fane abulasuu nee nsuu.” Sɛte nee Yinɔhye","If someone from Keen drinks water from the river, and someone from Leemɛke drinks water from the stream or the river.” So said Yinɔhye.",output_proprietary_batch1,2.6707068119098882,17.253448768719426,9.962077790314657
"Adam and his wife had another son. They named him Seth, because they said, “God has given us a son to take the place of Abel, who was killed by his brother Cain.”","Adam nee ɔ ye wole ralɛ nrenya bieko. Ɔ ye hanle kɛ, “Nyamenle ɛmaa me ralɛ nrenya ɛmaa meva mezie Ebɛle, mɔɔ Keen hunle ye la abo zo.” Na ɔdonle ye Sɛte.","Adam and his wife had a son. She said, “God has given me a son with the help of the Lord, so I have named him Cain.” Later, she gave birth to Abel.",output_proprietary_batch1,25.379488691410263,43.247418874316075,34.31345378286317
and died at the age of,"Yinɔhye lile ɛvolɛ ɛya ngɔnla ɛvolɛ nnu, na ɔwule.",The sun rises in the east and sets in the west.,output_proprietary_batch1,4.02724819242185,14.653153127820145,9.340200660120997
and God took him away at the age of,"Yinɔko nee Nyamenle luale na yeanwu, ɔminliminlinle, ɔboalekɛ Nyamenle vale ye hɔle.","God is the creator of heaven and earth, the Almighty, the one who created everything.",output_proprietary_batch1,3.0372940354383413,19.82502425604396,11.431159145741152
and died at the age of,"Yemɔti Mɛtusɛla lile ɛvolɛ ɛya ngɔnla abulasia nee ngɔnla, na ɔwule.","We know Methuselah lived for nine hundred and sixty-nine years, and he died.",output_proprietary_batch1,3.1251907639724417,19.458742011513976,11.291966387743209
Get some good lumber and build a boat. Put rooms in it and cover it with tar inside and out.,Yemɔti fa gɔfa baka bobɔ ɛlɛnemgbole; kyɛ nuhua ekpumgbunli ekpumgbunli na fa bilewu ka nuhua nee nwolɛ amuala.,We should not only seek wealth; but wisdom is more important than wealth and it is wisdom that leads to a good life.,output_proprietary_batch1,2.252278368576829,20.422502481025482,11.337390424801155
"Noah took a male and a female of every living creature with him,","Ɔvale abɔdeɛ ngakyile ne mɔ mɔɔ die ɛnwomenle la ko biala, nyinli nee belɛ,","The value of a person is not determined by their appearance, but by their character and actions.",output_proprietary_batch1,2.8629993657668873,16.596485918084312,9.7297426419256
"By the twenty-seventh day of the second month, the earth was completely dry.",Siane nwiɔ ne anu kenle ne mɔɔ tɔ zolɛ abulanwiɔ nee nsuu la ɛnee akee azɛlɛ nwo ɛyɛ resee kpalɛ.,Wash your hair and face well with clean water every morning and evening to keep your body healthy.,output_proprietary_batch1,2.0244462660665508,18.396129432909486,10.210287849488019
The rainbow that I have put in the sky will be my sign to you and to every living creature on earth. It will remind you that I will keep this promise forever.,"mebado me nyangondonle ne wɔ anwomanyunlu, na yemɔ yɛɛ bayɛ ngyekyeleɛ ne mɔɔ me nee ewiade amra ɛkyekye la anwo sɛkɛlɛneɛ a.","I will lift up my prayer to my God in the morning, and I will thank Him for protecting me and giving me the grace to see the light of a new day.",output_proprietary_batch1,3.8461875130248733,22.715890345709003,13.281038929366938
The rainbow will be the sign of that solemn promise. Noah and His Family,Ngyekyeleɛ mɔɔ me nee aleɛabo tease abɔdeɛ muala ɛkyekye la anwo sɛkɛlɛneɛ ɛne.” Nowa nee ɔ mra mrenya ne mɔ,The dove returned to me in the evening with a freshly plucked olive leaf in its beak. So Noah knew that the waters had receded from the earth.,output_proprietary_batch1,1.8564670505078418,20.566881665788948,11.211674358148395
Noah farmed the land and was the first to plant a vineyard.,Nowa le ɛyazonlɛnli. Ɔdaye a ɔlumuale ɔzonle ɛya na ɔyɛle vanye egyinli a.,Nowa is a farmer. Every morning he goes to the farm and works hard.,output_proprietary_batch1,3.6570159134143823,24.454198787873587,14.055607350643985
"Abram went as far as the sacred tree of Moreh in a place called Shechem. The Canaanites were still living in the land at that time,",Ebilam telele zolɛ hɔle Moli oku baka ne abo wɔ Hyikɛm. Mekɛ ne anu ɛnee Keenama wɔ azɛlɛ ne azo.,The big elephant called Moli went to the river with his friend Hyikɛm. He and Keenama played together by the water.,output_proprietary_batch1,2.073628835247301,22.950198800871192,12.511913818059247
"As soon as Abram and Sarai arrived in Egypt, the Egyptians noticed how beautiful she was.","Mɔɔ Ebilam dwule Yigyibiti la, Yigyibitima nwunle kɛ raalɛ ne anwo yɛ fɛ kpalɛ.","When Ebilam went to Egypt, the Egyptians welcomed him and gave him a place to stay.",output_proprietary_batch1,14.879641171245488,33.052474041164054,23.96605760620477
"Lot, who was traveling with him, also had sheep, goats, and cattle, as well as his own family and slaves.","Lɔɔto noko mɔɔ nee Ebilam hɔle la, ɔdaye ɔnyianle mboane, mbɔnkye, nlankɛ, yɛɛ ndanlɛ azua.","The car that Ebilam bought yesterday is red, has four doors, seats, and new tires.",output_proprietary_batch1,3.5222325129674403,17.964453134680962,10.743342823824202
where the people were evil and sinned terribly against the Lord. Abram Moves to Hebron,Sodɔmma le amumuyɛ; bɛyɛle ɛtane mgbole bɛtiale Ɛdɛnkɛma. Ebilam tu ahɔ Hibulɔn,Sodom is a wicked place; its people are more sinful than those of Edenkema. God destroyed them all with fire.,output_proprietary_batch1,1.958224832501124,20.23636799203759,11.097296412269356
"Now walk back and forth across the land, because I am going to give it to you.","Dwazo na kpɔsa kɔ azɛlɛ ne ati nee ɔ bo, kpɔsa nwu azɛlɛ ne tɛtɛlɛ nee ye tendenle, ɔluakɛ mebava meamaa wɔ.”","If you plant a seed and water it well, the seed will grow and become strong, and you will enjoy its fruits.",output_proprietary_batch1,2.357313684245234,19.33364856720698,10.845481125726106
"About this time, King Amraphel of Babylonia, King Arioch of Ellasar, King Chedorlaomer of Elam, and King Tidal of Goiim","Arelemgbunli nna ɛhye mɔ, Babelonia Belemgbunli Ameleefɛle, Ɛleesaa Belemgbunli Aleyɔko, Yilam Belemgbunli Kɛdɔleewomɛ, yɛɛ Goyem Belemgbunli Taedale,","The Assyrian king is strong, the Babylonian king is wise, the Egyptian king is wealthy, the Elamite king is brave, and the Median king is just.",output_proprietary_batch1,3.016200863100729,21.761417731419883,12.388809297260305
"A year later King Chedorlaomer and his allies attacked and defeated the Rephaites in Ashteroth-Karnaim, the Zuzites in Ham, and the Emites in Shaveh-Kiriathaim.","Ye ɛvolɛ bulu nee nna ne anu Belemgbunli Kɛdɔleewomɛ nee arelemgbunli mɔɔ ɔ nee bɛ lɛ konle nu agɔnwolɛyɛlɛ la vale bɛ ɛlɔne hɔhanle Relɛfeeyemma mɔɔ wɔ Ahyetɛlo Kaneeyem, Zuzemma mɔɔ wɔ Ham, yɛɛ Yimemma mɔɔ wɔ Hyeevi Keleateeyem la senle dwɛɛ lile bɛ nwo zo konim.","It was this group that the Belemgbunli Kɛdɔleewomɛ and the Arelemgbunli people joined together to form what is now known as Relɛfeeyemma in Ahyetɛlo Kaneeyem, Zuzemma in Ham, and Yimemma in Hyeevi Keleateeyem, and they all lived together as one people.",output_proprietary_batch1,7.198169585307327,26.0351106132012,16.616640099254266
"Their enemies took everything of value from Sodom and Gomorrah, including their food supplies.",Yemɔti ɛlɔnema ne sesale Sodɔmma nee Gomɔlama ninyɛne ne kɔsɔɔti nee bɛ aleɛ hɔle.,We remember the destruction of Sodom and Gomorrah and what happened there.,output_proprietary_batch1,10.372689474549311,29.447883578821894,19.910286526685603
"and Abram went after them. He brought back his nephew Lot, together with Lot's possessions and the women and everyone else who had been captured. Abram Is Blessed by Melchizedek","Akee ɔvale ninyɛne ne amuala, ye busuanli Lɔɔto nee ɔ nwo ninyɛne, mraalɛ ne mɔ nee menli mɔɔ bɛhyele bɛ nuokɛ la amuala ɔziale ɔrale. Mɛlekezɛdɛke Yila Ebilam","If someone eats eggs and soup, and the visitor Lɔɔto also eats eggs, the woman and man who are there will share the soup and the food. I am called Yila Ebilam.",output_proprietary_batch1,2.9000744656730446,22.345617973666247,12.622846219669645
"The Lord replied, “No, he won't! You will have a son of your own, and everything you have will be his.”","Na Ebilam dele kɛ Ɛdɛnkɛma ɛlɛtendɛ ahile ye bieko kɛ, “Nrenya ɛhye ɛnrɛli wɔ agya. Ɛdawɔ ɛ kunlu ralɛ nrenya a bali wɔ agya a.”","And Ebilam said to Edenkema again that day, “Children should obey their father. It is not good for a child to disobey his father.”",output_proprietary_batch1,3.3582360261774293,16.958037762338584,10.158136894258007
"Hagar stopped to rest at a spring in the desert on the road to Shur. While she was there, the angel of the Lord came to her","Ɛdɛnkɛma soanvolɛ hɔdole ye wɔ ɛsɛlɛ ne azo nzubula bie mɔɔ wɔ Hyulu adenle zo la anwo,",The coconut tree is important because its fruit and water are used in many households in the Hyulu community.,output_proprietary_batch1,2.7020852346615585,16.423845791057165,9.562965512859362
"I will give you and them the land in which you are now a foreigner. I will give the whole land of Canaan to your family forever, and I will be their God.","Na mebava azɛlɛ ne mɔɔ ɛlɛkpɔsakpɔsa zolɛ la meamaa wɔ nee ɛ bo zo amra. Bɛbava Keena azɛlɛ ne kɔsɔɔti bɛayɛ bɛ ɛdeɛ, na mebayɛ bɛ Nyamenle.”","And I will come tomorrow and bring the things I promised you. If Keena comes tomorrow and brings hers, then I will give you yours, by God's grace.",output_proprietary_batch1,9.419112070168644,27.632213796917576,18.52566293354311
"Abraham, from now on your wife's name will be Sarah instead of Sarai.","Nyamenle zele Ebileham kɛ, “Ɛ ye Sɛleeyae noko, mmafɛlɛ ye Sɛleeyae bieko. Ye duma a le Sɛla.","God said to Abraham, ""This is Sarah’s son, but do not call him Sarah’s child. His name is Isaac.""",output_proprietary_batch1,3.5823421191287177,27.98157305640939,15.781957587769053
"Let me get you some food to give you strength before you leave. I would be honored to serve you.” “Thank you very much,” they answered. “We accept your offer.”","Mekava kpanwo ekyi noko mearɛlɛ bɛ, meamaa bɛakpula bɛ sa na akee bɛahɔ. Ɔluakɛ bɛra bɛ sonvolɛ sua nu.” Bɛzele ye kɛ, “Yɛ, kɛmɔ wɔha la.”","When I went behind the house to look for firewood, I saw some people there and they called me. One of them said, ""Come here and learn something."" I replied, ""Yes, I am here.""",output_proprietary_batch1,1.4082180278396284,19.108172555025863,10.258195291432745
"and they asked, “Where's your wife Sarah?” “She is right there in the tent,” Abraham answered.","Menli nsa ne bizale ye kɛ, “Ɛ ye Sɛla wɔ nienwu?” Ɔbuale kɛ, “Ɔwɔ ndanlɛ sua ne anu.”","He took his hand and asked, “Is Sɛla at home?” The reply was, “She is in her room sleeping.”",output_proprietary_batch1,6.071283969534311,23.814010365549876,14.942647167542093
"When God destroyed the cities of the valley where Lot lived, he remembered his promise to Abraham and saved Lot from the terrible destruction. Moab and Ammon","Ɛnee kɛ Nyamenle zile zɛkyele azuamgbole zɔhane mɔ mɔɔ wɔ bɔnza ne anu la ɛne. Noko ɔhakyele Ebileham, yemɔti ɔyele Lɔɔto ɔvile nu wɔ mekɛ mɔɔ ɔsɛkye azuamgbole mɔɔ Lɔɔto dɛnlanle zolɛ la. Mowabema nee Amɔnoma abo","And when God destroyed the cities of the plain, he remembered Abraham, and brought Lot out of the catastrophe that overthrew the cities where Lot had lived. Both the Moabites and the Ammonites are descendants.",output_proprietary_batch1,18.187597339521155,49.156942286693365,33.67226981310726
"That night they got their father drunk, and the older daughter got in bed with him, but he was too drunk even to know she was there.","Yemɔti kenle ko ne nɔe ne bɛmanle bɛ ze nwanye bɛmanle ɔbole na ralɛ raalɛ kpanyinli ne nee ye hɔlale. Ɔbole kpole somaa, yemɔti yeannwu kɛ ɔ ra raalɛ ne zile ralale na yeayɛ ye ɛdwazolɛ nu.","We should always remember that unity is strength and division is weakness. Strength brings progress, but if we are divided and do not work together, we cannot achieve our goals.",output_proprietary_batch1,2.7374353552268276,21.350383727207177,12.043909541217003
"The older daughter named her son Moab, and he is the ancestor of the Moabites.",Ralɛ raalɛ kpanyinli ne wole ralɛ nrenya na ɔdonle ye Mowabe. Ɔ bo zo amra a le Mowabema mɔɔ wɔ ɛkɛ ne ɛnɛ nee ɛnɛ la.,"Now Elimelek died, and Naomi was left with her two sons. They married Moabite women, one named Orpah and the other Ruth.",output_proprietary_batch1,3.802351022611669,27.597208764461968,15.699779893536817
"Besides, she is my half sister. We have the same father, but different mothers.","Yeanga ye zɔhane, nɔhalɛ, eza ɔle me diema. Ɔle me ze ara raalɛ, na me nee ye ɛnvi ɛkolɛ ko anu, yɛɛ ɔrayɛle me ye a.","We have tried, but still, it is not working. Even though I have done everything possible, and I have used all my strength and knowledge, it is still not happening for me.",output_proprietary_batch1,3.357041136813362,22.136702169665583,12.746871653239472
The Lord was good to Sarah and kept his promise.,"Ɛdɛnkɛma rakpɔlale Sɛla, kɛmɔ ɔhanle ala la, na ɔyɛle mɔɔ ɔvale ɔbɔle ye ɛwɔkɛ la ɔmanle ye.","The stubbornness of Sɛla, even though she was warned, led her to cause trouble for the whole community.",output_proprietary_batch1,2.568331954752977,15.95005622081193,9.259194087782454
"and Sarah said, “God has made me laugh. And now everyone will laugh with me.","Na Sɛla hanle kɛ, “Nyamenle ɛmaa ɛzelekɛ ɛdɔ me nwo. Awie biala mɔɔ kɛde me nganeɛ la nee me bazele.”","And Sɛla said, “God has done great things for me. Every day I will praise Him and thank Him.”",output_proprietary_batch1,13.929083599454664,33.98612567231258,23.957604635883623
"One day, Sarah noticed Hagar's son Ishmael playing, and she said to Abraham, “Get rid of that Egyptian slave woman and her son! I don't want him to inherit anything. It should all go to my son.”","Yemɔti ɔzele Ebileham kɛ, “To raalɛ akɛlɛ ne nee ɔ ra nrenya ne adenle zo, ɔluakɛ akɛlɛ ɛhye ara nrenya ne nee me ra Ayezeke ɛnrɛbɔ nu ɛnrɛli agya ko.”","God tested Abraham and said, “Take your son, your only son whom you love, Isaac, and go to the region of Moriah. Sacrifice him there as a burnt offering on a mountain I will show you.”",output_proprietary_batch1,3.7422239775457418,24.985243348178045,14.363733662861893
"Help him up and hold his hand, because I will make him the father of a great nation.”","Dwazo, kɔmaa kakula ne zo na nea ye boɛ kpalɛ, ɔluakɛ mebamaa yeayɛ maanle kpole.”","First, take the small pot and the salt and what we use to stir, then we will start cooking together.",output_proprietary_batch1,2.4623373672221804,20.22023769753831,11.341287532380244
"Abraham replied, “I want you to accept these seven lambs as proof that I dug this well.”","Ebileham buale kɛ, “Die me sa nu mboane nsuu ɛhye fa di daselɛ, kɛ medame yɛɛ membɔle bula ɛhye a.”","Ebileham said, “If I drink water that is hot like this, my stomach will burn as well.”",output_proprietary_batch1,8.638804535733374,24.515494112365804,16.57714932404959
"When the treaty was completed, Abimelech and his army commander Phicol went back to the land of the Philistines.","Yemɔti bɛyɛle ngyekyeleɛ ɛhye wɔ Biyɛhyiba, na Abemɛlɛke nee Faekɔlo, ye safohyenlema kpanyinli ne mɔɔ nea ye ɛlɔnema anwo zo la ziale hɔle Filisitia.","We crossed the river at dawn at Biyɛhyiba, and Abemɛlɛke and Faekɔlo, the leaders of the warriors and those who were with them, went ahead to the land of the Philistines.",output_proprietary_batch1,18.002829271425153,38.076353498537465,28.039591384981307
"Soon after that, the servant loaded ten of Abraham's camels with valuable gifts. Then he set out for the city in northern Syria, where Abraham's brother Nahor lived.","Akee sonvolɛ ne vale ɔ menle afunlumu ne mɔ anu bulu na ɔzile nu ɔhɔle. Ɔvale ahyɛlɛ ninyɛne dɔɔnwo mɔɔ ɔ menle ne ɛnlea ɛkpa nu ɛyeye la, na ɔhɔle Mɛsɔpɔteemea maanzinli nu suakpole ne mɔɔ Neehɔ dɛnlanle zolɛ la azo.","The Sumerians were among the first people to develop writing and build cities. Their civilization flourished in the area between the Tigris and Euphrates rivers, which is now called Mesopotamia, and they made many important discoveries and inventions.",output_proprietary_batch1,1.4204962126567007,23.03294678335548,12.226721498006091
"The young women of the city will soon come to this well for water,","Megyi bula ye azo ɛke, yɛɛ menli mɔɔ wɔ suakpole ɛhye azo la amra mraalɛ ɛbɔ ɔ bo kɛ bɛba bɛarasesa nzule.",I am worried because I don't know if the rain that fell yesterday will cause the river to overflow and change its course.,output_proprietary_batch1,2.0705706652424007,23.551900887649904,12.811235776446152
"Even before I had finished praying, Rebekah came by with a water jar on her shoulder. When she had filled the jar, I asked her for a drink.","Me nloa ampe bɔbɔ, yɛɛ Relɛbɛka ravindele ɛkɛ ne a, ɔzo ye dwora ɔ kɔme zo kɛ ɔbaza nzule. Ɔzale nzule ne la, menzele ye kɛ, ‘Mesɛlɛ wɔ, maa meno bie.’","My younger sibling Ampe Bobo and Rebecca were playing when she suddenly ran and fell into the water. While she was in the water, she shouted, 'Help me, I am drowning.'",output_proprietary_batch1,2.8182998883818935,26.403215372451662,14.610757630416778
"Laban and Bethuel answered, “The Lord has done this. We have no choice in the matter.","Leeban nee Bɛtuwɛle buale kɛ, “Deɛ mumua ne vi Ɛdɛnkɛma; yɛngola yɛnga nwolɛ ɛhwee.","Leeban and Betuwele said, “Let us take the child Edenkema; we will not leave him behind for anything.”",output_proprietary_batch1,2.4426633221059637,26.620199113404773,14.531431217755369
"But he said, “Don't make me stay any longer. The Lord has already helped me find a wife for my master's son. Now let us return.”","Sonvolɛ ne buale kɛ, “Bɛmmasi me aze. Ɛdɛnkɛma ɛmaa me adendule ne ɛyɛ kɛnlɛma, bɛmaa me adenle mengɔ me menle anwo lɔ.”","The tortoise said, ""Help me up. Because of hunger and thirst, I have no strength left in my body.""",output_proprietary_batch1,3.241125858727376,18.752988365474742,10.997057112101059
"In fact, the Philistines were jealous of the large number of sheep, goats, and slaves that Isaac owned,","Ɔnyianle mboane nee nlankɛ dɔɔnwo; ye awuke yɛle kpole na nuhua yɛle gbudugbudu, yemɔti Filisitiama anye bolole ye.",No blacksmith could be found in the land; the people had to go down to the Philistines to sharpen their plowshares and axes.,output_proprietary_batch1,3.5823421191287177,30.5229035413622,17.052622830245458
"Rebekah insisted, “Let his curse fall on me! Just do what I say and bring me the meat.”","Ɔ nli zele ye kɛ, “Me ra nrenya, ɛ nwo munzule ɛgua medame me ti zo. Wɔmɔ yɛ mɔɔ meha la, na kɔhye bɛ bɛlɛ me.”","He/she/they sat down and said, ""My child, do not cry, I will put my hand on your head. They will not harm you here, and the fire will not burn you.""",output_proprietary_batch1,1.386242207953302,16.82820539297553,9.107223800464416
"Isaac asked, “Are you really my son Esau?” “Yes, I am,” Jacob answered.","Ɔbizale ye kɛ, “Asoo amgba ɛdawɔ a ɛle me ra Yisɔ?” Gyekɔbo buale kɛ, “Ɛhɛe, medame Yisɔ ɔ.”","The visitor asked, “Is there someone called Yisɔ here?” The owner replied, “Yes, I am Yisɔ.”",output_proprietary_batch1,15.083364266523727,28.008665202877925,21.546014734700826
"He cooked the tasty food, brought it to his father, and said, “Father, please sit up and eat the meat I have brought you, so you can give me your blessing.”","Ɔdaye noko ɔdonle ye aleɛ kɛnlɛma bie na ɔvale ɔrɛlɛle ɔ ze. Ɔzele ɔ ze kɛ, “Egya, mebodo wɔ dwazo na di me ɛbɔlɛ nane aleɛ ye, na yileyila me.”","One day a younger son said to his father, “Father, give me my share of the property that belongs to me, so I can have it now.”",output_proprietary_batch1,12.40032278494007,30.829943001691234,21.615132893315653
"Esau hated his brother Jacob because he had stolen the blessing that was supposed to be his. So he said to himself, “Just as soon as my father dies, I'll kill Jacob.”","Yisɔ hyile Gyekɔbo wɔ nyilalɛ ne mɔɔ ɔ ze ɛva ɛyileyila ye la ati, na ɔhanle ye ɔ ti anu kɛ, “Ɔka ekyii na mekɛ mɔɔ yɛfa yɛazu egya la adwu, na yemɔ anzi mebahu me diema Gyekɔbo.”","He took Gyekɔbo’s clothes in the morning and went to the riverbank, and while he was there he said, “After this, I will go and look for my father’s house, and maybe I will see my friend Gyekɔbo.”",output_proprietary_batch1,3.031060490822769,24.392732470759864,13.711896480791317
"In a dream he saw a ladder that reached from earth to heaven, and God's angels were going up and down on it.","Nɔe ne ɔka ɛlalɛ la, ɛnee kpolike gyi azɛlɛ ye azo na ɔ ti kpula Nyamenle ne ako abo lɔ, na Nyamenle soanvolɛma ɛlɛdi fodwu.","This is the story, which tells how the tortoise went and took God's drum, and God punished him for it.",output_proprietary_batch1,4.725068679267516,22.086353907830087,13.405711293548801
"Shepherds would roll the rock away when all their sheep had gathered there. Then after the sheep had been watered, the shepherds would roll the rock back over the mouth of the well.","yemɔti mboane ne mɔ bagua ɛkɛ, na saa bɛ nloa wie yia na mboaneneavolɛma ne mɔ ba a, bɛ muala bɛabɔ nu bɛahundo bolɛ ne na bɛamaa mboane ne mɔ nzule. Bɛwie a ɛnee eza bɛhundo bolɛ ne bɛheda bula ne azo.","We take the eggs and the water, and after mixing them well, we add the flour and stir so that the eggs and water combine. When it is done, then we stir well and put it on the fire to cook.",output_proprietary_batch1,1.413292769627856,22.169141376636066,11.79121707313196
"Jacob asked the shepherds, “Where are you from?” “We're from Haran,” they answered.","Gyekɔbo bizale bɛ kɛ, “Me mediema, nienwu a bɛvi a?” Bɛbuale ye kɛ, “Yɛvi Hɛlan.”","The teacher asked, “My child, what is your name?” The child replied, “My name is Helen.”",output_proprietary_batch1,4.504556737153658,18.56835713455006,11.53645693585186
"Laban had two daughters. Leah was older than Rachel, but her eyes didn't sparkle, while Rachel was beautiful and had a good figure.","Liya anye le monzomonzo, na Relahyɛle gyi zo sengɔɔnwo, yɛɛ ɔ nwo yɛ fɛ kpalɛ.","The rain was falling heavily, and Relahyɛle ran quickly, so that he would not get wet.",output_proprietary_batch1,1.9869544927934735,15.675481079740482,8.831217786266977
"Laban replied, “It's better for me to let you marry Rachel than for someone else to have her. So stay and work for me.”","Leeban buale kɛ, “Ɔle kpalɛ kɛ menwɔva ye menwɔmaa wɔ tɛla kɛ menwɔva ye menwɔmaa awie gyɛne la. Ɛ nee me ɛdɛnla.”","Leeban said, ""It is better for me to die than for me to live and see my misery. This is my wish.""",output_proprietary_batch1,12.519536194725916,30.780330103101715,21.649933148913817
and they had a son.,Belehaa nrenzɛle na ɔwole ralɛ nrenya ɔmanle Gyekɔbo.,It is not easy to find someone like Gyekɔbo in the town.,output_proprietary_batch1,3.0890553181566975,15.443813557387898,9.266434437772297
