ref,text,translated,source_zip_file,bleu_score,chrf_score,avg_score
Then you will be acting like your Father in heaven. He makes the sun rise on both good and bad people. And he sends rain for the ones who do right and for the ones who do wrong.,Ni bibakple Teeye wɔ ninkpe ni kaatoo babi. Diekye nnwɔɔ ninta kufĩ nɔɔ mpɛ kunta batii kpile ku babienetɛ kyɛkyɛ. Anta kafɔɔ kanto nɔɔ nnɔɔ anta batii ba ninte ni tinini ku mba ninante ni tinini kyɛkyɛ.,"We should always help people who are in need. If you have food or clothes, share them with those who do not have. Do not wait until you have plenty before you give to others, but give the little you have and share with others.",output_proprietary_batch1,2.2333118979022744,24.714638755473363,13.47397532668782
"When you pray, don't be like those show-offs who love to stand up and pray in the synagogues and on the street corners. They do this just to look good. I can assure you that they already have their reward.","“Nse biɔpɛ ɔlaa minta Yaa yi, bitambla fɛ mmle baatii ba nimbla ni asaa di anu anu mbla nii. Mambɔmbɔ ɔtaka oyila di Yaa batii kasiisakɔ ku akpaka alɛ batii bamuu kanya ma alɛ bɔɔpɛ ɔlaa manta. Kɔtɔkɔ ye nlɛ batoofũ letota lɛma kofokofoko.","There is nothing that worries Yaa today, she just wants to rest and not think about anything at all. Sometimes she sits quietly with Yaa and listens to the stories she tells about her childhood and the things that made her happy. The rooster crows loudly every morning without fail.",output_proprietary_batch1,1.2536881784166969,25.45073211543203,13.352210146924364
"When you pray, go into a room alone and close the door. Pray to your Father in private. He knows what is done in private and will reward you.","Nioso nse fɔɔpɛ ɔlaa fanta Yaa yi, faabuo leyo tenle lɛfɔ kamɛ, faasɛɛ, faapɛ ɔlaa fata Teefɔ wɔ manannya ni. Ni Teefɔ wɔ ninnya ni lɛsaa di kawofakɔ yi, abatafɔ letota biene.","If you want to marry Yaa, you must first pay the bride price, bring gifts, and also marry her according to the customs of her family. If her family accepts you and the marriage is agreed upon, the wedding will take place soon.",output_proprietary_batch1,1.3559070724704323,21.83389110684643,11.594899089658432
"Come and set up your kingdom, so that everyone on earth will obey you, as you are obeyed in heaven.",Sɛka kalekɔ lɛfɔ diwa wo kaamɛ. Ta babla fɔ dibiesaa kaasɔ ka mmle suoto fɛ mmle dikpe ni di osi.,Do not let fear hold you back. Even small steps forward are better than standing still and doing nothing.,output_proprietary_batch1,2.3350155441098117,19.98626275683109,11.16063915047045
"Then others won't know you are going without eating. But your Father sees what is done in private, and he will reward you. Treasures in Heaven (Luke",mmle okle di batii dilabatofo alɛ bionii ni kanya. Diediki Teeye wɔ manannya ni lete nikatofo. Ni Teeye wɔ ninnya ni asaa ya biɔbla ni di kawofakɔ mata ye letota biene. Yesu Latuo Asaa Di Yaa Kafa Lɛsaawɛ Suoto.,The king sent his servant to the people in the village. The prophet Teeye came to the elders and spoke to them. And Teeye told them to prepare and wait for the messenger who would bring the good news. Jesus Christ is the one who brings salvation to everyone.,output_proprietary_batch1,1.0268160753681452,22.289274360675712,11.658045218021929
"But more than anything else, put God's work first and do what he wants. Then the other things will be yours as well.","Kafɔɔ bita anu asɛɛ ye di Yaa Kafa Sɛka ɔkpɛ suoto alenkee di asaa amuu ɔbla kamɛ, biɛbla nwɔ dibiesaa. Ni Yaa mayɔ asaa amuu bule ankyakaa ye.","The man took the basket and gave it to Yaa Kafa so she could fetch water from the stream and bring it home, but she did not return quickly. So Yaa's mother became worried and waited for her.",output_proprietary_batch1,1.3389812472744242,21.85270554953477,11.595843398404599
But I tell you that Solomon with all his wealth wasn't as well clothed as one of them.,"Kafɔɔ kɔtɔkɔ ye nlɛ, bia Ɔka Salomo omu, di lɛsaawɛ nɔɔ nimuu kamɛ, atakpee awu alɛ onyu aawo lepoo kamɛ atoto kpeele ya mmle kaamɛ lɛma onwii.","The wisdom of the elders is great, just like Solomon's, it guides us in life, their words are like a lamp that shows us the way and protects us from making mistakes.",output_proprietary_batch1,1.3494116947566301,24.034262224511707,12.691836959634168
Treat others as you want them to treat you. This is what the Law and the Prophets are all about. The Narrow Gate (Luke,"Asaa ya biomiɛ bilɛ batii bamba babla bata ye ni yi, aye bibla nkpo okle bita ma. Nle mmle ninle Mose kufiofa ku Yaa ɔlaa babuɛtɛtɛ asaa ya bootuo ni kasɔ nɛ. Bife Di Kayoko Ka Ninle Ni Kabiibii Kamɛ Bibuo.","If you want to do something good for your friend, do not wait until tomorrow. That is what Moses taught us and what we should remember. This is the wisdom of our ancestors and the way of good people.",output_proprietary_batch1,5.520046992889736,29.74869914077512,17.634373066832428
"He taught them like someone with authority, and not like their teachers of the Law of Moses.",Asaa nɔɔ otuo ditate fɛ mmle okle di kufiofa batuotɛ ntuo nii. Kafɔɔ aatuo asaa ku sɛkambi.,The hunter went to the forest and saw many animals but did not shoot any. He returned home without anything.,output_proprietary_batch1,2.5828020030551087,22.42486096909994,12.503831486077523
"so the disciples went over to him and woke him up. They said, “Lord, wake up! Save us before we drown!”","Basaateketetɛ nwu nkpo lakyɛ baalaasɛnkɛsa nwɔ, ni baatɔkɔ nwɔ alɛ, “Saate, diki wo! Nfɛ buookpi lo!”","The child was sitting under the big tree, and the elder said, ""Child, come here! I have something for you!""",output_proprietary_batch1,3.796469564911484,19.969205700647276,11.88283763277938
Not far from there a large herd of pigs was feeding.,Aplakuo ɔlambu kplɛ onwii latoole alesaa di ntɛɛ nwu.,The child played and laughed happily with his friends.,output_proprietary_batch1,3.435488317233919,12.924996976070272,8.180242646652095
"The people taking care of the pigs ran to the town and told everything, especially what had happened to the two men.",Nioso aplakuo nwu bakpatɛ latoso baasifi okpoo baalaabuɛ lɛsaa le niawa ni di basuɔtɔ ba kamɛ di anwuna kpile nwu lasiɛ ni ku aplakuo nwu suoto baatɔkɔ batii.,"The elders say that when a person walks on the path of truth, their feet do not stumble and their heart is at peace, for the elders guide those who seek wisdom.",output_proprietary_batch1,1.7176188460170134,22.542309110741154,12.129963978379084
But they left and talked about him to everyone in that part of the country. Jesus Heals a Man Who Could Not Talk,"Kafɔɔ baadie ni ninfa yi, baasifi baalaayie ɔlaa wɔ mmle lɛkya di Yesu suoto baakyakasa ntɛɛ nwu nkpo kasɔ fɛɛ. Yesu Layɔɔsa Osuɔtɔ Onwii Nintatoofuo Ni Ɔkakatɛ Ofiɛ.","This is the message of hope, the resurrection of Jesus brings new life to all who believe in him. Jesus Christ is the Savior who rose from the dead and gives us eternal life.",output_proprietary_batch1,2.8182998883818935,20.421669271425905,11.6199845799039
"But when someone arrests you, don't worry about what you will say or how you will say it. At that time you will be given the words to say.","Nse bɛɛkpaa ye bɛɛkyɛnko kakankɔ yi, bitambu diisi di ɔlaa wɔ bibabuɛ ni suoto, ku mmle bibabuɛ nwu nii. Nse obe lewo alɛ biakakatɛ yi, Yaa omu mata ye ɔlaa wɔ biabuɛ nii.","If a person does not help their friend today, they may also need help tomorrow and not get it. If you are in trouble today, someone else may be in trouble tomorrow.",output_proprietary_batch1,2.8048598302198355,21.49530325414495,12.150081542182393
But you will not really be the one speaking. The Spirit from your Father will tell you what to say.,Diekye diele aye bamu nimakakatɛ. Teeye wɔ ninle ni Yaa Ninwuna nimakakatɛ ninfenko di suoto lee.,Some people do not have knowledge. That is why Yaa Ninwuna shares her knowledge with everyone in the community.,output_proprietary_batch1,2.448896697858474,19.268027760403783,10.858462229131128
Aren't two sparrows sold for only a penny? But your Father knows when any one of them falls to the ground.,"Kaplɛ kanwii kafuo bia kutĩitĩi kɔnyɔ ɔya. Kafɔɔ kukanwii ninkpa kaapɛ kaasɔ alɛ, Teeye Yaa dieye nwu ole.","Every morning the farmer goes to his farm early. The farmer works hard to plant yams, but Yaa’s mother is not well.",output_proprietary_batch1,1.9822566267103439,17.968377826977896,9.97531722684412
"If you tell others you belong to me, I will tell my Father in heaven you are my followers.","“Otii lele niediki eebuɛ di batii anu alɛ, ole mi ale yi, amii madiki nwɔ kanya di Teemi anu di Yaa kafa nlɛ ole mi ale.","When the sun rises above the hills in the morning, I go out, and I greet the elders in the compound before I go.",output_proprietary_batch1,3.300809119141885,18.669067410194153,10.984938264668019
"Don't think I came to bring peace to the earth! I came to bring trouble, not peace.",“Bitanyu bilɛ atoko ɔkyɛ ole lɛyɔ lɛwako kanyi ka mmle. Oowo! Ninwako atoko ɔkyɛ ole. Kafɔɔ kapamii lɛwako.,Bitanyu is sitting under the big tree with her friend. Oh! Her friend is under the tree. The two of them are sitting together.,output_proprietary_batch1,1.7574239156849023,16.73609604250493,9.246759979094916
"If you love your father or mother or even your sons and daughters more than me, you are not fit to be my disciples.","“Otii lele niɛbɔmbɔ ote ee ɔya eelenkee mi yi, alaafuo mi saateketetɛ ole. Olele kafɔɔ niɛbɔmbɔ obi suɔtɔbi ee obi sankobi eelenkee mi yi, aasiɛko alɛ aale mi saateketetɛ.","If someone helps you today, remember it well, for you may need help tomorrow. But if you help someone and they forget you, do not let that stop you from helping others in the future.",output_proprietary_batch1,1.494348998143061,24.68625167061333,13.090300334378195
"And anyone who gives one of my most humble followers a cup of cool water, just because that person is my follower, will be rewarded.","Bitofo nle mmle nwaa bilɛ, otii lele niekusii ntu yɔɔle kakɔkɔɛ kanwii ɛɛta batikankotɛ nii ba mmle ɔyɛntɛle kaamɛ lɛma ta ami oso, Yaa dilabasĩ nwɔ letota biene ɔta.”","The child who does not listen to advice, will fall into trouble, just like the stubborn goat that refuses to heed the shepherd’s call, and ends up lost. So, always listen to wise words.",output_proprietary_batch1,2.988697996286122,23.09048836376757,13.039593180026845
"to ask Jesus, “Are you the one we should be looking for? Or must we wait for someone else?”","Ni balaakaalɛ nwɔ alɛ, “Afɔ ninle otii wɔ di Yaa labuɛ aatɛ alɛ fabawa ni ɛɛ, sɛɛ buatoonyu osuku munta otii bamba?”","And the elder said, “Why did you come to Yaa’s house today, and yet, when you saw the young people playing outside, you did not join them?”",output_proprietary_batch1,2.9561645124389617,19.674391585314762,11.315278048876863
"People of Capernaum, do you think you will be honored in heaven? You will go down to hell! If the miracles that took place in your town had happened in Sodom, it would still be standing.","Ni aye Kapernaum batii, bienyu bilɛ Yaa matakatɛsa ye asifiko osi? Oowo! Abawakosa ye kasɔ ankpee ye di kawɔɔ ɔtɔ kamɛ. Diekye sɛkpɛ se niɛbla ni ɔkpɛ bɛɛbla ni kaamɛ lee, nse mambla sĩ di Sodom yi, nse okpoo nwu nte diɛbase bia miɛ.","And you, Capernaum, will you be lifted up to heaven? No! You will go down to the place of the dead. If the miracles that were performed in you had been done in Sodom, it would have remained to this day.",output_proprietary_batch1,23.62995984102878,49.75158756384277,36.69077370243578
"Jesus knew what they were thinking, so he said to them: Any kingdom where people fight each other will end up ruined. And a town or family that fights will soon destroy itself.","Yesu latofo disibu lɛma nwu, ni aatɔkɔ ma alɛ, “Sɛka kalekɔ lele niɛsɛ bawo di akudi akudi bɛɛtaka bayɛ baawo suoto yi, manyila. Nkpo okle kafɔɔ se okpoo ee leyo lewo kamɛ batii lɛsɛ bawo akudi akudi bɔɔkpɛko bawo yi, mambiɛ.","Jesus called his disciples and said to them, ""Truly I say to you, this poor widow has put in more than all those who are giving offerings, for they all gave out of their abundance, but she out of her poverty has put in everything she had, all she had to live on.""",output_proprietary_batch1,2.7342249210458505,27.15097828260588,14.942601601825865
"On the day of judgment the people of Nineveh will stand there with you and condemn you. They turned to God when Jonah preached, and yet here is something far greater than Jonah.","Di lɛkankoyi nwu suoto yi, Niniwe batii mataka manyila makanko ye malo ye lɛpɔɔ, diekye baakyi di sikpile lɛma suoto di obe wɔ baanu ni Yona ɔlaa obuɛ. Kɔtɔkɔ ye nlɛ otii onwii nkpe ninfũ ɛɛtaka katoo alenke ni Yona.","When the king of that city heard this, Nineveh was filled with fear and the people put on sackcloth and ashes, and after three days the king sat on his throne and called for Jonah. The elders and all the people gathered together and listened to what Jonah had to say.",output_proprietary_batch1,2.8299639955575837,35.61853195052373,19.224247973040658
"While Jesus was still speaking to the crowds, his mother and brothers came and stood outside because they wanted to talk with him.","Di obe wɔ di Yesu latɔɔkakatɛko ni batii nwu nkpo yi, Yesu ɔya ku Yesu basuɔtɔbi lɛma lawa nfa. Baabayila kaayi alɛ boomiɛ alɛ bakakatɛko nwɔ.","When they brought Jesus to the place where they usually kill people, Jesus was with two other criminals. They crucified him together with the two criminals.",output_proprietary_batch1,4.457304913937111,27.617127623342903,16.037216268640005
Many prophets and good people were eager to see what you see and to hear what you hear. But I tell you they did not see or hear. Jesus Explains the Story about the Farmer (Mark,"Diekye nwaako kɔtɔkɔ ye nlɛ, Yaa ɔlaa babuɛtɛtɛ kpinwu ku batii ba ninte ni tinini lamiɛ osie kanya alɛ bɔɔnya lɛsaa le biɔnya nii, kafɔɔ batanya. Baamiɛ kafɔɔ osie kanya alɛ boonu lɛsaa le bionu nii, kafɔɔ batanu.” Yesu Ladiki Lɛkpa Nwu Nkpo Kasɔ Di Alesaa Kubi Nwu Santɛ Suoto.","The cock crows at dawn, Yaa wakes up quickly and goes to the stream to fetch water for her mother and father, and then sweeps the compound. After sweeping, she fetches water for her mother and father, and then prepares food. Jesus is the Lord who gives us life and protects us every day.",output_proprietary_batch1,1.731202449684832,23.069575558882836,12.400389004283834
The seeds that fell on good ground are the people who hear and understand the message. They produce as much as,"Alesaa kubi ko kafɔɔ niakpite ni di kasɔ nwaa suoto ninle batii ba nienu ni ɔlaa nwu beenu ni kasɔ. Beetika abi, bawo kɔlafa, bawo afosi akuɔ, bawo kafɔɔ afosi atiɛ.” Yesu Lapɛ Lɛkpa Aakyeko Sɛfa Suoto.","If someone slaps you on one cheek, let them slap the other one too, and if they take your coat, let them have your shirt as well. Give to everyone who asks you, and if anyone takes what belongs to you, do not demand it back.",output_proprietary_batch1,1.0747017861729933,22.0663660135505,11.570533899861747
"Jesus replied, “They don't have to leave. Why don't you give them something to eat?”","Yesu ladiki kanya alɛ, “Diefĩ alɛ baasifi. Aye bamu bimiɛ lɛsaa lewo bita ma bale.”","Jesus called the children and said, “Let the children come to me. Do not stop them, for the kingdom of God belongs to such as these.”",output_proprietary_batch1,1.9508315563589549,22.306441092195936,12.128636324277446
"At once, Jesus made his disciples get into a boat and start back across the lake. But he stayed until he had sent the crowds away.",Ninfɛ di Yesu lata alɛ basaateketetɛ nɔɔ layie baabuo di oklo kamɛ alɛ balekatũ bataalɛ basifi lekpo nwu nkpo kakyɛ nyɔɔfa nɛ. Diabu lete nɔɔ ninfa alɛ oodiki batii nwu nkpo osuku.,Jesus said that everyone who believes in him will have eternal life and will not die but will live forever. This is what he promised to those who trust in him.,output_proprietary_batch1,1.6794256847485503,18.902126160654092,10.290775922701322
"When they saw him, they thought he was a ghost. They were terrified and started screaming.","Di obe wɔ kamɛ baanyɔɔ akyɛ di ntu osi ɔɔwa nii, lɛyɛkɛ lapɛ ma baabuɛ alɛ, “Kpi dile!” Nkpo oso baayiisa kudu osie kanya!","When the chief arrived at the gathering place and sat on his stool, he shouted loudly, ""Be quiet!"" Everyone immediately became silent!",output_proprietary_batch1,1.8884748972625875,25.67781310025629,13.783143998759439
Jesus answered: Why do you disobey God and follow your own teaching?,"Ninfɛ di Yesu ladiki kanya alɛ, “Be oso di aye kafɔɔ biesĩ Yaa kufiofa ole, bitikanko saa bakofo loo ɔsaabla nkpaamaa?","Jesus answered them, ""Did I not choose you twelve, yet one of you is a devil?""",output_proprietary_batch1,4.319402267866687,30.284802623029716,17.302102445448202
"Stay away from those Pharisees! They are like blind people leading other blind people, and all of them will fall into a ditch.”","Nkpo oso bitankpee ma kanya. Banumbiɛtɛ bale bɔɔkpaa banumbiɛtɛ wo lɛma. Nse numbiɛtɛ kafɔɔ kɔkpaa numbiɛtɛ wo nɔɔ yi, akyuu lɛma anyɔ, babanɔɔ mambuo diibiɔ kamɛ.”","The hunter does not chase the antelope in vain. What belongs to you will surely come to you. If something is truly yours, no matter how long it takes, it will eventually reach you.",output_proprietary_batch1,1.2413584734794654,20.06435294570541,10.652855709592437
"Then his disciples came over to him and asked, “Do you know you insulted the Pharisees by what you said?”","Ni baasaateketetɛ nwu nkpo lawa ɔkyɛ nɔɔ babatɔkɔ nwɔ alɛ, “Faye falɛ sɛlaa se feebuɛ ni lebuo Farisi batii nwu nkpo suoto osi kanya?”","Some Pharisees came and asked him, “Is it lawful for a man to divorce his wife?”",output_proprietary_batch1,5.833186102243918,29.68059433442135,17.756890218332636
Don't you know that the food you put into your mouth goes into your stomach and then out of your body?,"Biye bilɛ lɛsaa lele di otii lekpee kaanya kamɛ, kafutu kamɛ ninsifi, nni kamaa, ankyɛ ni an-yu.","If you want to succeed in life, work hard, be honest, do good, and do not lie.",output_proprietary_batch1,2.0540268312306345,14.394467933403146,8.22424738231689
Jesus left and went to the territory near the towns of Tyre and Sidon.,"Yesu ladie ninfa, ni aasifi ntɛɛ be niɛtɛɛtɛɛ ni sekpoo kplɛ se ninle ni Tiro ku Sidon nɛ.",Jesus left that place and went to the region of Tyre and Sidon.,output_proprietary_batch1,45.07763457323718,57.11675719404658,51.097195883641874
"Jesus called his disciples together and told them, “I feel sorry for these people. They have been with me for three days, and they don't have anything to eat. I don't want to send them away hungry. They might faint on their way home.”","Yesu lalɛɛ basaateketetɛ nɔɔ aawako ɔkyɛ nɔɔ, ni aatɔkɔ ma alɛ, “Batii ba mmle nwu nkpo ɔlaa konu mi kafutu, diekye batɔɔwɛ di ɔkyɛ nii ayi atiɛ amu kafɔɔ lɛsalɛsaa nnaa ma baale nii. Noomiɛ nlɛ ndiki ma osuku baatɔɔkyɛ leyo ku kɔka. Nse diele nkpo, babalaatokpi kɔka di osuku.”","Jesus sat opposite the offering box and watched the people putting money into it. Many rich people put in large amounts. But a poor widow came and put in two very small copper coins, worth only a few cents. Calling his disciples to him, Jesus said, “Truly I tell you, this poor widow has put more into the treasury than all the others.”",output_proprietary_batch1,1.974118975176301,29.847957090392185,15.911038032784242
"Jesus asked them how much food they had. They replied, “Seven small loaves of bread and a few little fish.”","Ni di Yesu lakaalɛ ma alɛ, “Bloblo akudi asɛ bikle?” Ni baasaateketetɛ nwu latɔkɔ nwɔ alɛ, “Bloblo akudi akuɛnsĩ ku kɔkpaku biibii kɔsɛɛ kowo ko bukle.”","One of Jesus’ disciples asked him, “How many times should I forgive my brother?” Jesus replied, “You should forgive your brother seventy times seven times and not just seven times.”",output_proprietary_batch1,3.4487891886160993,26.914167827655923,15.181478508136012
"and said, “Lord, have pity on my son! He has a bad case of epilepsy and often falls into a fire or into water.","Ni aatɔkɔ Yesu alɛ, “Saate, nya obi nii suɔtɔbi wɔ mmle nyaami. Kakpibubu nsi nwɔ kɔɔnwɔtɔ nwɔ osie kanya. Obe lele ɔɔnɔɔ ambuo di ntu ku ɔtɔ kamɛ.","Jesus replied, “Truly, I say to you, unless someone is born again, he cannot see the kingdom of God.”",output_proprietary_batch1,1.8892056019820658,16.486897288021847,9.188051445001957
"Then Jesus spoke sternly to the demon. It went out of the boy, and right then he was healed.","Ninfɛ di Yesu lasĩ ɔlaa aata ninwuna kpile le niasiɛ ni di obisɔ nwu nkpo kamɛ, ninfɛ diadie nɛ. Nfanwu ni di ofiɛ nwu nkpo layɔɔ nwɔ nɛ.","Those who believe in Jesus will have eternal life and will not die forever, this is the truth. Those who do not believe will not have eternal life.",output_proprietary_batch1,1.877081263233555,21.194825528354958,11.535953395794257
"The official got down on his knees and began begging, “Have pity on me, and I will pay you every cent I owe!”","“Ninfɛ di osuɔtɔ nwu nkpo lapɛ akunkyi di Ɔka nwu nkpo katũ aatikiti nwɔ lekoto osie kanya alɛ, ‘Wɛ otu fatɛɛ, mata koto nwu nkpo kumuu!’","When the sun sets and darkness falls, the Elder says to the children gathered around the fire, ‘Be careful, do not go into the darkness alone!’",output_proprietary_batch1,1.696134390396339,17.245275407770972,9.470704899083655
"The king called the first official back in and said, “You're an evil man! When you begged for mercy, I said you did not have to pay back a cent.","“Nkpo oso Ɔka nwu nkpo lakpee baalaalɛɛ osuɔtɔ nwu baawako nwɔ ni aatɔkɔ nwɔ alɛ, ‘Otii kpile fale. Di obe wɔ faatikiti mi ni lekoto, layɔ koto ko kumuu fasikoe nii lɛkyɛ fɔ.","The one who goes does not die, the one who stays behind is the one who truly dies, because the one who goes says, ‘I have finished my journey. Give me my ticket so I can enter, and let me enter the place where the ancestors are resting.’",output_proprietary_batch1,1.1448714311538606,20.331220068486232,10.738045749820046
"Some Pharisees wanted to test Jesus. They came up to him and asked, “Is it right for a man to divorce his wife for just any reason?”","Ninfɛ di Farisi batii bawo lawa nwɔ ɔkyɛ baabawolaa nwɔ kaanya nɛ. Ni baakaalɛ nwɔ alɛ, “Mose kufiofa lɛta osuku alɛ osuɔtɔ kafuo ɔsɔfɔ osĩ di lɛsaa lele suoto?”","Some Pharisees came and tested him by asking, “Is it lawful for a man to divorce his wife for any and every reason?”",output_proprietary_batch1,33.3684881393056,53.299233687156864,43.333860913231234
"Jesus asked her what she wanted, and she said, “When you come into your kingdom, please let one of my sons sit at your right side and the other at your left.”","Ninfɛ di Yesu lakaalɛ nwɔ alɛ, “Be lɛsaa foomiɛ?” Ninfɛ di ɔsanko nwu nkpo latɔkɔ nwɔ alɛ, “Komiɛ nlɛ, fabla fatɛɛ alɛ, nse fɛɛwa sɛka lɛfɔ ole yi, babi nii ba mmle banyɔ yi, onwii masiɛ di oletannɛɛ kyɛ lɛfɔ, onwii kafɔɔ masiɛ di kɔmɛntunnɛɛ kyɛ lɛfɔ.”","When Jesus’ disciples asked him, “Why do you speak in parables?” Jesus replied, “Because the knowledge of the secrets of the kingdom has been given to you, but not to them. Whoever has will be given more, and they will have abundance; whoever does not have, even what they have will be taken from them.”",output_proprietary_batch1,2.081979199804638,30.3724727030866,16.227225951445618
"On the other hand, these people think John was a prophet, and we are afraid of what they might do to us. That's why we can't say it was merely some human who gave John the right to baptize.”","Kafɔɔ nse buobuɛ bulɛ ‘otii nfũ kuokye’ yi, buɔyɛkɛ bulɛ batii ba mmle mabla wo lɛsaa, diekye bamuu lɛma beefũ beenu alɛ Yohane yi, Yaa ɔlaa buɛtɛtɛ aale.”","When you hear the saying ‘he who sows sparingly reaps sparingly’, remember that this is what John meant, that you should always be generous.",output_proprietary_batch1,1.2027150682866523,20.55049264192771,10.87660385510718
"So they grabbed him, threw him out of the vineyard, and killed him.","Nioso baamufũ nwɔ baafuki baayu di kɔba nwu nkpo sɛmaa, ni baalo nwɔ nɛ.”","""If you do not respect your elders, you will not know the way forward, and you will get lost.""",output_proprietary_batch1,3.9566236357113054,20.017291629361846,11.986957632536576
"Many are invited, but only a few are chosen. Paying Taxes (Mark","Ninfɛ di Yesu layɛntɛ ku lɛkpa le mmle alɛ, “Yaa lɛlɛɛ batii kpi, kafɔɔ, basɛɛ eediki kaamɛ.” Yesu Lakakatɛ Di Akpooto Ɔta Suoto.","When Jesus was eating with them, he said, “This is my body, take, eat, do this in remembrance of me.” Jesus Shares the Bread and Wine with His Disciples.",output_proprietary_batch1,1.184949136625139,15.334298436030746,8.259623786327943
