ref,text,translated,source_zip_file,similarity_score,chrf_sentence,corpus_bleu,corpus_chrf
"and the man exclaimed, “Here is someone like me! She is part of my body, my own flesh and bones. She came from me, a man. So I will name her Woman!”","Ni Adam kē̱: Agbe̱ne̱ ene̱ dši wu ni dše̱ miwui le̱ amli ke̱ lō ní dše̱ mihelo le̱ mli; aatšé̱ mone̱ yō, edšake̱ nū mli adšiele̱ ke̱-dše̱.","My name is Adam: I was born here and I live in this place; I have a family, and we are all together.",john_AC86BE0F_output (5),,16.557201681715608,6.585865159374887,5.337078651685393
"The king was good to Abram because of Sarai, and Abram was given sheep, cattle, donkeys, slaves, and camels.","Ni ehĩe Abram dšogbāṅ ye̱ ehewo̱, ni ená tōi ke̱ tšinai ke̱ tedšihĩĩ ke̱ we-hĩĩ ke̱ weyei ke̱ tedšiyei ke̱ yomai.","We told Abram that he should go, and we also told him that we will stay here tomorrow.",john_AC86BE0F_output (5),,15.469435838985754,6.585865159374887,5.337078651685393
"I asked her who her father was, and she answered, “My father is Bethuel the son of Nahor and Milcah.” At once I put the ring in her nose and the bracelets on her arms.","Ni mibile̱ ake̱: Namo bi dšio? Ni ekē̱: Betuel, Nahor bi ni eke̱ Milka fo̱ le̱, bi dšimi. Ni miṅõ ga le̱ miwo egugõṅ, ni miṅõ ninešigai le̱ miwo enine;","We are here: How are you? We are: Betuel, Nahor, we are Milka's child, we are together. We are the ones who speak the language, we are the ones who live here.",john_AC86BE0F_output (5),,20.064341276104486,6.585865159374887,5.337078651685393
"Potiphar left everything up to Joseph, and with Joseph there, the only decision he had to make was what he wanted to eat. Joseph was well-built and handsome,","Nohewo̱ le̱ etu enibii fẽ ní eyo̱ le̱ ewo Iosef deṅ, ni ekwe̱e̱ enokonoko ake̱ dša nii ní eyeo̱ ke̱ke̱. Ni Iosef he ye̱ fe̱o ni ehĩe hũ ye̱ fe̱o.",We went to Joseph’s house and saw that the children were playing there. Joseph also said that they were very happy.,john_AC86BE0F_output (5),,25.97171995493051,6.585865159374887,5.337078651685393
"who said, “You have already taken my sons Joseph and Simeon from me. And now you want to take away Benjamin! Everything is against me.”","Ni ame̱tše̱ Iakob kē̱ame̱ ake̱: Nyekpakpā mibii ye̱ mihe: Iosef be̱, ni Simeon be̱, ni nyebaṅõ Benyamin hũ ke̱-ya; ene̱mei ne̱ fẽ le̱ mino̱ kã!","“I am Jacob, son of …; my brothers are Joseph, Simeon, and the younger Benjamin; may the Lord have mercy on me.”",john_AC86BE0F_output (5),,25.66140716749646,6.585865159374887,5.337078651685393
"and the man exclaimed, “Here is someone like me! She is part of my body, my own flesh and bones. She came from me, a man. So I will name her Woman!”","Ni Adam kē̱: Agbe̱ne̱ ene̱ dši wu ni dše̱ miwui le̱ amli ke̱ lō ní dše̱ mihelo le̱ mli; aatšé̱ mone̱ yō, edšake̱ nū mli adšiele̱ ke̱-dše̱.","My name is Adam: I have no one to help me, and I am not able to find a way; please give me a chance, so that I may become a good person.",output_JA-4,,19.166410747178524,6.585865159374887,5.337078651685393
"The king was good to Abram because of Sarai, and Abram was given sheep, cattle, donkeys, slaves, and camels.","Ni ehĩe Abram dšogbāṅ ye̱ ehewo̱, ni ená tōi ke̱ tšinai ke̱ tedšihĩĩ ke̱ we-hĩĩ ke̱ weyei ke̱ tedšiyei ke̱ yomai.","I saw Abram yesterday, and I will go to the market tomorrow.",output_JA-4,,13.134632410859659,6.585865159374887,5.337078651685393
"I asked her who her father was, and she answered, “My father is Bethuel the son of Nahor and Milcah.” At once I put the ring in her nose and the bracelets on her arms.","Ni mibile̱ ake̱: Namo bi dšio? Ni ekē̱: Betuel, Nahor bi ni eke̱ Milka fo̱ le̱, bi dšimi. Ni miṅõ ga le̱ miwo egugõṅ, ni miṅõ ninešigai le̱ miwo enine;","We are here: How are you? We are: Betuel, Nahor and we are Milka's child, we are happy. We are together with our families, we are together with our friends.",output_JA-4,,22.777103703378387,6.585865159374887,5.337078651685393
"Potiphar left everything up to Joseph, and with Joseph there, the only decision he had to make was what he wanted to eat. Joseph was well-built and handsome,","Nohewo̱ le̱ etu enibii fẽ ní eyo̱ le̱ ewo Iosef deṅ, ni ekwe̱e̱ enokonoko ake̱ dša nii ní eyeo̱ ke̱ke̱. Ni Iosef he ye̱ fe̱o ni ehĩe hũ ye̱ fe̱o.","We thank you for the help you gave to Joseph, and we will always remember his kindness. Joseph also taught us to be strong.",output_JA-4,,26.059909456387647,6.585865159374887,5.337078651685393
"who said, “You have already taken my sons Joseph and Simeon from me. And now you want to take away Benjamin! Everything is against me.”","Ni ame̱tše̱ Iakob kē̱ame̱ ake̱: Nyekpakpā mibii ye̱ mihe: Iosef be̱, ni Simeon be̱, ni nyebaṅõ Benyamin hũ ke̱-ya; ene̱mei ne̱ fẽ le̱ mino̱ kã!","“I am Jacob, the son of …: The descendants are: Joseph, and Simeon, and the younger Benjamin; may this be a blessing for all of us.”",output_JA-4,,27.983072975805268,6.585865159374887,5.337078651685393
"and the man exclaimed, “Here is someone like me! She is part of my body, my own flesh and bones. She came from me, a man. So I will name her Woman!”","Ni Adam kē̱: Agbe̱ne̱ ene̱ dši wu ni dše̱ miwui le̱ amli ke̱ lō ní dše̱ mihelo le̱ mli; aatšé̱ mone̱ yō, edšake̱ nū mli adšiele̱ ke̱-dše̱.","I am Adam: I was born here and I live in this place; I have no other name, I am a child of this land.",onesimus_7C821E01_Dec 01 output,,16.12761600025199,6.585865159374887,5.337078651685393
"The king was good to Abram because of Sarai, and Abram was given sheep, cattle, donkeys, slaves, and camels.","Ni ehĩe Abram dšogbāṅ ye̱ ehewo̱, ni ená tōi ke̱ tšinai ke̱ tedšihĩĩ ke̱ we-hĩĩ ke̱ weyei ke̱ tedšiyei ke̱ yomai.","I told Abram that he should go and bring the children, the women, the elders, and the chiefs.",onesimus_7C821E01_Dec 01 output,,20.631280251777515,6.585865159374887,5.337078651685393
"I asked her who her father was, and she answered, “My father is Bethuel the son of Nahor and Milcah.” At once I put the ring in her nose and the bracelets on her arms.","Ni mibile̱ ake̱: Namo bi dšio? Ni ekē̱: Betuel, Nahor bi ni eke̱ Milka fo̱ le̱, bi dšimi. Ni miṅõ ga le̱ miwo egugõṅ, ni miṅõ ninešigai le̱ miwo enine;","We are here now: How are you? We are: Betuel, Nahor, we are Milka’s child, we are together. We have been living in this place for a long time, we have been here for many years.",onesimus_7C821E01_Dec 01 output,,21.147090473645918,6.585865159374887,5.337078651685393
"Potiphar left everything up to Joseph, and with Joseph there, the only decision he had to make was what he wanted to eat. Joseph was well-built and handsome,","Nohewo̱ le̱ etu enibii fẽ ní eyo̱ le̱ ewo Iosef deṅ, ni ekwe̱e̱ enokonoko ake̱ dša nii ní eyeo̱ ke̱ke̱. Ni Iosef he ye̱ fe̱o ni ehĩe hũ ye̱ fe̱o.","We thank you for the work of Joseph, and we ask that his spirit may continue to guide us.",onesimus_7C821E01_Dec 01 output,,19.64590634159719,6.585865159374887,5.337078651685393
"who said, “You have already taken my sons Joseph and Simeon from me. And now you want to take away Benjamin! Everything is against me.”","Ni ame̱tše̱ Iakob kē̱ame̱ ake̱: Nyekpakpā mibii ye̱ mihe: Iosef be̱, ni Simeon be̱, ni nyebaṅõ Benyamin hũ ke̱-ya; ene̱mei ne̱ fẽ le̱ mino̱ kã!","I am Jacob, the son of ...: Joseph is, Simeon is, and Benjamin is ...; may the Lord grant us life!",onesimus_7C821E01_Dec 01 output,,21.795701381161873,6.585865159374887,5.337078651685393
I promise every living creature that the earth and those living on it will never again be destroyed by a flood.,"Ni mahã mikpãṅmo̱ ní mike̱nye ekpãṅ le̱ amã ši, ni nu afua le̱ ebaplenẽṅ helo fẽ doṅṅ, ni asaṅ nu afua ko ebakpãtãṅ šikpoṅ le̱ hĩe gbĩkogbĩko.","We are grateful for the help you gave us, we will always remember your kindness, and we wish you continued blessings.",output_jonathan,0.2481343,20.89173994295019,6.585865159374887,5.337078651685393
Both the cave and the land that goes with it were bought from the Hittites.,Abō̱ le̱ ke̱ te̱kplo ni yo̱ mli le̱ ahe ye̱ Hetbii le̱ adeṅ.,I'll go to the market and buy some food for my family.,output_jonathan,0.027966395,11.101194042364165,6.585865159374887,5.337078651685393
"The king said to him, “I had a dream, yet no one can explain what it means. I am told that you can interpret dreams.”","Ni Farao kē̱ Iosef ake̱: Mila lamõ ko, ni mokomoko be̱ ni nyẽ šiši tšõ; ni minu ni akē̱ ye̱ ohe ake̱ ke̱dši onu lamõ ko le̱, onyẽo̱ šiši otšõo̱.","**I, Pharaoh Joseph, say: Let the people be, for they are the ones who have been given the land; I will give them what they need, and they will live in peace.**",output_jonathan,0.3670148,17.36106199651039,6.585865159374887,5.337078651685393
"The king said to Joseph, “It's good that your father and brothers have arrived.",Ni Farao kē̱ Iosef akē̱: Otše̱ ke̱ onyemimei le̱ eba oṅõ ne̱;,We are Pharaoh and Joseph: they have called us something else;,output_jonathan,0.46555752,20.58781277949575,6.585865159374887,5.337078651685393
Joseph and his wife had two sons before the famine began.,"Ni Iosef fo̱ bibĩĩ enyo̱, dãni hõmo̱ afii le̱ ba, mei ní eke̱ Asenat, On oso̱fo Potifera biyō le̱, fo̱ le̱.","I, Joseph, am here, and my family lives with me, we are from Asenat, and we are going to Potifera, that is all.",output_jonathan,0.258298,25.645707113835066,6.585865159374887,5.337078651685393
"and the man exclaimed, “Here is someone like me! She is part of my body, my own flesh and bones. She came from me, a man. So I will name her Woman!”","Ni Adam kē̱: Agbe̱ne̱ ene̱ dši wu ni dše̱ miwui le̱ amli ke̱ lō ní dše̱ mihelo le̱ mli; aatšé̱ mone̱ yō, edšake̱ nū mli adšiele̱ ke̱-dše̱.","I'm Adam: I have no one to speak with, and I am not able to find anyone; I am alone now, and I cannot find anyone else.",output_JA-2,,15.65073042418483,6.585865159374887,5.337078651685393
"The king was good to Abram because of Sarai, and Abram was given sheep, cattle, donkeys, slaves, and camels.","Ni ehĩe Abram dšogbāṅ ye̱ ehewo̱, ni ená tōi ke̱ tšinai ke̱ tedšihĩĩ ke̱ we-hĩĩ ke̱ weyei ke̱ tedšiyei ke̱ yomai.",We told Abram that we will go together and that we will stay together forever.,output_JA-2,,14.855279151896713,6.585865159374887,5.337078651685393
"I asked her who her father was, and she answered, “My father is Bethuel the son of Nahor and Milcah.” At once I put the ring in her nose and the bracelets on her arms.","Ni mibile̱ ake̱: Namo bi dšio? Ni ekē̱: Betuel, Nahor bi ni eke̱ Milka fo̱ le̱, bi dšimi. Ni miṅõ ga le̱ miwo egugõṅ, ni miṅõ ninešigai le̱ miwo enine;","We are here: How are you? We are: Betuel, Nahor, we are Milka for the ... , we are together. We are all together here, we are all united in this.",output_JA-2,,18.758720888597356,6.585865159374887,5.337078651685393
"Potiphar left everything up to Joseph, and with Joseph there, the only decision he had to make was what he wanted to eat. Joseph was well-built and handsome,","Nohewo̱ le̱ etu enibii fẽ ní eyo̱ le̱ ewo Iosef deṅ, ni ekwe̱e̱ enokonoko ake̱ dša nii ní eyeo̱ ke̱ke̱. Ni Iosef he ye̱ fe̱o ni ehĩe hũ ye̱ fe̱o.","Now the brothers were jealous of Joseph, because he was his father's favorite, and they plotted against him. Joseph’s brothers conspired against him.",output_JA-2,,25.942695938188777,6.585865159374887,5.337078651685393
"who said, “You have already taken my sons Joseph and Simeon from me. And now you want to take away Benjamin! Everything is against me.”","Ni ame̱tše̱ Iakob kē̱ame̱ ake̱: Nyekpakpā mibii ye̱ mihe: Iosef be̱, ni Simeon be̱, ni nyebaṅõ Benyamin hũ ke̱-ya; ene̱mei ne̱ fẽ le̱ mino̱ kã!","My name is Jacob, son of ...: My brothers are Joseph, Simon, and the younger Benjamin; may God keep us together.",output_JA-2,,22.429081491587898,6.585865159374887,5.337078651685393
"and the man exclaimed, “Here is someone like me! She is part of my body, my own flesh and bones. She came from me, a man. So I will name her Woman!”","Ni Adam kē̱: Agbe̱ne̱ ene̱ dši wu ni dše̱ miwui le̱ amli ke̱ lō ní dše̱ mihelo le̱ mli; aatšé̱ mone̱ yō, edšake̱ nū mli adšiele̱ ke̱-dše̱.","I'm Adam: I was born here and I live in this place; I love my family, and I will always stay here.",gerhardt_8019BE0D_output_WsImHC,,15.519021262150934,6.585865159374887,5.337078651685393
"The king was good to Abram because of Sarai, and Abram was given sheep, cattle, donkeys, slaves, and camels.","Ni ehĩe Abram dšogbāṅ ye̱ ehewo̱, ni ená tōi ke̱ tšinai ke̱ tedšihĩĩ ke̱ we-hĩĩ ke̱ weyei ke̱ tedšiyei ke̱ yomai.","The text translates to: “I told Abram that I am going to the market, and that I will be there tomorrow.”",gerhardt_8019BE0D_output_WsImHC,,18.73501443819135,6.585865159374887,5.337078651685393
"I asked her who her father was, and she answered, “My father is Bethuel the son of Nahor and Milcah.” At once I put the ring in her nose and the bracelets on her arms.","Ni mibile̱ ake̱: Namo bi dšio? Ni ekē̱: Betuel, Nahor bi ni eke̱ Milka fo̱ le̱, bi dšimi. Ni miṅõ ga le̱ miwo egugõṅ, ni miṅõ ninešigai le̱ miwo enine;","We are here: How are you? We are: Betuel, Nahor, we are Milka's child, we are together. We are the ones who speak the language, we are the ones who live here.",gerhardt_8019BE0D_output_WsImHC,,20.064341276104486,6.585865159374887,5.337078651685393
"Potiphar left everything up to Joseph, and with Joseph there, the only decision he had to make was what he wanted to eat. Joseph was well-built and handsome,","Nohewo̱ le̱ etu enibii fẽ ní eyo̱ le̱ ewo Iosef deṅ, ni ekwe̱e̱ enokonoko ake̱ dša nii ní eyeo̱ ke̱ke̱. Ni Iosef he ye̱ fe̱o ni ehĩe hũ ye̱ fe̱o.","We are grateful for the help that Joseph gave, and we thank him very much. Joseph also gave us food and water.",gerhardt_8019BE0D_output_WsImHC,,22.482181243677587,6.585865159374887,5.337078651685393
"who said, “You have already taken my sons Joseph and Simeon from me. And now you want to take away Benjamin! Everything is against me.”","Ni ame̱tše̱ Iakob kē̱ame̱ ake̱: Nyekpakpā mibii ye̱ mihe: Iosef be̱, ni Simeon be̱, ni nyebaṅõ Benyamin hũ ke̱-ya; ene̱mei ne̱ fẽ le̱ mino̱ kã!","My name is Jacob, I am the son of ...: Joseph is, and Simeon is, and also Benjamin is; let us pray together!",gerhardt_8019BE0D_output_WsImHC,,25.14387512558038,6.585865159374887,5.337078651685393
"and the man exclaimed, “Here is someone like me! She is part of my body, my own flesh and bones. She came from me, a man. So I will name her Woman!”","Ni Adam kē̱: Agbe̱ne̱ ene̱ dši wu ni dše̱ miwui le̱ amli ke̱ lō ní dše̱ mihelo le̱ mli; aatšé̱ mone̱ yō, edšake̱ nū mli adšiele̱ ke̱-dše̱.","I am Adam: I was born in the place where the river meets the sea, and I have lived there all my life; I will always stay, for my heart belongs to this land.",Dec 02 output,,19.54571098307977,6.585865159374887,5.337078651685393
"The king was good to Abram because of Sarai, and Abram was given sheep, cattle, donkeys, slaves, and camels.","Ni ehĩe Abram dšogbāṅ ye̱ ehewo̱, ni ená tōi ke̱ tšinai ke̱ tedšihĩĩ ke̱ we-hĩĩ ke̱ weyei ke̱ tedšiyei ke̱ yomai.","The speaker says that Abram was given something, and that Abram responded by doing something, and then something else happened.",Dec 02 output,,30.69755011916908,6.585865159374887,5.337078651685393
"I asked her who her father was, and she answered, “My father is Bethuel the son of Nahor and Milcah.” At once I put the ring in her nose and the bracelets on her arms.","Ni mibile̱ ake̱: Namo bi dšio? Ni ekē̱: Betuel, Nahor bi ni eke̱ Milka fo̱ le̱, bi dšimi. Ni miṅõ ga le̱ miwo egugõṅ, ni miṅõ ninešigai le̱ miwo enine;","We are speaking: How are you? We say: Betuel, Nahor, we are ... Milka is here, we are together. We are going to the market, we are going to the place where we live.",Dec 02 output,,19.565716081200936,6.585865159374887,5.337078651685393
"Potiphar left everything up to Joseph, and with Joseph there, the only decision he had to make was what he wanted to eat. Joseph was well-built and handsome,","Nohewo̱ le̱ etu enibii fẽ ní eyo̱ le̱ ewo Iosef deṅ, ni ekwe̱e̱ enokonoko ake̱ dša nii ní eyeo̱ ke̱ke̱. Ni Iosef he ye̱ fe̱o ni ehĩe hũ ye̱ fe̱o.","Now the people were gathered together, and Joseph was among them, and they said to him, “What is your name?”",Dec 02 output,,22.62607044992975,6.585865159374887,5.337078651685393
"who said, “You have already taken my sons Joseph and Simeon from me. And now you want to take away Benjamin! Everything is against me.”","Ni ame̱tše̱ Iakob kē̱ame̱ ake̱: Nyekpakpā mibii ye̱ mihe: Iosef be̱, ni Simeon be̱, ni nyebaṅõ Benyamin hũ ke̱-ya; ene̱mei ne̱ fẽ le̱ mino̱ kã!","I am Jacob, I am ...",Dec 02 output,,1.999113469512255,6.585865159374887,5.337078651685393
"and the man exclaimed, “Here is someone like me! She is part of my body, my own flesh and bones. She came from me, a man. So I will name her Woman!”","Ni Adam kē̱: Agbe̱ne̱ ene̱ dši wu ni dše̱ miwui le̱ amli ke̱ lō ní dše̱ mihelo le̱ mli; aatšé̱ mone̱ yō, edšake̱ nū mli adšiele̱ ke̱-dše̱.","My name is Adam: I have been living here for a long time and I do not want to stay here any longer; please help me, I am very tired.",john_567A83BD_output (1),,18.164224917144484,6.585865159374887,5.337078651685393
"The king was good to Abram because of Sarai, and Abram was given sheep, cattle, donkeys, slaves, and camels.","Ni ehĩe Abram dšogbāṅ ye̱ ehewo̱, ni ená tōi ke̱ tšinai ke̱ tedšihĩĩ ke̱ we-hĩĩ ke̱ weyei ke̱ tedšiyei ke̱ yomai.","I told Abram that we must go to the market, and we will return tomorrow.",john_567A83BD_output (1),,14.282722891459063,6.585865159374887,5.337078651685393
"I asked her who her father was, and she answered, “My father is Bethuel the son of Nahor and Milcah.” At once I put the ring in her nose and the bracelets on her arms.","Ni mibile̱ ake̱: Namo bi dšio? Ni ekē̱: Betuel, Nahor bi ni eke̱ Milka fo̱ le̱, bi dšimi. Ni miṅõ ga le̱ miwo egugõṅ, ni miṅõ ninešigai le̱ miwo enine;","We are here: How are you? We are: Betuel, Nahor, we are Milka's child, we are together. We have come to the place where we live, we have come to the place where we belong.",john_567A83BD_output (1),,19.26303210430124,6.585865159374887,5.337078651685393
"Potiphar left everything up to Joseph, and with Joseph there, the only decision he had to make was what he wanted to eat. Joseph was well-built and handsome,","Nohewo̱ le̱ etu enibii fẽ ní eyo̱ le̱ ewo Iosef deṅ, ni ekwe̱e̱ enokonoko ake̱ dša nii ní eyeo̱ ke̱ke̱. Ni Iosef he ye̱ fe̱o ni ehĩe hũ ye̱ fe̱o.","We went to Joseph’s house, and we stayed there for a while. Joseph is a good man.",john_567A83BD_output (1),,20.729029677382975,6.585865159374887,5.337078651685393
"who said, “You have already taken my sons Joseph and Simeon from me. And now you want to take away Benjamin! Everything is against me.”","Ni ame̱tše̱ Iakob kē̱ame̱ ake̱: Nyekpakpā mibii ye̱ mihe: Iosef be̱, ni Simeon be̱, ni nyebaṅõ Benyamin hũ ke̱-ya; ene̱mei ne̱ fẽ le̱ mino̱ kã!","I am Jacob, son of Isaac: Joseph is, and Simeon is, and the son of Benjamin is; I have been given this land!",john_567A83BD_output (1),,25.949708248398085,6.585865159374887,5.337078651685393
That's why Benjamin must be with us when I go back to my father. He loves him so much,"Nohewo̱ le̱ agbe̱ne̱ ke̱dši mite otšũlo̱, mitše̱, ṅõ ni gbekẽ le̱ fataa wo̱he le̱, ake̱ noni gbekẽ ne̱ susuma he esusuma kpe̱te̱ hewo̱ le̱,","If you do not respect your elders, you will have no good; but if you respect them, you will receive blessings.",output_mich001,0.16605935,14.00944554417212,6.585865159374887,5.337078651685393
"When your father said the speckled sheep would be my wages, all of them were speckled. And when he said the spotted ones would be mine, all of them were spotted.","Ke̱dši ekē̱: Nii ni be yo̱ *truntrãi le̱ atšṍ onyõmo̱wo le̱, bĕle̱ tōi le̱ fẽ efo̱ truntrãi; ni ke̱dši ekē̱: Nii ni he yo̱ sãmãisãmãi le̱ atšṍ onyõmo̱wo le̱, bẽle̱ tōi le̱ fẽ efo̱ nii ni he yo̱ sãmãisãmãi. *","If you have it good in the forest, then you will get it; if you have it hard in the forest, then you will get it.",output_mich001,0.37392253,15.055304502844663,6.585865159374887,5.337078651685393
"His second son was named Ephraim, which means “God has made me a success in the land where I suffered.”","Ni ewo moni dši enyo̱ le̱ Efraim, ni ekē̱: Edšake̱ Nyoṅmo̱ ehã miwo ſĩei ye̱ mimanehũlũ šikpoṅ le̱ no̱.","I’m sorry, but I don’t have enough knowledge of the Gaa language to provide an accurate translation.",output_mich001,0.118896775,14.343319853164108,6.585865159374887,5.337078651685393
"with three branches. As soon as it budded, it blossomed, and its grapes became ripe.","ni egbla nidši etẽ, ni efĩmo̱ afofrokpo̱i, ni egba ni ewo yibii šabii ni etšu;","The people are here, the strangers are far away, and the child who does not work today.",output_mich001,0.094413646,16.949942782527476,6.585865159374887,5.337078651685393
"The earth produced all kinds of vegetation. God looked at what he had done, and it was good.","Ni šikpoṅ le̱ kwẽ dſe̱i, bāi ni woo̱ wui ye̱ eheno̱, ke̱ tšei ní woo̱ yibii ní ewui le̱ yo̱ emli ye̱ eheno̱. Ni Nyoṅmo̱ na ake̱ ehī.","I’m sorry, but I can’t translate that text.",output_mich001,0.03219883,8.218402409341993,6.585865159374887,5.337078651685393
"and the man exclaimed, “Here is someone like me! She is part of my body, my own flesh and bones. She came from me, a man. So I will name her Woman!”","Ni Adam kē̱: Agbe̱ne̱ ene̱ dši wu ni dše̱ miwui le̱ amli ke̱ lō ní dše̱ mihelo le̱ mli; aatšé̱ mone̱ yō, edšake̱ nū mli adšiele̱ ke̱-dše̱.","I'm Adam: My father is a man who lives in the house and does not go out; he works hard, and the children are happy.",john_AA1B9A68_output (9),,17.542532260406002,6.585865159374887,5.337078651685393
"The king was good to Abram because of Sarai, and Abram was given sheep, cattle, donkeys, slaves, and camels.","Ni ehĩe Abram dšogbāṅ ye̱ ehewo̱, ni ená tōi ke̱ tšinai ke̱ tedšihĩĩ ke̱ we-hĩĩ ke̱ weyei ke̱ tedšiyei ke̱ yomai.","The text translates to: “I told Abram that I am going to the market, and I will be back later in the afternoon.”",john_AA1B9A68_output (9),,20.337067772385765,6.585865159374887,5.337078651685393
"I asked her who her father was, and she answered, “My father is Bethuel the son of Nahor and Milcah.” At once I put the ring in her nose and the bracelets on her arms.","Ni mibile̱ ake̱: Namo bi dšio? Ni ekē̱: Betuel, Nahor bi ni eke̱ Milka fo̱ le̱, bi dšimi. Ni miṅõ ga le̱ miwo egugõṅ, ni miṅõ ninešigai le̱ miwo enine;","We are here: How are you? We are: Betuel, Nahor, we are Milka’s child, we are together. We are the ones who are with you, we are the ones who are with you forever.",john_AA1B9A68_output (9),,18.9573277670361,6.585865159374887,5.337078651685393
