verse_number,english_verse,translation_verse
4,"Herod brought together the chief priests and the teachers of the Law of Moses and asked them, “Where will the Messiah be born?”","Mena dɔɔ gyoo Herode baake Gyudatena saese kegyiise na ba mmaraa wolala pou yilaa te ɔ bɔɔse wɔ nyiaa, “Aleŋ te baa lola nyeelɛɛre ŋon Wurubuarɛ be yako see nyi waa kɔŋ nɛ?”"
5,"They told him, “He will be born in Bethlehem, just as the prophet wrote,","Keŋte be tiranɔɔ fa e nyiaa, “Bɛtelɛhɛm donɔɔ keŋ ke kyaa Gyudia tɛɛle man nɛ.” Nawolo nyi Wurubuarɛ dekpeŋkpeŋgyɔɔre ŋolo yakowɔ see lee Bɛtelɛhɛm wose man nyiaa,"
6,"‘Bethlehem in the land of Judea, you are very important among the towns of Judea. From your town will come a leader, who will be like a shepherd for my people Israel.’ ”","Wurubuarɛ kpa, “Ɛmɛɛ Bɛtelɛhɛmtena baŋ ɛ kyaa Gyudia tɛɛle man nɛ ɛ yɛɛ gyoorobiawɔ. Nawolo nyi ɛ man te gyoo dinaa ŋon waa kɛɛ me balaŋ Iseraetena dɔɔ nɛ waa lee.”"
7,Herod secretly called in the wise men and asked them when they had first seen the star.,"Mena dɔɔ gyoo Herode moo Siakaralatena baŋ lee yenaŋ, te ɔ bɔɔse wɔ na waa gyeŋ debaŋ kitii keŋ kyolobii ŋon ba lee."
8,"He told them, “Go to Bethlehem and search carefully for the child. As soon as you find him, let me know. I also want to go and worship him.”","Be ke tiranɔɔ fa e taŋ nɛ, ɔ yako wɔ nyiaa, “Ɛ gyu na ɛ ke kɛo bu ŋon nideli. Akpaa ɛ naa e na ɛ bese kaa yako maŋ, na maŋ mɔ ke gyu ka som e.” Keŋte ɔ lɔɔ wɔ gbɛɛ te be laŋa Bɛtelɛhɛm donɔɔ man."
9,The wise men listened to what the king said and then left. And the star they had seen in the east went on ahead of them until it stopped over the place where the child was.,"Be ke nyii gyoo ŋon nɔɔwoya taŋ nɛ, ba korowɔ mo be gbɛɛ bee gyu. Te kyolobii ŋon bɔɔ naa weese dɛɛlee yenaŋ nɛ, tɛɛwɔ be siaman menɛɛ te ke ka seŋawɔ botɔɔ keŋ bu ŋon doo nɛ adido."
10,They were thrilled and excited to see the star.,"Ba kena kyolobii ŋon mena nɛ, yɛɛ wɔ gyoŋ nideli."
11,"When the men went into the house and saw the child with Mary, his mother, they knelt down and worshiped him. They took out their gifts of gold, frankincense, and myrrh and gave them to him.","Be ke gyu ka gyoo dekpaŋalaŋ keŋ man nɛ, be naa bu ŋon na ɔ naa Mɛɛre keŋte ba buŋawɔ som bu ŋon. Be gyuusu ba akpose te ba lese kɔba yayam, na oliifi na adudo kyɛɛ bu ŋon."
12,"Later they were warned in a dream not to return to Herod, and they went back home by another road. The Escape to Egypt","Kenaŋ wɔle nɛ, Wurubuarɛ faree wɔ dosɛɛ man nyi be na bese gyu ka mo gyoo Herode gyaŋ bela ya, mena dɔɔ ba moo gbɛɛ wɔle kpoo man gyu be dɛɛ. Be ka mo Yesu yeu gyu Igyipite tɛɛle man"
13,"After the wise men had gone, an angel from the Lord appeared to Joseph in a dream and said, “Get up! Hurry and take the child and his mother to Egypt! Stay there until I tell you to return, because Herod is looking for the child and wants to kill him.”","Siakaralatena baŋ ke laŋ wɔle nɛ, de Gbeŋgyoo Wurubuarɛ kpilale ŋolo kaa lese ɔ wose wola Gyosɛfo dosɛɛ man te ɔ yako e nyiaa, “Koro mo bu ŋon na ɔ naa na ɛ ke yeu gyu Igyipite tɛɛle man, na ɛ ke kyaa botɔɔ kelii debaŋ keŋ maa yako ŋon nyi yaa koro botɔɔ. Nawolo nyi gyoo Herode waa kɛo bu ŋon waa ko.”"
14,"That night, Joseph got up and took his wife and the child to Egypt,","Mena dɔɔ Gyosɛfo korowɔ nelim kenaŋ te ɔ moo bu ŋon na ɔ naa te be yeuwɔ gyu Igyipite tɛɛle man,"
15,"where they stayed until Herod died. So the Lord's promise came true, just as the prophet had said, “I called my son out of Egypt.” The Killing of the Children","te be kyaawɔ botɔɔ kaboena gyoo Herode yeŋawɔ. Kɛŋa pou kɔŋawɔ mena na kpene keŋ de Gbeŋgyoo be tɛɛ ɔ dekpeŋkpeŋgyɔɔre dɔɔ yako see nɛ ke kɔŋ mena ampaŋ. Ɔ yakowɔ nyiaa, “Igyipite tɛɛle man te ma lese me bu lee.”"
16,"When Herod found out that the wise men from the east had tricked him, he was very angry. He gave orders for his men to kill all the boys who lived in or near Bethlehem and were two years old and younger. This was based on what he had learned from the wise men.","Gyoo Herode kena nyi Siakaralatena baŋ ta mo adao di ɔ dɔɔ, keŋ be ta bese kɔŋ kaa mo ɔ gyaŋ bela ya nɛ ɔ gyeŋa baŋ nideli. Keŋte ɔ kpila ɔ yoonɔɔtena nyi baa gyu Bɛtelɛhɛm donɔɔ man, na ke donɔɔsebia ŋan benaa na ke nɛ, na baa koe bia baala baŋ pou be ta bee ta kela kulutooneŋ ala ya nɛ, nawolo nyi mena debaŋ kenaŋ man te Siakaralatena baŋ yako e nyi be naa kyolobii ŋon."
17,"So the Lord's promise came true, just as the prophet Jeremiah had said,","Kei yele la kpene keŋ Wurubuarɛ dekpeŋkpeŋgyɔɔre Gyeremia be yako see nɛ kɔŋawɔ ampaŋ. Ɔ yakowɔ nyiaa,"
18,"“In Ramah a voice was heard crying and weeping loudly. Rachel was mourning for her children, and she refused to be comforted, because they were dead.” The Return from Egypt","“De nyii yeesa na kewii na kayeyɛɛ dinaa Rama tɛɛle man. Rahɛle ne wii ɔ bia te ɔ te bɛɛ nyi be na kyɔlɛɛ e ya, nawolo nyi ɔ bia pou te munu.” Be ka bese kɔŋ Nasarɛte donɔɔ man"
19,"After King Herod died, an angel from the Lord appeared in a dream to Joseph while he was still in Egypt.","Gyoo Herode yeŋ wɔle nɛ, Wurubuarɛ kpilale ŋolo kaa lese ɔ wose wola Gyosɛfo dosɛɛ man Igyipite tɛɛle man te ɔ yako e nyiaa,"
20,"The angel said, “Get up and take the child and his mother back to Israel. The people who wanted to kill him are now dead.”","“Koro na n ka mo bu ŋon na ɔ naa, na ɛ ka bese gyu Iserae tɛɛle man. Nawolo nyi balaŋ baŋ nafɔ bɛɛ gyae bu ŋon baa ko nɛ ta yekee.”"
22,"But when he heard that Herod's son Archelaus was now ruler of Judea, he was afraid to go there. Then in a dream he was told to go to Galilee,","Mɔna Gyosɛfo ke nyii nyi gyoo Herode bu Akelɔse kyaa la ɔ kya nawɔɔ man ɔ ne di gyoori Gyudia tɛɛle dɔɔ nɛ, ɔ yee botɔɔ ke gyu. Te keŋ Wurubuarɛ be faree e dosɛɛ man dɔɔ nɛ, ɔ kpasewɔ gyu Galelia tɛɛle man."
23,"and they went to live there in the town of Nazareth. So the Lord's promise came true, just as the prophet had said, “He will be called a Nazarene.”","Te ɔ gyuuwɔ ke kyaa donɔɔ keŋ bɛɛ baake ke nyi Nasarɛte nɛ man. Kei yela kpene keŋ Wurubuarɛ be tɛɛ wa akpeŋkpeŋgyɔɔra dɔɔ yako see nɛ, kɔŋawɔ ampaŋ. Be yakowɔ nyiaa, “Baa baake e nyi Nasarɛte baale.”"
8,Do something to show you have really given up your sins.,Ɛ yɛɛ nombia kpaakpaa ŋan nawolo nyi ɛ te kyɛɛkee lee ɛ gbɛɛneŋ kumɛɛ man kɔŋ Wurubuarɛ gyaŋ.
2,"He said, “Turn back to God! The kingdom of heaven will soon be here.”","“Ɛ kyɛɛkee lee ɛ gbɛɛneŋ kumɛɛ man na ɛ ke kɔŋ Wurubuarɛ gyaŋ, nawolo nyi Wurubuarɛ gyoori keŋ ta benaa.”"
4,John wore clothes made of camel's hair. He had a leather strap around his waist and ate grasshoppers and wild honey.,"Kurumɔɔ tɔne te ba moowɔ ŋara Gyɔn kegba, te wonembu tɔne te ɔ moowɔ yɛɛ abɔsɔɔ kpaŋ ɔ teŋa man. Akpataana na teebɔɔ yɛna ɔ weenɛɛ."
5,From Jerusalem and all Judea and from the Jordan River Valley crowds of people went to John.,"Balaŋ lee Gyerusalɛm donɔɔ man na Gyudia tɛɛlese man, na donɔɔse ŋan ŋe kyaa Gyɔɔdan boo keŋ yenaase nɛ kɔŋ ɔ gyaŋ."
6,"They told how sorry they were for their sins, and he baptized them in the river.","Bɛɛ kaa tɔlɛɛ be nombiakumɛɛ ŋan pou bɔɔ yɛɛ nɛ fa e, na ɔ te sɔ wɔ Wurubuarɛ loŋ Gyɔɔdan boo keŋ man."
10,An ax is ready to cut the trees down at their roots. Any tree that doesn't produce good fruit will be chopped down and thrown into a fire.,"Ɛ kɛɛ, Wurubuarɛ taŋ desina ɔ debeŋa see waa tuŋii daase lɔ. Mena dɔɔ daŋ kamasɛ keŋ ke bɛɛ se bia kpaakpaa ya na, waa tuŋ ke lɔ na baa keretii ke do boalaŋ man."
12,"His threshing fork is in his hand, and he is ready to separate the wheat from the husks. He will store the wheat in a barn and burn the husks in a fire that never goes out. The Baptism of Jesus (Mark","Ɔ dana ɔ pampaa ɔ nyiŋmaa man waa mo feefu wa amɔla na waa lese amɔla bia ŋan do ɔ kpee man, na waa kuu wura ŋan ka do boalaŋ keŋ ke bɛɛ yem ya nɛ man. Yesu Wurubuarɛ loŋkesɔ Maake"
13,Jesus left Galilee and went to the Jordan River to be baptized by John.,"Gyɔn kɛɛ sɔ balaŋ Wurubuarɛ loŋ keŋ nɛ, te Yesu leewɔ Galelia tɛɛle man kɔŋ Gyɔɔdan boo nɔɔman nyi Gyɔn waa sɔ e Wurubuarɛ loŋ."
15,"Jesus answered, “For now this is how it should be, because we must do all God wants us to do.” Then John agreed.","Keŋte Yesu tiranɔɔ fa Gyɔn nyiaa, “Debaŋ kei man nɛ, nyaŋ yɛɛ ke mena. De yɛɛ nnɛ na, Wurubuarɛ kegyaebii yaa dɛɛ yɛɛ baa.” Keŋte Gyɔn mɔ sɛɛwɔ."
16,"So Jesus was baptized. And as soon as he came out of the water, the sky opened, and he saw the Spirit of God coming down on him like a dove.","Gyɔn ke sɔ Yesu Wurubuarɛ loŋ taŋ, te Yesu ka mo waa lee loŋ keŋ man pɛ, te adido torowɔ. Keŋte ɔ naa Wurubuarɛ feliŋ ŋon moo duwuluŋ dinɔɔ tisi kaa gyakaa ɔ dɔɔ."
17,"Then a voice from heaven said, “This is my own dear Son, and I am pleased with him.”","Botɔɔ te be nyii Wurubuarɛ kolosiwɔ lee adido yako nyiaa, “Kei yɛna me bu ŋon mɛɛ gyae lee me konɔɔ man, te ɔ na gyoo me sia nideli.”"
12,"When Jesus heard that John had been put in prison, he went to Galilee.","Yesu ke nyii nyi ba te kyaŋ Gyɔn Wurubuarɛ loŋsɔɔre ŋon tɔ deni nɛ, te ɔ besewɔ gyu Galelia tɛɛle man."
13,"But instead of staying in Nazareth, Jesus moved to Capernaum. This town was beside Lake Galilee in the territory of Zebulun and Naphtali.","Yesu ka lee Nasarɛte donɔɔ man nɛ, ɔ gyuuwɔ ke kyaa Kapanum donɔɔ man. Donɔɔ kei kyaa Galelia depaa nɔɔman, te ka benaa na Sebulɔn na Nafitali tɛɛlese."
2,After Jesus had gone without eating for,Yesu ke bake ɔ nɔɔ weeya sɔŋola (
40,"days and nights, he was very hungry.",") nelim na ka weese wɔle nɛ, tanam kyaŋa e nideli."
3,"Then the devil came to him and said, “If you are God's Son, tell these stones to turn into bread.”","Botɔɔ te ɔbɔnsam kɔŋawɔ ɔ gyaŋ kaa yako e nyiaa, “Akpaa nyaŋ yɛna Wurubuarɛ bu ŋon na, yela boya kɛŋa ka bese weenɛɛ.”"
7,"Jesus answered, “The Scriptures also say, ‘Don't try to test the Lord your God!’ ”","Keŋte Yesu tiranɔɔ fa e nyiaa, “Wurubuarɛ nombia aŋmaraseŋ see na bese yako daa nyiaa, ‘Na kɛɛse n Gbeŋgyoo Wurubuarɛ ŋon kɛɛ ya.’ ”"
8,"Finally, the devil took Jesus up on a very high mountain and showed him all the kingdoms on earth and their power.","Botɔɔ te ɔbɔnsam besewɔ mo Yesu gyu bula dinaa daale nyee dɔɔ, te ɔ wola e tɛɛle kei dɔɔ gyoorobiiri na ka kyeo pou."
9,"The devil said to him, “I will give all this to you, if you will bow down and worship me.”","Keŋte ɔ yako Yesu nyiaa, “Akpaa n buŋ me nawɔɔ tɛɛ som maŋ na, maa mo abɔɔ kɛŋa pou fa neŋ.”"
10,"Jesus answered, “Go away Satan! The Scriptures say: ‘Worship the Lord your God and serve only him.’ ”","Keŋte Yesu yako e nyiaa, “Ɔbɔnsam ta lee me siaman, nawolo nyi Wurubuarɛ nombia aŋmaraseŋ see ne yako daa nyiaa, de Gbeŋgyoo Wurubuarɛ waageŋ te kaboena nyi dee buŋ e na dɛɛ som e.”"
14,"So God's promise came true, just as the prophet Isaiah had said,","Kei yela kpene keŋ Wurubuarɛ dekpeŋkpeŋgyɔɔre Yesaya be yako see lee tɛɛle kenaŋ wose man nɛ kɔŋawɔ ampaŋ. Yesaya yakowɔ see nyiaa,"
15,"“Listen, lands of Zebulun and Naphtali, lands along the road to the sea and across the Jordan. Listen Galilee, land of the Gentiles!","“Ɛmɛɛ balaŋ baŋ ɛ kyaa Sebulɔn na Nafitali tɛɛlese ŋan ŋe kyaa benaa na Galelia depaa, botɔɔ keŋ balaŋ baŋ ba te yɛɛ Gyudatenawɔ ya nɛ boe nɛ, na Gyɔɔdan boo diŋgyiŋ nɛ, ɛ tei kɛbo."
20,Right then the two brothers dropped their nets and went with him.,Debokenaŋ man te be tinaa ba asawuse ŋan yela te be kaa sila Yesu.
18,"While Jesus was walking along the shore of Lake Galilee, he saw two brothers. One was Simon, also known as Peter, and the other was Andrew. They were fishermen, and they were casting their net into the lake.","Wee daale Yesu keta Galelia boo nɔɔ nɔɔ nɛ, ɔ naa Simɔn ŋon ɔ yele daale bela yɛna Pita nɛ, na ɔ naabu Anderiase na bɛɛ lɔ asawu boo keŋ man, nawolo nyi be yɛɛ kpɛɛ kyaŋarawɔ."
21,"Jesus walked on until he saw James and John, the sons of Zebedee. They were in a boat with their father, mending their nets. Jesus asked them to come with him.","Ɔ ke gyu ɔ siaman kyomii nɛ, ɔ naa Sebedeo bia Gyemisi na ɔ naabu Gyɔn na baŋ na be kya Sebedeo doo degbele man bee desina ba asawuse te Yesu baake wɔ,"
22,"At once they left the boat and their father and went with Jesus. Jesus Teaches, Preaches, and Heals (Luke","debokenaŋ man te be tinaa degbele keŋ na be kya yela, te be sila Yesu laŋ. Yesu ke kyɔ kaweese Luka"
23,"Jesus went all over Galilee, teaching in their synagogues and preaching the good news about God's kingdom. He also healed every kind of disease and sickness.","Keŋte Yesu kila Galelia tɛɛle keŋ pou, na ɔ na wola wɔ Gyudatena ɔsom denɛɛ man. Ɔ kolosi Wurubuarɛ nombia kpaakpaa lee Wurubuarɛ gyoori keŋ wose man, te ɔ kyɔɔ kaweese kpookpoo balaŋ wose man."
24,"News about him spread all over Syria, and people with every kind of sickness or disease were brought to him. Some of them had a lot of demons in them, others were thought to be crazy, and still others could not walk. But Jesus healed them all.","Mena dɔɔ Yesu yele leewɔ Siria tɛɛle keŋ dɔɔ pou. Keŋte balaŋ moo kaweesetena kpookpoo, ŋgba baŋ bɛɛ wee keleuleuse na ɔtakasese na baŋ ba yenaase ba yekee nɛ kɔna e, te ɔ kyɔɔ wɔ te ɔ gberaa feliŋkumɛɛ lee baale mɔ man."
25,"Large crowds followed Jesus from Galilee and the region around the ten cities known as Decapolis. They also came from Jerusalem, Judea, and from across the Jordan River.","Mena dɔɔ balaŋ burum lee Galelia, na Dekapolise tɛɛle man na Gyerusalɛm donɔɔ man na Gyudia tɛɛle man, na Gyɔɔdan diŋgyiŋ kaa sila e."
20,"You must obey God's commands better than the Pharisees and the teachers of the Law obey them. If you don't, I promise you will never get into the kingdom of heaven. Anger","Mena dɔɔ mɛɛ yako ŋon ɛ ke nyii nyiaa, akpaa ɛ gbɛɛneŋ ta tenee Wurubuarɛ siaman kela Gyudatena mmaraa wolala baŋ, na Farasiitena dikpii keŋ balaŋ ya nɛ, ɛ be gyae ɛ ka gyoo Wurubuarɛ gyoori keŋ man ya.” Yesu kawola lee baŋ wose man"
23,"So if you are about to place your gift on the altar and remember that someone is angry with you,","Mena dɔɔ nyi akpaa nyaŋ ŋon n mo kolo kɔŋ Wurubuarɛ kedeesa boe keŋ tɛɛ n kaa deesi, te n tɔɔse nyi ɛmɛɛ na ŋolo dana nombia na,"
3,God blesses those people who depend only on him. They belong to the kingdom of heaven!,"“Ɛmɛɛ baŋ ɛ ba mo ɛ wose pou lɔ Wurubuarɛ dɔɔ nɛ ɛmɛɛ na nyeebam, nawolo nyi ɛmɛɛ te Wurubuarɛ gyoori keŋ yɛɛ ɛ wui."
4,God blesses those people who grieve. They will find comfort!,"Ɛmɛɛ baŋ ɛ ne di walaŋsa nɛ ɛmɛɛ na nyeebam, nawolo nyi Wurubuarɛ waa kyɔlɛɛ ŋon."
5,God blesses those people who are humble. The earth will belong to them!,"Ɛmɛɛ baŋ ɛ ne yɔkɔse ɛ wose nɛ ɛmɛɛ na nyeebam, nawolo nyi ɛmɛɛ te tɛɛle kei gyae kaa bese ɛ wui."
7,God blesses those people who are merciful. They will be treated with mercy!,"Ɛmɛɛ baŋ ɛ ne wii balaŋ waraŋase nɛ ɛmɛɛ na nyeebam, nawolo nyi Wurubuarɛ waa wii ɛmɛɛ mɔ waraŋase."
8,God blesses those people whose hearts are pure. They will see him!,"Ɛmɛɛ baŋ dukum kamasɛ be doo ɛ konɔɔse man ya nɛ ɛmɛɛ na nyeebam, nawolo nyi ɛmɛɛ ne gyae la ɛ kena Wurubuarɛ."
14,"You are the light for the whole world. A city built on top of a hill cannot be hidden,",“Ɛ yɛɛ ŋgba keŋmaŋee nɛ fa balaŋ tɛɛle kei dɔɔ. Donɔɔ keŋ ke gyakaa bula dɔɔ nɛ bɛɛ weese ya.
34,"But I tell you not to swear by anything when you make a promise! Heaven is God's throne, so don't swear by heaven.","Mɔna maŋ ne yako ŋon baa nyiaa, ɛ na kaŋ ntam korakora gba ya. Ɛ na kaŋ adido ntam ya, nawolo nyi botɔɔ te Wurubuarɛ kyaa ɔ ne di gyoori balaŋ pou dɔɔ."
35,"The earth is God's footstool, so don't swear by the earth. Jerusalem is the city of the great king, so don't swear by it.","Ɛ na kaŋ tɛɛle mɔ ntam ya, nawolo nyi botɔɔ yɛna Wurubuarɛ nae dɛɛ see. Ɛ na kaŋ Gyerusalɛm donɔɔ mɔ ntam ya, nawolo nyi keŋ yɛna gyoo dinaa ŋon donɔɔ."
15,"and no one lights a lamp and puts it under a clay pot. Instead, it is placed on a lampstand, where it can give light to everyone in the house.","Ŋolo bɛɛ kyaŋee kanea na waa mo kolo wuu ke dɔɔ ya, mɔna ɔ na mo ke bo gyakaa kolo dɔɔ adido, na ke nyiŋ naa fa balaŋ baŋ pou be kyaa dekpaŋalaŋ man nɛ."
17,"Don't suppose I came to do away with the Law and the Prophets. I did not come to do away with them, but to give them their full meaning.","Keŋte Yesu besewɔ yako wɔ nyiaa, “Ɛ na gyueŋ nyi me kɔŋae me kaa bɛɛ Wurubuarɛ mmaraase, yaa nombia ŋan Wurubuarɛ akpeŋkpeŋgyɔɔra be yako see nɛ ya. Ma te kɔŋ nyi me kaa bɛɛ ŋa ya, mɔna me kɔŋae na maa yela nombia ŋenaŋ pou ke kɔŋ ŋgba ba ke yako see nɛ."
22,"But I promise you if you are angry with someone, you will have to stand trial. If you call someone a fool, you will be taken to court. And if you say that someone is worthless, you will be in danger of the fires of hell.","Mɔna maŋ ne yako ŋon baa nyiaa, ‘Walaŋ kamasɛ ŋon ɔ gyeŋ baŋ do ɔ dɔɔ na baa bu e fɔɔ, te walaŋ kamasɛ ŋon ɔ tee ɔ dɔɔ nyi ɔ yɛɛ ohuhoo e na, baa mo e gyu kegyiise siaman na be kaa di ɔ nombia. Te walaŋ kamasɛ ŋon ɔ baake ɔ dɔɔ nyi Diyiŋte na, ɔtenate benaa na boalaŋ man kagyoo.’"
24,"leave your gift there in front of the altar. Make peace with that person, then come back and offer your gift to God.","tina nya abɔɔ ŋan yela kedeesa boe keŋ tɛɛ botɔɔ, na n ke gyu n dɔɔ ŋon gyaŋ na ɛ kaa desina ya nsana, pɛna n kaa mo nya abɔɔ ŋan deesi fa Wurubuarɛ."
25,"Before you are dragged into court, make friends with the person who has accused you of doing wrong. If you don't, you will be handed over to the judge and then to the officer who will put you in jail.","Nyi akpaa ŋolo de samenaa neŋ na, yɛɛ kakyeŋ na ɛ ke desina ya nsana pɛna nombia kedi wee keŋ kelii. Na mena ya wee kenaŋ de lii na, waa mo neŋ ka do nombiadiiri ŋon nyiŋmaa man, na ŋon mɔ ka mo neŋ ka do kotɔtɔɔtena nyiŋmaa man, na baa mo neŋ ketɔ deni."
31,You have been taught that a man who divorces his wife must write out divorce papers for her.,"Keŋte Yesu besewɔ yako wɔ nyiaa “Ɛ nyii Wurubuarɛ nombia yakowɔ nyiaa, ‘Walaŋ kamasɛ ŋon waa bɛɛ ɔ wɛɛle na, kaboena nyi waa fa e tɔne na kawola nyi ɔ te bɛɛ e.’"
33,"You know our ancestors were told, “Don't use the Lord's name to make a promise unless you are going to keep it.”","Keŋte Yesu besewɔ yako wɔ nyiaa, “Ɛ nyiiwɔ Wurubuarɛ nombia besewɔ yako gyaŋgba keŋ nyiaa, walaŋ kamasɛ ŋon ɔ kaŋ ntam fa de Gbeŋgyoo Wurubuarɛ na, waa yɛɛ kakyeŋ na waa di ke dɔɔ."
39,"But I tell you not to try to get even with a person who has done something to you. When someone slaps your right cheek, turn and let that person slap your other cheek.","Mɔna maŋ ne yako ŋon baa nyiaa, akpaa ŋolo de yɛɛ neŋ nombiikum na, nyaŋ na mo nombiikum tɔ e kom ya. Te akpaa ŋolo da ŋmera neŋ n dunoluŋ lakaa man na, besena n demena mɔ wui kpu e."
40,"If someone sues you for your shirt, give up your coat as well.","Nyi ŋolo de samenaa neŋ nyi waa lɛo n kegba wurikyim na, kpee n kegba atetate keŋ mɔ kpu e."
41,"If a soldier forces you to carry his pack one kilometer, carry it two kilometers.","Akpaa ŋolo da ŋere neŋ nyi ɛmɛɛ na e ke ta nawɔɔtɔɔse kufu na, sɛɛ na ɛmɛɛ na e ke ta nawɔɔtɔɔse sao."
42,"When people ask you for something, give it to them. When they want to borrow money, lend it to them. Love (Luke","Akpaa ŋolo da sola neŋ kolo na fa e, te akpaa ŋolo de kɔŋ ɔ kaa paa n kolo na, na bɛɛ ya.” Yesu kpa dɛɛ gyae balaŋ baŋ bɛɛ kɔla daa Luka"
43,"You have heard people say, “Love your neighbors and hate your enemies.”","Keŋte Yesu besewɔ yako nyiaa, “Ɛ nyii Wurubuarɛ nombia yakowɔ nyiaa, gyae n dɔɔ na n ke kɔla ŋon ɔ ne kɔla neŋ nɛ."
44,But I tell you to love your enemies and pray for anyone who mistreats you.,"Mɔna maŋ ne yako ŋon baa nyiaa, ɛ gyae balaŋ baŋ bɛɛ kɔla ŋon nɛ, na ɛ ke fane fa baŋ bɛɛ naase ŋon diyem nɛ,"
