verse_number,english_verse,translation_verse
18,"While Jesus was walking along the shore of Lake Galilee, he saw two brothers. One was Simon, also known as Peter, and the other was Andrew. They were fishermen, and they were casting their net into the lake.","Nya se Yesu lɛyɛ lǝ Galilea eto ditumbukplɛ ɔflɔ ɔntɔɔ, únyǝ bayimisani inuǝ ba ni mba laata asabu. Mǝ ni Simon wǝ baakpo Petro ku wǝ ɔyimisani Andrea ba díkata asabu lǝ ditumbukplɛ nǝmǝ."
21,"Jesus walked on until he saw James and John, the sons of Zebedee. They were in a boat with their father, mending their nets. Jesus asked them to come with him.","Nya se ɔ́yɛ sɛkɛ úsu sɛtɔɔ, usi únyǝ bayimisani inuǝ ba baakpo Yakobo ku Yohanes ba ni Sebedeo eto bebi. Mǝ ku mǝ anto Sebedeo ǝmǝ ákɛ lǝ ɔklɔ kafo bákalɔ mǝ asabu fɛ Yesu lékpadi mǝ."
22,"At once they left the boat and their father and went with Jesus. Jesus Teaches, Preaches, and Heals (Luke","Lamfolamfoo, báyani mǝ anto ku ɔklɔ ǝmǝ bǝtsyǝ nya bǝtǝkǝko wǝ bédu. Yesu Átsya Efimbi Akpa Akpa Lǝ Mǝ Nti."
23,"Jesus went all over Galilee, teaching in their synagogues and preaching the good news about God's kingdom. He also healed every kind of disease and sickness.",Yesu áyɛ lǝ Galilea eto kasɔ kenke nya óte asa lǝ Yudafɔ eto ntsyakɔ. Nya óbe Onanto eto Sekadidi eto Ditiki Sɛɛ nǝmǝ letsya. Nya ótsya betidi ba efimbi ate ate nlɛ bulǝ kenke.
24,"News about him spread all over Syria, and people with every kind of sickness or disease were brought to him. Some of them had a lot of demons in them, others were thought to be crazy, and still others could not walk. But Jesus healed them all.","Nyamfo ǝtǝ bǝ wǝ diye ku ditiki nǝmǝ áyɛ éfia Siria eto kasɔ kenke. Nyaso betidi ákpa mǝ befimfi ba efimbi ate ate nlɛ bulǝ báboko wǝ ɔflɔ. Mǝ bǝtsyuǝǝ, awɔnɔ bua dísiǝ mǝ lǝ ǝsuǝ kakpe mǝ bulǝ. Bǝtsyuǝ kǝkpǝkasankli eto bufi díkǝlǝ nya bǝtsyuǝǝ, ani ku akpa díkpǝ mǝ. Yesu átsya mǝmblɛ kenke."
25,"Large crowds followed Jesus from Galilee and the region around the ten cities known as Decapolis. They also came from Jerusalem, Judea, and from across the Jordan River.",Sitiditu kplɛ sia ditsyi Galilea eto kasɔ ku Kǝmǝ Lefosi ka nkpe mfó ku Yerusalem ku Yudea eto kasɔ ku nsɔ bo nkpe lǝ Yordan eto Ketu eto lekpake nǝ nse ǝbǝ bǝtǝkǝ ko wǝ.
1,"When Jesus saw the crowds, he went up on the side of a mountain and sat down. Blessings (Luke","Se Yesu dínyǝ sitiditu sia dítǝkǝko wǝǝ, óbe úsu kɔtini kato nya úsiǝ kasɔ. Mfó nya wǝ bakasebi díbǝ wǝ ɔflɔ."
20,"You must obey God's commands better than the Pharisees and the teachers of the Law obey them. If you don't, I promise you will never get into the kingdom of heaven. Anger","Nyaso nlɛ mi bɔtɛyi wuee minkǝ, fɛ biofo Onanto eto sekakedikɔ budufǝǝ, ele bǝ bisiǝ nkpǝ sɛɛ lǝ Onanto eto ǝnǝmi bo lɛlɛkɛ bonso kase kɔfi eto bateasa ku Farisifɔ kulaa tsya nsi. Yesu Áte Asa Itsyi Lǝ Lɛblɔfi Ǝsuǝ."
23,"So if you are about to place your gift on the altar and remember that someone is angry with you,","Nyaso lǝ ibǝ bǝ efi fǝ ǝtǝsa atɔnko lǝ Onanto kedikǝtǝkɔ eto leba ǝsuǝǝ, nya fakloma fǝ lesatsyuǝ kpe lǝ fǝ ku fǝ ɔyimitsyuǝ lenti,"
2,and he taught them:,"Nya útsyiko mǝ asa bote nkǝ,"
3,God blesses those people who depend only on him. They belong to the kingdom of heaven!,"“Onanto ákpo atsyɔ betidi ba nyi bǝ beyifo bakombo lǝ lɛwɔnɔ ǝsuǝ, itsyise Onanto eto sekakedikɔ eyifo mǝ sele."
4,God blesses those people who grieve. They will find comfort!,Onanto ákpo atsyɔ betidi ba leewi kaminsǝku. Mǝ Onanto loomansǝ lɛkɔ nɛ.
5,God blesses those people who are humble. The earth will belong to them!,Onanto ákpo atsyɔ betidi ba laabokosǝ ǝsuǝ kasɔ. Mǝǝ ni mba luudi sɛkplɛ lǝ kasɔ kamfo eto bikǝ ǝsuǝ.
7,God blesses those people who are merciful. They will be treated with mercy!,Onanto ákpo atsyɔ betidi ba lǝǝnyǝ mǝ bǝtsyuǝ kaminsǝ. Onanto ebunyǝ mǝ kaminsǝ.
8,God blesses those people whose hearts are pure. They will see him!,Onanto ákpo atsyɔ betidi ba eto ketu lekpa kɛnkɛ. Mǝ luunyǝ Onanto nɛ.
14,"You are the light for the whole world. A city built on top of a hill cannot be hidden,","“Biyifo fe diyǝnde bitǝ kawunsiǝ kenke. Umǝ wǝ bála bǝtǝkǝ lǝ kɔtini ǝsuǝǝ, ambiɔ."
34,"But I tell you not to swear by anything when you make a promise! Heaven is God's throne, so don't swear by heaven.","Fɛɛ mɔmɔɔ, nlɛ mi bɔtɛyi minkǝ mankpadi asa ǝtsyǝ kɛnyɛ saa. Mankpadi asa nnya nkpe kato itsyise Onanto eto lekankpomɛ ni mfó."
35,"The earth is God's footstool, so don't swear by the earth. Jerusalem is the city of the great king, so don't swear by it.","Mankpadi asa nnya nkpe lǝ kasɔ tsya itsyise Onanto eto akpa eto kǝtǝkɔ ini. Nya mankpadi Yerusalem, itsyise mfó ni baka eto Oka wǝ ni Ǝsuǝalenyǝ Kenke eto umǝ nɛ."
13,"You are the salt for everyone on earth. But if salt no longer tastes like salt, how can it make food salty? All it is good for is to be thrown out and walked on.","“Bite fe mmba bitǝ betidi ba kenke. Fɛɛ lǝ kamini ábɔ lǝ mmba bomǝ ǝsuǝǝ, ǝnsiǝmbofo kamini bokpe lǝ mu bio. Nya se bunsibǝ kutǝkǝ saa esoo, buwui hã ele bǝ befi mu bewui lǝ betidi lǝ bayɛ lǝ mu ǝsuǝ bafe."
15,"and no one lights a lamp and puts it under a clay pot. Instead, it is placed on a lampstand, where it can give light to everyone in the house.",Kuutsyuǝ saa anto okandiɛ kefi asa keti wǝ. Bomu bufi beefi wǝ kǝtǝkǝ lǝ wǝ kǝtǝkǝkɔ ǝsuǝ kaka wuutǝ diyǝnde utsyuǝ saa wǝ nkpe lǝ diyo nǝmǝ.
17,"Don't suppose I came to do away with the Law and the Prophets. I did not come to do away with them, but to give them their full meaning.","Yesu esi ɔ́tɛyi nkǝ, “Biembu biǝ mbǝ miǝ maninsǝ Moses eto afi nnya ókpe, nye Onanto eto bǝnyɛlǝkǝtidi léte. Mǝmbǝ miǝ maaninsǝ nnya kon. Bomu mbǝ miǝ lǝ mbǝ mflɔsǝ nnya."
21,"You know our ancestors were told, “Do not murder” and “A murderer must be brought to trial.”","“Kɔɔ bɛnɔ bátɛyi betidi bǝnkǝ, ‘Manlo utidi.’ Nya utidi wǝ leeyifo nkoo, ele bǝ bakponko wǝ lekpo."
22,"But I promise you if you are angry with someone, you will have to stand trial. If you call someone a fool, you will be taken to court. And if you say that someone is worthless, you will be in danger of the fires of hell.","Fɛɛ mɔmɔɔ, mɔ lɛ mi bɔtɛyi minkǝ, utsyuǝ saa ke luunyǝ ɔblɔ lǝ wǝ ɔyimi ǝsuǝǝ, bookponko wǝ lekpo. Nya utidi wǝ tsya lɔɔtɛyi wǝ ɔyimitsyuǝ nkǝ, ‘Eyifo utidi bimbaa,’ bookpa wǝ besuko beninǝ eto ǝnǝmi. Nya utidi wǝ lɔɔtɛyi wǝ ɔyimitsyuǝ nkǝ, ‘Eyifo ubukii,’ Onanto ebunǝ wǝ koto lǝ ditefɛnku manlo kǝmiǝ."
24,"leave your gift there in front of the altar. Make peace with that person, then come back and offer your gift to God.",yani fǝ kedi kamǝ ǝtsyǝ lǝ Disumuyo mfó lǝ esu lǝ fonko fǝ ɔyimitsyuǝ lǝ bekpo ntu lǝ bǝtsyuǝ nti fɛ lǝ efi fǝ kedi kamǝ esu ǝtǝ Onanto.
25,"Before you are dragged into court, make friends with the person who has accused you of doing wrong. If you don't, you will be handed over to the judge and then to the officer who will put you in jail.","“Lǝ utsyuǝ aala nkǝ weefi fǝ usuko kɔfi ɔflɔɔ, bɛbɛ lefe lǝ fonko wǝ lǝ bɛlɔ bǝtsyuǝ nti. Lenni nkoo, lǝ fonko wǝ esu lekpo etii, utidi ǝmfo ebufi fǝ okpe lǝ okponkpo eto ani. Nya wuntsya luufi fǝ okpe mba lɛmuǝ betidi eto ani nya bookpe fǝ lǝ diyo."
26,I promise you will not get out until you have paid the last cent you owe. Marriage,Nya nlɛ fǝ bɔtɛyi kasini minkǝ ebɔkɛ lǝ mfó isu ese lefe nǝ foofo kayo ka fensi alosǝ. Yanle Bǝ Bǝsǝ Ku Bǝsiǝ Fe Bǝtsyuǝ Kama.
31,You have been taught that a man who divorces his wife must write out divorce papers for her.,"“Bátɛyi bǝnkǝ, ‘Utsyuǝ saa ke lɔɔni wǝ usiǝǝ, ele bǝ utǝ wǝ kukue nkǝ ɔ́ni wǝ.’"
33,"You know our ancestors were told, “Don't use the Lord's name to make a promise unless you are going to keep it.”","“Kɔɔ bɛnɔ tsya bátɛyi betidi bǝnkǝ, ‘Mankpadi asa esi etudi kɛnyɛ lǝ nnya ǝsuǝ. Bomu yifo lǝ ntamu bo faka fǝtǝ Bonamute ǝsuǝ.’"
37,"When you make a promise, say only “Yes” or “No.” Anything else comes from the devil. Revenge (Luke","Tǝ lǝ mi ee lǝ iyifo ee, nya lǝ mi oowo lǝ iyifo oowo ete. Lesa bamba sa enso nyamfo eto bɔtɛyii, etsyi lǝ olontidi ǝmǝ ɔflɔ. Yesu Áte Bo Nkǝ Boantisǝ Oko."
38,"You know you have been taught, “An eye for an eye and a tooth for a tooth.”","“Bɛnɔ bátɛyi bǝnkǝ, ‘Bafo dinǝmi lǝ dinǝmi eto kɛnyɛ, nya lɛnyi lǝ lɛnyi eto kɛnyɛ.’"
