verse_number,english_verse,translation_verse
16,"So Jesus was baptized. And as soon as he came out of the water, the sky opened, and he saw the Spirit of God coming down on him like a dove.","Na ɔbɔɔ Yesu asu wieeɛ he, na opie firii nsuo he mu a pɛ, amonom hɔaa ne soro bie maa no na ohuu sɛ Nyankopɔn Honhom oosiane sɛ abuburo ɔɔba ne so."
17,"Then a voice from heaven said, “This is my own dear Son, and I am pleased with him.”","Na nne bi firi soro kaa sɛ, “Yei ne me dɔ Ba a ɔsɔ m’ani.”"
12,"When Jesus heard that John had been put in prison, he went to Galilee.","Na afei Yesu tee sɛ bɛakye Yohane he, osiim kɔɔ Galilea."
13,"But instead of staying in Nazareth, Jesus moved to Capernaum. This town was beside Lake Galilee in the territory of Zebulun and Naphtali.","Ofirii Nasaret na ɔkɔtenaa Kapernaum po he ho, Sebulon ne Naftali, mpɔtamu,"
2,After Jesus had gone without eating for,"Odii mmuada adaduannan, awia ne anadwo, na yei akyi he kɔm dee no."
3,"Then the devil came to him and said, “If you are God's Son, tell these stones to turn into bread.”","Na sɔhwɛfoɔ he ba bɛka kyerɛɛ no sɛ, “Sɛ wo ne Nyankopɔn ba he a, hyɛ ma aboɔ yi nnane paanoo.”"
7,"Jesus answered, “The Scriptures also say, ‘Don't try to test the Lord your God!’ ”","Yesu ka kyerɛɛ no sɛ, “Bɛatwerɛ bio sɛ, ‘Nsɔ Awurade wo Nyankopɔn nhwɛ.’ ”"
8,"Finally, the devil took Jesus up on a very high mountain and showed him all the kingdoms on earth and their power.","Afei nso, Bronsam faa no de no kosii bepɔ tentene bi atifi, na ɔkyerɛɛ no wiase ahennie ne mu afɛfɛdeɛ nyinaa,"
9,"The devil said to him, “I will give all this to you, if you will bow down and worship me.”","na ɔka kyerɛɛ no sɛ, “Sɛ wobɛkoto asɔre me a, nka mede saa nnoɔma yi nyinaa bɛma wo.”"
10,"Jesus answered, “Go away Satan! The Scriptures say: ‘Worship the Lord your God and serve only him.’ ”","Yesu ka kyerɛɛ no sɛ: Firi hɔ, Satan! Na bɛatwerɛ sɛ: “Awurade wo Nyankopɔn nkoaa ne sɔre no, na ɔno nkoaa nso ne som no.”"
14,"So God's promise came true, just as the prophet Isaiah had said,",sɛdeɛ ɔbɛyɛ a nkɔmhyɛ a ɔnam diyifoɔ Yesaia so baeɛ he bɛba mu sɛ:
15,"“Listen, lands of Zebulun and Naphtali, lands along the road to the sea and across the Jordan. Listen Galilee, land of the Gentiles!","“Sebulon asaase, Naftali asaase, po ho kwane so, Yordan agya amanamane mufoɔ Galilea—"
20,Right then the two brothers dropped their nets and went with him.,Amonom hɔaa begyaa bɛ asau he hɔ kodii n’akyi.
18,"While Jesus was walking along the shore of Lake Galilee, he saw two brothers. One was Simon, also known as Peter, and the other was Andrew. They were fishermen, and they were casting their net into the lake.","Na Yesu nam Galilea po ho he, ohuu anuanom mmienu, Simon, a bɛfrɛ no Petro, ɔne ne nua Andrea, sɛ beegu asau po he mu—efiri sɛ na bɛyɛ apofofoɔ."
21,"Jesus walked on until he saw James and John, the sons of Zebedee. They were in a boat with their father, mending their nets. Jesus asked them to come with him.","Na ofirii hɔ he, ohuu anuanom mmienu bi, Yakobo, Sebedeo ba ne ne nua Yohane, sɛ bɛ ne bɛ papa Sebedeo te kodoɔ mu a beesiesie bɛ asau, na ɔfrɛɛ bɛ."
22,"At once they left the boat and their father and went with Jesus. Jesus Teaches, Preaches, and Heals (Luke","Amonom hɔaa begyaa bɛ kodoɔ ne bɛ papa hɔ, na bekodii n’akyi. Yesu kaa Nyankopɔn asɛm na ɔsaa yareɛ ya Galilea"
23,"Jesus went all over Galilee, teaching in their synagogues and preaching the good news about God's kingdom. He also healed every kind of disease and sickness.","Yesu kyinkyinii Galilea nyinaa, kyerɛkyerɛɛ bɛ hyia adane mu, na ɔpae mu kaa ahennie he ho asɛmpa na ɔsaa bɛ a bɛyare nyinaa yadeɛ."
24,"News about him spread all over Syria, and people with every kind of sickness or disease were brought to him. Some of them had a lot of demons in them, others were thought to be crazy, and still others could not walk. But Jesus healed them all.","Nti ne ho asɛm trɛɛ Siria nyinaa, na bɛde ayarefoɔ, bɛ a bɛyare yadeɛ ahodoɔ ne bɛ a bɛ honam tutu bɛ, ne bɛ a honhom fi ne twerɛ ya bɛ so, ɔne mmubuafoɔ nyinaa, baa ne nkyɛne. Na ɔsaa bɛ nyinaa yadeɛ."
25,"Large crowds followed Jesus from Galilee and the region around the ten cities known as Decapolis. They also came from Jerusalem, Judea, and from across the Jordan River.","Na nkurofoɔ akuoakuo pii firi Galilea, Dekapoli, Yerusalem, Yudea, ne Yordan agya nyinaa dii n’akyi."
1,"When Jesus saw the crowds, he went up on the side of a mountain and sat down. Blessings (Luke","Berɛ a Yesu huu nnipadɔm he, ɔkɔɔ bepɔ he so; na ɔtenaa ase he, n’asuafoɔ baa ne nkyɛne."
20,"You must obey God's commands better than the Pharisees and the teachers of the Law obey them. If you don't, I promise you will never get into the kingdom of heaven. Anger","Meeka akyerɛ ho, sɛ ho tenenee ammoro atwerɛfoɔ ne Farisifoɔ bɛ deɛ so a, honnya soro ahennie mu kwane da. Abufuo ho nkyerɛkyerɛ"
23,"So if you are about to place your gift on the altar and remember that someone is angry with you,","Nti sɛ wode afɔrebɔdeɛ ba afɔrebokyia ho, na wokae sɛ wo nua wɔ bibi tia wo a,"
3,God blesses those people who depend only on him. They belong to the kingdom of heaven!,"“Nhyira ne bɛ a ahia bɛ honhom mu, efiri sɛ bɛ ne soro ahennie he yɛ bɛ dea."
4,God blesses those people who grieve. They will find comfort!,"Nhyira ne bɛ a bedi awerɛhoɔ, efiri sɛ bɛ ne bebenya awerɛkyekyerɛ."
5,God blesses those people who are humble. The earth will belong to them!,"Nhyira ne bɛ a bɛdwo, efiri sɛ bɛ ne bebedi asaase he so."
7,God blesses those people who are merciful. They will be treated with mercy!,"Nhyira ne bɛ a behu afoforɔ mmɔbɔ, efiri sɛ bɛ ne bebehu bɛ mmɔbɔ."
8,God blesses those people whose hearts are pure. They will see him!,"Nhyira ne bɛ a bɛ akoma mu te, efiri sɛ bɛ ne bebehu Nyankopɔn."
14,"You are the light for the whole world. A city built on top of a hill cannot be hidden,",Hoyɛ wiase hann. Kuro a ɔda mmepɔ so ntumi nhinta.
34,"But I tell you not to swear by anything when you make a promise! Heaven is God's throne, so don't swear by heaven.","Na me deɛ meeka akyerɛ ho sɛ, Nka ntam koraa, mfa soro nka ntam, efiri sɛ ɔyɛ Nyankopɔn ahennwa,"
35,"The earth is God's footstool, so don't swear by the earth. Jerusalem is the city of the great king, so don't swear by it.","saa nso ne mfa asaase nka ntam, efiri sɛ ɔyɛ ne nane ntiasoɔ; mfa Yerusalem nso nka ntam, efiri sɛ ɔyɛ Hene kɛseɛ he ahenkuro."
13,"You are the salt for everyone on earth. But if salt no longer tastes like salt, how can it make food salty? All it is good for is to be thrown out and walked on.","Hone asaase yi so nkyene; nso sɛ nkyene dɛ yera a, ɔbɛyɛ dɛ na ayɛ nkyene bio? Bɛmmfa nnyɔ hwee bio, gye sɛ bɛto gu ma betiatia so."
15,"and no one lights a lamp and puts it under a clay pot. Instead, it is placed on a lampstand, where it can give light to everyone in the house.","Nipa biaa nsɔ kanea mmfa nnhyɛ atam ase, na mmom bɛde si kanea dua so, na ahyerɛn ama nnipa a bɛya fie hɔ nyinaa."
17,"Don't suppose I came to do away with the Law and the Prophets. I did not come to do away with them, but to give them their full meaning.","Honnwene sɛ maaba sɛ meebeyi mmara ne adiyifoɔ he hɔ; mamma sɛ meebeyi no hɔ, na mmom maaba sɛ meebɛma no aba mu pefee."
21,"You know our ancestors were told, “Do not murder” and “A murderer must be brought to trial.”","“Hoate sɛ bɛka kyerɛɛ tetefoɔ he sɛ, ‘Honni awu; na nea odi awu biaa bedi fɔ atemmuo mu.’"
22,"But I promise you if you are angry with someone, you will have to stand trial. If you call someone a fool, you will be taken to court. And if you say that someone is worthless, you will be in danger of the fires of hell.","Na me deɛ meeka akyerɛ ho sɛ, sɛ wo bo fu wo nua a, wobedi fɔ atemmuo mu; wodi wo nua atɛm sɛ nipahunu a wobedi fɔ mpanyimfoɔ atitire he asɛniiɛ; na sɛ woka sɛ, ‘Woyɛ kwasea’ a, wobedi fɔ akɔ gya a onnum da mu."
24,"leave your gift there in front of the altar. Make peace with that person, then come back and offer your gift to God.","nea odi kane a ɔsɛ sɛ woyɔ ne sɛ, gya w’afɔrebɔdeɛ he afɔrebokyia he so na wo ne no nkobom, na ɔno akyi he woasane aba abɛbɔ w’afɔdeɛ."
25,"Before you are dragged into court, make friends with the person who has accused you of doing wrong. If you don't, you will be handed over to the judge and then to the officer who will put you in jail.","Sɛ wo ne wo soboɔbɔni nam kwane so ɔɔkɔ asennibea a, yɛ ntɛm na wo ne no mmom ansa na wo ne no aduru asennibea hɔ, anyɛ saa a wo soboɔbɔni he de wo bɛhyɛ temufoɔ nsa, na temufoɔ he so de wo ahyɛ wɛmfoɔ nsa, na ɔde wo akɔto afiase."
26,I promise you will not get out until you have paid the last cent you owe. Marriage,"Nɔkorɛ, meeka akyerɛ ho, wonnya kwane mmfiri kosi sɛ wobetua wo kaprɛ a aka wo nsam he ansa.” Awaresɛeɛ ho nkyerɛkyerɛ"
31,You have been taught that a man who divorces his wife must write out divorce papers for her.,"“Afei nso, bɛkaa sɛ, ‘Biaa a obegyae ne yerɛ he, ɔmma no awaregyaeɛ krataa.’"
33,"You know our ancestors were told, “Don't use the Lord's name to make a promise unless you are going to keep it.”","“Bio, hoate sɛ bɛka kyerɛɛ tetefoɔ he sɛ, ‘Nka ntanhunu, nso fa wo ntankadeɛ ma Awurade.’"
37,"When you make a promise, say only “Yes” or “No.” Anything else comes from the devil. Revenge (Luke","Na ma nea wobɛka sɛ ɔyɛ ‘ɛɛ, he, nyɛ ɛɛ’, na nea wobɛka sɛ ‘daabi, he nso nyɛ daabi’; yei akyi ade foforɔ biaa firi bɔne mu. Awerɛtɔ ho nkyerɛkyerɛ"
38,"You know you have been taught, “An eye for an eye and a tooth for a tooth.”","“Hoate sɛ bɛkaa sɛ, ‘ani nsi ani ananem, na sẽ nso nsi sẽ ananem.’"
39,"But I tell you not to try to get even with a person who has done something to you. When someone slaps your right cheek, turn and let that person slap your other cheek.","Na me deɛ meeka akyerɛ ho sɛ, Ho ne bɔnefoɔ nni asie. Nso sɛ bi pae w’aso nifa mu a, dane baako he nso ma no;"
40,"If someone sues you for your shirt, give up your coat as well.","sɛ bi pɛ sɛ ɔne wo di asɛm na ɔfa w’ataadeɛ ngusoɔ a, fa deɛ ɔhyɛ aseɛ he so ka no ho;"
41,"If a soldier forces you to carry his pack one kilometer, carry it two kilometers.","na sɛ bi hyɛ wo sɛ wo ne no nkɔ borɔfo-kwansini baako a, kɔ borɔfo-kwansini mmienu."
42,"When people ask you for something, give it to them. When they want to borrow money, lend it to them. Love (Luke","Adeɛ biaa a bi bɛsrɛ afiri wo hɔ he, fa ma no, na deɛ ɔfɛm bibi firi wo hɔ biaa nkame no. Dɔ w’atamfoɔ"
43,"You have heard people say, “Love your neighbors and hate your enemies.”","“Hoate sɛ bɛkaa sɛ, ‘Dɔ wo yɔnko na tane w’atamfoɔ.’"
44,But I tell you to love your enemies and pray for anyone who mistreats you.,"Na me deɛ meeka akyerɛ ho sɛ, Honnɔ ho atamfoɔ na hommɔ mpaeɛ mma bɛ a bɛtaa ho,"
45,Then you will be acting like your Father in heaven. He makes the sun rise on both good and bad people. And he sends rain for the ones who do right and for the ones who do wrong.,"saa ne bɛma ho ayɛ ho Agya a ɔya soro he mma; efiri sɛ ɔma awia pie abɔnefoɔ ne ateneneefoɔ so, na ɔtɔ nsuo gu ateneneefoɔ ne bɛ a bɛnnyɛ ateneneefoɔ so."
46,"If you love only those people who love you, will God reward you for this? Even tax collectors love their friends.","Na sɛ hodɔ bɛ a bɛdɔ ho a, mmɛ akatua ne hobenya? Togyefoɔ mpo nnyɔ saa anaa?"
47,"If you greet only your friends, what's so great about this? Don't even unbelievers do that?","Na sɛ ho kyea ho nuanom nkoaa a, mmɛ ne ho ayɔ akyɛne binom? Amanamane mufoɔ mpo nnyɔ saa?"
48,But you must always act like your Father in heaven.,"Honyɛ pɛ, efiri sɛ, ho Agya ɔya soro he yɛ pɛ."
1,"When you do good deeds, don't try to show off. If you do, you won't get a reward from your Father in heaven.",“Honhwɛ yie na hoannyɔ ho tenenee nnipa anim sɛ bebehu ho; sɛ hoyɔ saa a hoonnya akatua ho Agya a ɔya soro he hɔ.
3,"When you give to the poor, don't let anyone know about it.","Na sɛ wooyɔ adɔeɛ a, mma wo nsa benkum nnhu deɛ wo nsa nifa ɔɔyɔ,"
5,"When you pray, don't be like those show-offs who love to stand up and pray in the synagogues and on the street corners. They do this just to look good. I can assure you that they already have their reward.","“Na sɛ hoobɔ mpaeɛ a honnyɔ sɛ nyaatwomfoɔ he; efiri sɛ bɛpɛ sɛ begyina hyiadane mu ne mmɔntene ntweaso bɔ mpaeɛ, sɛ nnipa behu bɛ. Nɔkorɛ, meeka akyerɛ ho sɛ, bɛanya bɛ akatua dada."
6,"When you pray, go into a room alone and close the door. Pray to your Father in private. He knows what is done in private and will reward you.","Na wo deɛ, sɛ woobɔ mpaeɛ a, kɔhyɛ wo dane mu na to wo ho pono mu na bɔ mpaeɛ kyerɛ w’Agya a ɔya kokoam he; na w’Agya a ohu kokoam he betua wo ka."
7,"When you pray, don't talk on and on as people do who don't know God. They think God likes to hear long prayers.","“Sɛ woobɔ mpaeɛ a, nka nsɛm pii kwa sɛ abosonsomfoɔ he; efiri sɛ besusu sɛ bɛkasaa dodoɔ nti bebetie bɛ."
8,Don't be like them. Your Father knows what you need even before you ask.,"Na ho deɛ honnyɔ sɛ bɛ, efiri sɛ ho Agya nim deɛ ohia ho ansa na hoobisa no."
9,"You should pray like this: Our Father in heaven, help us to honor your name.","Nti hommɔ mpaeɛ sɛ: Yɛ Agya a woya soro, anidie nka wo dini,"
10,"Come and set up your kingdom, so that everyone on earth will obey you, as you are obeyed in heaven.","W’ahennie mmra. Wopɛ nyɛ hɔ, asaase yi so sɛdeɛ ɔteɛ soro."
14,"If you forgive others for the wrongs they do to you, your Father in heaven will forgive you.","Na sɛ hode bɛ a bɛfom ho he mfomsoɔ kyɛ bɛ a, ho Agya a ɔya soro he nso de ho mfomsoɔ bɛkyɛ ho;"
15,"But if you don't forgive others, your Father will not forgive your sins. Worshiping God by Going without Eating","nso sɛ hoammfa afoforɔ bɛ mfomsoɔ ankyɛ bɛ a, ho Agya a ɔya soro he nso ɔmmfa ho mfomsoɔ nkyɛ ho. Mmuadadie ho nkyerɛkyerɛ"
17,"Instead, comb your hair and wash your face.","Nso sɛ woodi mmuada a, sra wo tim, na hohoro w’anim,"
18,"Then others won't know you are going without eating. But your Father sees what is done in private, and he will reward you. Treasures in Heaven (Luke",sɛnea ɔbɛyɛ a nnipa onnhu sɛ woodi abuada gye sɛ w’Agya a ɔya kokoam he; na w’Agya a ohu kokoam he betua wo ka. Soro Agyapadeɛ ho nkyerɛkyerɛ
33,"But more than anything else, put God's work first and do what he wants. Then the other things will be yours as well.","Nso honni kane nhwehwɛ Nyankopɔn ahennie ne ne tenenee, na ɔde yeinom nyinaa nso bɛka ho ho."
34,Don't worry about tomorrow. It will take care of itself. You have enough to worry about today.,"“Nti honnwene kyena ho, efiri sɛ haw a ɔya kyena mu he, dɔɔso ma kyena heaa. Haw a ɔya da biaa mu he dɔɔso ma da heaa.”"
19,"Don't store up treasures on earth! Moths and rust can destroy them, and thieves can break in and steal them.","“Honnhyehyɛ agyapadeɛ asaase yi so, baabi a mfɔteɛ ne naakyee sɛe no na akorɔmfoɔ bubu kowia;"
20,"Instead, store up your treasures in heaven, where moths and rust cannot destroy them, and thieves cannot break in and steal them.","na mmom honhyehyɛ ho agyapadeɛ soro baabi a mfɔteɛ anaa naakyee ntumi nsɛe no anaa akorɔmfoɔ ntumi mmubu nkowia,"
21,Your heart will always be where your treasure is. Light (Luke,"efiri sɛ baabi a w’agyapadeɛ ya he, hɔ ne w’akoma nso ya. Akoma mu hann"
23,"But when your eyes are bad, everything is dark. If the light inside you is dark, you surely are in the dark. Money (Luke","nso sɛ w’ani nyɛ a nipadua he nyinaa bɛyɛ sum. Nti sɛ hann a ɔya ho mu he yɛ sum a, he deɛ sum he bɛyɛ kɛse paa! Nyankopɔn ne ahonyadeɛ"
24,You cannot be the slave of two masters! You will like one more than the other or be more loyal to one than the other. You cannot serve both God and money. Worry (Luke,"“Akoa biaa ntumi nsom awuranom mmienu; efiri sɛ ɔbɛtane baako na wadɔ baako, anaa ɔde ne ho bɛbata baako na waabu baako animtia. Hontumi nsom Nyankopɔn ne ahonyadeɛ.” Honnwennwene (Luka"
