Title,Content,URL
ISRAELFƆ ƖLƲ 11,"Aha Ánɩ́ Amʋ́ Asʋn Da Ɔkpa Obówun Bulu Ansɩtɔ
Dawid ɩlʋ ha ɩlʋ osunapʋ.
1Nana Bulu nasrɩ tanʋ.
Ɔkpa mɔmʋsʋ mlɩdɛ mɩ bla mlɩaa,
“Wa ɔsa srɩ ŋain,
fɛ alɩá obubwi tofuli yɔ ɩbʋsʋ?
2Tsufɛ aha lalahɛ baklɩ amʋ́ ɩta, bɩtɩ mʋ́.
Baŋain okluntɔ bɔ́tswɩ aha ánɩ́ amʋ́ asʋn da ɔkpa.
3Nɩ bobwie ntswɩasɩ amʋ bun a,
ntɔ ɔha yile ɔbɛ́talɩ bwɛ?”
4Nana Bulu bʋ mʋ Ɔtswɛkpa.
Otsie mʋ owie-obiasʋ ɔsʋsʋ.
Ɔdɛ anyankpʋsa ánɩ́ bʋbʋ ɔtɩnɛgyiɔtɩnɛ kɩ.
Odewun tɔá bʋdɛbwɛ.
5Nana Bulu tɛkapʋ yile abwɛpʋ pʋ́ lalahɛ abwɛpʋ kɩ,
tamɛ otekisi aha ánɩ́ bʋtekle owuntɔlɩn.
6Ɔbɛ́ha atonkodu mʋ́a agyawunuá ɩdɛhɔ bótswie wʋlɩ lakpan abwɛpʋsʋ.
Lɩlɩtɔ afuá mʋ́ ɔnɔ bʋ ɔnlɩn ɔbɔ́pʋnuna amʋ́.
7Tsufɛ yile ɔbwɛpʋ Nana Bulu gyi.
Otekle yile.
Aha ánɩ́ amʋ́ asʋn da ɔkpa obówun mʋ ansɩtɔ.",https://www.bible.com/bible/255/PSA.11.NKO
ISRAELFƆ ƖLƲ 12,"Nana Bulu Asʋn Igyi Ɔnɔkwalɩ
Dawid kanfʋ-ɩlʋ ha ɩlʋ osunapʋ. Bɔ́pʋ ɔsankuo ɔmɛ ikwesɩ da mʋ́.
1Nana Bulu, hɔ anɩ,
tsufɛ aha ánɩ́ bʋtama dalɩ Bulu ɔma bata!
Ɔnɔkwalɩpʋ ɔkʋkʋ tra ɔma ɔyɩtɔ.
2Ɔhagyiɔha dɛ afunu wa suna mʋ ba.
Bʋbʋ ɔnɔwankɩ.
Amʋ́ wʋlɛwʋlɛ bogyoli nfɩ, batsula nana.
3Nana Bulu, ka anɔwankɩpʋ
pʋ́ ɩwɩatsupʋ itin.
4Amʋ́tɛblɩ bɛɛ, “Anɩ ɔdandʋ bɛ́lɛ anɩ.
Anɩbʋ ɔnɔ, ma ɔbɔ́dʋn anɩ?”
5Nana Bulu ɔbɛɛ, “Bʋdɛ owuntɔlɩn wa ahianfɔsʋ,
aha ánɩ́ bʋma tɔtɔ bʋdesu.
Mʋ́ sʋ nɔ́kʋsʋ ngya!
Négyi ɩban wa nkpa adunkapʋ.”
6Nana Bulu asʋn igyi ɔnɔkwalɩ.
Igyi fɛ sika fututuá baŋlaɩn mʋ́,
dɩnkɩ ipi lɛ mʋ́ ansɩtɔ tse sienɔ.
7Oo Nana Bulu, gyo anɩ ɩwɩ,
afʋlɛ anɩ tsu ndɛmba-abi anfɩ ɩbɩtɔ brɛ fɛ́ɛ́.
8Aha bʋbuo lalahɛ.
Mʋ́ sʋ lalahɛ abwɛpʋ bʋdɛtsʋntsʋn.",https://www.bible.com/bible/255/PSA.12.NKO
ISRAELFƆ ƖLƲ 13,"Mɩ Bulu, Damli Kɩ Mɩ, Afʋsɔ Mɩ Ɔnɔ
Dawid kanfʋ-ɩlʋ ha ɩlʋ osunapʋ.
1Oo Nana Bulu, ɔmɛnkɛ fɛ́damli kɩ mɩ?
Fatan mɩsʋ fɛ́ɛ́?
Ɔmɛnkɛ fɛ́lɛ ɩwɩ ɔwan suna mɩ?
2Nwa nwɛ mɩ klʋntɔ yɛfʋn ɔmɛnkɛ?
Ngywɩɩn ɔpa mʋ́a onye yɛfʋn ɔmɛnkɛ?
Mɩ alupʋ bʋgyi mɩsʋ yɛfʋn ɔmɛnkɛ?
3Oo Nana Bulu, mɩ Bulu, damli kɩ mɩ; afʋsɔ mɩ ɔnɔ.
Ha mɩ ansɩsʋ ɩtɩtɩ mɩ, mɛnɩ mmɛ́ɛdɩdɩ sin mʋ́tɔ.
4Mɛnɩ mɩ olupʋ mɛ́ɛblɩ ɔbɛɛ,
“Nadʋn mʋ”,
ansɩ méegyi amʋ́ ánɩ́ nadɩda.
5Tamɛ mɩ mʋ́ mɩ ansɩ ɩdɩn fʋ ɔdwɛá ɩma ɔka amʋsʋ.
Ansɩ bégyi mɩ, tsufɛ fahɔ mɩ nkpa.
6Nɔ́wa ɩlʋ ha Nana Bulu,
tsufɛ alawa awɩtɔlɛ ha mɩ.",https://www.bible.com/bible/255/PSA.13.NKO
ISRAELFƆ ƖLƲ 14,"Ansɩ Ɩhɩɛ Gyi Israelfɔ
Dawid ɩlʋ ha ɩlʋ osunapʋ.
1Aha mimlahɛ nkʋlɛ dɛ amʋ́ ɩwɩ bla bɛɛ,
“Bulu má ɩnʋ.”
Bayinta. Bamli mbusuo abɔpʋ.
Ɔbakʋlɛ kʋraa mɛ́dalɩ amʋ́tɔ.
2Nana Bulu tɛkɩ anyankpʋsa fɛ́ɛ́ sɩsɩ tsu ɔsʋsʋ,
kɩ bɛɛ, menya ɔtɩansɩpʋ ɔkʋá
otodunka mʋ ɔkpa.
3Amʋ́ fɛ́ɛ́ badamli ɔma ha Bulu.
Amʋ́ fɛ́ɛ́ ɔkpa motswii.
Yile ɔbwɛpʋ ɔkʋkʋ má ɩnʋ.
Ɔbakʋlɛ kʋraa mɛ́dalɩ amʋ́tɔ.
4Mʋ́ sʋ lalahɛ abwɛpʋ bʋmóonu asʋn asɩ ɛkɛkɛɛkɛ?
Bʋdɛ mɩ aha wɩ fɛ iye bʋdɛwɩ,
bʋtamasu kpoli mɩ.
5Tamɛ ifu bɛ́hɩɛ kɩta amʋ́ ɩnʋ,
tsufɛ Bulu buo yile abwɛpʋ.
6Lalahɛ abwɛpʋ, mlɩteyinta ahianfɔ nhɩhɩɛ,
tamɛ Nana Bulu gyi amʋ́ okpikplikpa.
7Nhɩɛ ndɛ Nana Bulu kokoli mbɛɛ,
ɔkʋ otsu Sionbʋsʋ bɔhɔ Israelfɔ.
Ɛkɛá Bulu ɔbɛ́latsu mʋ aha kʋsʋ a,
ɩhɩɛ wa Yakob abi-aná ɔdwɛ,
ansɩ ɩhɩɛ gyi Israelfɔ.",https://www.bible.com/bible/255/PSA.14.NKO
ISRAELFƆ ƖLƲ 15,"Bulu Ɔtswɛkpa Otsiapʋ
Dawid kanfʋ-ɩlʋ.
1Oo Nana Bulu, ma ɔbɔ́swɩɩ fʋ tati-obuto?
Ma obétsia fʋ onuto ɩbʋ amʋsʋ?
2Ɔha ánɩ́ ɔlala ma mʋ ɩwɩ,
ɔtɔbwɛ yile;
ɔtɛblɩ ɔnɔkwalɩ tsu mʋ ɩklʋntɔ.
3Ɔtamatsii aha,
ɔtamapʋ lalahɛ gyi mʋ aba.
Ɔtamatɩn mʋ aba ɔnɔ,
4otekisi lalahɛ abwɛpʋ.
Mboun otobu Nana Bulu ifu anyapʋ,
ɔtamaka ntam yinki ɔma, nɩ lowutɔ igyi o.
5Ɔha ánɩ́ ɔtamafɛ kɔba,
ɔtamatsula abʋha mʋ nta,
ɔdamli ɔha ánɩ́ mʋ asʋn da ɔkpa asʋn bun.
Tɔtɔ má ɩnʋá ɩbɛ́ha ɔha ánɩ́ ogyi alɩ ɔbɛ́dɩda ɛkɛkɛɛkɛ.",https://www.bible.com/bible/255/PSA.15.NKO
ISRAELFƆ ƖLƲ 16,"Nana Bulu Gyi Mɩ Ogyikpa
Dawid ɩlʋ.
1Oo Nana Bulu, hɔ mɩ;
tsufɛ fʋ nasrɩ tanʋ.
2Nabla Nana Bulu mbɛɛ, “Fʋgyi mɩ Wie.
Mma itoyile kʋkʋʋkʋ dʋn fʋ.”
3Bulu aha ánɩ́ bʋbʋ ɔsʋlʋsʋ gyi anumnyampʋá
mɩ ansɩ tɛhɩɛ gyi amʋ́ ɩwɩ.
4Aha ánɩ́ bʋbuo ɩkpɩ
bʋtekle asʋn tsɔtsɔɔtsɔ ha amʋ́ ɩwɩ.
Mmɔ́ɔwa ɩbɩ amʋ́ afɔdɩɛ obugyatɔ.
Mmɔ́ɔpʋ amʋ́ ɩkpɩ ada dɩnka mɩ ɔnɔsʋ.
5Nana Bulu, fʋgyi mɩ ogyikpa
pʋ́ togyitɔá ɩbɔ́fʋn mɩ.
Fʋtogyo mɩ ɔsʋlʋ ha mɩ.
6Ɔsʋlʋ amʋʋ bɔbɔɩ ha mɩ amʋ legyi mɩ ansɩ.
Lɛlɛ, mbʋ ogyikpa wanklaan!
7Nɛ́kanfʋ Nana Bulu, mʋtosuna mɩ asʋn.
Mɩ ɩklʋn ɛ tɔtɔɩ kpla mɩ onye.
8Mɩ ansɩ dɩn Nana Bulusʋ bregyibrɛ.
Ɔlɩɩ mɩ gyɔpɩsʋ. Mʋ́ sʋ tɔtɔ ɩmɛ́ɛlɛ mɩ da.
9Mʋ́ sʋ ansɩ tegyi mɩ,
mɩ ɔkla ɛ dɛ ansigyi nya.
Tɔtɔ mɛdɛ mɩ han,
10tsufɛ fʋméesi mɩ wa afulitɔ.
Mmɔkʋkpa fʋ ɔma.
Mʋ́ sʋ fʋmɛ́ɛha mmɔ́ɔplɔ.
11Fósuna mɩ nkpa ɔkpa.
Fʋ wa ansigyiá ɩlɔfʋn bʋ.
Fʋ gyɔpɩsʋ ansigyiá ɩma ɔka bʋ.",https://www.bible.com/bible/255/PSA.16.NKO
ISRAELFƆ ƖLƲ 17,"Bulu, Ŋain Mɩ Fʋ Abambasɩ
Dawid mpaɩ.
1Oo Nana Bulu, nu asʋn ánɩ́ ɩda ɔkpa,
afʋnu mɩ isu!
Nu mɩ mpaɩ,
imotsu ofunupʋ ɔnɔ.
2Gyi mɩ asʋn ɔnɔkwalɩsʋ,
afʋpʋ ansɩ kɩ tɔá ɩda ɔkpa.
3Fʋtɛtɛtɛ mɩ klʋntɔ kɩ,
fʋtɛsɩna mɩ onye sɔ mɩ kɩ.
Tamɛ fʋmɔkʋwun tsitsa kʋkʋ mɩtɔ.
Nahɩɛá asʋkpan kʋkʋ ɩmɛ́ɛdalɩ tsu mɩ ɔnɔ.
4Fɛ alɩá akʋ bʋtɔbwɛ a,
mɩ mʋ́ ndɛ fʋ mblatɔ.
Ntamabwɛ awuntɔlɩnpʋ bwɛhɛ.
5Nna fʋ ɔkpasʋ bregyibrɛ.
Mmɔkʋsrɛɩ dalɩ ɔkpa amʋsʋ.
6Oo Bulu, nasu kpoli fʋ,
tsufɛ fɔ́sɔ mɩ ɔnɔ.
Yaa asʋ, afʋnu mɩ mpaɩ.
7Lɛ fʋ ɔdwɛá ɩma ɔka suna alɩá ɩbɔ́wa ifu.
Fʋtɔpʋ fʋ gyɔpɩ hɔ aha ánɩ́ basrɩ tanʋ fʋ,
lɛ amʋ́ alupʋá bakʋsʋ lɩɩ amʋ́sʋ ɩbɩtɔ.
8Gyo mɩ ɩwɩ, fɛ alɩá fʋtogyo fʋ nsibi klambi.
Ŋain mɩ fʋ abambasɩ.
9Lɛ mɩ tsu aha lalahɛá bʋgya mɩ ɩbɩtɔ,
tsu adʋn ánɩ́ bakafia mɩ ɩbɩtɔ.
10Nwewun kʋkʋ ɩma amʋ́tɔ.
Bʋtɔtɔɩ ɩwɩtsusʋ.
11Basrɩ gya mɩ, kafia mɩ.
Bʋdɛ ɔkpa dunka ánɩ́ bɛ́lɛ mɩ da kpla.
12Baka gyo mɩ, fɛ gyata ánɩ́ akʋn dɛ mʋ.
Fɛ gyata ɔwʋnlɩnpʋ lafɩnɩ ogyo ɔbwɩ.
13Oo Nana Bulu, kʋsʋ lɩɩ mɩ alupʋsʋ,
afʋba amʋ́ asɩ.
Pʋ fʋ ɔdayi kɔ hɔ mɩ,
tsu aha lalahɛ anfɩ ɩbɩtɔ.
14Pʋ fʋ tumi hɔ mɩ lɛ aha anfɩ ɩbɩ.
Hɔ mɩ tsu aha anfɩ banya ɔyɩ anfɩtɔ ogyikpa anfɩ ɩbɩ.
Amʋ́ lanya ɩwɩ gyi sian amʋ́ abi,
ɩlasian ha amʋ́ aná.
15Tamɛ mɩ mʋ́ a, mɩ asʋn da ɔkpa. Mʋ́ sʋ nówun fʋ ansɩtɔ.
Nɩ netsinki wun fʋ tsiatɔ a, nɔ́mwɛ.",https://www.bible.com/bible/255/PSA.17.NKO
ISRAELFƆ ƖLƲ 18,"Nana Bulu Ɔkpa lɔfʋn, Mʋ Asʋn Fɛ́ɛ́ Bʋ Mʋ́tɔ
Dawid ɩlʋ ha ɩlʋ osunapʋ. Ɩlʋá Nana Bulu osumbi Dawid lɔpʋda mʋ ɩpan brɛá ɔlɛlɛ mʋ tsu mʋ alupʋ pʋ́ Saul ɩbɩ.
1Oo Nana Bulu, mɩ ɔwʋnlɩn ɔwapʋ;
ntɛhɩɛ dwɛ fʋ.
2Fʋgyi mɩ ɩbʋ fʋahɛ, mɩ oŋainkpa kpikpli pʋ́ mɩ ɔlɛpʋ.
Mɩ Bulu, mɩ ɩbʋta ánɩ́ ntɛsrɩ tanʋ.
Mɩ ɩwɩ ɩban, mɩ ɔwʋnlɩn ánɩ́ ɔtɔhɔ mɩ nkpa pʋ́ mɩ ɔtanʋkpa kinkin.
3Ntosu kpoli Nana Bulu,
ɩkanfʋ mʋ wie.
Ɔtɔhɔ mɩ lɛ mɩ alupʋ ɩbɩtɔ.
4Lowu ɩfla lɔwa kɩta mɩ.
Ntsuá ɩbʋ ɩyɩn lɔbʋla kɩta mɩ.
5Afulitɔ ɔyɔɩ lemli mɩ,
lowu agbla lɛkɩta mɩ.
6Nosu kpoli Nana Bulu brɛá mbʋ ɩkplan anfɩtɔ.
Nɔkplʋn kpoli mɩ Bulu mbɛɛ, ɔlɛ mɩ.
Olonu mɩ isu mʋ ɔtswɛkpa ɩnʋ.
Mɩ okitikiti lɔtʋ mʋ.
Mɩ isu lowie mʋ asʋtɔ.
7Ɩnʋ ɔsʋlʋ lɛkan ɩwɩ, kpɩnkɩ.
Abʋ tsitsi ɛ lɛka ɩwɩ kpɩnkɩ,
tsufɛ ɔblɔ dɛ mʋ.
8Mʋ ɔwɔntɩtɔ ɩdɛ ogyasi,
ogya plɛnplɛn ánɩ́ mʋ́ ɔnɔ bʋ ɔnlɩn dɛdalɩ tsu mʋ́ ɔnɔtɔ.
Agyawunuá ɩdɛhɔ lɛdalɩ tsu mʋtɔ.
9Ɔlɛnɛ ɔsʋsʋ, kplɩ ba ayasɩ.
Oklun tuun bun mʋ ayabiasɩ.
10Ɔlɛdɩnka kerubsʋ, fuli ba.
Ɔlɛdɩnka afu bambisʋ ba hwim.
11Ɔlɔpʋ oklun bun ɩwɩ.
Nyankpʋ mʋ́a agyinde tuun lobomli mʋ.
12Mʋ ɩwɩ lɔwankɩ.
Nsaɩntɔ lɛkpa ogya, atsufolibi lotswie
tsu mʋ ɩwɩwankɩ amʋtɔ tsʋn agyinde amʋtɔ ba.
13Nana Bulu lɛha ɔprada lɔpʋtɩ ɔsʋsʋ.
Ɔsʋsʋʋsʋ Mʋ Wie ɔmɛ lɛlɩn.
Nsaɩntɔ lɛkpa ogya, atsufolibi lotswie.
14Ɔlɔtswɩ mʋ mbɩn da mʋ alupʋ saɩn.
Ɔlɛha nsaɩntɔ lɛkpa ogya, begyigya.
15Nana Bulu, fɔwa ɩyɩn, si ɔŋɛ da fwɩfwɩ;
ɔpʋ bʋnkpatɔ lɛya.
Ɔsʋlʋ ntswɩasɩ lɛdɩ yaya.
16Fɔtswɩ ɩbɩ tsu ɔsʋsʋ kɩta mɩ,
bɩtɩa mɩ lɛ ntsu kluklutɔ.
17Ɔlɛlɛ mɩ tsu mɩ ɔdʋkplakpatɩ ɩbɩtɔ,
lɛ mɩ alupʋ ɩbɩ,
tsufɛ bʋhɩɛ bʋdʋn mɩ.
18Bowie mɩtɔ ɛkɛá mbʋ ɩkplantɔ,
tamɛ Nana Bulu lɔbwɛ mɩ ɔma ɔlɩɩpʋ.
19Ɔlɛlɛ mɩ, pʋ mɩ ba ɔtɛɩkpa,
tsufɛ mɩ asʋn tegyi mʋ ansɩ.
20Mɩ yilebwɛ sʋ Nana Bulu legyi mɩ bʋalɛ.
Ɔlala ɩma mɩ ɩwɩ.
Mʋ́ sʋ ɔlɔpʋ yile ka mɩ ɩkɔ.
21Tsufɛ nagyi Nana Bulu asʋnsʋ.
Mmɔkʋbwɛ lakpan yinki mɩ Bulu ɔma.
22Ntegyi mʋ mblasʋ.
Mmɔkʋsi mʋ amandɩɛ tswɩ.
23Ɔlala ɩma mɩ ɩwɩ mʋ ansɩtɔ.
Ntɛkɩ mɩ ɔtsakpa, mɛnɩ mméegyi ɩpɔn.
24Mɩ yilebwɛ sʋ Nana Bulu lagyi mɩ bʋalɛ.
Ɔlala ɩma mɩ ɩwɩ.
Mʋ́ sʋ alapʋ yile ka mɩ ɩkɔ.
25Fʋtegyi ɔnɔkwalɩ ha ɔnɔkwalɩpʋ.
Fʋma ɔlala ha ɔha ánɩ́ ɔlala ma mʋ ɩwɩ.
26Fʋtɛlɛ fʋ ɩklʋntɔ wankɩhɛ suna ɔha ánɩ́ mʋ ɩklʋntɔ lɔwankɩ.
Fʋyin alɩá fʋtɔpʋkpa ɔha ánɩ́ mʋ ɔkpa lɔnɔ.
27Tsufɛ fʋtɔhɔ ɩwɩasɩ abapʋ nkpa,
tamɛ fʋtɛba ɩwɩ atsupʋ asɩ.
28Lɛlɛ, fʋtɛha mɩ ɔkandɩɛ tɔwankɩ.
Nana Bulu, mɩ Bulu, fʋtɛha mɩ oklun temli wankɩ.
29Fʋ sʋ ntɛtalɩ gyi adʋnsʋ.
Ɩna fʋ sʋ ntɛtalɩ fuli nyankɩ abuntisʋ bwie awulu.
30Bulu mʋ́ a, mʋ ɔkpa lɔfʋn.
Tɔá ɔlɛhɩɛ fɛ́ɛ́ bʋ mʋ́tɔ.
Otegyi ɩban wa ɔhagyiɔha ánɩ́ ɔtɛsrɩ tanʋ mʋ.
31Tsufɛ Nana Bulu ɔma a, Bulu ɔmɔmʋ bʋ ɩnʋ?
Bulu ɔma a, bʋta mɔmʋ bʋ ɩnʋ?
32Mʋtɔwa mɩ ɔwʋnlɩn,
ɔtɛha ɔkpatɔ tolwii ha mɩ pisii.
33Mʋlɔwa mɩ ayabi ɔwʋnlɩn fɛ nani,
pʋ mɩ lɩɩ ɔfʋakpa.
34Mʋtosuna mɩ ɩbɩ ɩsa kɔ,
ntɛtalɩ nɛ kɔɔbrɩ ɩta.
35Oo Nana Bulu, fʋlegyi ɩban wa mɩ,
hɔ mɩ nkpa.
Fʋ gyɔpɩ ɩbɩ lɛkɩta mɩ lɩɩ.
Fʋlaba ɩwɩasɩ, ha mɩ nabwɛ ɔha kpɔnkpɔntɩ.
36Fɔtɔ ɔkpa ha mɩ,
mɩ otebi mɔtswɩ tsɛlɛ.
37Nɛdɩnka mɩ alupʋsʋ yɛkɩta amʋ́.
Mmeyinki ɔma yɛfʋn brɛá bɛta fɛ́ɛ́.
38Nobwie amʋ́ bun mɩ ayabiasɩ,
bʋmɛtalɩ tra kʋsʋ.
39Tsufɛ fɔwa mɩ ɔwʋnlɩn ha ɩsakɔ.
Fɛba mɩ adʋn asɩ, pʋ amʋ́ wa mɩ asɩ.
40Fɛha mɩ alupʋ bɛsanki amʋ́ yama srɩ.
Nɔmɔ aha ánɩ́ bʋdɛ mɩ ɩsa kɔ.
41Bosu kpoli, tamɛ ɔhɔpʋ ɔkʋkʋ má ɩnʋ.
Bosu kpoli Nana Bulu ɛ, tamɛ ɔmɛkpla amʋ́.
42Nɔkwɛ amʋ́ pukupuku, fɛ otutu afu ansɩtɔ.
Nɛtsɛɩ amʋ́ wʋlɩ, fɛ dɩnsʋ ipi.
43Adʋn bɔkʋsʋ mɩsʋ, fɔhɔ mɩ lɛ amʋ́ ɩbɩ.
Fɛyaɩ mɩ ɔmá-ɔmá ɔkpapʋ.
Aha ánɩ́ mmeyin kʋraa bosum mɩ.
44Afɔɔ bɔwɔ awunu mɩ ansɩtɔ.
Benya nu mɩ ɔmɛ pɛ bagyi mʋ́sʋ.
45Atɛtɔ lowu amʋ́,
bʋdɛkpɩnkɩ kpakpakpakpa wɔ dalɩ amʋ́ oŋainkpa.
46Nana Bulu tsie nkpa!
Bʋkanfʋ mɩ bʋta.
Bʋtsu mɩ nkpa ɔhɔpʋ Bulu fʋa.
47Bulu tɛka mɩ alupʋ ɩkɔ.
Ɔtɛba ɔmá-ɔmá asɩ, pʋ amʋ́ wa mɩ asɩ.
48Mʋtɛlɛ mɩ lɛ mɩ alupʋ ɩbɩ.
Fotsu mɩ fʋa dʋn amʋ́;
fɛlɛ mɩ lɛ awuntɔlɩnpʋ ɩbɩ.
49Oo Nana Bulu, ɩnɩ sʋ nɛ́kanfʋ fʋ ɔmá-ɔmá ansɩtɔ.
Nɔ́wa ɩlʋ kanfʋ fʋ ɩda.
50Fʋtɛha fʋ owie ɩsʋgyi akpɔnkpɔntɩ.
Fʋtɛlɛ fʋ ɔdwɛá ɩma ɔka suna mɩ Dawid ánɩ́ fada ofuli
mʋa mʋ abi-aná brɛ fɛ́ɛ́.",https://www.bible.com/bible/255/PSA.18.NKO
ISRAELFƆ ƖLƲ 19,"Nana Bulu mbla lɔfʋn
Dawid kanfʋ-ɩlʋ ha ɩlʋ osunapʋ.
1Kɩ alɩá ɔsʋsʋ ɩdɛ Bulu numnyam ɔwan lɛ,
pʋ́ alɩá nwʋlʋta lakʋkʋ ɩdɛ Bulu atɔ bwɛhɛ lɛ suna.
2Ekekegyiɛkɛ ɩdɛ mʋ ɩwɩ asʋn blɩ.
Onyegyionye ɛ ɩdɛ mʋ lɛ suna.
3Bʋmɛdɛ ɔblɩ kʋkʋ blɩ,
bʋmɛdɛtɔɩ,
tamɛ anɩdɛ mʋ asɩ nu.
4Amʋ́ ɔmɛ towie ɔyɩtɔ fɛ́ɛ́,
amʋ́ asʋn tɔyɔ ɔyɩ ɔka.
Bulu labwɛ otsiakpa nwʋlʋtasʋ ha owi.
5Ɔtɛdalɩ tsu ɩnʋ fɛ ɔka pɔpwɛ otsiapʋ
dɛdalɩ mʋ obutotɔ.
Ansɩ tegyi mʋ fɛ ɔwʋnlɩnpʋ oyetsii ɔsrɩ.
6Ɔtɔkʋsʋ tsu nwʋlʋta ɔka yewie mʋ́ ɔka.
Ɔtɛkplɩ yewie fʋnka nyɔsɩ.
Tɔtɔ tamaŋain mʋ okunku.
7Nana Bulu atosunahɛ lɔfʋn.
Ɩtɔwa ɔha ɩklʋn ɔwʋnlɩn.
Mʋ ɔnɔlɛ igyi ɔnɔkwalɩ.
Ɩtɛha ɔha mimlahɛ tɛtɩn ansɩ.
8Nana Bulu mbla ɩda ɔkpa,
ɩtɛha ansɩ tegyi ɔha.
Mʋ mbla lɔwankɩ.
Ɩtɛtɩtɩ ɔha ansɩsʋ.
9Nana Bulu ifunya bʋ alɛ.
Ɩbʋ ɩnʋ brɛ fɛ́ɛ́.
Mʋ asʋnbua igyi ɔnɔkwalɩ.
Mʋ́ fɛ́ɛ́ da ɔkpa.
10Ɩbʋ ibia dʋn sika pɛpɛ.
Ɩdʋn sika pɛpɛ onuto-onuto.
Ɩbʋ ɔdwɛ dʋn ɔkwɛn.
Ɩbʋ ɔdwɛ dʋn akwatabitɔ ɔkwɛn.
11Ɩtɛda mɩ fʋ osumbi ɔla.
Mʋ́sʋ gyi ɩhɩɛ bʋ labi kpɔnkpɔɔnkpɔntɩ.
12Ma ɔbɛ́talɩ wun tsitsa ánɩ́ mabwɛ?
Si mɩ lalahɛá mmowun kie mɩ.
13Máha mɩ fʋ osumbi anfɩ ankɩansɩ bwɛ lakpan.
Máha mʋ́ igyi mɩsʋ, mɛnɩ ɔlala méetsia mɩ ɩwɩ.
Fówun mméegyi ɩpɔn ánɩ́ nabwɛ lakpan kpɔnkpɔntɩ.
14Oo Nana Bulu, mɩ ɩbʋta pʋ́ mɩ ɔkalɛpʋ,
ha mɩ ɔnɔtɔ asʋn pʋ́ mɩ asʋn susuhɛ
igyi fʋ ansɩ.",https://www.bible.com/bible/255/PSA.19.NKO
ISRAELFƆ ƖLƲ 20,"Nana Bulu Ɔsɔ Fʋ Ɔnɔ Fʋ Ɔkplankɛ
Dawid kanfʋ-ɩlʋ ha ɩlʋ osunapʋ.
1Nana Bulu ɔsɔ fʋ ɔnɔ fʋ ɔkplankɛ.
Buluá anɩ nain Yakob losum ogyo fʋ ɩwɩ.
2Ɔpʋ mbʋa sɩsɩ fʋ tsu mʋ otsiakpa,
ɔwa fʋ ɔwʋnlɩn tsu Sion.
3Ɔkaɩn fʋ atɔ-abi-afɔdɩɛ fɛ́ɛ́sʋ,
fʋ mbwɩ tɔhɛ-afɔdɩɛ ɛ igyi mʋ ansɩ.
Ɩya.
4Ɔha fʋ tɔá fʋ ɩklʋn dedunka,
ɔha tɔá fʋdekle ɩba mʋ́tɔ ha fʋ.
5Fʋ ɩsʋgyi sʋ abɔ́sʋra okitikiti ansigyisʋ.
Abótsu anɩ ɔfranka fʋa anɩ Bulu ɩdatɔ.
Nana Bulu ɔha fʋ fʋ atɔ kʋlɩhɛ fɛ́ɛ́.
6Sei nabɩá Nana Bulu tɔhɔ ɔha ánɩ́ alada mʋ ofuli.
Ɔtɔpʋ mʋ nkpahɔ tumi sɔ mʋ ɔnɔ,
tsu mʋ otsiakpa ɔsʋsʋ.
7Akʋ bʋtɔpʋ ansɩ dɩnka mpɔnkɔsʋ,
akʋ bʋtɔpʋdɩnka akekesʋ.
Tamɛ anɩ mʋ́ anɩ ansɩ dɩn Nana Bulu, anɩ Bulu amʋ ɩdasʋ.
8Amʋ́ mʋ́ bɛ́tɩn da,
tamɛ anɩ mʋ́ abɔ́kʋsʋ lɩɩ tikpa.
9Oo Nana Bulu, ha owie ogyi ɩsʋ.
Asu kpoli fʋ a, sɔ anɩ ɔnɔ.",https://www.bible.com/bible/255/PSA.20.NKO
