ref,text,translated,source_zip_file,chrf_sentence,corpus_bleu,corpus_chrf
Not far from there a large herd of pigs was feeding.,Iha kisrɛsrɛ ɛtɔ iizɛŋa bidɔ mɛ ní niklɔ ɔza lɔ.,"We are happy, our hearts are well, and we have peace.",output_proprietary_batch1,12.300802261199111,35.67959457224729,4.904491481672689
"After Jesus had gone indoors, the two blind men came up to him. He asked them, “Do you believe I can make you well?” “Yes, Lord,” they answered.","Agi Yesu eti eku ní kepea mɛ ɛ, benyime tiaʋa ba klɔ gi ba bimbi ʋe bini i bɛba yɛ klɔ, lɛ eʋi ba si, “Mlɛzi lɛ aʋa ɛɛŋa si maatani mlɔ bimbi ʋe kudra na?” Bebu le onu si, “Ee, Ɔkaɛ.”","When Jesus was in the market, some people brought their sick children to him, and he asked them, ""Do you have faith that I can heal your children?"" They answered him, ""Yes, Lord.",output_proprietary_batch1,36.80222825284476,35.67959457224729,4.904491481672689
"He said to his disciples, “A large crop is in the fields, but there are only a few workers.","Lɛ asi yɛ badɔkpasi ba si, ɔnyrɔ nɔ mɛ bidɔ mɛ bisrɛ, pɔ̀ baxwɛwa gi biakpɛ ʋɛ likpɔ básrɛ ɛ.","The hand is the palm; money that they give, they ask for. But the back does not receive, the elbow asks for.",output_proprietary_batch1,17.47454151336299,35.67959457224729,4.904491481672689
"Brothers and sisters will betray one another and have each other put to death. Parents will betray their own children, and children will turn against their parents and have them killed.","Beneminyime biakpɛ ba beneminyime ní awla tɔ beye; lɛ bebika batɔ kyɛ biabitɛ nite ke tsini ba bebi ba su u, bebi biayɔ kedu ní ba bapɔnɛ ba su gi biaki biaye ba a.","The people gathered, and the people came with a chief to them; so they told them that they should not be afraid, that if their children were to go to their farms, they would",output_proprietary_batch1,24.938412694249905,35.67959457224729,4.904491481672689
"Students are not better than their teacher, and slaves are not better than their master.",Ɔdɔkpasibi ɔtɔtɔ óʋikeme ɔsani yɛ ɔdɔbasɛ yɛ; lɛ ɛ ɔnɔdzidzi ɔtɔtɔ óʋimu ɔsani yɛ ɔkaɛ ɛ.,The Creator created man and woman; then He created the world and everything in it.,output_proprietary_batch1,17.253503329896596,35.67959457224729,4.904491481672689
Aren't two sparrows sold for only a penny? But your Father knows when any one of them falls to the ground.,Tiasɛ kura abia taʋa izɛɛzɛ ɛ? Pɔ̀ libia ɛtɔtɔ litrawɔli dɔ kesea xegi mlɔ ɔka Aya ɔ́ki kudeonu u.,What kind of animal is a chameleon? It is an animal that changes the color on its body to match the color of the environment where it is.,output_proprietary_batch1,20.69000073666745,35.67959457224729,4.904491481672689
So don't be afraid! You are worth much more than many sparrows. Telling Others about Christ (Luke,"Lɛ loso e, mlakíse lifu u. Lɛ ese linu si, mlɛŋa kedzi isani abia likpi. Yesu yɛ su kudradra ni yɛ kugbegbe","If it is so, you will be able to do it. If you want to live, you must be like someone who has died. Jesus was in the grave and was dead.",output_proprietary_batch1,17.364087223265464,35.67959457224729,4.904491481672689
"Don't think I came to bring peace to the earth! I came to bring trouble, not peace.","“Mlakígyo le edi si kusuyɔ mamanɔ ní kelea mɛ ɛ. Owo, mámani kusuyɔ ɔ, pɔ̀ kusi lɛlɛ kwitraze e.","Mlakigyo said that the chief should not touch them. But if the chief does not, he will touch all of them.",output_proprietary_batch1,14.697807784337543,35.67959457224729,4.904491481672689
"If you try to save your life, you will lose it. But if you give it up for me, you will surely find it. Rewards (Mark","Ɔniliɛ gi aapɛ si yibu yɛ ligbã nɛ ɛ, aalila lɛ. Pɔ̀ ɔniliɛ gi aalila yɛ ligbã nɛ kɔkpɛ mɛ loso e, aabu le. Liʋɛtsatsa ní Yesu yɛ badɔkpasi kuzɛɛzɛ loso","If a person desires to do good in this world, he will find it. But if a person finds it only in this world, he will lose it. Truly, Jesus is the only way to eternal life.",output_proprietary_batch1,31.065227821392504,35.67959457224729,4.904491481672689
"John the Baptist did not go around eating and drinking, and you said, “That man has a demon in him!”","Agi Yohanes aba ɛ azaanya onugu lo lɛ ɔ́ŋwɛ wain kyɛ ɛ; lɛ ɔnɔ kakaa apani si, ‘Ɔfuɛfuɛ zimizi ɔkpasi ní yɛ mɛ!’","John came to baptize the people there and he drank wine; then he said to the elders, 'I am a very pure white cloth!",output_proprietary_batch1,17.345571200912254,35.67959457224729,4.904491481672689
"“We played the flute, but you would not dance! We sang a funeral song, but you would not mourn!”","“ ‘kwikpɛ kudzɛgbanɔ idzi iki mlɔ, pɔ̀ mleyo o. Kwikpɛ ibemidzi i ki mlɔ, pɔ̀ mlébemi i.’","If you plant it, it will grow, and then you will eat it. If you don't plant it, it will not grow, and then you will not eat it.",output_proprietary_batch1,18.369176996033616,35.67959457224729,4.904491481672689
"So God's promise came true, just as Isaiah the prophet had said,","Abitɛ lɛ nite atɔ yikɔ ebu í basɛ si, liboe lɛ gi Aya apani agani yɛ oboedoplɛ Yesaya aʋa ɛ liba lɛ mɛ si:","Abitɛ said, the word of God's prophet, as it is written in the book of the prophet Isaiah:",output_proprietary_batch1,39.787878744435815,35.67959457224729,4.904491481672689
On that day they will be told they are either innocent or guilty because of the things they have said. A Sign from Heaven (Mark,"Lɛ ese linu si wɔ tutɔ wɔ eboe la biakɔ tsã litsi le ɔki wɔ, lɛ wɔ tutɔ wɔ eboe la biakɔ bu wɔ lipɔ.” Ɔsã nɔ badɔbasɛ batɔ ni Farisianɛatɔ beʋi i dɔni Yesu awla si ɔbitɛ linugutseboe","And he said to them, 'If we ourselves go and take wives from among them, then we ourselves will go and give them our daughters.' Again, the Sadducees and the Pharisees came to Jesus to test him about the resurrection.",output_proprietary_batch1,23.7189144230207,35.67959457224729,4.904491481672689
"He was in the stomach of a big fish for three days and nights, just as the Son of Man will be deep in the earth for three days and nights.","Kiliɛ gi Yona eze ní bosoe yɛ lipo le me ewe tata ni elesi tata la ɛ, nite ke Ɔnɔɛ Yebi ye fɛ aaze ní sise se me, ewe tata ni elesi tata a.","Just as Jonah was in the belly of the fish for three days and three nights, so also the Son of Man will be in the heart of the earth for three days and three nights.",output_proprietary_batch1,65.75977746837907,35.67959457224729,4.904491481672689
Some other seeds fell where thornbushes grew up and choked the plants.,Atɔ ɛdɔ ni bibu ʋe me lɛ bibu ʋe biyɛ xe biwe amu vuvu na aʋa lɛ etse e.,"Ato saw his child, his child's mother, and his wife. They all went to the market.",output_proprietary_batch1,19.223829873940453,35.67959457224729,4.904491481672689
Many prophets and good people were eager to see what you see and to hear what you hear. But I tell you they did not see or hear. Jesus Explains the Story about the Farmer (Mark,"Matrɔ likla ní lɛ aʋa aki mlɔ si, Aya yɛ banɔ ni beboedoplɛ glegle bɛpɛ si bɛmɔ kidiliɛ gi mlɛɛmɔ ɛ, pɔ̀ bámɔ kudeonu nite e; lɛ bɛpɛ dzɛ si benu eboa la gi mleenu u, pɔ̀ bámɔ kudeonu nite e.” Yesu ebu abee ese ní amu na ogluglu ye su u","Matrɔ said that they would not sleep, ""Indeed, if someone works very hard, they want to eat good food, then they will get their reward; and if they want to drink",output_proprietary_batch1,20.948880344586733,35.67959457224729,4.904491481672689
"But when Peter saw how strong the wind was, he was afraid and started sinking. “Save me, Lord!” he shouted.","Pɔ̀ gi amɔ liwɔ gagla lɛ ɛ, ese lifu ne ko lɛ ekpese kuwɔli uku ní kuni yo me. Lɛ Petro akpɛ ozi lo si, “Zɛ kímɛ Ɔkaɛ!”","When they saw the great light, a certain fear fell upon them all. Then Peter said to him, “Lord, it is good!",output_proprietary_batch1,24.010143960426465,35.67959457224729,4.904491481672689
"Jesus asked his disciples to bring the food to him,","Yesu asi ba si, “Kɔlɔ ɛ, mlakɔ la amani mɛ ní ya.”","Jesus said to them, ""Why are you troubled, and why do doubts arise in your hearts?",output_proprietary_batch1,21.205795438163747,35.67959457224729,4.904491481672689
"Then he went up on a mountain where he could be alone and pray. Later in the evening, he was still there.","Agi aya banima pɔ ɛ, emu atrɛ ní ketokpa katɔ aʋa yɛ tètè lɛ azɛɛxwa Aya ɛ. Gi ɔlagɔ lɔ ɛna ɛ, Yesu tètè ko eze niklɔ;","If you believe, he will save you from all evil and give you eternal life. If you desire that, Jesus will give you a new heart.",output_proprietary_batch1,18.97194216459147,35.67959457224729,4.904491481672689
"They begged him just to let them touch his clothes, and everyone who did was healed.","Lɛ bedu litukpo kesea ɛki yɛ si ɔki kude tɔ banama gi bɛnya ɛ, bagbɔni yɛ liwu le ɔgyurɔ lɔ ko; lɛ banama petee gi bɛgbɔni liwu le e, bɛyɔ ɔ.","And they went to the market early. When the king died and people heard it, they mourned the death of the ruler; and all the people who mourned the death went.",output_proprietary_batch1,20.569515293139535,35.67959457224729,4.904491481672689
But you let people get by without helping their parents when they should. You let them say that what they have has been offered to God.,"Pɔ̀ mlɛbasɛ bidɔ si, xe kidɔ kiliɛ obi ɔtɔ awla gi aatani kɛ kukɔpɔni yɛka loo yene e pɔ̀ xe apani si, ‘Aya bidɔ binu i,’","When the old woman arrived, she found her child, who was very hungry, sitting on the ground. She then said, ‘My child, I have come for you.",output_proprietary_batch1,20.458830345925872,35.67959457224729,4.904491481672689
"Stay away from those Pharisees! They are like blind people leading other blind people, and all of them will fall into a ditch.”","“Mlakífuɛ ni ba; Kuŋupo benu xe bɛgbani kuŋupo o, lɛ xe kaŋupo kɛgbani kaŋupo e, ba tiaʋa pɔ́ biìdɔ eku ní lizokpo me.”","God is good; your heart, whether it is evil or good, it will bring you peace.",output_proprietary_batch1,13.900628044459937,35.67959457224729,4.904491481672689
"Then his disciples came over to him and asked, “Do you know you insulted the Pharisees by what you said?”","Lɛ yɛ badɔkpasi ba bɛba yɛ klɔ lɛ beʋi ye si, “Wote si eboa la gi wɔpani i eeyeʋi Farisianɛ ma na a?”","When the Pharisees came to the town, they asked him, saying, “Why do your disciples transgress the tradition of the elders, the Pharisees?",output_proprietary_batch1,36.275805689552094,35.67959457224729,4.904491481672689
These are what make you unclean. Eating without washing your hands will not make you unfit to worship God. A Woman's Faith (Mark,"Kiboebitɛ liɛ ya elu i, kɛ kizelulu ɔnɔ. Pɔ̀ tɔ ŋa bidɔ awla moplo e, biʋílulu ɔnɔ.” Ɔdzɛ ɔtɔ yɛ kuziŋa","If we are in the house, we will talk. But if they go outside, they will not talk.” The man said.",output_proprietary_batch1,18.983769274671598,35.67959457224729,4.904491481672689
"Jesus answered, “Dear woman, you really do have a lot of faith, and you will be given what you want.” At that moment her daughter was healed. Jesus Heals Many People","Lɛ Yesu ebu le onu si, “Ɔdzɛ wɔ kuziŋaa kwikeme koŋ! Kidiliɛ gi wɔɛpɛ ɛ kiaba kɛ mɛ ɔki wɔ.” Lɛ ní lipoe lɛ klɔ mɛ ɖi i yebidzɛ ayɔ. Yesu ayɔ nì banyanya glegle","And Jesus answered him, saying, ""You know nothing at all! What I am doing, you do not understand now, but you will understand later."" And when he had finished washing their feet",output_proprietary_batch1,27.197904636758462,35.67959457224729,4.904491481672689
"Everyone was amazed at what they saw and heard. People who had never spoken could now speak. The lame were healed, the paralyzed could walk, and the blind were able to see. Everyone was praising the God of Israel. Jesus Feeds Four Thousand (Mark","Banima inugu itse gi bɛmɔ imumu ne gi iigu kunugu yo, banɔ klɔʋiklɔʋi ba gi bɛɛga, bafa ba bɛyɔ ɛga, lɛ kuŋupoo fɛ kwimɔ ɛ. Nite si bɛkpɔ̀ Israel Aya. Yesu aga ni banɔ akpe tiene","All the people who were doing evil and wickedness, those soldiers arrested them, they took them to a place, and threw them into prison. But they did not catch the Son of Israel. Jesus was among",output_proprietary_batch1,27.520526296090775,35.67959457224729,4.904491481672689
"Jesus told them, “Elijah certainly will come and get everything ready.","Yesu ebu le onu si, “Eliya yɛ aatu kuba, kɔ akpɛ kidɔ kakaa likpɔ aplɛ ɛ.","Jesus answered them, ""Elijah has indeed already come, and they did to him whatever they wanted.",output_proprietary_batch1,34.503496464761106,35.67959457224729,4.904491481672689
"and said, “Lord, have pity on my son! He has a bad case of epilepsy and often falls into a fire or into water.","lɛ apani si, “Ɔkaɛ, di mobinyimee asigaga! Kukpakpanya kuli ní yɛ su u, gi izeegleʋe eku kifu nì kuni me e, nite si izɛɛmɔ ɔzia glegle.","And he said, ""Friend, don't be so foolish! A big frog that is in the water, and it sees a dry place and wants to go there, it is looking for serious trouble.",output_proprietary_batch1,21.990991577206565,35.67959457224729,4.904491481672689
This story will show you what the kingdom of heaven is like: One day a king decided to call in his officials and ask them to give an account of what they owed him.,"lɛ ese linu si lifunu ne kaʋaŋaa kalɛ nite e: ɔʋaŋa ɔtɔ eze e; lɛ liwe etɔ lɛ ɛ, atrɔ si yɛ aga kibɔɛ eboe la mɛ ni yɛ banɔsumu ba.","And he asked his mother if he would go to the farm today? Another farm? And his mother replied, she said that there is a distant land, Eboe, where people are slaves.",output_proprietary_batch1,21.12734422479684,35.67959457224729,4.904491481672689
"But the first official refused to have pity. Instead, he went and had the other official put in jail until he could pay what he owed.","“Pɔ̀ ɔ́zɛ lɛ ɔki yɛ ɛ. Boŋu i, aki bɛkpɛ yɛ ligba kɔzɛna ni lipoe lɛ klɔ gi aatsa liʋɛ nɛ ɔki yɛ pɔ́ ɛ.","He went to the farm. When he returned, he found at the entrance a snake that was trying to enter the farm.",output_proprietary_batch1,19.959315020303553,35.67959457224729,4.904491481672689
Some people are unable to marry because of birth defects or because of what someone has done to their bodies. Others stay single in order to serve God better. Anyone who can accept this teaching should do so.” Jesus Blesses Little Children (Mark,"Mlenu lɛ ese si, eboe glegle alɛ gi la loso onyime ɔ́tratani ɔdzɛ kugbanɔ ɔ: benyimeatɔ ɛ, bɛpɔ ba si bawɔ ɔdzɛ mɔgbanɔ ɔ; batɔ ɛ banɔ bɛbitɛ ba nite; lɛ benyimeatɔ fɛ bágbani badzɛ kɔkpɛ Aya yɛ Kaʋaŋaa loso o. Ɔniliɛ gi aatani lɛ ese kunu i tɔ ɔzɛ lɛ.” Yesu akrira banuvɔ ba","When he said this, he spoke plainly about what would happen to the wicked: the righteous will be rewarded for their good deeds; but those who do evil will perish; and all the righteous will live",output_proprietary_batch1,18.68321012079663,35.67959457224729,4.904491481672689
and then they will hand him over to foreigners who will make fun of him. They will beat him and nail him to a cross. But on the third day he will rise from death. A Mother's Request (Mark,"Kɔ bɛkɔ yɛ kpɛ́ awla ɛki banama gi bénu Yudanɛ ɛ. Ba kyɛ ɛ, biakpɛ yɛ kakpaa kɔ bekusi ye e; gɔgɔ ɛ, kɔ beku ye ní ose lo su i. Pɔ̀ liwe tanɛ we le aʋa ɛ, Aya aayɔ ni yɛ ɛ dɔni bekpo ʋa mɛ.” Yakobo ni Yohanes ba onee eʋi kupɔnɔ aki yɛ bebi tiaʋa ba","And they went to a certain village of people who were from Judea. When they arrived, the people did not want to receive him, because he was going to Jerusalem. When his disciples saw this,",output_proprietary_batch1,25.356119431122014,35.67959457224729,4.904491481672689
"Jesus had gone into the temple and was teaching when the chief priests and the leaders of the people came up to him. They asked, “What right do you have to do these things? Who gave you this authority?”","Yesu edzi aba Yerusalem Kasɔlipea mɛ; lɛ gi azɛɛbasɛ bidɔ mɛ ɛ, kusɔliɔ baka ba ni banɔ tsitsi ba bɛba yɛ klɔ lɛ beʋi ye si, “Kigagla woli wɔmɔ xe wɔɛbitɛ eboa la ya elu u? Lɛ nyaŋwɛ aki wɔ kudeo?”","Jesus went up to the temple in Jerusalem; he saw those selling doves and the money changers sitting there, and he asked them, “Is it not written, ‘My house shall be called a house",output_proprietary_batch1,28.24329817973133,35.67959457224729,4.904491481672689
He then sent more servants than he did the first time. But the renters treated them in the same way.,"Onyimee edzi akpɛ yɛ baxwɛdzɛ dzedze batɔ gi bɛsrɛ sani batɔpu ba, lɛ ɔnyrɔ nɔ aʋa bedidi ba bɛ bitɛ ba nite me ke.","God created the world and all good things that are in it before people came, so He also gave them the power to rule over it.",output_proprietary_batch1,25.726700245894246,35.67959457224729,4.904491481672689
"Anyone who stumbles over this stone will be crushed, and anyone it falls on will be smashed to pieces.”","“Ɔniliɛ gi aagleʋe dɔ ní likla ɛlɛ ya aʋa ɛ, avini kukpe kukpe. Pɔ̀ xe likla ɛ lɛ ya lia wɔli dɔ ɔnutɔ aʋa ɛ, liahɔ yɛ pliplipli.”","If someone falls into a deep pit, it is very difficult. But if the pit is shallow, they get out quickly.",output_proprietary_batch1,17.19859390740175,35.67959457224729,4.904491481672689
"But the guests did not pay any attention. Some of them left for their farms, and some went to their places of business.","Pɔ̀ banɔxwaxwa ba báfuɛ ɛ, ba axwɛ na ɔza ko bezee di: batɔ bɛtrɛ ní ba inyrɔ nɛ mɛ, batɔ kyɛ bɛtrɛ ní ba axwɛ na mɛ,","When the children grew up, they said to their father and mother: ""Some of us will be hunters, and others of us will be farmers.",output_proprietary_batch1,28.486849196208997,35.67959457224729,4.904491481672689
"And as for people being raised to life, God was speaking to you when he said,","Ableke ní bekpo ʋa kuyɔyɔɔ su i, mlaʋíkla ʋídi liboe lɛ gi Aya asi mlɔ na a? Apani si,","When Ableke and Bekpo came to the market, what did Aya buy? Apani said,",output_proprietary_batch1,16.75493330714188,35.67959457224729,4.904491481672689
"No one was able to give Jesus an answer, and from that day on, no one dared ask him any more questions.","Ɔnɔnɔ ɔ́tani le onu kubu kí Yesu u, lɛ dɔnɔ liwe lɛ klɔ aʋa kɔtsinɔ ɛ, ɔnɔnɔ ɔ́tani yɛ liboeboe kuʋi tɔ ɔ.","The evil people, when one day Jesus came, and the good ones fought against them, the evil people were in great trouble.",output_proprietary_batch1,22.0880207690972,35.67959457224729,4.904491481672689
"If you put yourself above others, you will be put down. But if you humble yourself, you will be honored.","Ɔniliɛ gi aabitɛ isu ya ɔnɔ ʋidi i, Aya aaple ni ye lɛ ɔniliɛ gi aaple ni isu ya ɛ, Aya aamu ni ye. Yesu ebu kusɔliɔ baka ba gi benu aŋu mɛ beboebitɛ ba lipɔ ɔ","God loves the person who does good to another, and God helps the person who loves him. Jesus said that his disciples who would be the greatest in the world.",output_proprietary_batch1,16.14182746690929,35.67959457224729,4.904491481672689
None of you should be called the leader. The Messiah is your only leader.,"Lɛ loso mlakíki si baxwa mlɔ si, ‘Ɔnɔgbanɔ’, lɛ ese linu si mlɔ ɔnɔgbanɔ tolee ko onu Kristo ye.","They are also called 'Ɔnɔgbanɔ', and they believe that Ɔnɔgbanɔ alone is Christ.",output_proprietary_batch1,19.74149441576138,35.67959457224729,4.904491481672689
