ref,text,translated,source_zip_file,bleu_score,chrf_score,avg_score
"If someone sues you for your shirt, give up your coat as well.","Klɛ onu gɛ anɔ teli asama wɔ akɔ wɔ kesi awi nɛ, yɛkɔ kabha yɛ nɛ tsyɛ ɔta kɔ yɛ.","If you see someone walking on the big road, go and ask them where they are going.",output_proprietary_batch1,3.0272532566104675,20.811036024459124,11.919144640534796
Then you will be acting like your Father in heaven. He makes the sun rise on both good and bad people. And he sends rain for the ones who do right and for the ones who do wrong.,"sɛ tɛ nɔ bo dzi beyi kɔ wɔnɔ Aka nɛ owũsise. Yɛ akɔ sɛ yɛ kiwi nɛ yɛɛ kɔ ezizi nɛ adzyɔgo, klɛ aakɔ sɛ subha adɔ abalɛ adzyɔgo nɛ ezizi nɛa bha.","If you want to go, tell Aka and her siblings. We will go and buy fish and vegetables, or we can go early in the morning to the market for vegetables and fish.",output_proprietary_batch1,1.5903453930695355,20.612120433764407,11.101232913416972
"If you love only those people who love you, will God reward you for this? Even tax collectors love their friends.","Onu gɛ ɔɔɖɔ bagɛ baa ɖɔ wɔ, kide ɔbɔ mɔ nɛ kɛlɛ mɛ? Sɛ badɔdzyɔ nɛ tsyɛ baa bhɛtɛ ana?","Who took the bag that was here, and where did they go with it? Did anyone see who went out with it?",output_proprietary_batch1,1.9822566267103439,14.330388326547745,8.156322476629045
"When you pray, don't be like those show-offs who love to stand up and pray in the synagogues and on the street corners. They do this just to look good. I can assure you that they already have their reward.","“Klɛ kibe nɔɔ nɛ gɛ ɔsɛ okulukpaya, tɛbhɛtɛ ansɛ gɛ itroelete nɛ baa bhɛtɛ, alasɛ balɛ nɛɛ ba pɛɛa sɛ tɛ ba za kititi nɛ oxogokɔevu nɛm, anɛ edzogbla nɛa bha sɛ tɛ banɔ ba mɔ balɛ. Itsre nɔ kɛgba sɛ, balɛ nɛɛ di na tɛ yɛkɛ balɛ ahwɛhuhu nɛ petee.","If someone wants to climb a tall mountain, they must prepare well and be determined, because it is not easy to reach the top, and there are many challenges along the way. The lesson is that, anything that is valuable requires hard work and patience.",output_proprietary_batch1,1.3297069648829953,23.857266675201824,12.59348682004241
"You should pray like this: Our Father in heaven, help us to honor your name.","“Ɔtsɔ̃, kanii, alɛ asɛ tɛ no zo klukpaya: “ ‘Bulɔ Aka nɛ owũsise, wɔɛ nyi la ba kpɛ nɛ abha,","He stood up, looked, and then said quietly: ""‘Tell Aka that if he agrees, we will come and meet him tomorrow,",output_proprietary_batch1,1.6504045595709425,17.175111245039158,9.41275790230505
"Come and set up your kingdom, so that everyone on earth will obey you, as you are obeyed in heaven.","Kɔ wɔ bukusiɔŋakɔ nɛ ɔba, wɔ tɛpɛpɛɛ lɔ ba bhɛtɛ nɛ kesukpa nɛabha, ansɛ gɛ kɛlɛ nɛ owũsise.","When you enter the house in the morning, greet the elders and wash your hands before you touch anything.",output_proprietary_batch1,2.6856492232161324,20.85702219688999,11.77133571005306
You cannot be the slave of two masters! You will like one more than the other or be more loyal to one than the other. You cannot serve both God and money. Worry (Luke,"“Anɔnyanɔ atɛ ba na axwɛ dɛ kɔ baka tɛabha. Aba ɖɔ teli adɛ teli, klɛ aba mɔ ɔhwɛ kɔ teli adɛ teli. Ɔtɛ bɔɔ na axwɛ dɛ kɔ Kpaya anɛ Ehoeyi. Tɛ Ganɛ Awɔ̃","The wise person says that you should not go where there is trouble. If you see trouble here, look for a place where there is no trouble. It is said that you should go to Kpaya or Ehoeyi. Not to Ghana.",output_proprietary_batch1,1.1239503708631486,20.905527792741754,11.014739081802452
"As bad as you are, you still know how to give good gifts to your children. But your heavenly Father is even more ready to give good things to people who ask.","Onu wɔnɔ, kɛlɛ lɛm sɛ nɔ tsɔmɔ pɔ, no ti kana gɛ nɔ bɔ yɛkɔ kɛdɔ dzyɔgo ɔkɔ wɔnɔ bunuvɔɛ, kɛlɛ ɔyɛkɔ dɛ wɔnɔ Aka nɛ owũsise nɛ ataa yɛkɔ kɛdɔ dzyɔgo akɔ bagɛ bee bisi yɛ!","If you see, and you know that something is not good, do not join in doing it with others, but rather be like someone who stands for what is right and encourages others to do good things and avoid bad things!",output_proprietary_batch1,2.4901754114263377,26.389662536517893,14.439918973972116
"Rain poured down, rivers flooded, and the winds blew and beat against that house. Finally, it fell with a crash.","Subha aba dɔ, nɛ budekeni, klɛ kɛlɛɛ nɛ ba fu hunɔ buvu klɛ butsra.”","When morning comes, the child wakes up, and the mother gives the child food to eat.",output_proprietary_batch1,6.24378762593756,17.577511915347188,11.910649770642374
"Everyone in town came out to meet Jesus. When they saw him, they begged him to leave their part of the country.","Klɛ ɔma mɛ banɔ nɛ petee koeyi avɛ sɛ tɛ ba da tsyanɛ Yesu. Klɛ gɛɛ ba mɔ yɛ, ba kɔ yɛ tɔkpu asɛ ashɛ̃ nɛ balɛ bee.","If someone gives me bread and fish, I will eat them as long as they are not forbidden by Jesus. If they are not good, I will not eat them because they may harm my body.",output_proprietary_batch1,2.4181756076515732,24.68867070544862,13.553423156550096
"When Jesus saw the crowd, he went across Lake Galilee.","Gɛ Yesu amɔ banɔɛza nɛ yɛ ɔbha, akɔ sɛ ba tsɔkɛ kɛvɔ nɛ avɛ ogbigbe bhla nɛa bha.","When Jesus was born, some people came from the east and brought gifts to him.",output_proprietary_batch1,5.751391809950023,27.08611029405062,16.41875105200032
"so the disciples went over to him and woke him up. They said, “Lord, wake up! Save us before we drown!”","Badɔkpasɛ nɛ ba vɛ ada nyɛmɛ yɛ, klɛ la ɖɔ asɛ, “Apalete, bu lɔ! Bu baa dɔe ni!”","When the children were playing outside, someone shouted, ""Apalete, come here! Come and see this!""",output_proprietary_batch1,2.1536897181821484,17.13702143714878,9.645355577665462
Jesus and his disciples got up and went with the man.,"Yesu alɔ klɛ aza anyɛ nɛe de avɛ, klɛ yɛ badɔkpasɛ nɛ tsyɛ atɔnɔ yɛ.",Jesus is like the good shepherd who looks after his sheep.,output_proprietary_batch1,4.789232204309912,18.849833604355474,11.819532904332693
"They were able to see, and Jesus strictly warned them not to tell anyone about him.","klɛ balɛ awɔ̃hũ nɛ adanɛ. Yesu akpɛ balɛ ɔshã gɛganɛɛ asɛ, “Nɔ dii lɛ ɔkɔ sɛ anɔnyanɔ eti ti kibuinyɛbui edenɔ kibui nɛ shu.”","The child is not dead but asleep. Jesus took the child by the hand and said, “Little girl, I say to you, get up.”",output_proprietary_batch1,1.943043650185126,22.03547729219132,11.989260471188222
"The others were Simon, known as the Eager One, and Judas Iscariot, who later betrayed Jesus. Instructions for the Twelve Apostles (Mark","Simɔnɛ Zelɔtɛ anɔ anɛ Yuɖasɛ Iskarɔtɛ nɛ, gɛ akpɛ Yesu ahwɛ.",Simon the Zealot and Judas Iscariot were the ones who betrayed Jesus.,output_proprietary_batch1,7.665351923254486,34.521096812411905,21.093224367833194
Watch out for people who will take you to court and have you beaten in their synagogues.,"“Nɔ lu awɔ̃ nɛ banɔdzyrame, be be vu nɔ ayɛkɔ akpɛ ahwɛ kɔ bamani klɛ ba ba mɛna nɔɛ dɔ nɛ balɛ ixogokɔevu nɛ mɛ.","If you see someone in trouble, try to help them so that they will remember your kindness in the future.",output_proprietary_batch1,2.5828020030551087,21.454332568794673,12.01856728592489
"Everyone will hate you because of me. But if you remain faithful until the end, you will be saved.","Banɔ petee ba tɛ ba dɛmɛ wɔnɔɛ bui akpɛ mɛ so, pɔ aanɔ nɛ gɛ aza mɔmɔ ɔdɔ nanɔ obekekɔ be be bu yɛ.","If you do not help your friend today, you may not find anyone to help you when you are in trouble.",output_proprietary_batch1,4.141141330484801,20.267529942576232,12.204335636530516
"Students are not better than their teacher, and slaves are not better than their master.","“Adɔkpasɛ adɛ ɖama dɛ yɛ adɔkasɛ, pɛɛ ɔdɔgɔsɛ axwɛdɛ yɛ aba dɛ yɛ apalete.","If you want to get money, you must work hard, just as a farmer works before he harvests his crops.",output_proprietary_batch1,1.958224832501124,15.402567499660815,8.68039616608097
Aren't two sparrows sold for only a penny? But your Father knows when any one of them falls to the ground.,Anɛ buyɛ̃kpakpɛ tɔbha ba dɛ kaple ko? Tsyɛ pɛ tierikpo nɛ bulɛ shi atɛ ba wɔlɛ adɔ kesukpa gɛ odi nu Aka nɛ tɛ pɛpɛɛ.,Why did the old woman go to the market? She went to buy some vegetables and also to see her friend who sells fish there every day.,output_proprietary_batch1,3.0603367373678014,20.783006013415886,11.921671375391844
"Don't think I came to bring peace to the earth! I came to bring trouble, not peace.","“No ti di lɛ ɔsɛ ɛba sɛ tɛ ɛmɛna ishuyuyɔ nɛ kesukpa nɛa bha, ganɛ ishuyuyɔ mɛ mɛna, pɔ keyu.","If you see that someone is in trouble and needs help, give them help, don't ignore them.",output_proprietary_batch1,2.5197593442434796,21.846295224619993,12.183027284431736
"If you try to save your life, you will lose it. But if you give it up for me, you will surely find it. Rewards (Mark","Anɔnyanɔ gɛ aaba pɛɛ yɛ ɛkpã aba lɛla ɛlɛ, klɛ anɔnyanɔ gɛ aaba lɛla yɛ ɛkpã akpɛ mɛ so aba mɔɛ lɛ.","If a bird flies and lands on a branch, it means the bird trusts the branch will not break.",output_proprietary_batch1,1.686831732533491,12.085898173756318,6.886364953144905
What kind of man did you go out to see? Was he someone dressed in fine clothes? People who dress like that live in the king's palace.,"Onu ganɛa na, klɛ kide okoeyi ɔvɛ ɔdɔ mɔ? Anɔ gɛ enyumu kɛdɔ pupudi? Ao, banɔ nɛ gɛ bee nyumu kɛdɔ pupudi nɛ balɛ bekusi nɛ bapa mɛ.","Who is that, and why is he always here? Does he have work to do? No, he just comes here to do nothing and then goes back home.",output_proprietary_batch1,1.7577459356554812,20.168884455857995,10.963315195756739
Haven't you read in the Law of Moses that the priests are allowed to work in the temple on the Sabbath? But no one says they are guilty of breaking the law of the Sabbath.,"Pɛnɔɔ nɔ kɔ kla mɔ nɛ Ɔshã nɛ mɛ sɛ nɛ Kimuenewi nɛa bha, kpayanɔ anɛ busɔlɛevu nɛ mɛ tsyɛ ba da ɔshã ɔlɛ nɛ flogo tsyɛ pɛɛ kɛpɔnyɛpɔ dɛ za balɛ shu dza?","When you go to the market and see Kimuenewi there, will you buy the things she is selling or will you just look at them and leave without buying anything?",output_proprietary_batch1,1.483649325906002,19.387284512611387,10.435466919258694
"Jesus knew what they were thinking, so he said to them: Any kingdom where people fight each other will end up ruined. And a town or family that fights will soon destroy itself.","Yesu enyi balɛ atɔkpu nɛ mɛ so etsre alɛ asɛ, “Bukusiɔŋakɔ kanyaka gɛ bu ma kpɛ bupɛ tubha mɛ bu ba yɛɛ, klɛ ɔmagbla nɛ bupa kanyaka gɛ bu pɔɛhle nɛ aglɔ shu bu tɛ ba naa za.","Jesus then told them this story, “Suppose one of you has a hundred sheep and loses one of them, will he not leave the ninety-nine in the open field and go after the lost sheep until he finds it?",output_proprietary_batch1,1.3667950042025578,22.85201426461247,12.109404634407515
"it goes off and finds seven other evil spirits even worse than itself. They all come and make their home there, and the person ends up in worse shape than before. That's how it will be with you evil people of today. Jesus' Mother and Brothers (Mark","Ɔkɛlɛ ɔfufɔɛ nɛ ootsodzi ɔvɛ ɔdɔ gbanɔ tigene bhlatɔ gɛ tsɔmɔ dɛ ɔlɛ nahwɛ nɛ ata shu, klɛ lɛ ba tsoku da za ɔkɛlɛ. Klɛ anɔ yɛ tɛzɛza mɛ ba tsodzi tsɔmɔ dɛa na gɛ aza putɔnɔ. Kana kɛ ba za kɔ kɛtɔkpum gɛganɛ tɛmumɔɛ nɛm banɔ.” Yesu Yɛ Eni Anɛ Yɛadzyalɛ","The good shepherd is the one who lays down his life for the sheep, but the hired hand, who is not the shepherd and does not own the sheep, sees the wolf coming, abandons the sheep and runs away. Then the wolf attacks the flock and scatters it. This is because he is a hired hand and cares nothing for the sheep. But I am the good shepherd; I know my sheep and my sheep know me.",output_proprietary_batch1,0.7441085892923629,23.95373922469526,12.34892390699381
"Someone told Jesus, “Your mother and brothers are standing outside and want to talk with you.”","Anɔ teli ebe tsre Yesu asɛ, “Weni anɛ wɔadzyalɛ nɛ beli ɔtɔ, baa pɛɛ asɛ tɛ ba ɖɔ kaɖɔ nɛ wɔ.”","One night someone asked Jesus, “Teacher, what should I do to inherit eternal life?”",output_proprietary_batch1,4.832054932113933,24.306731952434795,14.569393442274365
"Such large crowds gathered around him that he had to sit in a boat, while the people stood on the shore.","Banɔaza lɛlɛ nɛɛ di na ba kana yɛ atsya klɛ ede tsoku keniabha opupu tolim ezhedzi, nɛ kibe lɛ gɛ banɔ nɛ petee ba kana kɛvɔ nu tɔ atsya.","The elders say that if you want to harvest good yams from your farm, you must first clear the land well before you plant the seeds.",output_proprietary_batch1,2.0899410246084282,21.229026832602564,11.659483928605496
“Come on!” Jesus said. Peter then got out of the boat and started walking on the water toward him.,"Yesu asɛ, “Gaba.” Ɔkɛlɛ Petro ezhi ekoeyi nɛ opupu nɛ mɛ, aga keni nɛa bha atɔnɔ Yesu aavɛ.","Jesus said, ""Come."" Peter got down out of the boat, walked on the water, and came toward Jesus.",output_proprietary_batch1,17.26893278934251,47.11668357072851,32.19280818003551
"It was taken on a serving plate to the girl, and she gave it to her mother.","Ba yɛkɔ kɛtɔkpu nɛ atrɔ kɛtɛa bha amɛna, klɛ ba yɛkɔ akɔ anuvɔ, klɛ yɛ evunɔɛ lɛ avɛnɔ yɛeni.","If we go to the farm and there is no food at home, then we go to the market, then we buy what we want.",output_proprietary_batch1,3.5148478313698046,22.528544772258748,13.021696301814277
"After Jesus heard about John, he crossed Lake Galilee to go to some place where he could be alone. But the crowds found out and followed him on foot from the towns.","Gɛ Yesu enu kɛgɛ ba kɛlɛ mɛ, ekoeyi nɛ ɔkɛlɛ aza keniabha opupu mɛ avɛ okpukpukɔ. Gɛ be nu kibui nɛɛ, banɔɛza na ga butsrukpɔ aza yɛe de edenɔ ɛma nɛ mɛ.","When Jesus was walking along the road, he saw a man who had been blind from birth. His disciples asked him, ""Teacher, who sinned, this man or his parents, that he was born blind?""",output_proprietary_batch1,2.4105136854736378,20.377664748829982,11.39408921715181
"Peter replied, “Lord, if it really is you, tell me to come to you on the water.”","Petro ebui lɛ nu asɛ, “Apalete, onu wɔ, tsre mɛ ɔsɛ ɛba wɔ bha nɛ keni nɛa bha.”","Petro looked at him and said, “Apalete, get up, take your mat and go to your house.”",output_proprietary_batch1,4.546308713404575,20.498789978779108,12.522549346091841
Jesus and his disciples crossed the lake and came to shore near the town of Gennesaret.,"Kibe lɛ gɛ ba tsɔkɛ, ba da dzrɔ nɛ Genesarɛtɛ.","When they had crossed over, they landed at Gennesaret.",output_proprietary_batch1,4.80771397503766,28.881154901219315,16.844434438128488
"Jesus answered, “Every plant that my Father in heaven did not plant will be pulled up by the roots.","Ebui lɛ nu asɛ, “Osi kanyaka gɛ mɛ owũsise Aka nɛ edi dzu ba ba nyɛna ɔlɛ ehe akpa nɛ igu.","He said to them, ""If someone does not have love in their heart, then whatever they do will not have any value.""",output_proprietary_batch1,2.0752738657056446,20.45394650365646,11.264610184681052
But you let people get by without helping their parents when they should. You let them say that what they have has been offered to God.,"Pɔ ɔɔɖɔ sɛ onu gɛ anɔ teli aɖɔ tsre yɛaka ɔdɔgɔsɛ yɛeni sɛ, ‘Tɛpɛplɛnɔ kanyakaɛ di gɛ ɔbɔ mɔ denɔ mɛ ɔkɔ nɛ nu kɛdɔ kukɔ gɛ ba bhɛtɛ kɔ Kpaya,’","If someone says that he saw a bird flying and says, ‘The airplane is bigger than the bird because it can carry many people to Kpaya,’",output_proprietary_batch1,1.6934096677198087,18.97958871236451,10.33649919004216
"Then his disciples came over to him and asked, “Do you know you insulted the Pharisees by what you said?”","Ɔkɛlɛ yɛ badɔkpasɛ nɛ aba yɛ ɔbha klɛ be bisi asɛ, “No nyi sɛ gɛ Farisianɛ nɛ enu kibui nɛ kɛ lɔɛ titi nɛ balɛ shu xãa?”","Some Pharisees came and asked him, “Is it lawful for a man to divorce his wife for any and every reason?”",output_proprietary_batch1,5.595510806828872,30.806065552484597,18.200788179656733
Jesus left and went to the territory near the towns of Tyre and Sidon.,"Gɛ ba shɛ nɛ ɔkɛlɛ, Yesu ekoeyi avɛ Taɛre anɛ Sidɔnɛ kɛdɔ nɛ mɛ.",Jesus went from Galilee to the region of Tyre and Sidon.,output_proprietary_batch1,30.238706547866272,41.17002014782002,35.70436334784314
"The woman came closer. Then she knelt down and begged, “Please help me, Lord!”","Adzɛ nɛ alɔ ebe dzu ekuisiesi nɛ yɛ otugba. Klɛ aɖɔ asɛ, “Apalete, plɛnɔ mɛ!”","Then the man took the stick and stood up. He said, ""Friend, help me!""",output_proprietary_batch1,5.415315253510896,19.230769492784585,12.323042373147741
"While Peter was still speaking, the shadow of a bright cloud passed over them. From the cloud a voice said, “This is my own dear Son, and I am pleased with him. Listen to what he says!”","Nɛ kibe lɛ gɛ Petro ekedza ɖɔ kaɖɔ, ɔmunɔ fufu toli ɔbɔ kana balɛ ɔtsya, klɛ olim toli oyi denɔ ɔlɛ mɛ sɛ, “Meyi naa, gɛ ɛdɛmɛ yɛ bui; yɛmɛ mɛ mɔ amɛ zhizhiesi. Nɔta yɛa tɔ!”","""When Peter finished eating, he washed his hands and sat down, then he looked at his friends and said, 'My friends, today is good; let us go to the farm. Let's go!'""",output_proprietary_batch1,2.606469748777496,22.241143456458698,12.423806602618097
"When they opened their eyes, they saw only Jesus.",Kibe lɛ gɛ bebu amɛ ewunɔ ba da mɔ anɔnyanɔ ɔyɛkɔdɛ Yesu.,No one can receive eternal life except through Jesus.,output_proprietary_batch1,7.593603555191143,19.946431904126786,13.770017729658964
"But if that one refuses to listen, take along one or two others. The Scriptures teach that every complaint must be proven true by two or more witnesses.","Pɔ onu gɛ eti be nu wɔesi, yɛkɔ anɔ terikpo tɛabha ɔta shu, sɛ tɛ ‘kibuinyɛbui mɛ ba danɛ ganɔ bebuimɔɖɔ tɛabha tɛata amɛ.’","If someone says something like that, we should not take it seriously, as it is just ‘talking aimlessly without any real meaning or purpose.’",output_proprietary_batch1,1.7939369199606456,19.1191050388583,10.456520979409474
This story will show you what the kingdom of heaven is like: One day a king decided to call in his officials and ask them to give an account of what they owed him.,"“Kɛlɛ so, owũsise bukusiɔŋakɔ nɛ lo dzi ansɛ ekusi gɛ apɛa sɛ tɛ aga yɛ kɔba ebuim nɛ yɛ baxwɛdɛ.","After that, the elders gathered there and said that if anyone had anything to say, they should come forward and speak.",output_proprietary_batch1,1.4269376706038794,18.138592456082655,9.782765063343268
"But the first official refused to have pity. Instead, he went and had the other official put in jail until he could pay what he owed.",“Pɔ adɛ dɛmɛ. Aga kɛlɛ shu ayɛkɔ anyɛ nɛ ada kpɛ buvu ɔdɔnanɔ kibe lɛ gɛ abuya kɛbhɛ.,"Do not worry. Even if things seem difficult now, there will be a time when happiness and peace will come to you.",output_proprietary_batch1,1.9192650228056964,18.716606780291027,10.317935901548362
"Don't I have the right to do what I want with my own money? Why should you be jealous, if I want to be generous?”",Kidzo ma mahwɛ sɛ tɛ ɛbhɛtɛ kɛdɔnɔ nɛ gɛ ɛpɛɛ nɛ mɛnahwɛ ehoeyi nɛ dza? Ɔɔkpɛ mɛ awɔ̃ alasɛ mɛ ɛyamɛ yɔ so dza?,"When I look at you, is it that you are happy or is it that I am just seeing things? Should I come closer so that I can really know what is going on?",output_proprietary_batch1,1.675771139737561,21.886702726170984,11.781236932954272
"Then Jesus left the city and went out to the village of Bethany, where he spent the night. Jesus Puts a Curse on a Fig Tree (Mark","Klɛ ashɛ̃ alɔ balɛ klɛ ekoeyi nɛ ɔmagbla nɛm avɛ Betani, ɔkɛlɛ gɛ ada za. Kabhɔ Tsitsi","When evening came, they went out of the city to Bethany, where they spent the night. Signed Tsitsi",output_proprietary_batch1,13.601775614750085,39.43645265811472,26.5191141364324
"His son told him he would not do it, but later he changed his mind and went.","Eyi nɛ asɛ, ‘Ɛtɛɛ vɛ,’ pɔ kɛlɛe de mɛ ebe tsyina yɛ kɛtɔkpum klɛ avɛ.","This means, ‘It is finished,’ so that is why I am sitting here quietly today.",output_proprietary_batch1,2.4074859035470344,17.997562586275922,10.202524244911478
"Finally, the owner sent his own son to the renters, because he thought they would respect him.","Gugɔɛ gugɔɛ nɛɛ, anyɛ na ba kpɛ yɛeyianyɛ nɛ asɛsɛ alɛ. Anyɛ na sɛ, ‘Be be di mɛ eyianyɛ nɛ xũ ɔkɔ.’","Knock knock there, someone is at the door outside. Someone says, ‘Let me see who is outside at the door.’",output_proprietary_batch1,2.252278368576829,19.39504434474793,10.82366135666238
The Pharisees got together and planned how they could trick Jesus into saying something wrong.,Ɔkɛlɛ Farisianɛ ne koeyi avɛ ada nya nɛ yɛ shu kana gɛ ba ba ga pɛ be be vu yɛ ganɔ yɛnahwɛ ebui ɖuɖɔ mɛ.,The Pharisees and their group always want people to see them as better than everyone else.,output_proprietary_batch1,5.439330544349821,28.50631235790546,16.97282145112764
His answer surprised them so much that they walked away. Life in the Future World (Mark,"Gɛ be nu kibui nɛɛ, kɛ bhɛtɛ alɛ bi. So ba shɛnahwɛ yɛ shu klɛ ba shɛ. Adzɛ Gbɛgbanɔ Nɛ Kɛlɔwia Bha","If you do something today, you will see the result. Do not wait for someone else to do it for you. This is Gbɛgbanɔ and Kɛlɔwia speaking.",output_proprietary_batch1,1.4262733286728257,16.55804923168775,8.992161280180287
"The second most important commandment is like this one. And it is, “Love others as much as you love yourself.”",Klɛ ɔbhla nɛ tsyɛ odzi ansɛ ɔlɛ: ‘Ɖɔ wɔhaɛ ansɛ gɛ ɔɖɔ wɔ shu.’,So the elder said to the child: ‘Do not go there unless you are told to go.’,output_proprietary_batch1,1.8641349684707842,16.033880607040807,8.949007787755795
"While the Pharisees were still there, Jesus asked them,","Gɛ Farisianɛ nɛ be xogo, Yesu ebisi alɛ asɛ,","When the Pharisees asked, Jesus answered them,",output_proprietary_batch1,13.744438278546307,55.78170815346319,34.76307321600475
The Pharisees and the teachers of the Law are experts in the Law of Moses.,“Ɛshãdɔkasɛ anɛ Farisianɛ ne woku Mose kegbu nɛa bha.,Some Sadducees and Pharisees came to test Moses with a question.,output_proprietary_batch1,3.4316348279963793,28.18215340222518,15.80689411511078
