ref,text,translated,similarity_score,source_zip_file,chrf_sentence,corpus_bleu,corpus_chrf
"And when the chief priests and leaders brought their charges against him, he did not say a thing.","Nan mɔ Nyanmɩan *tɛɛyɩfʋɛ mgbain'n-mɔ nʋn Zufʋ mgbain'n-mɔ 'tʋn Zozi ɛsʋan'n, Zozi ngɔ tɛ man bɛ́ sʋ.","They said Nyanmɩan has a bad habit, that he doesn't listen to Zufu's advice, and that Zozi is always angry with him.",0.17941235,output_datgerhardt,19.777096378571926,7.688340209541917,3.4041394335511983
"When the plants came up and began to mature, the farmer's servants could see the weeds.","Bele'n fifili dede mɔ ɔ 'ju yɩ́ esúe tɛmʋn'n, ndile ɛtɛ'n kɔ fa ebo'n.","If you want to eat, you should first go and fetch the food.",0.15315375,output_datgerhardt,14.04865955050904,7.688340209541917,3.4041394335511983
Jesus went to every town and village. He taught in their synagogues and preached the good news about God's kingdom. Jesus also healed every kind of disease and sickness.,"Zozi nanndɩlɩ kulo mgbili'n-mɔ ɔ nʋn ngangan'n-mɔ asʋ, ɔ hehelɩ menian'n-mɔ ninnge Zufʋ'n-mɔ asɔnɩn sua'n-mɔ anun. Ɔ bɔlɩ Ɛjɔlɛkpa'n m'ɔ tʋ de Anwunno Belemgbin Mân'n ɔ helelɩ bɛ́. Bɛ́ mɔ ewue ngacile ngacile kʋalaa wɔ bɛ́ nwʋn'n, Zozi manlɩn bɛ́ nwʋn salɩ.","Zozi went to the market to buy some food, but he met his friend Zufu there. Zufu greeted him and asked him what he was doing. Zozi told him he was going to the house of Anwunno Belemgbin, and Zufu told him to be careful. When they got to the house, Zozi went inside and Zufu stayed outside.",0.16474813,output_datgerhardt,21.405705430698262,7.688340209541917,3.4041394335511983
"So the Lord's promise came true, just as the prophet had said,",Ɛhɩ kʋalaatin walɩ maan ɛjɔlɛ'n mɔ yɛ́ Mɩn manlɩn yɩ́ kpɔmanfʋɛ'n hanlɩn'n kpɩnlɩn sʋ. Yɩ́ nwan:,"If you want to know what is happening, you should ask the one who knows.  That is why I do not know.",0.06261663,output_datgerhardt,12.4595768320089,7.688340209541917,3.4041394335511983
"Then the master said, “Now your money will be taken away and given to the servant with","Yɩ́ ti, ɛmɔ tʋ́a yɩ́ bɛ lé esika kɔkɔlɛ mma ɛya kʋn'n m'ɔ wɔ yɩ́ sa nun'n, bɛ fá bɛ mán akʋa'n m'ɔ le akpɩɩ kʋn'n.","If you go, let us go with you to the place where the white people live, so that we can learn from them.",0.1886271,output_datgerhardt,20.26395875821664,7.688340209541917,3.4041394335511983
"Some Pharisees and teachers of the Law of Moses said, “Teacher, we want you to show us a sign from heaven.”","Mɔ Zozi hanlɩn sɔ yuelɩ'n, *mala nɩn asʋ mgbain'n mmie-mɔ nʋn *Falisifʋɛ'n mmie-mɔ kɔ han kɔ hele Zozi kɛ: “Kpain, yɛ kulo kɛ ɛ yɔ asinbɛnwʋn like kʋn maan yɛ nɩan.”","When Zozi saw the people, he said to them, ""My people, you are like a flock of sheep that have gone astray. I am here to guide you.""",0.3364226,output_mich002,19.598699310671723,7.688340209541917,3.4041394335511983
Once again Jesus used stories to teach the people:,Zozi buli anyɩnndala mmiekun-mɔ dɔʋn ɔ helelɩ bɛ́. Yɩ́ nwan:,The rain is falling heavily today. It is raining very hard.,0.034053333,output_mich002,10.43250757162665,7.688340209541917,3.4041394335511983
Herodias had a grudge against John and wanted to kill him. But she could not do it,"Zʋan ɛjɔlɛ sɔ'n ngɔ yɔ Elodiadɩ fɛ fɩ́ɩ́. Ɔ kɔ fa Zʋan anwʋn ɛkpɔ. Ɔ kulo kɛ ɔ man bɛ kun Zʋan, kʋsʋ Elɔdɩ dunman nun, ɔ nnwun man kɛ ɔ kpɩn yɔ ɔ.","The man went to Elodia's house. He went to see his friend. He said that he would come to see him again, but Elodia said he should not come again.",0.34997487,output_mich002,27.120177087873643,7.688340209541917,3.4041394335511983
"When Jesus found out what was happening, he left there and large crowds followed him. He healed all of their sick,","Mɔ Zozi tɩlɩ kɛ bɛ lɛ kpʋnndɛ yɩ́ bɛ kun yɩ́'n, ɔ fi ɛbɛlɛ lɩka sɔ'n ɔ jasʋlɩ. Mɔ ɔ 'kɔ'n, menian dɔʋn kpa sili yɩ́ sʋ. Ɔ manlɩn nwuluwafʋɛ'n-mɔ kʋalaa anwʋn salɩ.","When Zozi arrived, he saw that they were gathered in a circle, and he joined them. When he arrived, the people were very happy to see him. He greeted them with a smile.",0.3278837,output_mich002,23.94990703163963,7.688340209541917,3.4041394335511983
"When the king went in to meet the guests, he found that one of them wasn't wearing the right kind of clothes for the wedding.","“Belemgbin'n kɔ wʋlʋ sua nɩn anun, ɔ kɔ nɛnɩan bɛ́ mɔ bɛ gugua tɔbɩlɩ nɩn anwʋn bɛ lɛ didi'n. Ɔ 'nɩan an, anɩn sʋanlan kʋn tɩ ɛbɛlɛ. Sʋanlan sɔ'n wula man atɔnvɔlɛ taladɩɛ'n bie.","If you want to know the meaning of something, ask and I will tell you. I will explain it to you clearly so that you will understand. I will explain it in a way that is easy to understand.",0.03735253,output_mich002,20.28831579311038,7.688340209541917,3.4041394335511983
"A good tree produces good fruit, and a bad tree produces bad fruit.",Baka kpa biala su mma kpa. Yɛ̂ baka ɛtɛ kʋsʋ biala su mma ɛtɛ.,The white man is a man. We are not like the white man.,0.121369824,nsanku_output_kcn,7.976411002171735,7.688340209541917,3.4041394335511983
"Once again Jesus placed his hands on the man's eyes, and this time the man stared. His eyes were healed, and he saw everything clearly.","Zozi kɔ fa yɩ́ sa kɔ fua wuluwafʋɛ nɩn anyɩn'n biekun. Mɔ Zozi yɩlɩ yɩ́ sa'n, wuluwafʋɛ'n kɔ nɩan yɩ́ nyunnun fɔ́ʋ́n. Yɩ́ nwʋn kɔ sa ɔ kɔ nwun asɩ kpa bɔkɔɔ.","Zozi went to the market and bought some cassava flour. When Zozi returned home, the cassava flour was gone. Zozi asked who took it, but no one admitted to it.",0.17698151,nsanku_output_kcn,17.076293040376125,7.688340209541917,3.4041394335511983
"Then the devil came to him and said, “If you are God's Son, tell these stones to turn into bread.”","Abɔnsanmʋn kɔ kpʋ yɩ́. Yɩ́ nwan: “Sɛ Nyanmɩan Awa y'ɔ le wɔ́ sakpa a, anɩn kan kele nyɔbʋɛ ɛhɩ-mɔ maan bɛ káci kpaʋn.”","If the Lord's name is called upon, then the wicked will be destroyed.",0.4469403,nsanku_output_kcn,20.54706377580881,7.688340209541917,3.4041394335511983
"Jesus walked on and soon saw James and John, the sons of Zebedee. They were in a boat, mending their nets.","Zozi fi ɛbɛlɛ, ɔ kɔ hɔ yɩ́ nyunnun kaan, ɔ kɔ nwun Zebede amma'n-mɔ: Zʋakɩ nʋn yɩ́ nianman Zʋan. Bɛ gua bɛ́ ɛlɛɛ nɩn anun, bɛ lɛ kpʋnmgba bɛ́ dada'n-mɔ anun.","When Jesus came to the place, he saw a large crowd and he went into a boat and crossed over to them.  And when he had finished speaking to them, he said to his disciples, ""The harvest is plentiful but the workers are few. Therefore, pray to the Lord of the harvest to send out workers into his harvest.",0.5116931,nsanku_output_kcn,22.715265022159183,7.688340209541917,3.4041394335511983
"I will give you the keys to the kingdom of heaven, and God in heaven will allow whatever you allow on earth. But he will not allow anything you don't allow.","Mɩn 'fa Anwunno Belemgbin Mân nɩn anʋan sannvɛ'n mɩn wula wɔ́ sa nun. Sʋanlan biala mɔ asɩɛ nɩn asʋ ɛwa ɛ kɔ tike anʋan'n kɔ man yɩ́'n, anɩn b'a tike b'a man yɩ́ anwunno ɛlɔ. Yɛ̂ sʋanlan biala kʋsʋ mɔ asɩɛ nɩn asʋ ɛwa a ndike man anʋan nɩn a mman man yɩ́'n, anɩn b'a ndike b'a mman man yɩ́ anwunno ɛlɔ.”","My father, Anwunno Belemgbin, has told me that I should not be afraid.  If you see a snake, do not be afraid.  If you are afraid, you will be bitten.  If you are not afraid, you will not be bitten.",0.16865495,nsanku_output_kcn,21.22920864812523,7.688340209541917,3.4041394335511983
